generation,mse,length,msetest,expr
100,333.9199523925781,1.0,nan,45.648437500000
3,333.9199523925781,2.0,nan,(6.756365299225 ^ 2)
100,149.18666076660156,3.0,nan,(55.258522033691 + (9.610511779785 * X4))
100,148.7242431640625,4.0,nan,(((0.718276560307 * X4) - (-7.398181438446)) ^ 2)
100,48.82189178466797,5.0,nan,(((9.748363494873 * X4) + 141.275634765625) - (0.201637282968 * X1))
100,44.87966537475586,6.0,nan,(((0.015340643935 * X1) + (((-0.735789597034) * X4) + (-13.903423309326))) ^ 2)
100,44.61754608154297,7.0,nan,((((3.913639307022 - (0.002823322546 * X1)) ^ 2) - ((-0.736028909683) * X4)) ^ 2)
100,15.965068817138672,8.0,nan,(tanh((67.492630004883 * X2)) * (((9.982808113098 * X4) + ((-0.208508193493) * X1)) + 145.503799438477))
100,11.544748306274414,9.0,nan,(tanh((66.181236267090 * X2)) * (((-14.136398315430) + (((-0.746435940266) * X4) + (0.015682967380 * X1))) ^ 2))
100,8.514254570007324,10.0,nan,(tanh(((137.891998291016 * X2) / (sqrt(1 + ((-0.454746842384) * X3) ^ 2)))) * (((10.243513107300 * X4) - (-145.618408203125)) - (0.208065599203 * X1)))
100,2.903435468673706,11.0,nan,(tanh(((143.899887084961 * X2) / (sqrt(1 + ((-0.510127961636) * X3) ^ 2)))) * (((((-0.772141277790) * X4) + (0.015713574365 * X1)) + (-14.173000335693)) ^ 2))
65,8.274513244628906,12.0,nan,(tanh(((426.621978759766 * X2) / (sqrt(1 + (((-1.185775876045) * X3) + (-2.568301916122)) ^ 2)))) * (((10.257992744446 * X4) + 145.617050170898) - (0.208024755120 * X1)))
100,2.4877519607543945,13.0,nan,(tanh(((1.446274280548 * X2) * (60.416198730469 + ((-41.048484802246) * X4)))) * (((((-0.775123178959) * X4) + (0.015717707574 * X1)) + (-14.177273750305)) ^ 2))
100,2.4412310123443604,14.0,nan,(tanh(((138.373718261719 * X2) / (sqrt(1 + (0.517433583736 * X3) ^ 2)))) * (((((((-0.106075733900) * X4) + (-3.773365497589)) - ((-0.034614503384) * X2)) ^ 2) - (0.015706615523 * X1)) ^ 2))
100,2.310973882675171,15.0,nan,(tanh(((137.043853759766 * X2) / (sqrt(1 + (0.511626541615 * X3) ^ 2)))) * (((((((-0.869084954262) * X4) + (0.017486277968 * X1)) - 14.305873870850) ^ 2) + 9.884464263916) + ((-4.148050785065) * X2)))
100,2.1486093997955322,16.0,nan,((tanh((tanh((6.137743949890 * X2)) * (((-9.030231475830) * X4) + 13.513501167297))) * (((((-0.773845911026) * X4) - 14.182187080383) - ((-0.015527461655) * X1)) ^ 2)) - (4.023856639862 * X2))
