generation,mse,length,msetest,expr
100,272.5097961425781,1.0,811.5086961796892,45.212890625000
100,253.9143524169922,2.0,466.63380235067183,(1 / (0.000046920399 * X1))
100,133.71279907226562,3.0,293.5879655513912,((8.468183517456 * X4) - (-53.684661865234))
100,133.25694274902344,4.0,292.6669507760953,((((-0.635172903538) * X4) + (-7.301083087921)) ^ 2)
100,44.67926788330078,5.0,82.72983394084139,(((-0.201005518436) * X1) - ((-140.573883056641) - (9.767922401428 * X4)))
100,41.72021484375,6.0,69.52319543769751,((((0.738010466099 * X4) - (-13.866433143616)) + ((-0.015269548632) * X1)) ^ 2)
100,41.48898696899414,7.0,68.98142101536284,(((((-3.907902717590) + (0.002812092425 * X1)) ^ 2) + (0.738203883171 * X4)) ^ 2)
100,13.42993450164795,8.0,31.2141928190775,((((10.021142005920 * X4) - (-145.209976196289)) - (0.208468660712 * X1)) / (sqrt(1 + (1 / (86.693916320801 * X2)) ^ 2)))
100,10.556327819824219,9.0,18.984167745413583,((((((-0.747728705406) * X4) - 14.100981712341) - ((-0.015609389171) * X1)) / (sqrt(1 + (1 / (147.709411621094 * X2)) ^ 2))) ^ 2)
100,9.728898048400879,10.0,16.812432406419624,((((((-3.947163105011) + (0.002862003632 * X1)) ^ 2) + (0.749130249023 * X4)) ^ 2) / (sqrt(1 + (1 / ((-85.152297973633) * X2)) ^ 2)))
100,7.411755084991455,11.0,21.74177633511874,(((145.582885742188 - ((-10.354104995728) * X4)) + ((-0.208487331867) * X1)) / (sqrt(1 + (((-25.593368530273) - (10.012816429138 * X3)) / (sqrt(1 + (4633.136718750000 * X2) ^ 2))) ^ 2)))
100,2.384634256362915,12.0,4.707641694405803,((((14.183692932129 - ((-0.780192494392) * X4)) - (0.015726825222 * X1)) / (sqrt(1 + (((-24.102622985840) - (11.834990501404 * X3)) / (sqrt(1 + (7832.841796875000 * X2) ^ 2))) ^ 2))) ^ 2)
100,2.366729497909546,13.0,5.270916520666424,((((((-3.953286170959) + (0.002865887713 * X1)) ^ 2) / (sqrt(1 + (((0.182712316513 * X1) - ((-49.409225463867) * X3)) / (sqrt(1 + ((-28711.437500000000) * X2) ^ 2))) ^ 2))) - ((-0.780822992325) * X4)) ^ 2)
100,1.9185689687728882,14.0,4.310144709080484,((((((-0.346866339445) * X2) + (14.293355941772 - ((-0.789065241814) * X4))) - (0.015730874613 * X1)) / (sqrt(1 + (((-7.042767524719) - (3.345397949219 * X3)) / (sqrt(1 + (2101.807373046875 * X2) ^ 2))) ^ 2))) ^ 2)
