generation,mse,length,msetest,expr
100,333.9198913574219,1.0,nan,45.645019531250
100,256.9685974121094,2.0,nan,(1 / (0.000051574039 * X1))
100,149.18666076660156,3.0,nan,(55.258522033691 - ((-9.610507965088) * X4))
100,59.70680236816406,4.0,nan,((9.914287567139 * X4) + (1 / (0.000042533571 * X1)))
100,47.194637298583984,5.0,nan,(((0.738444209099 * X4) + (1 / (0.000324734137 * X1))) ^ 2)
100,44.87966537475586,6.0,nan,(((((-0.735789299011) * X4) + (-13.903425216675)) - ((-0.015340648592) * X1)) ^ 2)
100,27.60312843322754,7.0,nan,(((1 / (0.000041685726 * X1)) - ((-10.106507301331) * X4)) * tanh((67.635169982910 * X2)))
100,13.332327842712402,8.0,nan,((((0.749235391617 * X4) + (1 / (0.000320788415 * X1))) ^ 2) * tanh((65.940139770508 * X2)))
100,10.932719230651855,9.0,nan,(((((-0.747402906418) * X4) + ((-21.049318313599) / (sqrt(1 + (0.006264873315 * X1) ^ 2)))) ^ 2) * tanh((66.089126586914 * X2)))
100,9.537517547607422,10.0,nan,((((1 / (0.000320130144 * X1)) - ((-0.764330446720) * X4)) ^ 2) * tanh((((-0.204995527864) * X4) - ((-53.875072479248) * X2))))
100,6.485799789428711,11.0,nan,((((1 / (0.000319328101 * X1)) - ((-0.776403486729) * X4)) / (sqrt(1 + (((-20.001989364624) - (8.402184486389 * X4)) / (sqrt(1 + ((-2020.603637695312) * X2) ^ 2))) ^ 2))) ^ 2)
100,4.697723865509033,12.0,nan,((((14.195378303528 - ((-0.773035645485) * X4)) + ((-0.015742503107) * X1)) / (sqrt(1 + (((-20.795763015747) - (8.741149902344 * X4)) / (sqrt(1 + ((-2120.353271484375) * X2) ^ 2))) ^ 2))) ^ 2)
100,2.0790090560913086,13.0,nan,(((((0.780322372913 * X4) + (1 / (0.000340327417 * X1))) + (0.001182338456 * X1)) / (sqrt(1 + ((6.833561897278 - ((-3.317105054855) * X3)) / (sqrt(1 + ((-2120.353271484375) * X2) ^ 2))) ^ 2))) ^ 2)
100,1.9245717525482178,14.0,nan,(((((0.780278325081 * X4) + (1 / (0.000339725404 * X1))) + (0.001151876524 * X1)) / (sqrt(1 + (((1 / (0.000362154940 * X1)) - ((-3.308937311172) * X3)) / (sqrt(1 + ((-2120.353271484375) * X2) ^ 2))) ^ 2))) ^ 2)
81,2.604886770248413,15.0,nan,(((((0.015732640401 * X1) - ((14.290571212769 - (0.307527333498 * X2)) - ((-0.788408696651) * X4))) ^ 2) * tanh((138.487625122070 * X2))) / (sqrt(1 + ((14306.233398437500 * X3) / (sqrt(1 + ((-4632447.000000000000) * X2) ^ 2))) ^ 2)))
81,2.3809940814971924,16.0,nan,(((((((1 / (0.000338080776 * X1)) - ((-0.873742043972) * X4)) + ((-0.000496396678) * X1)) ^ 2) + 9.179532051086) / (sqrt(1 + ((1511.829589843750 * X3) / (sqrt(1 + ((-549525.875000000000) * X2) ^ 2))) ^ 2))) * tanh((144.430084228516 * X2)))
81,2.120530843734741,17.0,nan,(((((((-14.300271034241) - (0.772501111031 * X4)) + (0.015468222089 * X1)) ^ 2) + ((-8.277372360229) * X2)) / (sqrt(1 + ((1497.019042968750 * X3) / (sqrt(1 + ((-529464.375000000000) * X2) ^ 2))) ^ 2))) * exp(((-6.582036495209) / (sqrt(1 + ((-2783.260253906250) * X2) ^ 2)))))
100,1.5604709386825562,18.0,nan,(((((((1 / (0.000337805919 * X1)) - ((-0.773967027664) * X4)) + (0.001569084357 * X1)) ^ 2) + ((-8.278392791748) * X2)) / (sqrt(1 + ((1497.019042968750 * X3) / (sqrt(1 + ((-529464.375000000000) * X2) ^ 2))) ^ 2))) * exp(((-6.628379344940) / (sqrt(1 + ((-2783.260253906250) * X2) ^ 2)))))
91,1.7373836040496826,19.0,nan,(((((0.750000000000 * X4) - ((-0.017985600978) * X3)) + ((14.408754348755 + ((-0.618641555309) * X2)) + ((-0.015863545239) * X1))) ^ 2) * (exp(((-8.016881942749) / (sqrt(1 + ((-3522.499755859375) * X2) ^ 2)))) / (sqrt(1 + (((-6550.990234375000) * X3) / (sqrt(1 + ((-2160018.250000000000) * X2) ^ 2))) ^ 2))))
100,1.2985590696334839,20.0,nan,(((((-1.132432460785) * X4) - ((((1 / (0.000236280204 * X1)) + ((-0.791968107224) * X2)) / (sqrt(1 + ((1178.715820312500 * X3) / (sqrt(1 + ((-606897.750000000000) * X2) ^ 2))) ^ 2))) - ((-0.001978741260) * X1))) / (sqrt(1 + exp((((0.487389892340 * X4) + 2.975092649460) / (sqrt(1 + (1144.532348632812 * X2) ^ 2)))) ^ 2))) ^ 2)
65,1.6670479774475098,21.0,nan,((((((-0.806461215019) * X4) + ((-29.976074218750) / (sqrt(1 + (1555.899658203125 * X2) ^ 2)))) + (((-14.545369148254) + (0.491275817156 * X2)) + (0.016121253371 * X1))) ^ 2) * (exp(((-11.401679992676) / (sqrt(1 + ((-1719.531860351562) * X2) ^ 2)))) / (sqrt(1 + ((689.165344238281 * X3) / (sqrt(1 + ((-230845.062500000000) * X2) ^ 2))) ^ 2))))
100,1.0947107076644897,22.0,nan,((((((1 / (0.000506331853 * X1)) - ((-0.750783026218) * X4)) - ((-0.018624551594) * X3)) + ((4.873613357544 + ((-0.623048126698) * X2)) + ((-0.004508589394) * X1))) ^ 2) * (exp(((-5.484588623047) / (sqrt(1 + ((-2419.066650390625) * X2) ^ 2)))) / (sqrt(1 + ((712.894165039062 * X3) / (sqrt(1 + ((-227977.250000000000) * X2) ^ 2))) ^ 2))))
50,1.629431962966919,23.0,nan,((((((-0.562829554081) * X4) + ((-7.614109516144) / (sqrt(1 + (497.012756347656 * X2) ^ 2)))) + (((-10.167955398560) + (0.326162278652 * X2)) + (0.011289103888 * X1))) ^ 2) * (exp((((-4.999559402466) / (sqrt(1 + ((-685.965637207031) * X2) ^ 2))) - (-0.716051042080))) / (sqrt(1 + ((10193.188476562500 * X3) / (sqrt(1 + ((-3656908.500000000000) * X2) ^ 2))) ^ 2))))
100,0.8501896262168884,24.0,nan,((((((-0.768842697144) * X4) - (0.015530628152 * X3)) - ((((((-4.349050521851) + (0.142611369491 * X2)) + (0.004926899448 * X1)) ^ 2) / (sqrt(1 + (((-13638.289062500000) * X3) / (sqrt(1 + ((-5287169.500000000000) * X2) ^ 2))) ^ 2))) - ((-0.006008858327) * X1))) * exp(((((-1.825199127197) * X4) + (-9.713945388794)) / (sqrt(1 + (6264.291015625000 * X2) ^ 2))))) ^ 2)
24,1.778989553451538,25.0,nan,((((((((((-4.878544330597) * X4) + (-98.018096923828)) - ((6.299885272980 * X1) + ((-6.419527530670) * X1))) * exp((((-6.256128787994) / (sqrt(1 + (5175.875976562500 * X2) ^ 2))) - 1.824419498444))) ^ 2) + ((-8.413671493530) * X2)) / (sqrt(1 + ((1473.901245117188 * X3) / (sqrt(1 + ((-499841.093750000000) * X2) ^ 2))) ^ 2))) - ((-0.047932758927) * X1)) + (-18.838859558105))
100,0.762690544128418,26.0,nan,(((((((-1.080918192863) * X4) + 3.612676858902) - (0.022232113406 * X3)) - (((((5.561174869537 + ((-0.006268370431) * X1)) ^ 2) + ((-0.827287852764) * X2)) / (sqrt(1 + (((-50.600261688232) * X3) / (sqrt(1 + ((-21945.955078125000) * X2) ^ 2))) ^ 2))) - ((-0.014044182375) * X1))) / (sqrt(1 + exp((((1.704496264458 * X4) + 9.335613250732) / (sqrt(1 + ((-3777.952392578125) * X2) ^ 2)))) ^ 2))) ^ 2)
47,1.0681519508361816,27.0,nan,(((((((-14.876794815063) * X4) + 8.991807937622) - (0.404804587364 * X3)) - (((((0.022511500865 * X1) - ((20.319187164307 - (0.593107581139 * X2)) - ((-0.059434883296) * X4))) ^ 2) / (sqrt(1 + ((110842.875000000000 * X3) / (sqrt(1 + ((-39821120.000000000000) * X2) ^ 2))) ^ 2))) - ((-0.134236186743) * X1))) * ((0.045898195356 / (sqrt(1 + ((-982.906127929688) * X2) ^ 2))) - 0.046383175999)) ^ 2)
