generation,mse,length,msetest,expr
100,373.07720947265625,1.0,101.35733522219742,45.065185546875
100,373.0771789550781,2.0,101.33778941959208,exp(3.808163166046)
100,155.17886352539062,3.0,125.20429931036806,(55.502540588379 - ((-10.438112258911) * X4))
100,154.69468688964844,4.0,124.74065162647652,((7.407005786896 + (0.786084890366 * X4)) ^ 2)
100,49.42452621459961,5.0,45.94413168351048,((9.728602409363 * X4) - ((0.205012336373 * X1) - 142.969299316406))
100,44.821998596191406,6.0,42.068694410229725,((((-0.733438432217) * X4) - (20.351406097412 / (sqrt(1 + (0.006110034883 * X1) ^ 2)))) ^ 2)
5,45.30990219116211,7.0,42.337156146198424,(((((-0.015329914168) * X1) + (0.737154662609 * X4)) + ((-3.728927850723) ^ 2)) ^ 2)
100,15.596367835998535,8.0,13.573257336313526,((147.894180297852 - (((-10.031765937805) * X4) - ((-0.212749436498) * X1))) / (sqrt(1 + (1 / ((-75.373382568359) * X2)) ^ 2)))
100,10.291007041931152,9.0,9.430872640623363,(((((-0.747350692749) * X4) - (21.344623565674 / (sqrt(1 + ((-0.006347015034) * X1) ^ 2)))) ^ 2) / (sqrt(1 + (1 / (73.816177368164 * X2)) ^ 2)))
74,10.291015625,10.0,9.429795839062647,(((((-0.747340142727) * X4) - (21.344356536865 / (sqrt(1 + (0.006346936803 * X1) ^ 2)))) ^ 2) / (sqrt(1 + (0.079000413418 / (5.832411289215 * X2)) ^ 2)))
100,8.689806938171387,11.0,8.718920919818823,(((1.265027761459 * X4) - ((14.182122230530 - (((-2.026693344116) * X4) - ((-0.015716515481) * X1))) / (sqrt(1 + (1 / (104.472198486328 * X2)) ^ 2)))) ^ 2)
100,8.066567420959473,12.0,7.989096576246887,((((-1.268621683121) * X4) - ((((-21.439577102661) / (sqrt(1 + (0.006375072990 * X1) ^ 2))) - (2.026644945145 * X4)) / (sqrt(1 + (0.140948623419 / ((-14.671588897705) * X2)) ^ 2)))) ^ 2)
100,2.194796085357666,13.0,2.0500313471111653,(((((-0.778187513351) * X4) - ((21.163309097290 / (sqrt(1 + (0.006265065167 * X1) ^ 2))) / (sqrt(1 + ((0.003426280338 * X3) / (1.739436388016 * X2)) ^ 2)))) ^ 2) / (sqrt(1 + (1 / (171.498367309570 * X2)) ^ 2)))
100,2.1882338523864746,14.0,3.092198942213835,((((0.785317838192 * X4) - ((-14.243965148926) + (0.015823278576 * X1))) / (sqrt(1 + (((-0.009526441805) / (0.468779206276 * X2)) / (sqrt(1 + ((2.837556123734 * X4) - (0.007708029356 * X1)) ^ 2))) ^ 2))) ^ 2)
100,1.5784012079238892,15.0,1.7627949045410687,(((((-0.775848329067) * X4) - (21.737051010132 / (sqrt(1 + (0.006467885338 * X1) ^ 2)))) / (sqrt(1 + (((1 / ((-44.471164703369) * X2)) - ((-0.063820190728) * X4)) / (sqrt(1 + ((3.128767013550 * X4) - (0.008564813063 * X1)) ^ 2))) ^ 2))) ^ 2)
100,1.2842878103256226,16.0,1.5977056300320176,(((0.792155623436 * X4) - (((0.339183986187 * X2) - ((3.696445703506 / (sqrt(1 + (0.002105801133 * X1) ^ 2))) ^ 2)) / (sqrt(1 + ((1 / (43.177734375000 * X2)) / (sqrt(1 + ((3.298717975616 * X4) - (0.008639666252 * X1)) ^ 2))) ^ 2)))) ^ 2)
100,1.2341794967651367,17.0,1.1861180266511735,(((((-0.308157861233) * X2) - (((-20.970769882202) / (sqrt(1 + (0.006112842355 * X1) ^ 2))) - (0.784809529781 * X4))) / (sqrt(1 + (((1 / ((-45.505607604980) * X2)) - ((-0.000088513043) * X1)) / (sqrt(1 + ((2.762381792068 * X4) - (0.007611827925 * X1)) ^ 2))) ^ 2))) ^ 2)
96,1.2733097076416016,18.0,1.4117521247184202,((((-1.782662391663) * X4) - (((5.950200557709 * X2) - (((0.929049909115 * X4) - ((-20.607007980347) / (sqrt(1 + (0.005973034073 * X1) ^ 2)))) ^ 2)) / (sqrt(1 + ((-0.008238765411) / (1.163154959679 * X2)) ^ 2)))) / (sqrt(1 + (((-0.193099811673) * X3) / (61.005714416504 * X2)) ^ 2)))
100,1.2194868326187134,19.0,1.1683464748942693,(((((-0.331392586231) * X2) - (((-0.790232002735) * X4) - ((21.102342605591 / (sqrt(1 + (0.006146823522 * X1) ^ 2))) / (sqrt(1 + (((-0.016998879611) * X3) / (913.380249023438 * X2)) ^ 2))))) / (sqrt(1 + ((1 / (46.406490325928 * X2)) / (sqrt(1 + ((2.720916271210 * X4) - (0.007532394491 * X1)) ^ 2))) ^ 2))) ^ 2)
91,1.2642728090286255,20.0,1.4422108455293094,((((-1.957761049271) * X4) - (((5.916326999664 * X2) - (((-0.002829075092) * X1) + ((((-0.931448876858) * X4) - (19.042352676392 / (sqrt(1 + (0.005373927299 * X1) ^ 2)))) ^ 2))) / (sqrt(1 + (0.044218551368 / (6.199179172516 * X2)) ^ 2)))) / (sqrt(1 + ((0.029814282432 * X3) / ((-9.437235832214) * X2)) ^ 2)))
100,0.9975023865699768,21.0,0.8531684615997057,(((((-0.462890177965) * X2) - (((-0.812961995602) * X4) - ((19.292608261108 / (sqrt(1 + (0.005389241036 * X1) ^ 2))) / (sqrt(1 + (((-0.411492377520) * X3) / ((-191.825714111328) * X2)) ^ 2))))) / (sqrt(1 + (((1 / ((-258.382446289062) * X2)) - (0.000496666587 * X1)) / (sqrt(1 + (((-0.736937999725) * X4) - (0.000672036782 * X1)) ^ 2))) ^ 2))) ^ 2)
100,0.9225004315376282,22.0,1.035675197594439,((0.201728060842 * X4) - ((((6.275470256805 * X2) - 41.880443572998) - (((-0.056008215994) * X1) + (((0.982644021511 * X4) - ((-28.652359008789) / (sqrt(1 + (0.010493640788 * X1) ^ 2)))) ^ 2))) / (sqrt(1 + (((-0.473719328642) / (0.781686663628 * X2)) / (sqrt(1 + (((-37.911560058594) * X4) - (-55.503334045410)) ^ 2))) ^ 2))))
84,1.1274631023406982,23.0,1.061269337996404,((((-0.947436749935) * X4) - ((((6.047997951508 * X2) - 33.622146606445) - (((-0.051044676453) * X1) + (((1.000064730644 * X4) - ((((-0.157510831952) * X1) - 365.068603515625) / (sqrt(1 + (0.151199549437 * X1) ^ 2)))) ^ 2))) / (sqrt(1 + (1 / (148.445144653320 * X2)) ^ 2)))) / (sqrt(1 + (((-0.197289273143) * X3) / (61.005714416504 * X2)) ^ 2)))
100,0.9183717370033264,24.0,1.0024334692120755,((0.150208413601 * X4) - ((((6.281080722809 * X2) - 41.264411926270) - (((-0.055123791099) * X1) + (((0.983788609505 * X4) - ((-28.652359008789) / (sqrt(1 + (0.010462093167 * X1) ^ 2)))) ^ 2))) / (sqrt(1 + (((-0.459236443043) / (0.781686663628 * X2)) / (sqrt(1 + ((((-33.433891296387) * X4) + 55.503673553467) / (sqrt(1 + (0.082252398133 * X3) ^ 2))) ^ 2))) ^ 2))))
82,1.0590794086456299,25.0,1.0635405340192499,(((0.083775058389 * X4) - (((0.388091802597 * X2) - (((2.895467519760 - (((-0.711647510529) * X4) - ((-0.003345757723) * X1))) / (sqrt(1 + (1 / (48.726730346680 * X2)) ^ 2))) - (((-15.693206787109) / (sqrt(1 + (0.005561495200 * X1) ^ 2))) / (sqrt(1 + ((0.068973042071 * X3) / (34.702556610107 * X2)) ^ 2))))) / (sqrt(1 + (0.032965023071 / (11.875268936157 * X2)) ^ 2)))) ^ 2)
100,0.8497502207756042,26.0,0.9476191551190921,(((-1.006965279579) * X4) - ((((5.625010967255 * X2) - 24.501186370850) - (((-0.034023299813) * X1) + (((0.985109210014 * X4) - ((-22.190084457397) / (sqrt(1 + (0.007247127593 * X1) ^ 2)))) ^ 2))) / (sqrt(1 + (((-0.026916256174) / (0.730795383453 * X2)) / (sqrt(1 + (((0.023410083726 * X1) / (sqrt(1 + ((-71.140060424805) / (16305.025390625000 * X2)) ^ 2))) / (sqrt(1 + (2.084116220474 * X3) ^ 2))) ^ 2))) ^ 2))))
