generation,mse,length,msetest,expr
100,347.15924072265625,1.0,251.15585882209086,44.142578125000
100,347.1591491699219,2.0,251.2016874593964,exp(3.787385463715)
100,150.8577423095703,3.0,143.40922660466046,(54.528907775879 + (9.760764122009 * X4))
100,148.75448608398438,4.0,167.636410592825,exp(((0.222859159112 * X4) + 3.974123239517))
100,48.37489700317383,5.0,52.43604942459576,(((-0.203399538994) * X1) + ((9.764307975769 * X4) + 142.136871337891))
100,43.930179595947266,6.0,52.28796691774696,((((-0.015303128399) * X1) + ((0.739386022091 * X4) + 13.891621589661)) ^ 2)
8,46.81220245361328,7.0,53.85119237460213,(((9.698496818542 * X4) + (-31.077009201050)) - ((-6947.274902343750) / (sqrt(1 + (0.191176205873 * X1) ^ 2))))
100,15.530107498168945,8.0,12.777713026241099,((((-0.211925059557) * X1) + (147.358200073242 + (10.036021232605 * X4))) / (sqrt(1 + (1 / (78.308601379395 * X2)) ^ 2)))
100,10.616937637329102,9.0,11.968975716276827,(((((0.750611305237 * X4) + 14.174696922302) + ((-0.015719166026) * X1)) ^ 2) / (sqrt(1 + (1 / (76.938781738281 * X2)) ^ 2)))
100,6.844170093536377,10.0,10.600538429019844,((((-0.777689039707) * X4) + (((0.601449370384 * X3) - (1768.461181640625 * X2)) / (sqrt(1 + (((-1.388497352600) * X2) * ((-0.404851257801) * X1)) ^ 2)))) ^ 2)
100,2.842886209487915,11.0,2.9052093969988095,((((0.015773503110 * X1) + ((-14.218289375305) - (0.779327273369 * X4))) / (sqrt(1 + (exp((0.165965601802 * X3)) / ((-281.757385253906) * X2)) ^ 2))) ^ 2)
100,2.514291286468506,12.0,2.506608469083546,(((((-0.015725849196) * X1) + exp((2.651250123978 + (0.057858474553 * X4)))) / (sqrt(1 + (exp((0.170022726059 * X3)) / ((-286.334655761719) * X2)) ^ 2))) ^ 2)
90,2.590728282928467,13.0,2.2092499299906527,((((0.015751505271 * X1) + (((-0.745611190796) * X4) + ((-14.145365715027) + ((-0.014244948514) * X3)))) / (sqrt(1 + (exp((0.170842722058 * X3)) / ((-287.418914794922) * X2)) ^ 2))) ^ 2)
100,2.189577102661133,14.0,2.0479510581305607,((((((0.789569795132 * X4) + 14.326931953430) - (0.015779430047 * X1)) - (0.335723161697 * X2)) / (sqrt(1 + (((0.476988434792 * X3) - (-0.961413085461)) / ((-287.410125732422) * X2)) ^ 2))) ^ 2)
100,1.935745120048523,15.0,3.106264580293857,((exp((0.266169250011 * X4)) + ((0.607301712036 * X4) - (((0.481347501278 * X3) - (((-0.851991534233) * X4) - ((-1117.991699218750) * X2))) / (sqrt(1 + (((-0.724662065506) * X2) * ((-0.565398812294) * X1)) ^ 2))))) ^ 2)
89,1.9795958995819092,16.0,3.3222870072489785,(((0.910650372505 + (((((-0.865121304989) * X4) - (0.477280616760 * X3)) - ((-1126.346191406250) * X2)) / (sqrt(1 + (((-0.480751663446) * X2) * ((-0.851604163647) * X1)) ^ 2)))) + ((0.787077486515 * X4) - ((-0.016031946987) * X3))) ^ 2)
100,1.4323943853378296,17.0,2.587900417511367,(((((((-0.856260120869) * X4) - ((-1219.713012695312) * X2)) / (sqrt(1 + (((-0.589111030102) * X2) * ((-0.751085281372) * X1)) ^ 2))) + (0.927484989166 + (0.802861690521 * X4))) / (sqrt(1 + (exp((0.354197233915 * X3)) / ((-2132.539794921875) * X2)) ^ 2))) ^ 2)
100,1.2130483388900757,18.0,2.2232861448032626,(((0.207407653332 * X3) + ((((((-0.758370757103) * X4) - ((-1356.731323242188) * X2)) / (sqrt(1 + (((-0.259535342455) * X2) * ((-1.886631131172) * X1)) ^ 2))) + ((0.770419359207 * X4) - (-0.842117190361))) ^ 2)) / (sqrt(1 + ((4.731304645538 * X3) / ((-1710.553955078125) * X2)) ^ 2)))
100,1.2090753316879272,19.0,2.2070547768813116,((exp((0.105629242957 * X3)) + ((((((-0.761025488377) * X4) - ((-1366.672119140625) * X2)) / (sqrt(1 + (((-0.623998939991) * X2) * ((-0.782182216644) * X1)) ^ 2))) + ((0.782482981682 * X4) - (-0.710215270519))) ^ 2)) / (sqrt(1 + (((-4.847048759460) * X3) / ((-1752.921386718750) * X2)) ^ 2)))
100,0.9611653685569763,20.0,1.5830239275180364,(((((-1.377307415009) * X4) - (4.052228927612 * X2)) + ((((((-0.637539803982) * X4) - ((-1306.505004882812) * X2)) / (sqrt(1 + (((-0.597857058048) * X2) * ((-0.790681302547) * X1)) ^ 2))) + ((0.911329865456 * X4) - (-0.986724138260))) ^ 2)) / (sqrt(1 + (((-5.151165962219) * X3) / ((-1783.183715820312) * X2)) ^ 2)))
100,0.7716401219367981,21.0,1.3478427117663168,(((((-1.713858366013) * X4) - (5.641273498535 * X2)) + (((((-2769.080566406250) * X2) / (sqrt(1 + (((-1.016623973846) * X2) * ((-0.978430926800) * X1)) ^ 2))) + (((-0.922888934612) * X4) - 0.975880265236)) ^ 2)) / (sqrt(1 + (exp((1.159429430962 * X4)) / (((-0.011646246538) * X2) * ((-21.090970993042) * X1))) ^ 2)))
79,1.0930140018463135,22.0,1.6189379621612485,((((-3.677621126175) + (((((0.664168715477 * X4) - ((-0.793988704681) * X3)) / (sqrt(1 + ((-0.001996548614) * X1) ^ 2))) - (862.502014160156 * X2)) / (sqrt(1 + (((-0.279910326004) * X2) * ((-1.385405421257) * X1)) ^ 2)))) + ((0.003275671741 * X1) + ((((-0.776083886623) * X4) - (0.024374261498 * X3)) + (0.438771992922 * X2)))) ^ 2)
100,0.5999962091445923,23.0,1.018390442604881,((((((-4.376143932343) * X4) + (-13.767896652222)) - (5.722255706787 * X2)) + (((((-2505.255615234375) * X2) / (sqrt(1 + (((-1.023389220238) * X2) * ((-0.977816402912) * X1)) ^ 2))) + (((-1.006177067757) * X4) - 2.499227762222)) ^ 2)) / (sqrt(1 + (exp((1.246775388718 * X4)) / (((-0.012333333492) * X2) * ((-21.265272140503) * X1))) ^ 2)))
96,0.7415661811828613,24.0,1.5575786439253252,(((exp((1.270687103271 * X4)) - (4.853148460388 * X2)) + ((((((-0.339088082314) * X4) - ((-2008.478637695312) * X2)) / (sqrt(1 + (((-0.428335219622) * X2) * ((-1.692294120789) * X1)) ^ 2))) + ((0.730738222599 * X4) - (-0.891392409801))) ^ 2)) / (sqrt(1 + (exp((1.434998154640 * X4)) / ((0.017451824620 * X2) * (18.936851501465 * X1))) ^ 2)))
100,0.5911808609962463,25.0,1.0489842079721918,(((((-13.601674079895) + ((-4.271322727203) * X4)) - (5.297411441803 * X2)) + ((((((-0.209243312478) * X4) - ((-2038.147338867188) * X2)) / (sqrt(1 + (((-0.851912796497) * X2) * ((-0.955050826073) * X1)) ^ 2))) + ((1.003253936768 * X4) - (-2.476815700531))) ^ 2)) / (sqrt(1 + (exp((1.342411756516 * X4)) / ((0.015478730202 * X2) * (19.066539764404 * X1))) ^ 2)))
66,0.8022139668464661,26.0,1.6031180333475519,((((1.067486763000 + (0.806017279625 * X4)) - (((((0.689286410809 * X4) + 0.398717880249) + ((((-1.502546906471) + (0.619890928268 * X3)) - ((-85.601356506348) * X2)) / (sqrt(1 + ((-1.056222438812) - ((-54.294456481934) * X2)) ^ 2)))) - (1091.046020507812 * X2)) / (sqrt(1 + ((1.406370401382 * X2) * (0.277435541153 * X1)) ^ 2)))) + ((-0.556131958961) * X2)) ^ 2)
100,0.547496497631073,27.0,0.7661670896409486,((((((-3.741166353226) * X4) - 10.986502647400) + ((-6.958570480347) * X2)) + (((((3.416644096375 + (0.780799567699 * X4)) - (4187.636718750000 * X2)) / (sqrt(1 + (((-2.613741874695) * X2) * ((-0.629414916039) * X1)) ^ 2))) + (((-0.982195198536) * X4) - 2.278687953949)) ^ 2)) / (sqrt(1 + (exp((1.517286658287 * X4)) / (((-0.194732949138) * X2) * ((-1.918608427048) * X1))) ^ 2)))
100,0.5184198021888733,28.0,0.8358312012148893,((((((-0.002118044067) + ((-0.528865218163) * X4)) ^ 2) + ((-6.449815273285) * X2)) + (((((((-0.916130423546) * X4) - 2.257586240768) - ((-2651.291259765625) * X2)) / (sqrt(1 + (((-0.934372961521) * X2) * ((-1.031452894211) * X1)) ^ 2))) + ((0.831676244736 * X4) - (-1.084680795670))) ^ 2)) / (sqrt(1 + (exp((1.780421972275 * X4)) / ((0.166550651193 * X2) * ((-3.033931970596) * X1))) ^ 2)))
100,0.4955173134803772,29.0,0.785634105999528,(((((0.671691179276 + ((-0.462083011866) * X4)) ^ 2) + ((-6.646373748779) * X2)) + (((((((-1.301241755486) * X4) - 3.320871829987) - ((-3540.705566406250) * X2)) / (sqrt(1 + (((-1.074360370636) * X2) * ((-1.187821626663) * X1)) ^ 2))) + ((0.877598524094 * X4) - (-1.004259109497))) ^ 2)) / (sqrt(1 + (((-1.523195385933) + ((-1.916104674339) * X3)) / ((0.310306310654 * X2) * ((-5.668250560760) * X1))) ^ 2)))
100,0.4647611081600189,30.0,0.7878913547370445,(((((-1.622935533524) * X4) - (6.397375583649 * X2)) + ((((((-1.670442700386) * X4) - ((-1742.540771484375) * X2)) / (sqrt(1 + (((-0.722140252590) * X2) * ((-0.869302868843) * X1)) ^ 2))) + ((0.930937230587 * X4) - (-1.018355965614))) ^ 2)) / (sqrt(1 + (((8.009601593018 * X4) - ((((3.576386213303 * X4) - ((-5.650934219360) * X3)) - ((-1016.381469726562) * X2)) / (sqrt(1 + ((0.296406358480 * X2) * (0.196074038744 * X1)) ^ 2)))) / ((-2179.029296875000) * X2)) ^ 2)))
