generation,mse,length,msetest,expr
100,24922.052734375,1.0,32031.221681290932,406.174530029297
100,18655.615234375,2.0,27070.27529271908,(1 / (0.000003063547 * X1))
100,13953.818359375,3.0,23921.681890095115,(1635.072509765625 - (1.539965987206 * X1))
100,13891.515625,4.0,24096.567368533197,sqrt((((-1295.437744140625) * X1) + 1209753.875000000000))
100,9647.970703125,5.0,13687.090507781097,((1 / (0.000003006663 * X1)) * tanh((463.043060302734 * X2)))
100,1432.3353271484375,6.0,705.1784600775895,((((-1.954160809517) * X1) - (-2028.393066406250)) * tanh((356.151306152344 * X2)))
100,1248.00830078125,7.0,833.0551868222793,(sqrt((1763037.750000000000 - (1910.454223632812 * X1))) * tanh((353.385375976562 * X2)))
100,557.3936157226562,8.0,1794.1023861990213,(((((-2.139484405518) * X1) + 2152.459716796875) + (97287.445312500000 * X3)) * tanh((348.962066650391 * X2)))
100,323.7687072753906,9.0,676.2560001426308,(tanh((346.799774169922 * X2)) * sqrt((1845971.875000000000 - ((2034.994995117188 * X1) - (72651440.000000000000 * X3)))))
60,337.0639343261719,10.0,1202.7546469188062,((((((-1.762422323227) * X1) + 1884.550659179688) + (44.606273651123 * X4)) * (0.002003989415 * X1)) * tanh((346.388244628906 * X2)))
100,292.2809753417969,11.0,582.6490960907141,((739.276916503906 - ((((-0.070734381676) * X1) - ((-48.856170654297) + ((-2.080890893936) * X4))) ^ 2)) * tanh((345.355499267578 * X2)))
54,319.4630126953125,12.0,1158.725336215519,(((0.506883025169 - (0.003060494317 * X1)) * (((1.560243368149 * X1) + (-1641.883911132812)) + ((-36.537723541260) * X4))) * tanh((345.541748046875 * X2)))
100,276.0204162597656,13.0,605.7539254348957,((728.606140136719 - ((((28.718271255493 * X2) + ((-0.073182262480) * X1)) - ((-51.357677459717) + ((-2.210156440735) * X4))) ^ 2)) * tanh((353.832244873047 * X2)))
100,263.3448181152344,14.0,649.89994238281,(((((((-0.000435276103) * X1) + 0.334980726242) + (0.058311365545 * X4)) * ((-8144.610839843750) - ((-11.178071022034) * X1))) + (0.844503581524 * X1)) * tanh((345.432861328125 * X2)))
100,256.07275390625,15.0,536.7945445197157,(((((-1.194617509842) * X1) + 1492.665405273438) - ((((49.435035705566 * X2) + ((-0.073189720511) * X1)) - ((-68.022605895996) + ((-4.350438117981) * X4))) ^ 2)) * tanh((351.358306884766 * X2)))
