generation,mse,length,msetest,expr
100,25239.615234375,1.0,29702.679772360214,425.338134765625
3,25239.615234375,2.0,29704.338801935195,((-20.624254226685) ^ 2)
100,13634.091796875,3.0,25083.07609042635,((215596.984375000000 * X2) / (sqrt(1 + ((-432.511566162109) * X2) ^ 2)))
100,11145.099609375,4.0,17864.173902987648,((177780.218750000000 * X2) * exp(((-121.698547363281) * X2)))
100,11005.7236328125,5.0,17598.20503065161,(((186196.640625000000 * X2) / (sqrt(1 + (243.337982177734 * X2) ^ 2))) + ((-19796.404296875000) * X2))
100,1377.408447265625,6.0,1138.4388633542728,(tanh((340.487518310547 * X2)) * (2012.907348632812 + ((-1.924042463303) * X1)))
100,1310.6597900390625,7.0,599.2094155054915,(tanh((338.712829589844 * X2)) * sqrt((1765680.125000000000 - (1907.925537109375 * X1))))
100,630.8687744140625,8.0,1004.5528483416798,(tanh((333.999694824219 * X2)) * (2266.992919921875 - ((1.963910102844 * X1) - (58.213760375977 * X4))))
100,339.4123229980469,9.0,481.23954642792637,(tanh((331.432617187500 * X2)) * sqrt((2029324.625000000000 + (((-1969.726562500000) * X1) - ((-55762.964843750000) * X4)))))
54,413.64093017578125,10.0,581.4218662553279,((2414.916503906250 - ((2.266572475433 * X1) - (51.458198547363 * X4))) * (tanh((331.401763916016 * X2)) * (0.001501062885 * X1)))
100,304.58880615234375,11.0,583.4127868980455,(((tanh((319.738433837891 * X2)) - (252.004882812500 * X3)) * sqrt((1927666.875000000000 - (2132.086669921875 * X1)))) + (178568.015625000000 * X3))
100,298.9267883300781,12.0,422.1204311609306,((((tanh((320.305877685547 * X2)) - (169.811950683594 * X3)) * ((-260.834564208984) - ((-0.272918850183) * X1))) - (12846.973632812500 * X3)) * ((-0.013640531339) * X1))
100,272.02032470703125,13.0,448.5784809039175,(((tanh((325.344268798828 * X2)) - (183.274017333984 * X3)) * sqrt((2002783.000000000000 - ((2089.199218750000 * X1) - (26400.351562500000 * X4))))) - ((-121940.406250000000) * X3))
100,242.31288146972656,14.0,477.33056580137077,((((tanh((328.688262939453 * X2)) - (228.323989868164 * X3)) * ((-412.033905029297) + (0.435179501772 * X1))) - (17480.994140625000 * X3)) * (((-0.575174450874) * X4) - (0.012154513039 * X1)))
49,288.3577575683594,15.0,311.2422063864245,(((((-4126.845703125000) - ((-6.239505767822) * X1)) * exp(((-0.094320617616) * X4))) - (2.832762718201 * X1)) * (tanh((331.226989746094 * X2)) * (0.109415777028 - (0.000734059198 * X1))))
100,234.3146514892578,16.0,493.60954670149573,(((((tanh((326.729339599609 * X2)) - (480.772125244141 * X3)) * ((-416.337738037109) - ((-0.440082728863) * X1))) - ((-37254.320312500000) * X3)) * (((-0.012289980426) * X1) - (0.624217629433 * X4))) - ((-560447.500000000000) * X3))
33,286.44854736328125,17.0,318.51627499003007,(((((-3477.202148437500) - ((-4.264163017273) * X1)) * exp(((-0.258313149214) * X4))) - (1.802166581154 * X1)) * (tanh((331.348815917969 * X2)) * ((-0.093229278922) - ((0.000456733222 * X1) - ((-0.040976040065) * X4)))))
100,226.089111328125,18.0,369.8809997928744,((((((tanh((318.955047607422 * X2)) - (218.074844360352 * X3)) * (2716.978027343750 - (2.776155948639 * X1))) - ((-173589.906250000000) * X3)) + ((-0.414097726345) * X1)) / (sqrt(1 + ((-4.954753398895) - ((-0.006082923152) * X1)) ^ 2))) - ((-0.380800127983) * X1))
74,230.9307098388672,19.0,445.2765385019705,((((tanh((335.865631103516 * X2)) - (235.623931884766 * X3)) * ((((-2840.117919921875) * X2) + (-9133.753906250000)) + (9.731035232544 * X1))) - (389680.250000000000 * X3)) * ((0.066773623228 * exp(((-0.196233317256) * X4))) - (0.000614211778 * X1)))
100,225.75221252441406,20.0,358.90591729579506,((((((tanh((320.623535156250 * X2)) - (218.630935668945 * X3)) * (2716.978027343750 - (34.973220825195 - ((-2.733792304993) * X1)))) - ((-173589.906250000000) * X3)) + ((-0.406990915537) * X1)) / (sqrt(1 + ((-4.868963718414) - ((-0.005998715758) * X1)) ^ 2))) - ((-0.373502910137) * X1))
100,218.39852905273438,21.0,384.39174916987724,((((((tanh((321.787292480469 * X2)) - (243.724258422852 * X3)) * (2719.026855468750 - (2.775493144989 * X1))) - ((-188290.859375000000) * X3)) + ((-0.419823735952) * X1)) / (sqrt(1 + ((7485.234375000000 + ((-9.244423866272) * X1)) / (sqrt(1 + (38.433494567871 ^ 2) ^ 2))) ^ 2))) - ((-0.381183892488) * X1))
100,185.25181579589844,22.0,363.7549529883196,(((tanh((328.388000488281 * X2)) * ((2452.962646484375 - (2.556587219238 * X1)) - ((-22.629674911499) * X4))) - ((((-0.278520286083) - ((-0.000405542291) * X1)) - ((-0.015305497684) * X4)) * (8521.174804687500 + ((-11.597999572754) * X1)))) * ((-2.068070650101) - ((-0.004541710019) * X1)))
93,187.19528198242188,23.0,522.8400241110427,(((((tanh((323.933929443359 * X2)) - (116.882652282715 * X3)) * ((3090.058105468750 - (3.257807016373 * X1)) - ((-80282.671875000000) * X3))) + ((-170.455184936523) + (56.627700805664 * X4))) / (sqrt(1 + (((-14.903153419495) - ((-0.018290204927) * X1)) * exp((0.247297182679 * X4))) ^ 2))) - ((-0.487157195807) * X1))
100,174.90440368652344,24.0,370.2805509635897,((((tanh((329.680084228516 * X2)) * ((2481.761474609375 - (2.623237133026 * X1)) + (17.659887313843 * X4))) - (((0.881448149681 - (0.001318640658 * X1)) - (0.055762782693 * X4)) * ((-2745.924804687500) + (3.763243436813 * X1)))) * ((-2.202960968018) - ((-0.004724376369) * X1))) + (706.817687988281 * X2))
84,176.37619018554688,25.0,363.2869966771396,((((((tanh((324.164123535156 * X2)) - (140.201568603516 * X3)) * (3919.844726562500 + (((-4.020538806915) * X1) - ((-41.186897277832) * X4)))) - ((-105634.390625000000) * X3)) + ((-1146.079711914062) + (0.611453413963 * X1))) / (sqrt(1 + ((7374.673828125000 + ((-8.587113380432) * X1)) / (sqrt(1 + (35.519901275635 ^ 2) ^ 2))) ^ 2))) - ((-0.732655763626) * X1))
