generation,mse,length,msetest,expr
100,23358.65625,1.0,57002.92981331422,404.166992187500
100,23358.654296875,2.0,57001.573820232676,(20.104000091553 ^ 2)
100,14680.0654296875,3.0,26153.392625562417,(1692.792480468750 - (1.610232949257 * X1))
100,13145.0859375,4.0,37103.96831174736,(tanh((412.342773437500 * X2)) * 456.500335693359)
100,10646.1318359375,5.0,19499.339726124705,((1917.402954101562 + ((-2.011397838593) * X1)) + (11753.000000000000 * X2))
100,1233.2314453125,6.0,3011.0024702065875,((2176.576660156250 - (2.130742549896 * X1)) * tanh((345.860595703125 * X2)))
100,1179.845947265625,7.0,3157.6546446574876,((2315.956298828125 + ((-2.279315710068) * X1)) / (sqrt(1 + (((-0.001176277525) * X4) / (1.602140188217 * X2)) ^ 2)))
100,562.434814453125,8.0,2582.9908538437494,(tanh((340.130523681641 * X2)) * (2420.293457031250 + (((-2.166723489761) * X1) - ((-55.599468231201) * X4))))
100,492.1047668457031,9.0,253.1868416445854,(tanh((339.340270996094 * X2)) * (((3.961492538452 * X1) - ((-58.346221923828) * X4)) - (((-0.061980620027) * X1) ^ 2)))
100,331.8713073730469,10.0,3981.0661331708043,((672.783630371094 + ((1604.072631835938 - (2.263259887695 * X1)) * ((-0.252230912447) * X4))) * tanh((339.123596191406 * X2)))
36,392.86944580078125,11.0,4464.483930568633,(((2338.182373046875 - (2.354752779007 * X1)) * tanh((326.918792724609 * X2))) + ((((-0.032743848860) * X1) - (6.249525070190 * X4)) ^ 2))
100,298.2936706542969,12.0,1313.5497729861775,((672.772460937500 + (((-0.218056127429) - ((-0.000310881675) * X1)) * (((-8.690639495850) * X1) - ((-2211655.000000000000) * X3)))) * tanh((339.118438720703 * X2)))
100,278.5401611328125,13.0,813.8067156137914,(tanh(((((0.096011735499 * X4) - (-2.447175979614)) - (0.002130924258 * X1)) * tanh((318.653320312500 * X2)))) * ((0.992631793022 * X1) - (151.174377441406 * X4)))
83,280.4330749511719,14.0,653.1823529727246,(((-0.003252603812) * X1) * (tanh((338.601776123047 * X2)) * (((-589.312561035156) - ((-0.406435430050) * X1)) + ((1504.498901367188 - (2.197967290878 * X1)) * (0.079911522567 * X4)))))
22,412.98187255859375,15.0,1023.2037795219061,((tanh((328.677581787109 * X2)) * (1963.473144531250 - (1.871567726135 * X1))) + ((((-0.017647869885) * X1) ^ 2) + ((25096.552734375000 * X4) / (2255.451171875000 - (2.156953811646 * X1)))))
100,265.6246032714844,16.0,773.4338260396496,(((-0.003157456173) * X1) * (tanh((344.632812500000 * X2)) * (((-589.312561035156) - ((-0.397293120623) * X1)) + ((1504.498901367188 - (2.183581590652 * X1)) * ((1.072504639626 * X2) - ((-0.089037761092) * X4))))))
20,405.3002014160156,17.0,736.3011840723441,((tanh((333.068756103516 * X2)) * (1963.473144531250 - (1.866893649101 * X1))) + ((((-3.068926095963) + (0.021763825789 * X1)) ^ 2) + ((25096.552734375000 * X4) / (2255.451171875000 - (2.188633441925 * X1)))))
100,244.6981201171875,18.0,2138.9425287605013,(((tanh((337.026641845703 * X2)) * ((0.013195013627 * X1) - ((-0.569734811783) * X4))) * (344.882812500000 + ((-0.359397977591) * X1))) + ((3205.532714843750 - (4.172573566437 * X1)) * (((-0.000716693408) * X1) - (0.152502685785 * X4))))
68,270.1988220214844,19.0,2263.7729928779836,(((tanh((338.837066650391 * X2)) * ((((-5.554375171661) * X1) - ((-9.051558494568) * X1)) - (((-0.060133382678) * X1) ^ 2))) - ((1.418305158615 * X1) - ((-323.512054443359) * X4))) + (((1.754459261894 * X4) - ((-0.007752216887) * X1)) * (0.264292746782 * X1)))
