generation,mse,length,msetest,expr
100,156.7808074951172,38.0,nan,((((((-38.984321594238) * X4) - ((-202250.312500000000) * X3)) + (((((-0.006896662060) * X1) + 6.795271873474) - (3.249956130981 * X2)) * (521.845703125000 + ((-0.916076302528) * X1)))) * ((-2.290218591690) + (0.004294367041 * X1))) + (((((((-231.203216552734) * X4) - ((-247229.265625000000) * X3)) - (((0.006682312582 * X1) + (-2.332382678986)) * (2032.494140625000 + ((-1.930792689323) * X1)))) * tanh(((-338.194427490234) * X2))) + (((-117.398941040039) * X4) - 83.465026855469)) + (-327.950714111328)))
62,167.95628356933594,39.0,nan,((((208892.625000000000 * X3) + (((((-0.003222659230) * X1) + 2.611565828323) - tanh(((-356.532104492188) * X2))) * (1949.035156250000 + ((-2.446495294571) * X1)))) * ((-1.299683570862) + (0.003027186496 * X1))) + (((((((-229.509017944336) * X4) - ((-250119.343750000000) * X3)) + ((((-0.004164226819) * X1) + 1.253627777100) * (1743.970458984375 + ((-1.289273858070) * X1)))) * tanh(((-327.730621337891) * X2))) + (((-162.439071655273) * X4) - 340.344726562500)) + ((-10384.173828125000) / (sqrt(1 + 27.352188110352 ^ 2)))))
100,153.5078125,40.0,nan,((((((-141.187881469727) * X4) - ((-217519.375000000000) * X3)) + (((((((((-0.012792464346) * X1) + 1.909864306450) - (18.160713195801 * X2)) * 0.000456865790) - ((0.000326579669 * X4) - 0.003730650293)) * (1247.102416992188 - (1.308097362518 * X1))) - tanh(((-334.858367919922) * X2))) * (((-2.570713996887) * X1) + ((((165.735885620117 * X4) - (181320.703125000000 * X3)) + 3071.133544921875) + (733.764953613281 * X2))))) * ((-2.103302717209) + (0.004584278446 * X1))) + (((-0.709352374077) * X1) - 526.737182617188))
100,149.6949005126953,41.0,nan,((((((-143.570800781250) * X4) - ((-224059.484375000000) * X3)) + (((((((5.197073459625 + ((-0.036481574178) * X1)) - tanh((121.826461791992 * X2))) * 0.000167892504) - ((0.000258948887 * X4) - 0.003866982413)) * (1280.888671875000 - (1.215211272240 * X1))) - tanh(((-328.777954101562) * X2))) * (((-2.599020004272) * X1) + ((((170.600952148438 * X4) - (187258.578125000000 * X3)) + 3115.020751953125) + (678.556396484375 * X2))))) * ((-2.163728237152) + (0.004715092946 * X1))) + (((-0.626661419868) * X1) - 653.006896972656))
100,141.4352264404297,42.0,nan,(((((((((-546.108642578125) * X4) - ((-703911.375000000000) * X3)) + ((((-0.010386793874) * X1) + 4.121155261993) * (((-1.406751275063) * X1) - (-1938.608154296875)))) * tanh(((-206.854614257812) * X2))) + (((-448.339813232422) * X4) - ((-714524.562500000000) * X3))) + (((3.659231662750 + ((-0.003265255596) * X1)) - tanh(((-266.142089843750) * X2))) * (((-4.943235397339) * X1) - (-1964.019531250000)))) * ((0.004801169038 * X1) + (-3.614253044128))) + (tanh(((-335.861511230469) * X2)) * ((1589.020629882812 + ((-3.051857709885) * X1)) + ((-32.098743438721) * X4))))
82,145.59033203125,43.0,nan,((((((-144.789932250977) * X4) - ((-222140.890625000000) * X3)) + ((((((((-0.586820602417) + ((-0.012945910916) * X1)) - tanh((142.660873413086 * X2))) * 0.000515923952) - ((0.000254762534 * X4) + (-0.005777545739))) * (1255.377075195312 - (1.234743118286 * X1))) - tanh(((-314.806579589844) * X2))) * (((-2.965008497238) * X1) + ((((175.061096191406 * X4) - (191036.093750000000 * X3)) + 3457.044433593750) + ((-234.737854003906) * X2))))) * (((-2.206099271774) - ((-0.004733285401) * X1)) + (2.598543405533 * X2))) + (((-0.176686897874) * X1) - 1037.182739257812))
72,148.78976440429688,44.0,nan,((((((-148.594024658203) * X4) - ((-227538.078125000000) * X3)) + (((((((6.636606216431 + ((-0.026050603017) * X1)) - tanh((161.978713989258 * X2))) * 0.000232299513) - ((0.000236944485 * X4) - 0.003368088976)) * (1395.115600585938 - (1.332806229591 * X1))) - tanh(((-324.035766601562) * X2))) * (((-2.716246366501) * X1) + (((((170.678634643555 * X4) - (186623.031250000000 * X3)) + ((-25.221923828125) ^ 2)) + 2578.689941406250) + (649.992004394531 * X2))))) * ((-2.228032350540) + (0.004825026263 * X1))) + (((-0.283238112926) * X1) - 1017.139587402344))
82,142.29635620117188,45.0,nan,(((((((((-357.242980957031) * X4) - ((-466114.812500000000) * X3)) + ((((-0.009883945808) * X1) + 4.362668037415) * (((-1.390509486198) * X1) - (-1803.921875000000)))) * tanh(((-195.102386474609) * X2))) + (((-285.677581787109) * X4) - ((-505062.187500000000) * X3))) + (((3.820643424988 + ((-0.003592845285) * X1)) - tanh(((-250.316299438477) * X2))) * (1909.768798828125 + ((-4.208005905151) * X1)))) * ((17.497768402100 ^ 2) - (((-0.005046750419) * X1) + 309.982696533203))) + (tanh(((-333.134979248047) * X2)) * ((((-1.316264748573) * X1) - (-285.791687011719)) + ((-33.002380371094) * X4))))
62,145.78797912597656,46.0,nan,(((((((((-356.856475830078) * X4) - ((-465146.187500000000) * X3)) + ((((-0.008641352877) * X1) + 3.620771884918) * (((-1.332178831100) * X1) - (-1789.291015625000)))) * tanh(((-194.176391601562) * X2))) + (((-281.416320800781) * X4) - ((-505312.093750000000) * X3))) + (((3.655628204346 + ((-0.003441619920) * X1)) - tanh(((-257.042816162109) * X2))) * (1920.546997070312 + ((-4.287491798401) * X1)))) * ((306.393859863281 - (2.190711021423 * X1)) - (((-2.195399522781) * X1) + 309.924591064453))) + (tanh(((-333.414276123047) * X2)) * ((((-1.608041286469) * X1) - (-499.941406250000)) + ((-32.520954132080) * X4))))
100,137.29222106933594,47.0,nan,(((((86.539352416992 * X4) - ((-108937.781250000000) * X3)) + (((((-0.003639208386) * X1) + 2.235402345657) - tanh(((-237.682113647461) * X2))) * (((((515.596679687500 * X4) - (587345.312500000000 * X3)) + (((1210.176391601562 + ((-109084.335937500000) * X2)) - tanh(((-1494184.750000000000) * X2))) * ((-0.002880151849) * X1))) + 5004.197265625000) + ((-248494.843750000000) * X2)))) * (exp((184.315155029297 * X3)) - (((-0.003539569210) * X1) + 3.436634063721))) + (((-0.410602718592) * X1) + ((((0.003529857844 * X1) + (-1.899779558182)) - tanh(((-332.861022949219) * X2))) * (1487.659057617188 + ((-1.251426577568) * X1)))))
99,140.58773803710938,48.0,nan,(((((((((-752.860900878906) * X4) - ((-968166.562500000000) * X3)) + ((((-0.001745963469) * X1) + 0.789296805859) * ((21668.937500000000 + ((-18.619304656982) * X1)) + (109.217407226562 * X2)))) * tanh(tanh(((-121.631477355957) * X2)))) + (((-455.695495605469) * X4) - ((-835982.375000000000) * X3))) + (((5.937501430511 + ((-0.005633817986) * X1)) - tanh(((-273.597747802734) * X2))) * (2126.773193359375 + ((-4.598977088928) * X1)))) * (exp((19.601219177246 * X3)) - (((-0.002740271855) * X1) + 3.074697017670))) + (tanh(((-333.298034667969) * X2)) * ((((-1.021240472794) * X1) + 3.477896928787) + ((-48.486080169678) * X4))))
100,137.17465209960938,49.0,nan,(((((86.539352416992 * X4) - ((-108937.781250000000) * X3)) + (((2.235291957855 + ((-0.003639146453) * X1)) - tanh(((-237.682113647461) * X2))) * (((((515.596679687500 * X4) - (587345.312500000000 * X3)) + (((1210.176391601562 + ((-109084.335937500000) * X2)) - tanh(((-307.148681640625) * X2))) * ((-0.002881794469) * X1))) + 5004.197265625000) + ((-248494.843750000000) * X2)))) * (exp((184.315155029297 * X3)) - (((-0.003539710771) * X1) + 3.436600208282))) + ((418.976684570312 + ((-0.763360857964) * X1)) + ((((0.003532806877 * X1) + (-2.182941675186)) - tanh(((-332.861022949219) * X2))) * (1487.659057617188 + ((-1.251508712769) * X1)))))
62,144.8590087890625,50.0,nan,(((((95.930816650391 * X4) - ((-102610.179687500000) * X3)) + (((((-0.004112793598) * X1) + 2.620367050171) - tanh(((-286.876831054688) * X2))) * (((((506.828460693359 * X4) - (589230.187500000000 * X3)) + (((653.244995117188 + ((-53767.691406250000) * X2)) - tanh(((-1494184.750000000000) * X2))) * (2.989528894424 + ((-0.004649195820) * X1)))) + 2685.584472656250) + ((-33774.304687500000) * X2)))) * (exp((209.865081787109 * X3)) - (((-0.003874118906) * X1) + 3.681917428970))) + (exp(4.056360244751) + ((((0.001991170458 * X1) + (-1.384316563606)) - tanh(((-338.187683105469) * X2))) * (1578.075683593750 + ((-1.388752102852) * X1)))))
100,136.03480529785156,51.0,nan,((((((110.792358398438 * X4) - ((-90691.875000000000) * X3)) + (((2.360285282135 + ((-0.003948103637) * X1)) - tanh(((-249.477798461914) * X2))) * (((((436.388793945312 * X4) - (506209.531250000000 * X3)) + (((1150.003417968750 + ((-97334.710937500000) * X2)) - tanh(((-5543.791015625000) * X2))) * ((-0.003242400475) * X1))) + 4979.925781250000) + ((-264852.531250000000) * X2)))) * (exp((156.140258789062 * X3)) - (((-0.003391135950) * X1) + 3.259927988052))) + ((1680.090942382812 + ((-1.628136038780) * X1)) + ((((0.004023214336 * X1) + (-3.560969114304)) - tanh(((-335.615509033203) * X2))) * (1545.022338867188 + ((-1.400109529495) * X1))))) + (2266.884765625000 * X2))
100,135.93869018554688,52.0,nan,((((((122.901290893555 * X4) - ((-103845.187500000000) * X3)) + (((2.095746517181 + ((-0.003599523101) * X1)) - tanh(((-260.652160644531) * X2))) * (((((575.884948730469 * X4) - (661419.375000000000 * X3)) + (((1232.651123046875 + ((-205919.937500000000) * X2)) - (((-2.577321290970) * X1) + 2541.854248046875)) * ((-0.001296660048) * X1))) + 3348.572265625000) + ((-224194.609375000000) * X2)))) * (exp((153.097564697266 * X3)) - (((-0.003051448381) * X1) + 3.034265041351))) + (((0.771985948086 * X1) + ((-0.913988053799) * X1)) + ((((0.003985085990 * X1) + (-2.421062231064)) - tanh(((-334.205169677734) * X2))) * (1548.342651367188 + ((-1.386728167534) * X1))))) + (1692.850341796875 * X2))
94,135.9745635986328,53.0,nan,((((((113.593757629395 * X4) - ((-93426.289062500000) * X3)) + (((2.506942987442 + ((-0.004111283924) * X1)) - tanh(((-238.032638549805) * X2))) * (((((438.956848144531 * X4) - (496492.187500000000 * X3)) + (((1142.577880859375 + ((-97695.484375000000) * X2)) - tanh((201207.531250000000 * X2))) * ((-0.003241340397) * X1))) + 4954.029785156250) + ((-267208.187500000000) * X2)))) * (exp((167.704269409180 * X3)) - (((-0.003407046199) * X1) + 3.267416715622))) + (((((-2.547326087952) * X1) + 2680.654052734375) + (944.138305664062 * X2)) + ((((0.004218497314 * X1) + (-4.315401554108)) - tanh(((-328.736450195312) * X2))) * (1552.924438476562 + ((-1.407318353653) * X1))))) + (1263.216552734375 * X2))
100,125.83547973632812,54.0,nan,(((((30.810995101929 * X4) - ((-38534.644531250000) * X3)) + (((((-0.002637963276) * X1) + 1.339036464691) - tanh(((-300.536590576172) * X2))) * (((((328.232391357422 * X4) - (444131.968750000000 * X3)) + (((491.929077148438 + ((-45402.335937500000) * X2)) - (344.661224365234 * X2)) * (2.131445169449 + ((-0.004710739478) * X1)))) + 2293.566406250000) + ((-70910.851562500000) * X2)))) * (((((0.000450700725 * X1) + (-0.510573089123)) - tanh(((-585.265930175781) * X2))) ^ 2) - (((-0.007111723069) * X1) + 5.468862533569))) + (exp((-244.803482055664)) + ((((0.001321110525 * X1) + (-1.068644881248)) - tanh(((-374.564208984375) * X2))) * (2218.207763671875 + ((-2.062070131302) * X1)))))
