generation,mse,length,msetest,expr
100,26739.970703125,1.0,17571.73156273175,424.717529296875
100,26739.962890625,2.0,17574.855681814697,((-20.609226226807) ^ 2)
100,15854.7275390625,3.0,12993.317438429149,(1636.552734375000 - (1.540502548218 * X1))
100,15821.7431640625,4.0,13046.481287154309,(sqrt((13769.190429687500 * X1)) - (3.639940023422 * X1))
100,7987.681640625,5.0,6884.068691779763,(((4079790.250000000000 * X2) / (sqrt(1 + (2472.437255859375 * X2) ^ 2))) - (1.517573356628 * X1))
99,9119.0595703125,6.0,3888.6989719910484,(sqrt((34440.597656250000 * X2)) * (137.458557128906 - (0.140322670341 * X1)))
100,1508.407958984375,7.0,911.434347704356,(((311.757812500000 * X2) / (sqrt(1 + ((-377.566802978516) * X2) ^ 2))) * (((-2.525329589844) * X1) - (-2607.604736328125)))
100,1431.2060546875,8.0,966.2771122905007,(((163.131759643555 * X2) / (sqrt(1 + ((-376.538238525391) * X2) ^ 2))) * (sqrt((127189.242187500000 * X1)) - (11.197988510132 * X1)))
100,751.137451171875,9.0,704.3028799402902,(((137.061828613281 * X2) / (sqrt(1 + ((-368.039855957031) * X2) ^ 2))) * ((5898.380371093750 + ((-5.826233386993) * X1)) - ((-213302.828125000000) * X3)))
61,807.3319091796875,10.0,470.90730545088184,(((sqrt((23503.634765625000 * X1)) + ((-4.840725898743) * X1)) - ((-88698.437500000000) * X3)) / (sqrt(1 + (((-0.806950390339) * X1) / (sqrt(1 + (222356.890625000000 * X2) ^ 2))) ^ 2)))
100,656.5494384765625,11.0,850.2021911288776,(((87.561775207520 * X2) / (sqrt(1 + ((-334.465301513672) * X2) ^ 2))) * (((8407.061523437500 - (8.112930297852 * X1)) - (11732.370117187500 * X2)) - ((-275967.968750000000) * X3)))
87,675.681396484375,12.0,505.2112751833869,(((sqrt((21189.271484375000 * X1)) - (4.576420783997 * X1)) - ((-72430.992187500000) * X3)) / (sqrt(1 + ((((-424.183563232422) * X1) / (sqrt(1 + (114867888.000000000000 * X2) ^ 2))) - ((-26.907032012939) * X2)) ^ 2)))
100,477.462158203125,13.0,705.7082175487999,((((140.666656494141 * X2) / (sqrt(1 + ((-363.425750732422) * X2) ^ 2))) * ((5797.889160156250 - (6.077690124512 * X1)) - ((-160308.546875000000) * X3))) * ((-0.374430090189) - ((-0.002133885166) * X1)))
93,505.6673278808594,14.0,801.944648911434,(((sqrt((34167.136718750000 * X1)) - (5.980597496033 * X1)) - ((-80158.796875000000) * X3)) * (((105917.453125000000 * X2) / (sqrt(1 + ((-377.588348388672) * X2) ^ 2))) * ((-0.000007465168) - ((-0.000004804922) * X1))))
100,458.4049072265625,15.0,1132.5945609140178,(((3181.636474609375 - (2.951462268829 * X1)) - ((-65.081497192383) * X4)) / (sqrt(1 + (((((-14.070550918579) * X1) / (sqrt(1 + (5666.289062500000 * X2) ^ 2))) - (19134.781250000000 * X2)) / (sqrt(1 + ((-846.904846191406) - ((-1.852607131004) * X1)) ^ 2))) ^ 2)))
17,728.535888671875,16.0,660.3140871981497,(exp(0.300547569990) * (((((-1614.946289062500) - ((-1.509777426720) * X1)) / (sqrt(1 + ((-788.514709472656) * X2) ^ 2))) - ((3828.204833984375 * X2) - ((-1.688593149185) * X1))) - ((-1778.627563476562) + ((-42936.386718750000) * X3))))
100,358.9405822753906,17.0,1357.7127771580647,(((3374.907470703125 + ((-3.049156665802) * X1)) - ((-94.365074157715) * X4)) / (sqrt(1 + (((((-7.972368240356) * X1) / (sqrt(1 + (5900.480957031250 * X2) ^ 2))) - (10632.680664062500 * X2)) / (sqrt(1 + (((-52114.984375000000) * X3) - (548.530944824219 + ((-1.145967602730) * X1))) ^ 2))) ^ 2)))
25,448.03289794921875,18.0,1115.8146455947979,(((((-53.657794952393) ^ 2) - (2.926354169846 * X1)) - ((-81140.960937500000) * X3)) / (sqrt(1 + (((((-77.108169555664) * X1) / (sqrt(1 + (15344.721679687500 * X2) ^ 2))) - (38523.183593750000 * X2)) / (sqrt(1 + (((-71700.718750000000) * X3) - (1803.475585937500 - (3.938039779663 * X1))) ^ 2))) ^ 2)))
100,293.77294921875,19.0,1040.5667323538592,(((3675.949707031250 - (3.362599611282 * X1)) - (((-3898.358154296875) * X2) - (111.146804809570 * X4))) / (sqrt(1 + (((((-16.977046966553) * X1) / (sqrt(1 + (6879.835449218750 * X2) ^ 2))) - (25480.394531250000 * X2)) / (sqrt(1 + ((108584.937500000000 * X3) - ((-1069.476562500000) - ((-2.196964502335) * X1))) ^ 2))) ^ 2)))
27,339.9841613769531,20.0,774.857670778496,(((2660.454589843750 - (2.744203805923 * X1)) - ((-119506.039062500000) * X3)) / (sqrt(1 + (((((6.478490352631 * X1) / (sqrt(1 + (4131.378906250000 * X2) ^ 2))) - ((-996.726989746094) - ((-1.470342159271) * X1))) - (((-10171.437500000000) * X2) + ((-94168.984375000000) * X3))) / (sqrt(1 + exp(5.834674835205) ^ 2))) ^ 2)))
100,242.3500518798828,21.0,970.5775336370247,(((4660.116210937500 + ((-4.188721179962) * X1)) - ((-153.204940795898) * X4)) / (sqrt(1 + (((((-82.028861999512) * X1) / (sqrt(1 + (3141.467285156250 * X2) ^ 2))) - ((4404.499511718750 - (5623.318847656250 / (sqrt(1 + ((-257.900115966797) * X2) ^ 2)))) + (1066617.000000000000 * X3))) / (sqrt(1 + ((-5928.607421875000) + (13.021339416504 * X1)) ^ 2))) ^ 2)))
15,583.0084228515625,22.0,738.0470458910615,((log(((-101.067085266113) ^ 2)) - log(((((-0.123872265220) * X1) ^ 2) / (sqrt(1 + exp((167.954681396484 * X3)) ^ 2))))) * ((((-2120.056152343750) + (((-1.486352443695) * X1) / (sqrt(1 + (939.720581054688 * X2) ^ 2)))) - (((-1.789192080498) * X1) - ((-40.828418731689) * X4))) - (-1813.977783203125)))
100,226.9024658203125,23.0,730.5350970242511,((((4448.275878906250 + ((-4.238679885864) * X1)) - ((-93.079940795898) * X4)) - ((-99336.976562500000) * X3)) / (sqrt(1 + (((((-70.951156616211) * X1) / (sqrt(1 + (3197.514648437500 * X2) ^ 2))) - ((3766.868164062500 - (4776.952636718750 / (sqrt(1 + ((-256.662231445312) * X2) ^ 2)))) + (1069507.125000000000 * X3))) / (sqrt(1 + ((-4647.152343750000) + (10.504583358765 * X1)) ^ 2))) ^ 2)))
34,275.0256042480469,24.0,791.2316954307181,(((2865.908203125000 + ((-2.969985485077) * X1)) - ((-125422.179687500000) * X3)) / (sqrt(1 + (((((14.979236602783 * X1) / (sqrt(1 + (2737.375488281250 * X2) ^ 2))) - ((-1922.575195312500) - ((-2.290688276291) * X1))) - (((((-1813.533569335938) * X2) + 28.546289443970) ^ 2) + ((-231192.171875000000) * X3))) / (sqrt(1 + (832.666198730469 - (2.450261116028 * X1)) ^ 2))) ^ 2)))
