generation,mse,length,msetest,expr
100,28557.583984375,1.0,13160.601370546756,425.935791015625
100,28557.580078125,2.0,13160.58353537296,(20.638206481934 ^ 2)
100,16382.376953125,3.0,11872.239013086239,(((-1.576303482056) * X1) + 1660.175781250000)
100,16363.5078125,4.0,11734.421373144933,(1045.923339843750 - (((-0.031673897058) * X1) ^ 2))
100,11796.8232421875,5.0,8887.11813090503,((12540.960937500000 * X2) - ((1.937697291374 * X1) + (-1840.711547851562)))
100,1356.2513427734375,6.0,2093.327054112524,((2197.812255859375 - (2.146210432053 * X1)) / (sqrt(1 + (1 / (365.012847900391 * X2)) ^ 2)))
100,1231.2108154296875,7.0,1633.8763717053735,(((3.495487213135 * X1) - (((-0.059915613383) * X1) ^ 2)) / (sqrt(1 + (1 / (361.488616943359 * X2)) ^ 2)))
100,840.7708740234375,8.0,409.87703445563506,((((57.676246643066 * X4) + ((-2.177752256393) * X1)) + 2448.307128906250) / (sqrt(1 + (1 / (360.630676269531 * X2)) ^ 2)))
100,662.327392578125,9.0,209.37003895737908,(((80881.164062500000 * X3) + sqrt((1919236.500000000000 - (2102.848388671875 * X1)))) / (sqrt(1 + (1 / (356.080596923828 * X2)) ^ 2)))
100,547.8906860351562,10.0,135.54047267272566,((1082.355834960938 - (((((-0.005427202210) * X1) ^ 2) - (1.358354568481 * X4)) ^ 2)) / (sqrt(1 + (1 / (356.628875732422 * X2)) ^ 2)))
100,423.6380615234375,11.0,194.01004209723652,((744.851867675781 - ((((0.077396146953 * X1) + (-56.060611724854)) - (2.414930105209 * X4)) ^ 2)) / (sqrt(1 + (1 / (354.471374511719 * X2)) ^ 2)))
35,541.1868896484375,12.0,126.98814657054304,((((0.087007775903 * X1) ^ 2) - (((((-0.109411992133) * X1) + 23.602743148804) - ((-0.506968915462) * X4)) ^ 2)) / (sqrt(1 + (1 / (355.577880859375 * X2)) ^ 2)))
100,389.48443603515625,13.0,163.58136860967323,(((((-0.917530059814) * X1) + 1340.690673828125) - (((((-0.072687275708) * X1) + 62.504749298096) - ((-3.649593353271) * X4)) ^ 2)) / (sqrt(1 + (1 / ((-355.314697265625) * X2)) ^ 2)))
100,358.3019104003906,14.0,833.2603205226069,(((((-1.841234445572) * X1) - (169.875335693359 / (sqrt(1 + ((15505309.000000000000 * X3) / (sqrt(1 + ((9.534791946411 * X1) + (-7072.647460937500)) ^ 2))) ^ 2)))) - (-2018.551391601562)) / (sqrt(1 + (1 / (354.538879394531 * X2)) ^ 2)))
72,374.04742431640625,15.0,353.1764254420664,(((((100.615188598633 * X4) - 146.065063476562) / (sqrt(1 + (((23.825649261475 * X1) + (-21164.656250000000)) / (sqrt(1 + (((-0.051610946655) * X1) ^ 2) ^ 2))) ^ 2))) + 839.215454101562) / (sqrt(1 + (1 / (354.153320312500 * X2)) ^ 2)))
100,335.22064208984375,16.0,260.5244023395624,((1437.159667968750 + (((-1.081513762474) * X1) - ((((((-0.080268159509) * X1) + 72.023941040039) / (sqrt(1 + (1 / ((-294.158599853516) * X2)) ^ 2))) - ((-3.984663486481) * X4)) ^ 2))) / (sqrt(1 + (1 / (428.513702392578 * X2)) ^ 2)))
100,335.20867919921875,17.0,261.7794833954347,((exp(7.270816326141) + (((-1.082467675209) * X1) - ((((((-0.080431893468) * X1) + 72.173706054688) / (sqrt(1 + (1 / ((-290.889099121094) * X2)) ^ 2))) - ((-3.983686447144) * X4)) ^ 2))) / (sqrt(1 + (1 / (429.396942138672 * X2)) ^ 2)))
100,275.1983642578125,18.0,494.84617330246436,((((177.636642456055 * X4) / (sqrt(1 + ((31549.707031250000 + ((201365.000000000000 * X2) + ((-37.137874603271) * X1))) / (sqrt(1 + (748.986328125000 * X4) ^ 2))) ^ 2))) + (((-15828.440429687500) * X2) - ((-736.334228515625) - ((-93.684074401855) * X4)))) / (sqrt(1 + (1 / (303.023223876953 * X2)) ^ 2)))
100,224.93222045898438,19.0,417.44269783909004,((((196.852462768555 * X4) / (sqrt(1 + ((29942.603515625000 + ((201365.000000000000 * X2) + ((-34.944034576416) * X1))) / (sqrt(1 + exp(8.092087745667) ^ 2))) ^ 2))) + (((-16512.904296875000) * X2) - ((-892.479431152344) - ((-70.021125793457) * X4)))) / (sqrt(1 + (1 / (307.014465332031 * X2)) ^ 2)))
