0,79854.9453125, 1.0,7774.739123887112
0,32605.697265625, 10.0,40227.91383475105
1,26117.220703125, 1.0,28918.539625493533
1,26117.21875, 2.0,28924.557842453076
1,17567.814453125, 3.0,5858.0331690505645
1,17452.935546875, 6.0,4990.183662045969
2,26117.220703125, 1.0,28918.539625493533
2,26117.21875, 2.0,28924.557842453076
2,17567.814453125, 3.0,5858.0331690505645
2,17452.935546875, 6.0,4990.183662045969
2,17384.404296875, 9.0,5748.621715337893
2,9879.236328125, 13.0,29323.645425995506
2,9109.259765625, 24.0,10440.437338587368
3,26117.220703125, 1.0,28918.539625493533
3,26117.212890625, 2.0,28916.814980685045
3,17567.814453125, 3.0,5858.0331690505645
3,11064.267578125, 6.0,13661.79762562912
3,9879.236328125, 13.0,29323.645425995506
3,9570.22265625, 22.0,10808.882907326813
3,9109.259765625, 24.0,10440.437338587368
4,26117.21484375, 1.0,28920.16233401524
4,26117.212890625, 2.0,28916.814980685045
4,17567.814453125, 3.0,5858.0331690505645
4,12784.1982421875, 5.0,34795.651028229004
4,11064.267578125, 6.0,13661.79762562912
4,10948.640625, 10.0,16345.712785136611
4,5589.35302734375, 12.0,6542.293168510867
4,4244.68798828125, 18.0,5872.487479334287
5,26117.21484375, 1.0,28920.16233401524
5,26117.212890625, 2.0,28916.814980685045
5,17567.814453125, 3.0,5858.0331690505645
5,12784.1982421875, 5.0,34795.651028229004
5,11064.267578125, 6.0,13661.79762562912
5,5589.353515625, 7.0,6542.891731939715
5,1347.764404296875, 8.0,4545.551438231257
6,26117.21484375, 1.0,28920.16233401524
6,26117.212890625, 2.0,28916.814980685045
6,17567.814453125, 3.0,5858.0331690505645
6,10884.7001953125, 5.0,16215.764453243757
6,5589.35302734375, 7.0,6542.844414548792
6,1347.764404296875, 8.0,4545.551438231257
6,1276.1419677734375, 9.0,6287.159497010492
6,1115.4864501953125, 23.0,3954.3892500476477
7,26117.21484375, 1.0,28920.16233401524
7,26117.212890625, 2.0,28916.814980685045
7,17567.814453125, 3.0,5858.0331690505645
7,17474.712890625, 4.0,6566.29008366919
7,10884.6982421875, 5.0,16215.761695483581
7,10884.697265625, 6.0,16215.777370922086
7,5589.35302734375, 7.0,6542.844414548792
