generation,mse,length,msetest,expr
100,328.4134826660156,1.0,855.2521873197021,42.581481933594
100,224.3350372314453,2.0,240.99339808011158,sqrt((32176.345703125000 * X2))
100,121.47727966308594,3.0,206.76986856933829,(log((18781.908203125000 * X2)) ^ 2)
100,112.55440521240234,4.0,254.7862166631122,(log((2046.336669921875 * X2)) * 10.315420150757)
100,108.31660461425781,5.0,255.8430150825138,(((6597.792480468750 * X2) / (sqrt(1 + (122.534683227539 * X2) ^ 2))) - ((-4.362108707428) * X4))
100,61.77058410644531,6.0,74.23144070848846,((((-0.034872092307) * X1) + 25.354335784912) * log((1877.318481445312 * X2)))
9,89.31344604492188,7.0,125.21288489085417,(((-0.184422194958) * X1) - (((-132.050582885742) * X2) + ((-118.904685974121) + ((-5.769200801849) * X4))))
100,28.067129135131836,8.0,44.249257565520075,(log((5198.279785156250 * X2)) * (((-0.034297045320) * X1) + (23.733947753906 + (0.973116993904 * X4))))
9,79.16593933105469,9.0,101.3790937578263,(((exp(7.945199012756) / (sqrt(1 + (1 / (28.236009597778 * X2)) ^ 2))) + 850.096008300781) / (0.147439703345 * X1))
100,22.897287368774414,10.0,40.02014859047603,((log((2649.438232421875 * X2)) * (((-0.038385856897) * X1) + ((1.372771501541 * X4) - (-28.152452468872)))) - (83.427215576172 * X2))
100,8.704638481140137,11.0,26.52345008816946,((((-0.204349696636) * X1) + ((9.836465835571 * X4) - (-144.268295288086))) / (sqrt(1 + (((467.447723388672 * X3) + 1021.534973144531) / (sqrt(1 + (205207.875000000000 * X2) ^ 2))) ^ 2)))
100,3.3114452362060547,12.0,9.236902707937736,((((0.014981252141 * X1) + (((-0.735695540905) * X4) - 13.895378112793)) / (sqrt(1 + (((221.306167602539 * X3) + 415.623901367188) / (sqrt(1 + (144392.312500000000 * X2) ^ 2))) ^ 2))) ^ 2)
85,5.203216552734375,13.0,21.168641170809934,((((-0.202640429139) * X1) + ((0.885144889355 * X3) - (((-8.249744415283) * X4) - 140.459991455078))) / (sqrt(1 + ((((-568.643676757812) * X3) + (-1003.647583007812)) / (sqrt(1 + (205207.875000000000 * X2) ^ 2))) ^ 2)))
100,1.9824174642562866,14.0,8.6093524278893,(((((-0.014828105457) * X1) + (((0.035947445780 * X3) + 13.687548637390) + (0.651897609234 * X4))) / (sqrt(1 + (((240.491210937500 * X3) + 417.077880859375) / (sqrt(1 + (144392.312500000000 * X2) ^ 2))) ^ 2))) ^ 2)
85,5.071545600891113,15.0,20.00182231521949,((((-0.202790647745) * X1) + (((0.822486698627 * X3) + 140.833496093750) + (8.465971946716 * X4))) / (sqrt(1 + (((303.083251953125 * X3) - (((-54.198310852051) * X4) + (-673.104370117188))) / (sqrt(1 + (116513.109375000000 * X2) ^ 2))) ^ 2)))
100,1.9824165105819702,16.0,8.610132921110862,((((((-0.014827977866) * X1) + 23.959484100342) + (((0.035945676267 * X3) + (-10.271993637085)) + (0.651894271374 * X4))) / (sqrt(1 + (((240.475967407227 * X3) + 417.077026367188) / (sqrt(1 + (144392.312500000000 * X2) ^ 2))) ^ 2))) ^ 2)
93,2.696457862854004,17.0,2.891889044996967,((48.506675720215 + (log((7515.524902343750 * X2)) * (((-0.036272358149) * X1) - (((-1.747795701027) * X4) - 16.765304565430)))) / (sqrt(1 + (((0.043404124677 * X3) + 0.116217225790) * (1 / ((-20.729156494141) * X2))) ^ 2)))
100,1.9365012645721436,18.0,8.049529836315727,((((((185.417282104492 * X3) + ((-0.014861573465) * X1)) / (sqrt(1 + (0.024821361527 * X4) ^ 2))) + ((((-185.318771362305) * X3) + 13.659063339233) + (0.636011004448 * X4))) / (sqrt(1 + (((240.381530761719 * X3) + 417.941558837891) / (sqrt(1 + (144392.312500000000 * X2) ^ 2))) ^ 2))) ^ 2)
100,1.9155771732330322,19.0,3.4090851964481796,(((0.117777608335 * X1) - ((((-0.547716736794) * X3) - (((-0.358301758766) * X1) + ((10.329612731934 * X4) - (-158.054275512695)))) / (sqrt(1 + (1.577585339546 / (sqrt(1 + (108.216796875000 * X2) ^ 2))) ^ 2)))) / (sqrt(1 + (((114.633460998535 * X3) + (0.625308692455 * X1)) / (sqrt(1 + (45738.652343750000 * X2) ^ 2))) ^ 2)))
82,2.099663496017456,20.0,7.174507391670411,(((((-383.552551269531) * X1) - (((-4163.583007812500) * X3) - (((-2.344590187073) * X1) + ((36783.671875000000 * X4) - (-405865.312500000000))))) / (10.688655853271 * X1)) / (sqrt(1 + ((((-2251.398193359375) * X3) + (-3246.837158203125)) * (1 / (((-788164.937500000000) * X2) - (-391.487701416016)))) ^ 2)))
100,1.4387071132659912,21.0,4.846002929062716,(((0.696157276630 * X2) + (((0.020087167621 * X1) - ((((-0.028678119183) * X3) - (((-0.035235699266) * X1) + ((0.658860445023 * X4) - (-13.780107498169)))) / (sqrt(1 + (1 / ((-257.406921386719) * X2)) ^ 2)))) / (sqrt(1 + (((70.301322937012 * X3) + (0.402767539024 * X1)) / (sqrt(1 + (46550.207031250000 * X2) ^ 2))) ^ 2)))) ^ 2)
