temp,phi,phip,kf
350.19091120943915,0.2979215110723192,0.001,41.47882523254197
350.1945624787439,0.2996325542394015,0.001,41.47203677935837
350.1969810714616,0.3013435974064838,0.001,41.465751013599046
350.19771230569376,0.30305464057356607,0.001,41.39881734552565
350.19712607990897,0.3047656837406484,0.001,41.40628717369358
350.19611212237743,0.30647672690773065,0.001,41.37873708071966
350.19544074564374,0.30818777007481296,0.001,41.38288655587191
350.1952916444767,0.3098988132418953,0.001,41.35203770711775
350.195377220797,0.31160985640897754,0.001,41.320379563623156
350.1954303398718,0.31332089957605985,0.001,41.27925045049681
350.19540925271707,0.31503194274314217,0.001,41.29846126849102
350.19523525057855,0.31674298591022443,0.001,41.2678198928687
350.1946150960195,0.31845402907730674,0.001,41.230747951193074
350.1932533442701,0.320165072244389,0.001,41.20463538384427
350.19109212615086,0.3218761154114713,0.001,41.214954006081406
350.18829773389575,0.32358715857855364,0.001,41.195821238384795
350.1850974158554,0.3252982017456359,0.001,41.15100257635201
350.18174458455525,0.3270092449127182,0.001,41.12831457831727
350.1786530479777,0.32872028807980047,0.001,41.13246408192962
350.176412880531,0.3304313312468828,0.001,41.08183698123744
350.17547637947473,0.3321423744139651,0.001,41.08885985149522
350.1757676698877,0.33385341758104736,0.001,41.0574098639147
350.1766706381272,0.3355644607481297,0.001,41.00779827895249
350.17742613086455,0.337275503915212,0.001,41.00685402374919
350.1775301970776,0.33898654708229425,0.001,41.004475269481574
350.17682038923266,0.34069759024937657,0.001,40.93830494780217
350.17525087186044,0.34240863341645883,0.001,40.926633154569075
350.17294630206,0.34411967658354115,0.001,40.93465117197486
350.1702230574876,0.34583071975062346,0.001,40.90610062632533
350.1674221228276,0.3475417629177057,0.001,40.903073299448494
350.1648688435405,0.34925280608478804,0.001,40.82996692901886
350.1631952966451,0.35096384925187035,0.001,40.80221150563889
350.16359988434004,0.3526748924189526,0.001,40.834854053749645
350.1674572827572,0.35438593558603493,0.001,40.79835886746153
350.17538055210406,0.3560969787531172,0.001,40.78181274242596
350.18652348572994,0.3578080219201995,0.001,40.70746671548389
350.19876630567967,0.3595190650872818,0.001,40.741769334968225
