filename,temp_setpoint,phip,yield,id,time,temp,phi,kf
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,4,0.00000000,350.28227234,0.00002558,0.22618524
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,5,1.60297966,350.25560234,0.00004245,0.19804746
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,6,3.20597077,350.23309858,0.00005807,0.26209583
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,7,4.80896377,350.21677803,0.00007185,0.24926253
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,8,6.41195297,350.20742644,0.00008351,0.15075867
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,9,8.01494026,350.20417218,0.00009316,0.22911819
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,10,9.61793327,350.20453842,0.00010127,0.21776366
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,11,11.22092628,350.20527993,0.00010846,0.25231417
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,12,12.82391548,350.20382636,0.00011530,0.28785778
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,13,14.42690086,350.19946863,0.00012201,0.21543874
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,14,16.02988816,350.19338632,0.00012846,0.31967239
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,15,17.63288117,350.18752575,0.00013431,0.23501753
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,16,19.23586845,350.18329400,0.00013939,0.19003529
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,17,20.83886337,350.18101242,0.00014382,0.10039266
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,18,22.44185448,350.18020370,0.00014793,0.22483390
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,19,24.04484558,350.18011973,0.00015207,0.23359823
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,20,25.64782524,350.18006294,0.00015649,0.24592694
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,21,27.25082016,350.17949673,0.00016124,0.25484019
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,22,28.85381127,350.17803846,0.00016621,0.18940894
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,23,30.45679855,350.17539186,0.00017130,0.27010034
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,24,32.05979538,350.17141594,0.00017641,0.24841264
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,25,33.66278076,350.16644251,0.00018141,0.22453052
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,26,35.26578141,350.16148368,0.00018601,0.18913170
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,27,36.86877060,350.15788818,0.00018987,0.25144727
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,28,38.47175598,350.15665129,0.00019276,0.21176966
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,29,40.07474899,350.15803159,0.00019464,0.17587975
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,30,41.67773056,350.16171794,0.00019566,0.21486125
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,31,43.28072357,350.16719318,0.00019601,0.21539895
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,32,44.88371277,350.17388579,0.00019596,0.24433746
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,33,46.48670197,350.18102889,0.00019590,0.21251268
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,34,48.08969879,350.18751072,0.00019633,0.19414540
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,35,49.69268418,350.19214285,0.00019766,0.27407439
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,36,51.29566956,350.19436727,0.00020000,0.27224216
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,37,52.89866257,350.19476578,0.00020303,0.20250715
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,38,54.50165939,350.19473778,0.00020618,0.28998079
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,39,56.10464096,350.19550995,0.00020893,0.20633066
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,40,57.70763397,350.19727931,0.00021098,0.21559329
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,41,59.31062699,350.19912855,0.00021233,0.19481948
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,42,60.91360473,350.19973370,0.00021314,0.26565292
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,43,62.51660538,350.19836248,0.00021356,0.23452285
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,44,64.11958695,350.19548359,0.00021357,0.23274233
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,45,65.72258758,350.19257655,0.00021303,0.18967556
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,46,67.32557296,350.19132326,0.00021186,0.27917976
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,47,68.92856979,350.19278327,0.00021030,0.20112164
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,48,70.53155517,350.19703654,0.00020878,0.18035909
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,49,72.13454056,350.20333974,0.00020783,0.31251273
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,50,73.73752975,350.21055802,0.00020776,0.25092602
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,51,75.34051514,350.21761883,0.00020867,0.29204003
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,52,76.94350815,350.22379284,0.00021048,0.16898563
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,53,78.54650498,350.22869636,0.00021303,0.24716747
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,54,80.14949417,350.23212065,0.00021618,0.24556280
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,55,81.75248718,350.23395381,0.00021980,0.24948651
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,56,83.35547257,350.23429216,0.00022373,0.22891353
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,57,84.95846176,350.23351791,0.00022772,0.25720401
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,58,86.56144714,350.23212156,0.00023154,0.26281786
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,59,88.16444015,350.23036356,0.00023523,0.25088053
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,60,89.76743316,350.22802676,0.00023982,0.22431076
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,61,91.37042618,350.22441162,0.00024852,0.25702998
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,62,92.97341156,350.21868398,0.00026788,0.22843623
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,63,94.57640457,350.21057826,0.00030798,0.23942110
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,64,96.17939376,350.20100848,0.00038117,0.26170652
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,65,97.78237533,350.19191017,0.00049993,0.23725995
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,66,99.38537216,350.18526749,0.00067501,0.25630765
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,67,100.98836898,350.18210740,0.00091474,0.86419082
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,68,102.59135818,350.18221296,0.00122585,1.71615362
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,69,104.19433975,350.18457746,0.00161548,3.57306588
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,70,105.70778275,350.18806965,0.00209327,7.21620202
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,71,107.31077194,350.19182549,0.00267193,13.37278795
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,72,108.91376877,350.19531173,0.00336529,20.38003254
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,73,110.51675033,350.19829558,0.00418437,27.58162307
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,74,112.11974716,350.20079416,0.00513351,33.55075837
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,75,113.72272873,350.20284459,0.00620847,37.03623008
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,76,115.32572555,350.20415910,0.00739722,38.56314278
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,77,116.92872238,350.20412169,0.00868258,39.41295814
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,78,118.53171158,350.20235287,0.01004538,40.03609276
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,79,120.13470840,350.19927400,0.01146721,40.59216308
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,80,121.73768997,350.19588123,0.01293235,41.00961304
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,81,123.34067917,350.19286259,0.01442868,41.27825927
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,82,124.94366837,350.19012175,0.01594760,41.62511062
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,83,126.54667282,350.18730726,0.01748318,41.81558227
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,84,128.14963913,350.18459963,0.01903102,42.12575722
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,85,129.75262832,350.18266263,0.02058756,42.28685952
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,86,131.35562515,350.18183367,0.02214996,42.53263855
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,87,132.95862198,350.18166371,0.02371623,42.56519890
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,88,134.56159591,350.18142969,0.02528528,42.69345093
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,89,136.16460800,350.18098761,0.02685653,42.87484169
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,90,137.76758957,350.18095234,0.02842963,42.98640633
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,91,139.37057877,350.18202450,0.03000432,43.02888680
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,92,140.97357559,350.18419954,0.03158037,43.07839202
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,93,142.57654953,350.18659001,0.03315764,43.15914535
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,94,144.17953872,350.18794685,0.03473596,43.22124863
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,95,145.78253555,350.18748671,0.03631506,43.32275772
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,96,147.38551712,350.18550483,0.03789463,43.32204437
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,97,148.98850631,350.18334190,0.03947450,43.33010674
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,98,150.59150314,350.18267596,0.04105475,43.42315292
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,99,152.19449997,350.18464069,0.04263572,43.36849594
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,100,153.79748917,350.18936181,0.04421776,43.41092109
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,101,155.40047073,350.19607247,0.04580104,43.45367813
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,102,157.00345993,350.20352817,0.04738553,43.50484085
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,103,158.60645675,350.21035239,0.04897109,43.44448852
01-1_DIL_179-18_AA6082_average.asc,350,0.001,0.22618524,104,160.20944595,350.21518165,0.05055764,43.49732972
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,4,0.00000000,375.11189270,0.00005504,0.16797041
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,5,1.60299302,375.13516351,0.00005832,0.19068424
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,6,3.20598412,375.15497862,0.00006241,0.20277016
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,7,4.80897331,375.17064328,0.00006754,0.20780531
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,8,6.41196060,375.18237505,0.00007357,0.20981292
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,9,8.01495743,375.19072675,0.00008002,0.21567201
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,10,9.61794472,375.19616782,0.00008637,0.22225965
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,11,11.22093201,375.19898404,0.00009237,0.22623745
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,12,12.82392693,375.19952511,0.00009800,0.23271838
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,13,14.42691803,375.19846874,0.00010334,0.23700910
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,14,16.02990914,375.19673964,0.00010825,0.23092792
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,15,17.63288689,375.19524571,0.00011244,0.22128039
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,16,19.23587990,375.19480972,0.00011554,0.21891812
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,17,20.83887482,375.19617596,0.00011736,0.21991560
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,18,22.44186211,375.19971903,0.00011801,0.21463104
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,19,24.04485894,375.20504710,0.00011797,0.20605042
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,20,25.64784050,375.21109921,0.00011780,0.20950168
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,21,27.25083542,375.21680462,0.00011787,0.22691489
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,22,28.85382271,375.22168956,0.00011826,0.23951425
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,23,30.45681191,375.22591216,0.00011892,0.24259207
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,24,32.05980492,375.22979239,0.00011986,0.24745572
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,25,33.66280175,375.23326871,0.00012122,0.25566136
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,26,35.26577950,375.23568096,0.00012319,0.26149781
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,27,36.86876869,375.23602198,0.00012588,0.26257460
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,28,38.47176170,375.23348178,0.00012922,0.26061096
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,29,40.07475471,375.22791030,0.00013306,0.25746203
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,30,41.67774010,375.21991636,0.00013719,0.25451559
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,31,43.28073693,375.21065061,0.00014142,0.25145752
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,32,44.88372612,375.20153321,0.00014552,0.24662771
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,33,46.48671532,375.19403671,0.00014922,0.24286834
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,34,48.08969689,375.18942690,0.00015218,0.23839864
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,35,49.69269371,375.18847710,0.00015410,0.22487978
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,36,51.29567528,375.19135372,0.00015483,0.21002139
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,37,52.89867592,375.19772166,0.00015443,0.20975906
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,38,54.50166893,375.20687051,0.00015320,0.22272083
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,39,56.10465050,375.21775009,0.00015156,0.23873175
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,40,57.70763588,375.22909838,0.00014997,0.25355674
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,41,59.31063271,375.23983844,0.00014878,0.26625725
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,42,60.91362953,375.24949970,0.00014803,0.27370047
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,43,62.51661873,375.25814518,0.00014756,0.27435765
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,44,64.11960411,375.26571234,0.00014721,0.27083793
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,45,65.72260475,375.27142485,0.00014708,0.26787742
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,46,67.32557869,375.27402043,0.00014749,0.27032752
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,47,68.92857170,375.27272935,0.00014869,0.27712116
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,48,70.53156090,375.26813262,0.00015054,0.28052982
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,49,72.13456154,375.26209252,0.00015253,0.27513985
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,50,73.73753929,375.25674188,0.00015410,0.26538594
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,51,75.34052848,375.25327724,0.00015510,0.25914389
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,52,76.94351769,375.25142908,0.00015582,0.26065020
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,53,78.54651833,375.24991733,0.00015677,0.26825025
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,54,80.14949989,375.24744062,0.00015831,0.27215198
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,55,81.75248909,375.24347900,0.00016043,0.26532848
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,56,83.35548210,375.23854424,0.00016278,0.25343654
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,57,84.95847511,375.23395949,0.00016484,0.24514093
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,58,86.56146431,375.23136398,0.00016613,0.24140657
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,59,88.16444970,375.23204625,0.00016661,0.24061327
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,60,89.76744652,375.23625567,0.00016743,0.24425637
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,61,91.37043953,375.24287685,0.00017197,0.25148596
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,62,92.97341729,375.24986786,0.00018700,0.25947583
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,63,94.57640647,375.25530958,0.00022300,0.27048892
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,64,96.17941093,375.25824187,0.00029333,0.32410638
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,65,97.78240013,375.25860777,0.00041233,0.54250497
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,66,99.38538170,375.25661487,0.00059333,1.09364050
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,67,100.98837853,375.25244353,0.00084746,2.16691354
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,68,102.59136772,375.24665491,0.00118411,4.06922707
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,69,104.15584374,375.24065003,0.00161279,7.15692221
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,70,105.75883293,375.23637838,0.00214494,11.50385546
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,71,107.36182213,375.23530838,0.00279362,16.72339917
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,72,108.96480370,375.23749643,0.00357071,22.09094943
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,73,110.56780052,375.24158763,0.00448265,26.81543273
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,74,112.17078972,375.24576882,0.00552750,30.39945124
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,75,113.77377892,375.24887936,0.00669457,32.81330813
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,76,115.37678337,375.25086986,0.00796651,34.32463405
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,77,116.97975731,375.25248380,0.00932287,35.25132011
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,78,118.58274651,375.25462279,0.01074339,35.83460294
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,79,120.18574333,375.25785941,0.01221038,36.22182634
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,80,121.78873253,375.26221282,0.01370979,36.49746982
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,81,123.39171409,375.26708395,0.01523138,36.70775693
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,82,124.99471855,375.27133247,0.01676817,36.87711210
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,83,126.59770012,375.27360031,0.01831567,37.02074508
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,84,128.20069695,375.27289201,0.01987103,37.14390797
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,85,129.80369377,375.26920843,0.02143228,37.24478762
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,86,131.40668297,375.26388500,0.02299768,37.32621272
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,87,133.00965691,375.25927897,0.02456546,37.39229686
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,88,134.61265373,375.25772651,0.02613395,37.44126722
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,89,136.21566582,375.26026916,0.02770195,37.47694055
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,90,137.81864739,375.26602943,0.02926913,37.51215045
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,91,139.42162132,375.27273177,0.03083605,37.55325772
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,92,141.02462578,375.27796938,0.03240367,37.59189320
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,93,142.62760735,375.28032844,0.03397284,37.61485964
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,94,144.23060417,375.27979573,0.03554383,37.62202893
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,95,145.83359337,375.27744861,0.03711631,37.62441183
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,96,147.43657494,375.27472667,0.03868959,37.62638479
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,97,149.03957176,375.27269218,0.04026314,37.62767363
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,98,150.64256859,375.27167520,0.04183684,37.63329772
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,99,152.24553490,375.27139115,0.04341097,37.64511122
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,100,153.84853172,375.27121642,0.04498597,37.65663169
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,101,155.45152092,375.27032732,0.04656219,37.66666948
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,102,157.05451774,375.26779437,0.04813974,37.68096754
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,103,158.65751457,375.26286719,0.04971846,37.69704739
02-1_DIL_179-18_AA6082_average.asc,375,0.001,0.16797041,104,160.26050377,375.25540491,0.05129795,37.70681611
03-1_DIL_179-18_AA6082_average.asc,400,0.001,0.19145202,4,0.00000000,400.20162964,0.00009925,0.19145202
03-1_DIL_179-18_AA6082_average.asc,400,0.001,0.19145202,5,1.60299873,400.19515998,0.00011233,0.21430858
03-1_DIL_179-18_AA6082_average.asc,400,0.001,0.19145202,6,3.20597840,400.19054190,0.00012474,0.23335455
03-1_DIL_179-18_AA6082_average.asc,400,0.001,0.19145202,7,4.80897522,400.18827192,0.00013623,0.24184590
03-1_DIL_179-18_AA6082_average.asc,400,0.001,0.19145202,8,6.41196251,400.18827956,0.00014666,0.24257388
03-1_DIL_179-18_AA6082_average.asc,400,0.001,0.19145202,9,8.01495170,400.18998168,0.00015595,0.24187197
03-1_DIL_179-18_AA6082_average.asc,400,0.001,0.19145202,10,9.61794472,400.19230593,0.00016410,0.23997806
03-1_DIL_179-18_AA6082_average.asc,400,0.001,0.19145202,11,11.22092437,400.19387498,0.00017125,0.23916664
03-1_DIL_179-18_AA6082_average.asc,400,0.001,0.19145202,12,12.82392120,400.19345625,0.00017767,0.24010742
03-1_DIL_179-18_AA6082_average.asc,400,0.001,0.19145202,13,14.42691231,400.19050874,0.00018364,0.23661116
03-1_DIL_179-18_AA6082_average.asc,400,0.001,0.19145202,14,16.02990150,400.18547997,0.00018941,0.22723216
03-1_DIL_179-18_AA6082_average.asc,400,0.001,0.19145202,15,17.63288688,400.17960459,0.00019510,0.21906428
03-1_DIL_179-18_AA6082_average.asc,400,0.001,0.19145202,16,19.23588562,400.17432436,0.00020068,0.21440469
03-1_DIL_179-18_AA6082_average.asc,400,0.001,0.19145202,17,20.83886909,400.17072352,0.00020607,0.21185967
03-1_DIL_179-18_AA6082_average.asc,400,0.001,0.19145202,18,22.44186402,400.16923547,0.00021112,0.21118460
03-1_DIL_179-18_AA6082_average.asc,400,0.001,0.19145202,19,24.04485130,400.16962229,0.00021570,0.20631401
03-1_DIL_179-18_AA6082_average.asc,400,0.001,0.19145202,20,25.64783859,400.17119428,0.00021976,0.19922125
03-1_DIL_179-18_AA6082_average.asc,400,0.001,0.19145202,21,27.25083161,400.17318274,0.00022335,0.20241203
03-1_DIL_179-18_AA6082_average.asc,400,0.001,0.19145202,22,28.85382462,400.17500674,0.00022660,0.21281583
03-1_DIL_179-18_AA6082_average.asc,400,0.001,0.19145202,23,30.45681000,400.17626650,0.00022971,0.21716955
03-1_DIL_179-18_AA6082_average.asc,400,0.001,0.19145202,24,32.05980682,400.17663477,0.00023284,0.21559573
03-1_DIL_179-18_AA6082_average.asc,400,0.001,0.19145202,25,33.66279602,400.17589181,0.00023607,0.21114591
03-1_DIL_179-18_AA6082_average.asc,400,0.001,0.19145202,26,35.26576995,400.17407704,0.00023939,0.20036466
03-1_DIL_179-18_AA6082_average.asc,400,0.001,0.19145202,27,36.86876679,400.17154320,0.00024267,0.18938834
03-1_DIL_179-18_AA6082_average.asc,400,0.001,0.19145202,28,38.47176743,400.16882145,0.00024572,0.18672093
03-1_DIL_179-18_AA6082_average.asc,400,0.001,0.19145202,29,40.07476044,400.16644810,0.00024841,0.18779334
03-1_DIL_179-18_AA6082_average.asc,400,0.001,0.19145202,30,41.67774200,400.16496160,0.00025067,0.18927530
03-1_DIL_179-18_AA6082_average.asc,400,0.001,0.19145202,31,43.28072738,400.16504101,0.00025249,0.19247239
03-1_DIL_179-18_AA6082_average.asc,400,0.001,0.19145202,32,44.88372039,400.16747198,0.00025381,0.19047193
03-1_DIL_179-18_AA6082_average.asc,400,0.001,0.19145202,33,46.48671341,400.17270436,0.00025453,0.18223461
