generation,mse,length,msetest,expr
100,20193.9921875,1.0,28502.97393820471,422.719726562500
13,20193.99609375,2.0,28497.383144238418,exp(6.046752452850)
100,4869.2763671875,3.0,5126.052056928433,(1932.621337890625 + ((-1.897520542145) * X1))
100,4648.8056640625,4.0,5152.584416149431,sqrt((1499166.000000000000 + ((-1639.956054687500) * X1)))
100,3804.50732421875,5.0,4531.934108176778,((1771.677124023438 / (sqrt(1 + (1.749751091003 * X2) ^ 2))) + ((-1.655652165413) * X1))
100,2650.207763671875,6.0,2188.806960221614,((2012.600341796875 + ((-1.986325502396) * X1)) / (sqrt(1 + (1 / (486.047210693359 * X2)) ^ 2)))
100,2454.853759765625,7.0,2223.012674314236,(sqrt((((-1746.527709960938) * X1) - (-1593275.125000000000))) / (sqrt(1 + (1 / (491.168365478516 * X2)) ^ 2)))
100,964.9088134765625,8.0,670.1216641806097,(((((-1.685045480728) * X1) - (-1846.122802734375)) / (sqrt(1 + (1 / (369.596557617188 * X2)) ^ 2))) + ((-759.675476074219) * X2))
100,753.5294189453125,9.0,414.71879017514084,((sqrt((((-1841.657958984375) * X1) - (-1716080.000000000000))) / (sqrt(1 + (1 / (372.408142089844 * X2)) ^ 2))) / (sqrt(1 + ((-5.364700317383) * X2) ^ 2)))
100,713.00439453125,10.0,231.72325618323995,(((((-2.271364212036) * X2) + (0.001687492360 * X1)) * (((-2.063654661179) * X1) + 2032.072753906250)) / (sqrt(1 + (1 / (369.596893310547 * X2)) ^ 2)))
100,691.281982421875,11.0,363.7554168351511,((sqrt((((-4051.513671875000) * X1) - (-3772408.500000000000))) / (sqrt(1 + ((113.194190979004 * X4) / (sqrt(1 + (149587.625000000000 * X2) ^ 2))) ^ 2))) / (sqrt(1 + exp((3.153432846069 * X2)) ^ 2)))
100,460.8416748046875,12.0,319.91098384963163,(((((-2.523829936981) * X2) + (0.001941497205 * X1)) * (((22.961845397949 * X4) - (1.807625770569 * X1)) + 1863.353393554688)) / (sqrt(1 + (1 / (368.047454833984 * X2)) ^ 2)))
100,455.4823913574219,13.0,316.1551593190692,(((((-2.122512578964) * X2) + (0.001606720616 * X1)) * (((27.750165939331 * X4) - (2.191041946411 * X1)) + 2258.637695312500)) / (sqrt(1 + ((-46.018543243408) / (sqrt(1 + (15905.093750000000 * X2) ^ 2))) ^ 2)))
100,392.09014892578125,14.0,265.4101802927214,(((((-0.753842353821) - (2.632321596146 * X2)) + (0.002953348449 * X1)) * (((23.188734054565 * X4) - (2.023156642914 * X1)) + 2032.072753906250)) / (sqrt(1 + (1 / (369.596893310547 * X2)) ^ 2)))
