generation,mse,length,msetest,expr
100,20722.421875,1.0,nan,435.515625000000
36,20722.42578125,2.0,nan,sqrt(189679.140625000000)
100,4887.18408203125,3.0,nan,(1949.926025390625 + ((-1.917764425278) * X1))
100,4686.9990234375,4.0,nan,sqrt((1518248.750000000000 + ((-1662.133178710938) * X1)))
100,3861.691162109375,5.0,nan,(((-1.669463992119) * X1) - ((-1784.439086914062) / (sqrt(1 + ((-1.762515187263) * X2) ^ 2))))
100,2484.572998046875,6.0,nan,((((-1.992786765099) * X1) + 2017.789062500000) * tanh((398.196746826172 * X2)))
100,2302.531494140625,7.0,nan,(sqrt((((-1754.734130859375) * X1) + 1600129.750000000000)) * tanh((400.818054199219 * X2)))
100,919.0073852539062,8.0,nan,(((1847.878417968750 + ((-1.691003918648) * X1)) - (740.339294433594 * X2)) * tanh((326.688964843750 * X2)))
100,683.23876953125,9.0,nan,((tanh((340.053283691406 * X2)) * sqrt((1706935.750000000000 - (1832.926391601562 * X1)))) / (sqrt(1 + ((-5.298823356628) * X2) ^ 2)))
22,762.3541870117188,10.0,nan,(((2166.643310546875 - ((-31.785900115967) * X4)) + ((-1.938797473907) * X1)) * (((-1.569145083427) * X2) + tanh((317.365356445312 * X2))))
100,508.7563781738281,11.0,nan,((sqrt((((-2506.053710937500) * X1) + 2394246.750000000000)) - ((-30.764398574829) * X4)) * (((-1.566100716591) * X2) + tanh((317.647125244141 * X2))))
100,456.541259765625,12.0,nan,(((2157.711669921875 - ((-26.183053970337) * X4)) + ((-2.096930265427) * X1)) * ((((-2.108908414841) * X2) + (0.001671960810 * X1)) * tanh((311.967742919922 * X2))))
100,407.5702209472656,13.0,nan,(sqrt((((50300.441406250000 - ((-35610.441406250000) * X4)) + ((-2039.044189453125) * X1)) + 1976808.875000000000)) * (((-1.567977666855) * X2) + tanh((317.827972412109 * X2))))
100,384.52685546875,14.0,nan,(((((-0.905647099018) * X1) + 913.374511718750) - ((-10.634997367859) * X4)) * (((-1.964995265007) + (0.006847050507 * X1)) * (((-1.607231855392) * X2) + tanh((316.847747802734 * X2)))))
100,279.5775146484375,15.0,nan,(((sqrt((((-1763.054443359375) * X1) + 1706996.000000000000)) - ((-55.785240173340) * X4)) * (((0.001313029206 * X1) - (2.575402021408 * X2)) - (0.137310177088 * X4))) * tanh((309.245727539062 * X2)))
100,253.92552185058594,16.0,nan,((((26.623327255249 * X4) - (-983.750976562500)) + ((-0.919084727764) * X1)) * ((((((-0.340528607368) * X4) - 3.117942571640) - ((-0.006733839866) * X1)) - (5.859262943268 * X2)) * tanh((307.635650634766 * X2))))
100,246.6576385498047,17.0,nan,(((sqrt((((-2129.134765625000) * X1) + 2088333.875000000000)) - ((-75.123527526855) * X4)) * (((((-0.208148211241) * X4) - 0.603276729584) - ((-0.001742020831) * X1)) - (2.640949726105 * X2))) * tanh((309.957061767578 * X2)))
100,187.56947326660156,18.0,nan,(((((((-0.442740559578) * X4) + (0.007996916771 * X1)) - (12.564524650574 * X2)) - 3.581466674805) * (((21.969745635986 * X4) - (-755.703735351562)) - (0.700334072113 * X1))) * ((2.349233388901 * X2) + tanh((326.239746093750 * X2))))
