generation,mse,length,msetest,expr
100,21194.91796875,1.0,20343.848648630305,417.341796875000
100,20998.37890625,2.0,28597.887689017796,sqrt(((-44820.722656250000) * X4))
100,4632.8662109375,3.0,6210.126213934929,(1927.447998046875 + ((-1.892349720001) * X1))
100,4402.04150390625,4.0,6122.856475135478,sqrt((1504369.500000000000 + ((-1645.866210937500) * X1)))
100,3509.619384765625,5.0,5639.5106698578575,((1776.933227539062 / (sqrt(1 + (1.742666959763 * X2) ^ 2))) + ((-1.662522196770) * X1))
100,2597.32275390625,6.0,1992.1707627728892,(tanh((406.958770751953 * X2)) * (1990.085693359375 + ((-1.961358070374) * X1)))
100,2383.751220703125,7.0,1832.5762097668655,(tanh((409.654357910156 * X2)) * ((3.172028303146 * X1) - ((0.057305246592 * X1) ^ 2)))
100,995.8192749023438,8.0,561.1483445747491,((tanh(((-330.551849365234) * X2)) * ((-1842.987548828125) + (1.689744353294 * X1))) - (712.817382812500 * X2))
100,739.0821533203125,9.0,413.1812300243577,((tanh((344.418426513672 * X2)) / (sqrt(1 + (5.187207698822 * X2) ^ 2))) * sqrt((1701663.125000000000 + ((-1828.281860351562) * X1))))
100,645.2645263671875,10.0,1458.0170265061931,(((-680.686889648438) * X2) - (tanh((333.504882812500 * X2)) * ((((-42.930328369141) * X4) + (-2085.383056640625)) - ((-1.788186550140) * X1))))
100,332.3363037109375,11.0,943.4077128753202,((tanh((345.919647216797 * X2)) / (sqrt(1 + (5.125977993011 * X2) ^ 2))) * sqrt((((40854.359375000000 * X4) + 1918518.000000000000) + ((-1901.692382812500) * X1))))
100,323.976806640625,12.0,4870.201694161448,(((((-223.196655273438) * X4) + ((-3.359905719757) * X1)) * (tanh((344.983581542969 * X2)) * ((0.001708268072 * X1) + (-1.643120884895)))) / (sqrt(1 + (5.264254093170 * X2) ^ 2)))
100,260.4467468261719,13.0,2051.303033935516,((tanh((345.086273193359 * X2)) * (((1.628235697746 * X1) - ((-53.438915252686) * X4)) - ((37.783630371094 + ((-0.077695876360) * X1)) ^ 2))) / (sqrt(1 + (5.255709648132 * X2) ^ 2)))
100,255.07412719726562,14.0,1476.4603965277659,(((tanh(((-345.090240478516) * X2)) * ((((-12.462552070618) * X4) + (-799.695190429688)) - ((-0.782453536987) * X1))) * ((-2.238121747971) - ((-0.007788299117) * X1))) / (sqrt(1 + (5.257738113403 * X2) ^ 2)))
100,218.95567321777344,15.0,664.088213757858,(tanh((320.912231445312 * X2)) * ((((-1704.385742187500) * X2) - (-743.998535156250)) - ((((1.636813759804 * X4) + 53.795394897461) - ((0.078401505947 * X1) - (38.326675415039 * X2))) ^ 2)))
78,236.1952362060547,16.0,1407.844840136767,(((tanh((328.971801757812 * X2)) * ((((-12.235865592957) * X4) + (-799.695190429688)) - ((-0.785365879536) * X1))) * (2.201050996780 - ((0.007906352170 * X1) - (3.331065177917 * X2)))) / (sqrt(1 + (3.607527256012 * X2) ^ 2)))
