generation,mse,length,msetest,expr
100,17555.984375,1.0,43142.17547176738,468.660156250000
100,17555.9765625,2.0,43155.217296908195,(21.649316787720 ^ 2)
100,5138.76318359375,3.0,3678.4328760733997,(((-1.883547663689) * X1) + 1924.674072265625)
100,4861.45556640625,4.0,4135.18332340065,sqrt((1561259.125000000000 + ((-1719.143554687500) * X1)))
100,4205.06396484375,5.0,2276.0692677448824,((1737.953247070312 / (sqrt(1 + ((-1.829376101494) * X2) ^ 2))) + ((-1.605365991592) * X1))
100,2469.05078125,6.0,3351.769229176229,((2004.077880859375 + ((-1.972254872322) * X1)) / (sqrt(1 + (1 / (481.140350341797 * X2)) ^ 2)))
100,2206.733642578125,7.0,3958.6573957414266,(sqrt((1658358.375000000000 - (1830.028198242188 * X1))) / (sqrt(1 + (1 / (484.049102783203 * X2)) ^ 2)))
100,794.7028198242188,8.0,1840.2495792435293,(((1797.105468750000 + ((-1.609604954720) * X1)) / (sqrt(1 + (1 / ((-367.658233642578) * X2)) ^ 2))) - (831.859680175781 * X2))
100,639.8082275390625,9.0,1489.1319452079986,((sqrt((1681868.125000000000 - (1771.561279296875 * X1))) / (sqrt(1 + (1 / (371.704406738281 * X2)) ^ 2))) - (806.030273437500 * X2))
100,591.0436401367188,10.0,1387.595012429015,(((-3417.891357421875) + (3.438077926636 * X1)) * ((((-0.065512917936) * X1) / (sqrt(1 + (1 / (5.477705001831 * X2)) ^ 2))) / (sqrt(1 + (387.264099121094 * X2) ^ 2))))
100,538.8003540039062,11.0,944.3691136191134,((sqrt((1955574.000000000000 - (2017.526367187500 * X1))) / (sqrt(1 + (1 / (426.308319091797 * X2)) ^ 2))) - ((779.876770019531 * X2) + ((-18.987030029297) * X4)))
100,435.66534423828125,12.0,1667.8647773865405,((((-1492.906860351562) * X2) + 859.635070800781) / (sqrt(1 + (1497.149291992188 / (sqrt(1 + ((7267.981933593750 + ((-7.611927986145) * X1)) / (sqrt(1 + (1 / ((-235.076461791992) * X2)) ^ 2))) ^ 2))) ^ 2)))
100,423.9144287109375,13.0,1678.115703825136,((((-2617.069580078125) * X2) - ((-1.918601751328) * X1)) / (sqrt(1 + (exp(7.583386421204) / (sqrt(1 + ((((-4.589816570282) * X1) + 4391.731933593750) / (sqrt(1 + (1 / ((-304.913208007812) * X2)) ^ 2))) ^ 2))) ^ 2)))
100,231.01487731933594,14.0,565.5810145970869,((((-125.957771301270) * X4) + ((0.729632496834 * X1) - (1835.814086914062 * X2))) / (sqrt(1 + (((-1631.680419921875) * X4) / (sqrt(1 + (((-22468.636718750000) + (23.585950851440 * X1)) / (sqrt(1 + (1 / (266.621673583984 * X2)) ^ 2))) ^ 2))) ^ 2)))
24,577.8895263671875,15.0,1441.551545627759,(((-1.120198845863) + (0.001124116825 * X1)) * ((((-2.809160709381) * X1) / (sqrt(1 + ((((-0.732286989689) * X1) - (-206.921798706055)) / (sqrt(1 + (1 / (1 / ((-128071.460937500000) * X2))) ^ 2))) ^ 2))) / (sqrt(1 + (5.525566101074 * X2) ^ 2))))
100,180.38685607910156,16.0,921.1170897394782,((((1.745700716972 * X1) - (3278.736083984375 * X2)) - (225501.500000000000 * X3)) / (sqrt(1 + ((((-5330.747070312500) * X2) + ((-1028.472412109375) * X4)) / (sqrt(1 + ((11612.337890625000 + ((-12.371765136719) * X1)) / (sqrt(1 + (1 / (287.755584716797 * X2)) ^ 2))) ^ 2))) ^ 2)))
23,511.1061706542969,17.0,860.5478486701705,(((22.732801437378 * X4) + ((0.203235462308 * X1) - (sqrt(((42.957813262939 * X2) ^ 2)) - (sqrt((((-1706.014892578125) * X1) - (-1561256.000000000000))) - (745.628234863281 * X2))))) / (sqrt(1 + (1 / (372.688293457031 * X2)) ^ 2)))
100,129.83462524414062,18.0,375.63690933460987,(((((110.437500000000 * X4) - (-3680.531738281250)) / (sqrt(1 + (3290.784179687500 / (sqrt(1 + (((-1219.463500976562) * X4) + ((((-16086.470703125000) * X2) - 16804.556640625000) + (27.539133071899 * X1))) ^ 2))) ^ 2))) + ((-3.226086854935) * X1)) / (sqrt(1 + (1 / ((-351.088562011719) * X2)) ^ 2)))
84,162.52267456054688,19.0,491.72435610663746,(((134.155075073242 * X4) + (5049.540527343750 + ((-4.722438335419) * X1))) / (sqrt(1 + ((-1772.521728515625) / (sqrt(1 + (((((-1662.678222656250) + ((-240645.218750000000) * X3)) - ((-4.257719993591) * X1)) / (sqrt(1 + ((-2009.550659179688) / (sqrt(1 + (545083.750000000000 * X2) ^ 2))) ^ 2))) - (3800.516601562500 * X2)) ^ 2))) ^ 2)))
100,129.1600341796875,20.0,391.555353545664,(((((121.611076354980 * X4) + 3960.240722656250) / (sqrt(1 + (((432.900421142578 * X2) - 815.216247558594) / (sqrt(1 + (((-238.669357299805) * X4) + (((-3141.856201171875) - (3735.372802734375 * X2)) - ((-5.453980445862) * X1))) ^ 2))) ^ 2))) + ((-3.441971302032) * X1)) / (sqrt(1 + (1 / ((-350.876464843750) * X2)) ^ 2)))
55,154.2743377685547,21.0,584.6194081213869,(((255.063308715820 * X4) + (((-6.999056339264) * X1) - (-7689.312500000000))) / (sqrt(1 + (((2710.569580078125 * X2) - 1801.566894531250) / (sqrt(1 + ((((((-115.947700500488) * X4) - 1031.441650390625) - ((-1.915481925011) * X1)) / (sqrt(1 + ((-133.185073852539) / (sqrt(1 + (42657.476562500000 * X2) ^ 2))) ^ 2))) - (2723.367919921875 * X2)) ^ 2))) ^ 2)))
100,115.27320861816406,22.0,267.9463758335894,(((((108.332336425781 * X4) + 3768.246826171875) / (sqrt(1 + (1672.492919921875 / (sqrt(1 + ((8144.942382812500 * X2) + (((((-412.955596923828) * X1) / (sqrt(1 + ((-174.115188598633) + ((-135473.625000000000) * X3)) ^ 2))) - (12.606297492981 * X1)) - (-6635.621582031250))) ^ 2))) ^ 2))) + ((-3.338715314865) * X1)) / (sqrt(1 + (1 / ((-347.486389160156) * X2)) ^ 2)))
70,129.09597778320312,23.0,384.77399248415054,(((((111.179603576660 * X4) + (5986.311523437500 + ((-3.341313123703) * X1))) / (sqrt(1 + (2325.712646484375 / (sqrt(1 + ((((((-816.905761718750) * X4) - 9790.256835937500) - ((-16.526678085327) * X1)) / (sqrt(1 + (1 / ((-7637.154785156250) * X2)) ^ 2))) - (10838.076171875000 * X2)) ^ 2))) ^ 2))) + (-2210.666748046875)) / (sqrt(1 + (1 / ((-351.930236816406) * X2)) ^ 2)))
100,110.53356170654297,24.0,369.84897358198657,(((((86.075424194336 * X4) + (3568.328369140625 / (sqrt(1 + (0.538098275661 * X2) ^ 2)))) / (sqrt(1 + ((((-1.891941785812) * X1) - (-3035.341796875000)) / (sqrt(1 + (((-6125.179199218750) + (15.789487838745 * X1)) + ((((-0.842277765274) * X1) - (10232.941406250000 * X2)) - (805960.250000000000 * X3))) ^ 2))) ^ 2))) + ((-3.271978378296) * X1)) / (sqrt(1 + (1 / ((-353.324554443359) * X2)) ^ 2)))
64,128.94677734375,25.0,370.36105006585177,(((((101.090400695801 * X4) + (3743.976562500000 + ((-2.182307481766) * X1))) / (sqrt(1 + (((122.091255187988 * X4) - 1357.896850585938) / (sqrt(1 + ((((((-610.498535156250) * X4) - 7018.371093750000) - ((-10.629148483276) * X1)) / (sqrt(1 + (1 / ((-7086.581542968750) * X2)) ^ 2))) - (7066.339355468750 * X2)) ^ 2))) ^ 2))) + ((-1.178883314133) * X1)) / (sqrt(1 + (1 / ((-351.676147460938) * X2)) ^ 2)))
100,109.9332275390625,26.0,357.2716124166105,(((((((-267.256988525391) * X2) + (83.562461853027 * X4)) - (-3432.713378906250)) / (sqrt(1 + ((((-3.359489679337) * X1) + 3883.348144531250) / (sqrt(1 + ((10704.909179687500 * X2) + (((((-476.953155517578) * X1) / (sqrt(1 + ((-107.021972656250) + ((-44227.457031250000) * X3)) ^ 2))) - (9.096728324890 * X1)) - (-5141.470703125000))) ^ 2))) ^ 2))) + ((-3.155765533447) * X1)) / (sqrt(1 + (1 / ((-346.729461669922) * X2)) ^ 2)))
