0,107855.1484375, 1.0,121441.29496137361
0,42648.625, 3.0,5234.606592444981
0,41805.55859375, 7.0,26702.867783691374
0,38280.234375, 22.0,4598.0225510452765
1,23473.212890625, 1.0,7460.70679755564
1,23473.2109375, 2.0,7460.78971744173
1,15924.66015625, 3.0,7449.102576638631
1,12564.4375, 6.0,5636.623825685066
1,4875.1591796875, 12.0,5063.993292032857
2,23473.212890625, 1.0,7460.70679755564
2,23473.2109375, 2.0,7460.78971744173
2,4875.16015625, 3.0,5063.370108441029
2,4875.15869140625, 5.0,5063.974577047851
2,4255.89404296875, 10.0,3841.051490626312
3,23473.212890625, 1.0,7460.70679755564
3,23473.2109375, 2.0,7460.78971744173
3,4875.16015625, 3.0,5063.370108441029
3,4721.341796875, 4.0,4516.8627456853255
3,4255.89404296875, 10.0,3841.051490626312
3,4255.892578125, 14.0,3841.0554276830976
3,4255.890625, 19.0,3840.905423504173
4,23473.212890625, 1.0,7460.70679755564
4,23473.2109375, 2.0,7460.78971744173
4,4875.15869140625, 3.0,5063.986093924449
4,4721.341796875, 4.0,4516.8627456853255
4,4720.3828125, 5.0,3873.2996986367134
4,2387.16943359375, 9.0,3841.5680274772217
5,23473.212890625, 1.0,7460.70679755564
5,23473.20703125, 2.0,7460.229201676431
5,4875.15869140625, 3.0,5063.986093924449
5,4721.341796875, 4.0,4516.8627456853255
5,4720.3828125, 5.0,3873.2996986367134
5,4416.5234375, 6.0,3533.744333992349
5,4255.892578125, 7.0,3841.0554276830976
5,3990.8330078125, 8.0,3354.512152968998
5,2387.16943359375, 9.0,3841.5680274772217
5,2373.65576171875, 30.0,2849.068382710748
6,23473.212890625, 1.0,7460.70679755564
6,23473.20703125, 2.0,7460.229201676431
6,4875.15869140625, 3.0,5063.986093924449
6,4721.341796875, 4.0,4516.8627456853255
6,4255.89111328125, 5.0,3840.584181818057
6,3990.8330078125, 8.0,3354.512152968998
6,2387.16943359375, 9.0,3841.5680274772217
6,2365.71435546875, 21.0,2829.634886387796
6,873.1903076171875, 23.0,853.1504734960938
7,23473.2109375, 1.0,7460.2457842194135
7,23473.20703125, 2.0,7460.229201676431
7,4875.15869140625, 3.0,5063.986093924449
7,4721.341796875, 4.0,4516.8627456853255
7,4255.88916015625, 5.0,3841.1285205229465
7,4160.78076171875, 7.0,2987.1534427053184
7,3981.721435546875, 8.0,3339.338025545978
7,2387.16943359375, 9.0,3841.5680274772217
7,1367.4476318359375, 10.0,1492.9722429915607
7,873.1903076171875, 23.0,853.1504734960938
7,838.3606567382812, 32.0,885.3630070243613
8,23473.2109375, 1.0,7460.2457842194135
