generation,mse,length,msetest,expr
100,21921.1953125,1.0,7944.434810007922,441.359375000000
100,21921.1875,2.0,7945.228472697643,((-21.008689880371) ^ 2)
100,5053.5322265625,3.0,3057.367861807771,(((-1.917677879333) * X1) + 1949.863769531250)
100,4809.08642578125,4.0,3368.6396514858525,sqrt((1520818.500000000000 - (1663.940917968750 * X1)))
100,3970.859375,5.0,2713.403172388706,((1777.458862304688 / (sqrt(1 + (1.825817227364 * X2) ^ 2))) - (1.658945202827 * X1))
100,2585.62841796875,6.0,1375.7958500429802,(tanh((403.207611083984 * X2)) * (2017.229125976562 - (1.992202877998 * X1)))
100,2358.787841796875,7.0,1712.6660737163588,(tanh((405.628051757812 * X2)) * sqrt((1602502.000000000000 - (1756.277221679688 * X1))))
100,956.2587890625,8.0,567.7126309792744,((tanh((332.063568115234 * X2)) * (((-1.682766318321) * X1) - (-1843.410644531250))) - (773.400573730469 * X2))
100,698.5386352539062,9.0,576.048572777927,((tanh((344.166137695312 * X2)) * sqrt((1713004.000000000000 - (1837.679077148438 * X1)))) / (sqrt(1 + ((-5.490178108215) * X2) ^ 2)))
35,718.4351806640625,10.0,429.75132818696284,((tanh((331.353485107422 * X2)) * (((-2.257395267487) * X2) - ((-0.001693499857) * X1))) * (((-2.049551725388) * X1) - (-2017.213745117188)))
100,403.15716552734375,11.0,559.5121074508572,((tanh((346.171356201172 * X2)) * sqrt((((-1866.146484375000) * X1) - ((-1860262.750000000000) + ((-33092.851562500000) * X4))))) / (sqrt(1 + (5.339375495911 * X2) ^ 2)))
95,464.38970947265625,12.0,411.57236205250564,((tanh((315.001678466797 * X2)) * (((-6.005184650421) * X4) - (490.565002441406 - (0.476538985968 * X1)))) * (((-0.007378212176) * X1) - ((-9.609848022461) * X2)))
100,299.86883544921875,13.0,611.8204603406283,((tanh((344.791259765625 * X2)) * (670.500915527344 - (((1.549634456635 * X4) - ((-57.437931060791) - ((-0.080468825996) * X1))) ^ 2))) / (sqrt(1 + ((-5.524895191193) * X2) ^ 2)))
49,376.3232727050781,14.0,581.3345895354174,((tanh((346.365600585938 * X2)) * (((-1.963170289993) * X1) - ((-1983.401245117188) + ((-23.056613922119) * X4)))) * (((-0.864394187927) - ((-0.003012066474) * X1)) / (sqrt(1 + ((-5.463528156281) * X2) ^ 2))))
100,256.1209716796875,15.0,644.2408108113493,((tanh((344.420928955078 * X2)) * ((((-64.637092590332) * X4) - ((-0.710231840611) * X1)) - ((((-2.901276588440) * X4) - (56.303817749023 - (0.078524388373 * X1))) ^ 2))) / (sqrt(1 + ((-5.571961879730) * X2) ^ 2)))
100,248.8174591064453,16.0,339.6379444456362,((tanh((310.690887451172 * X2)) * (((-1.140933752060) * X1) - (((-33.427974700928) * X4) - 1223.488647460938))) * (((-0.275903075933) * X4) - (((-0.005369292106) * X1) - (((-4.842054367065) * X2) - 2.478414535522))))
100,169.1600341796875,17.0,388.00210439774526,(tanh((319.578613281250 * X2)) * ((548.807800292969 - ((((-60.495811462402) - ((-0.077447354794) * X1)) - ((44.276508331299 * X2) + (3.600700139999 * X4))) ^ 2)) - ((51.352344512939 * X4) - ((-1867.140014648438) * X2))))
39,254.41159057617188,18.0,365.05383178369726,(tanh((328.583587646484 * X2)) * ((((((-81.881492614746) * X2) + ((-0.153964146972) * X4)) - ((-79.211090087891) * X2)) - (1.379559516907 - (0.002997042611 * X1))) * (((-2.031566381454) * X1) - ((-2178.331787109375) + ((-59.436199188232) * X4)))))
100,165.38795471191406,19.0,408.1213602036881,((tanh((306.945068359375 * X2)) * ((((-1.104268431664) * X1) - (-1438.304931640625)) - ((((-67.750305175781) - ((-0.077610991895) * X1)) - ((44.543849945068 * X2) + (3.603972434998 * X4))) ^ 2))) - ((1239.919799804688 * X2) - 24.451734542847))
100,149.41424560546875,20.0,345.21802067582274,(tanh((325.915954589844 * X2)) * ((sqrt((2196872.500000000000 - (2217.019287109375 * X1))) - (((((-4.166800022125) * X4) - (49.521606445312 * X2)) - (63.718421936035 - (0.065397143364 * X1))) ^ 2)) - ((851.199584960938 * X2) + ((-30.711809158325) * X4))))
67,154.66844177246094,21.0,422.2350814337295,(tanh((348.039703369141 * X2)) * (((1463.086181640625 + ((-1300.075439453125) * X2)) - (((((-43.176967620850) * X2) + ((-3.557537794113) * X4)) - (68.191619873047 - (0.078259654343 * X1))) ^ 2)) - ((40.014839172363 / (sqrt(1 + (140.916778564453 * X2) ^ 2))) - ((-1.090228557587) * X1))))
69,152.70814514160156,22.0,360.07576831845086,(tanh((323.583923339844 * X2)) * ((sqrt((1528053.625000000000 - (1481.859252929688 * X1))) - (((((-346.374145507812) * X2) + ((-3.987727880478) * X4)) - (((-0.069607503712) * X1) - ((298.421234130859 * X2) - 63.319622039795))) ^ 2)) - (((-3.986208915710) * X4) - ((-1170.336303710938) * X2))))
100,147.91407775878906,23.0,346.82748515522906,(tanh((325.224822998047 * X2)) * (((0.718903839588 * X1) - ((((48.415592193604 * X2) + (3.729501008987 * X4)) - ((-57.483795166016) - ((-0.079486608505) * X1))) ^ 2)) - (((0.022581338882 * X4) - ((-0.588112950325) * X2)) * ((2.162350416183 * X1) - ((-2741.544433593750) + ((-103.636810302734) * X4))))))
100,127.1624984741211,24.0,387.2128932446285,((tanh((332.454559326172 * X2)) * ((((-5.064313888550) / (((-53.614727020264) - ((-0.071263812482) * X1)) - ((99.179283142090 * X2) + (6.955922603607 * X4)))) + (0.010790071450 - ((-0.002071941737) * X1))) * (((-2.064674377441) * X1) - ((-2174.660400390625) + ((-48.937194824219) * X4))))) / (sqrt(1 + ((-3.487571239471) * X2) ^ 2)))
75,134.34388732910156,25.0,423.9954264739714,(tanh((332.892669677734 * X2)) * (((((-443.599487304688) * X2) + (63.387840270996 * X4)) - ((((-0.007485826034) * X1) - (((((0.032000161707 * X4) - ((-0.460558414459) * X2)) * log((952505008128.000000000000 * X2))) - ((-17.029518127441) - ((-0.017415625975) * X1))) ^ 2)) ^ 2)) - ((2.315881967545 * X1) - 2637.074218750000)))
100,110.74536895751953,26.0,327.2883890892009,((tanh((330.583221435547 * X2)) * (((((-0.284695863724) * X4) - (((-0.006456075236) * X1) - (((-4.859087467194) * X2) - 3.513053894043))) * (2047.530273437500 - (1.850574851036 * X1))) + (-594.032958984375))) * (((0.002220211318 * X2) - (-0.000816666929)) * (((-2.124431371689) * X1) - ((-3157.059326171875) + ((-213.814910888672) * X4)))))
60,125.35575866699219,27.0,457.8418766880443,(tanh((342.011413574219 * X2)) * (((3.516711711884 / ((((0.170554324985 * X4) - ((-2.333873748779) * X2)) * log((274100551417856.000000000000 * X2))) - ((-50.265262603760) - ((-0.066394150257) * X1)))) + ((0.296960681677 - ((-0.001672870945) * X1)) / (sqrt(1 + ((-3.480488061905) * X2) ^ 2)))) * (((-2.042986392975) * X1) - ((-2161.271484375000) + ((-49.039157867432) * X4)))))
