23-1_DIL_179-18_AA6082_average.asc    T=375∞C    phi∞=1.0    Yield=0.1118499
                Zeit   /    Temperatur   /    Phi   /    Flieﬂspannung kf
                  s              ∞C              -              MPa
    72        0.18960762    375.92354006     0.07647075     67.40115416
    73        0.19240761    375.96594035     0.07918400     67.50376528
    74        0.19518662    376.00795823     0.08189972     67.59544462
    75        0.19799042    376.04783333     0.08461727     67.67529608
    76        0.20077705    376.08462290     0.08733593     67.74475394
    77        0.20356179    376.11783954     0.09005544     67.80819488
    78        0.20636177    376.14714394     0.09277604     67.87403328
    79        0.20914078    376.17244179     0.09549834     67.94257743
    80        0.21193696    376.19408914     0.09822299     68.00428429
    81        0.21471596    376.21278509     0.10095040     68.05727600
    82        0.21751404    376.22920919     0.10368064     68.10667013
    83        0.22030449    376.24383871     0.10641340     68.15470679
    84        0.22309494    376.25713712     0.10914803     68.20309822
    85        0.22588730    376.26980745     0.11188377     68.24916193
    86        0.22867775    376.28277302     0.11462006     68.28825038
    87        0.23146248    376.29699518     0.11735664     68.32383292
    88        0.23425293    376.31344235     0.12009356     68.36081335
    89        0.23704338    376.33313951     0.12283098     68.39791261
    90        0.23983574    376.35687426     0.12556910     68.43163670
    91        0.24262047    376.38450044     0.12830824     68.46181611
    92        0.24541473    376.41448488     0.13104889     68.49424155
    93        0.24820519    376.44437343     0.13379156     68.53451615
    94        0.25099373    376.47201521     0.13653640     68.57610626
    95        0.25378418    376.49661053     0.13928297     68.60613014
    96        0.25657654    376.51879661     0.14203034     68.62352573
    97        0.25936509    376.53985775     0.14477749     68.63699096
    98        0.26215363    376.56078999     0.14752361     68.65345160
    99        0.26494407    376.58178898     0.15026827     68.67457165
   100        0.26773453    376.60219576     0.15301148     68.69493275
   101        0.27052498    376.62074182     0.15575379     68.71286313
   102        0.27331734    376.63604930     0.15849612     68.73775768
   103        0.27610779    376.64727936     0.16123942     68.77101694
   104        0.27888870    376.65457932     0.16398413     68.80104992
   105        0.28168487    376.65901191     0.16673001     68.82109623
   106        0.28447533    376.66206202     0.16947643     68.83443165
   107        0.28726197    376.66512210     0.17222275     68.84980748
   108        0.29005623    376.66920230     0.17496857     68.87085135
   109        0.29284096    376.67481262     0.17771384     68.88965115
   110        0.29562759    376.68196210     0.18045872     68.90107840
   111        0.29842377    376.69036689     0.18320350     68.91151952
   112        0.30122185    376.69986504     0.18594843     68.92599192
   113        0.30400276    376.71075939     0.18869354     68.94166580
   114        0.30679703    376.72374788     0.19143863     68.95647959
   115        0.30958367    376.73940505     0.19418344     68.97136282
   116        0.31236840    376.75758719     0.19692781     68.98752945
   117        0.31516838    376.77724833     0.19967183     69.00470293
   118        0.31795693    376.79683709     0.20241581     69.02006566
   119        0.32074547    376.81499020     0.20516016     69.03231130
   120        0.32354164    376.83106395     0.20790519     69.04176822
   121        0.32633019    376.84520728     0.21065101     69.04945331
   122        0.32911492    376.85794064     0.21339741     69.05518999
   123        0.33189583    376.86948327     0.21614399     69.05696429
   124        0.33469200    376.87935459     0.21889040     69.05656154
   125        0.33748627    376.88669872     0.22163652     69.05759350
   126        0.34026718    376.89111636     0.22438234     69.06147071
   127        0.34307099    376.89320512     0.22712784     69.06400369
   128        0.34585381    376.89433463     0.22987304     69.06071969
   129        0.34864235    376.89602172     0.23261816     69.05583497
   130        0.35143280    376.89950832     0.23536360     69.05442868
   131        0.35422516    376.90563350     0.23810980     69.05649160
   132        0.35701943    376.91474576     0.24085694     69.05729614
   133        0.35980225    376.92662685     0.24360494     69.05183063
   134        0.36259460    376.94058643     0.24635348     69.04233887
   135        0.36538887    376.95566999     0.24910211     69.03308711
   136        0.36817360    376.97078217     0.25185035     69.02277939
   137        0.37097359    376.98475741     0.25459790     69.01078424
   138        0.37375831    376.99655026     0.25734464     68.99987085
   139        0.37655068    377.00549820     0.26009068     68.98756566
   140        0.37933731    377.01145614     0.26283630     68.97049542
   141        0.38213158    377.01479744     0.26558185     68.95228115
   142        0.38492012    377.01642901     0.26832767     68.93584269
   143        0.38770867    377.01776307     0.27107398     68.91814425
   144        0.39049531    377.02040184     0.27382086     68.89514359
   145        0.39328957    377.02554631     0.27656821     68.86865044
   146        0.39607811    377.03352362     0.27931581     68.84539878
   147        0.39886666    377.04377698     0.28206329     68.82723729
   148        0.40165901    377.05528043     0.28481036     68.80823636
   149        0.40444565    377.06711988     0.28755691     68.78532057
   150        0.40723992    377.07894926     0.29030317     68.76351046
   151        0.41003227    377.09099887     0.29304950     68.74468389
   152        0.41282081    377.10352754     0.29579628     68.72283866
   153        0.41560936    377.11616941     0.29854381     68.69640845
   154        0.41839409    377.12784610     0.30129235     68.67205473
   155        0.42117882    377.13734349     0.30404209     68.65091553
   156        0.42398262    377.14400264     0.30679313     68.62550107
   157        0.42676926    377.14804866     0.30954544     68.59356820
   158        0.42955017    377.15055772     0.31229877     68.56103412
   159        0.43234253    377.15322036     0.31505256     68.52981312
   160        0.43513871    377.15793452     0.31780595     68.49509765
   161        0.43792534    377.16626815     0.32055807     68.45561635
   162        0.44071389    377.17892103     0.32330837     68.41744231
   163        0.44350815    377.19530644     0.32605682     68.38472238
   164        0.44628906    377.21343023     0.32880406     68.35426826
   165        0.44907952    377.23035474     0.33155116     68.32651069
   166        0.45186805    377.24329212     0.33429918     68.30371123
   167        0.45466233    377.25081208     0.33704864     68.27703391
   168        0.45745850    377.25343124     0.33979921     68.23980361
   169        0.46024323    377.25325528     0.34254982     68.19669924
   170        0.46303940    377.25290423     0.34529916     68.15386528
   171        0.46582795    377.25423610     0.34804639     68.11665522
   172        0.46861267    377.25744081     0.35079165     68.08652304
   173        0.47139930    377.26099793     0.35353601     68.06021670
   174        0.47418785    377.26261383     0.35628084     68.03422208
   175        0.47698593    377.26058410     0.35902690     68.00522013
   176        0.47978211    377.25463132     0.36177402     67.97003159
   177        0.48257065    377.24569030     0.36452143     67.92807632
   178        0.48535538    377.23501090     0.36726851     67.88646246
   179        0.48814774    377.22339768     0.37001516     67.85282322
   180        0.49093628    377.21108078     0.37276177     67.82272007
   181        0.49372673    377.19814149     0.37550885     67.78845383
   182        0.49651146    377.18510594     0.37825660     67.75140582
   183        0.49930192    377.17327285     0.38100480     67.71469687
   184        0.50209427    377.16444772     0.38375284     67.67676220
   185        0.50488663    377.16012196     0.38650007     67.63772712
   186        0.50766754    377.16066245     0.38924610     67.60135316
   187        0.51046562    377.16519352     0.39199105     67.56888939
   188        0.51325226    377.17225222     0.39473539     67.53752894
   189        0.51604080    377.18060527     0.39747967     67.50341264
   190        0.51883698    377.18963057     0.40022432     67.46588168
   191        0.52162552    377.19922105     0.40296952     67.42758474
   192        0.52441597    377.20947697     0.40571519     67.38968259
   193        0.52721024    377.22034563     0.40846116     67.35235932
   194        0.52999497    377.23136765     0.41120746     67.31434151
   195        0.53278732    377.24181475     0.41395426     67.27595054
   196        0.53557206    377.25117610     0.41670164     67.24041342
   197        0.53836442    377.25939866     0.41944933     67.20352144
   198        0.54115104    377.26651894     0.42219688     67.15988757
   199        0.54395103    377.27217820     0.42494400     67.11800087
   200        0.54673195    377.27566312     0.42769061     67.08747691
   201        0.54952049    377.27635909     0.43043668     67.06016234
   202        0.55231476    377.27404621     0.43318203     67.02582319
   203        0.55510521    377.26880514     0.43592640     66.98910811
   204        0.55788994    377.26075264     0.43866979     66.95326403
   205        0.56068230    377.24992629     0.44141269     66.91503605
   206        0.56347466    377.23647939     0.44415595     66.87685145
   207        0.56626130    377.22101397     0.44690024     66.84140494
   208        0.56905366    377.20457599     0.44964561     66.80540354
   209        0.57184792    377.18803917     0.45239161     66.76491788
   210        0.57463265    377.17130081     0.45513772     66.72239699
   211        0.57742310    377.15308133     0.45788366     66.68486489
   212        0.58021545    377.13161366     0.46062927     66.65078881
   213        0.58300591    377.10569116     0.46337438     66.61249731
   214        0.58579827    377.07529994     0.46611882     66.57069964
   215        0.58859062    377.04153948     0.46886255     66.53182660
   216        0.59138107    377.00613639     0.47160572     66.49773184
   217        0.59416390    376.97095969     0.47434841     66.46515462
   218        0.59695625    376.93758566     0.47709049     66.43220898
   219        0.59974480    376.90680280     0.47983187     66.39881229
   220        0.60253716    376.87829051     0.48257280     66.36549622
   221        0.60532189    376.85090809     0.48531384     66.33683792
   222        0.60810852    376.82356948     0.48805538     66.31195768
   223        0.61089897    376.79608608     0.49079716     66.28022792
   224        0.61369323    376.76937732     0.49353822     66.23972467
   225        0.61648560    376.74498101     0.49627755     66.19931222
   226        0.61927796    376.72427681     0.49901471     66.16226807
   227        0.62206841    376.70793932     0.50175017     66.12808158
   228        0.62485885    376.69585490     0.50448500     66.09835012
   229        0.62765122    376.68732570     0.50722028     66.07086894
   230        0.63043976    376.68123719     0.50995668     66.04127519
   231        0.63322258    376.67609104     0.51269440     66.01029167
   232        0.63601685    376.67011616     0.51543339     65.97906802
   233        0.63879776    376.66169506     0.51817354     65.94546265
   234        0.64159584    376.64996309     0.52091459     65.91069304
   235        0.64438057    376.63507100     0.52365611     65.87495040
   236        0.64718056    376.61785071     0.52639771     65.83474108
   237        0.64997101    376.59925786     0.52913927     65.79413684
   238        0.65275383    376.58005496     0.53188085     65.76139864
   239        0.65554619    376.56068537     0.53462244     65.73367971
   240        0.65833473    376.54111177     0.53736387     65.70186294
   241        0.66111755    376.52077736     0.54010482     65.66920694
   242        0.66391182    376.49895276     0.54284488     65.64394719
   243        0.66670228    376.47526993     0.54558362     65.62146886
   244        0.66949081    376.44996562     0.54832075     65.59375502
   245        0.67227936    376.42369087     0.55105634     65.56243761
   246        0.67507172    376.39716005     0.55379066     65.53389386
   247        0.67786217    376.37088068     0.55652378     65.50953073
   248        0.68065071    376.34494595     0.55925545     65.48688866
   249        0.68344688    376.31888555     0.56198547     65.46614961
   250        0.68623162    376.29179118     0.56471420     65.44876659
   251        0.68902588    376.26284738     0.56744276     65.43515335
   252        0.69181061    376.23197693     0.57017251     65.42081194
   253        0.69460488    376.20013291     0.57290444     65.39761490
   254        0.69739342    376.16903769     0.57563868     65.36763306
   255        0.70018196    376.14050823     0.57837454     65.34020427
   256        0.70297623    376.11572998     0.58111081     65.31549706
   257        0.70577240    376.09494677     0.58384626     65.29110098
   258        0.70856285    376.07779635     0.58657989     65.27122521
   259        0.71134377    376.06395347     0.58931095     65.25517979
   260        0.71414185    376.05343545     0.59203900     65.23744693
   261        0.71693420    376.04630921     0.59476400     65.21856607
   262        0.71970749    376.04219106     0.59748647     65.20145394
   263        0.72249985    376.04008211     0.60020727     65.18712823
   264        0.72529793    376.03863187     0.60292734     65.17518474
   265        0.72808838    376.03651689     0.60564747     65.16437305
   266        0.73087692    376.03267069     0.60836830     65.15354932
   267        0.73365784    376.02633886     0.61109038     65.14181954
   268        0.73645020    376.01702613     0.61381421     65.12978815
   269        0.73924637    376.00439090     0.61654020     65.11694191
   270        0.74204064    375.98815237     0.61926865     65.10257159
   271        0.74482727    375.96810083     0.62199967     65.08923238
   272        0.74761582    375.94427409     0.62473293     65.07800882
   273        0.75040245    375.91720626     0.62746750     65.06641185
   274        0.75319672    375.88797018     0.63020188     65.05241937
   275        0.75597954    375.85783417     0.63293455     65.03589528
   276        0.75877189    375.82776895     0.63566464     65.02065156
   277        0.76156617    375.79826089     0.63839211     65.01215352
   278        0.76435853    375.76954912     0.64111753     65.00892326
   279        0.76714707    375.74190018     0.64384151     65.00614488
   280        0.76993751    375.71552289     0.64656454     65.00183814
   281        0.77272416    375.69021824     0.64928702     64.99525843
   282        0.77552033    375.66521934     0.65200943     64.98796433
   283        0.77830696    375.63948440     0.65473228     64.98153792
   284        0.78109550    375.61224210     0.65745585     64.97413935
   285        0.78388405    375.58340023     0.66017995     64.96466031
   286        0.78667450    375.55364362     0.66290376     64.95570470
   287        0.78946495    375.52428395     0.66562579     64.94971628
   288        0.79225159    375.49685302     0.66834335     64.94643233
   289        0.79504204    375.47233984     0.67105026     64.94558144
   290        0.79783821    375.45035559     0.67373087     64.94755991
   291        0.80062104    375.42902064     0.67635055     64.95235372
   292        0.80341912    375.40601489     0.67884672     64.95392286
