53-3_DIL_202-19_AA6082_average.asc    T=200∞C    phi∞=0.1    Yield=0.19350939
                Zeit   /    Temperatur   /    Phi   /    Flieﬂspannung kf
                  s              ∞C              -              MPa
   127        2.33609009    200.21638296     0.21278363     135.41974203
   128        2.35508728    200.27755753     0.21462355     135.48808507
   129        2.37408638    200.33458655     0.21646167     135.56057108
   130        2.39308930    200.38477901     0.21829885     135.63631089
   131        2.41209221    200.42761465     0.22013770     135.71068895
   132        2.43109131    200.46467120     0.22197910     135.78154568
   133        2.45009232    200.49880687     0.22382315     135.84931805
   134        2.46910095    200.53284468     0.22566901     135.91556952
   135        2.48809051    200.56830755     0.22751261     135.98481917
   136        2.50709725    200.60481085     0.22934988     136.06136813
   137        2.52609253    200.64027340     0.23118243     136.14235105
   138        2.54508973    200.67152583     0.23301486     136.22221336
   139        2.56408882    200.69488902     0.23484911     136.30228502
   140        2.58309555    200.70678479     0.23668575     136.38695931
   141        2.60208892    200.70458467     0.23852610     136.47531240
   142        2.62109947    200.68746034     0.24036929     136.56396405
   143        2.64008904    200.65670114     0.24221120     136.65334057
   144        2.65909004    200.61528089     0.24404890     136.74589601
   145        2.67808723    200.56694542     0.24588366     136.84107745
   146        2.69709206    200.51521333     0.24771810     136.93605688
   147        2.71609307    200.46255354     0.24955233     137.03023169
   148        2.73509979    200.40997106     0.25138427     137.12602193
   149        2.75409126    200.35719791     0.25321318     137.22515692
   150        2.77309417    200.30338062     0.25504232     137.32507299
   151        2.79208946    200.24781800     0.25687628     137.42067763
   152        2.81109047    200.19037039     0.25871511     137.51080609
   153        2.83009529    200.13152131     0.26055502     137.59889675
   154        2.84909439    200.07229668     0.26239246     137.68776606
   155        2.86809540    200.01421578     0.26422478     137.77890840
   156        2.88709259    199.95930029     0.26605233     137.87227795
   157        2.90609742    199.91003723     0.26787881     137.96463368
   158        2.92509270    199.86914759     0.26970550     138.05364470
   159        2.94409371    199.83905495     0.27153070     138.13985356
   160        2.96309089    199.82111391     0.27335589     138.22158416
   161        2.98208619    199.81495150     0.27518482     138.29588650
   162        3.00109672    199.81842009     0.27701751     138.36391746
   163        3.02008820    199.82836991     0.27885254     138.42788200
   164        3.03908730    199.84192644     0.28069044     138.48724540
   165        3.05808830    199.85763475     0.28253057     138.54063557
   166        3.07709885    199.87587887     0.28437146     138.58704080
   167        3.09609032    199.89838523     0.28621336     138.62725947
   168        3.11509514    199.92720058     0.28805631     138.66464690
   169        3.13409233    199.96379840     0.28989868     138.70162329
   170        3.15309143    200.00860517     0.29173925     138.73761297
   171        3.17208862    200.06076573     0.29357687     138.77253063
   172        3.19109154    200.11804742     0.29540912     138.80846443
   173        3.21009064    200.17713779     0.29723632     138.84554515
   174        3.22909355    200.23446836     0.29906304     138.88136058
   175        3.24809265    200.28715201     0.30089306     138.91524963
   176        3.26708794    200.33342150     0.30272649     138.94927496
   177        3.28609848    200.37238036     0.30456021     138.98649195
   178        3.30508805    200.40341892     0.30639092     139.02804215
   179        3.32408905    200.42584960     0.30822132     139.07012926
   180        3.34309578    200.43916307     0.31005800     139.10763722
   181        3.36209870    200.44386530     0.31190115     139.14124603
   182        3.38109780    200.44223935     0.31374479     139.17579492
   183        3.40009689    200.43813283     0.31558616     139.21265795
   184        3.41909218    200.43555018     0.31742533     139.25025263
   185        3.43808937    200.43695062     0.31925920     139.29023282
   186        3.45708847    200.44247768     0.32108632     139.33466113
   187        3.47609139    200.45052004     0.32291233     139.37940860
   188        3.49509621    200.45904885     0.32474337     139.41842471
   189        3.51409150    200.46693799     0.32657923     139.45178947
   190        3.53309632    200.47464496     0.32841586     139.48380569
   191        3.55210113    200.48384259     0.33025147     139.51580802
   192        3.57108879    200.49611504     0.33208566     139.54696466
   193        3.59009743    200.51156541     0.33391547     139.57957895
   194        3.60909271    200.52834212     0.33573957     139.61673565
   195        3.62808609    200.54340466     0.33756219     139.65765586
   196        3.64709091    200.55395871     0.33938671     139.70004822
   197        3.66609192    200.55854956     0.34121110     139.74360797
   198        3.68508911    200.55706159     0.34303313     139.78857606
   199        3.70409012    200.54975024     0.34485323     139.83389380
   200        3.72308731    200.53628284     0.34667264     139.87849194
   201        3.74209595    200.51570911     0.34849362     139.92265206
   202        3.76109886    200.48734106     0.35031852     139.96712528
   203        3.78009033    200.45169679     0.35214669     140.01199794
   204        3.79908753    200.41069252     0.35397572     140.05716510
   205        3.81808662    200.36693884     0.35580522     140.10282134
   206        3.83709145    200.32268115     0.35763587     140.14933285
   207        3.85610009    200.27913981     0.35946594     140.19759320
   208        3.87508583    200.23659075     0.36129138     140.24879334
   209        3.89409637    200.19484101     0.36311035     140.30290792
   210        3.91309357    200.15352035     0.36492617     140.35858429
   211        3.93209076    200.11206246     0.36674341     140.41540063
   212        3.95109177    200.06972008     0.36856422     140.47301520
   213        3.97009087    200.02582075     0.37039012     140.52749235
   214        3.98908806    199.98001647     0.37222086     140.57458772
   215        4.00808906    199.93223511     0.37405208     140.61632872
   216        4.02708817    199.88252271     0.37587820     140.65947134
   217        4.04610062    199.83129499     0.37769711     140.70858659
   218        4.06508827    199.78008197     0.37951230     140.76189259
   219        4.08409691    199.73202543     0.38132859     140.81375853
   220        4.10308838    199.69128171     0.38314766     140.85960964
   221        4.12209129    199.66150308     0.38496970     140.89779215
   222        4.14109040    199.64461917     0.38679426     140.92916573
   223        4.16009331    199.64086992     0.38862071     140.95391175
   224        4.17908478    199.64975346     0.39044863     140.97067159
   225        4.19809151    199.67080805     0.39227450     140.98128670
   226        4.21708870    199.70360822     0.39409322     140.99133364
   227        4.23608971    199.74718432     0.39590539     141.00385849
   228        4.25509262    199.79943729     0.39771777     141.01705848
   229        4.27408600    199.85708305     0.39953506     141.02897238
   230        4.29309654    199.91643428     0.40135658     141.03919543
   231        4.31209374    199.97473216     0.40317983     141.04732724
   232        4.33109093    200.03098813     0.40500421     141.05346724
   233        4.35009384    200.08537999     0.40683160     141.05761690
   234        4.36908722    200.13756622     0.40866105     141.06061325
   235        4.38809014    200.18551880     0.41048802     141.06567138
   236        4.40709496    200.22608878     0.41231210     141.07491021
   237        4.42609215    200.25688704     0.41413636     141.08701483
   238        4.44509316    200.27795781     0.41596194     141.09881713
   239        4.46409225    200.29204732     0.41778870     141.10816370
   240        4.48309517    200.30337862     0.41961500     141.11637675
   241        4.50209427    200.31574965     0.42143603     141.12716923
   242        4.52109528    200.33103996     0.42324708     141.14353530
   243        4.54009438    200.34888745     0.42505036     141.16489651
   244        4.55909157    200.36759287     0.42685318     141.18728614
   245        4.57809067    200.38553099     0.42866025     141.20668385
   246        4.59709359    200.40202377     0.43047314     141.22100739
   247        4.61609459    200.41719071     0.43229043     141.23201378
   248        4.63509751    200.43125195     0.43410690     141.24471877
   249        4.65409279    200.44405174     0.43592060     141.26072803
   250        4.67308808    200.45505920     0.43773650     141.27581418
   251        4.69209671    200.46366838     0.43955850     141.28687830
   252        4.71109009    200.46962257     0.44138361     141.29603992
   253        4.73009491    200.47334083     0.44320666     141.30646283
   254        4.74909974    200.47574175     0.44502646     141.31909177
   255        4.76808930    200.47743325     0.44684568     141.33375596
   256        4.78709030    200.47787760     0.44866569     141.35117976
   257        4.80608559    200.47541838     0.45048344     141.37330609
   258        4.82508469    200.46834282     0.45229518     141.40060765
   259        4.84409142    200.45614197     0.45410215     141.43081716
   260        4.86309052    200.43987127     0.45591160     141.46044630
   261        4.88209152    200.42126173     0.45772980     141.48697356
   262        4.90108871    200.40130048     0.45955285     141.51179190
   263        4.92008591    200.37946545     0.46137103     141.53876378
   264        4.93908882    200.35427230     0.46318001     141.56968992
   265        4.95809365    200.32470045     0.46498234     141.60331789
   266        4.97709465    200.29132667     0.46678335     141.63656456
   267        4.99608421    200.25626010     0.46858696     141.66766554
   268        5.01509667    200.22196812     0.47039300     141.69822040
   269        5.03409768    200.18989762     0.47219921     141.73009878
   270        5.05309105    200.15983926     0.47400501     141.76260887
   271        5.07208442    200.13041132     0.47581191     141.79403521
   272        5.09109307    200.10031710     0.47762025     141.82411405
   273        5.11009026    200.06954218     0.47942919     141.85297357
   274        5.12910080    200.03972086     0.48123963     141.87973640
   275        5.14809418    200.01350633     0.48305234     141.90430484
   276        5.16709137    199.99340641     0.48486499     141.92781596
   277        5.18609047    199.98073545     0.48667413     141.95030950
   278        5.20509529    199.97518552     0.48848034     141.96963658
   279        5.22409630    199.97526463     0.49028787     141.98469028
   280        5.24308777    199.97942788     0.49209802     141.99795719
   281        5.26208306    199.98719451     0.49390897     142.01120461
   282        5.28109360    199.99939306     0.49572084     142.02275795
   283        5.30008316    200.01726320     0.49753349     142.03222931
   284        5.31909943    200.04107855     0.49934469     142.04175263
   285        5.33808709    200.06941010     0.50115394     142.05116348
   286        5.35708619    200.09967370     0.50296200     142.05807972
   287        5.37609291    200.12952731     0.50476875     142.06241693
   288        5.39509583    200.15791351     0.50657534     142.06623707
   289        5.41408920    200.18487486     0.50838420     142.07037792
   290        5.43308639    200.21052055     0.51019500     142.07531900
   291        5.45209122    200.23437321     0.51200372     142.08331833
   292        5.47109604    200.25570984     0.51380889     142.09455892
   293        5.49009323    200.27417497     0.51561530     142.10479898
   294        5.50909614    200.28967100     0.51742677     142.11145524
   295        5.52808953    200.30169341     0.51924022     142.11760802
   296        5.54709243    200.30923633     0.52104861     142.12829294
   297        5.56609154    200.31173881     0.52284776     142.14523866
   298        5.58509636    200.31008665     0.52464191     142.16503931
   299        5.60409164    200.30641463     0.52643918     142.18336145
   300        5.62309075    200.30278308     0.52824146     142.19981534
   301        5.64209175    200.30001150     0.53004625     142.21544808
   302        5.66109276    200.29764236     0.53185422     142.22874392
   303        5.68008614    200.29486413     0.53366610     142.23855460
   304        5.69909287    200.29160049     0.53547833     142.24717571
   305        5.71808815    200.28908804     0.53728792     142.25696941
   306        5.73708535    200.28961230     0.53909447     142.26817581
   307        5.75609589    200.29545845     0.54089698     142.28168534
   308        5.77509117    200.30752953     0.54269471     142.29881676
   309        5.79409027    200.32434247     0.54448829     142.31812215
   310        5.81309128    200.34211098     0.54627822     142.33685479
   311        5.83209419    200.35620725     0.54806598     142.35408765
   312        5.85109138    200.36339477     0.54985561     142.36997781
   313        5.87009049    200.36340597     0.55165059     142.38466439
   314        5.88908577    200.35864684     0.55345041     142.39870838
   315        5.90809250    200.35216395     0.55525252     142.41262731
   316        5.92709351    200.34536454     0.55705547     142.42654085
   317        5.94609260    200.33709726     0.55885950     142.44046851
   318        5.96508980    200.32455741     0.56066466     142.45423742
   319        5.98409081    200.30516872     0.56246898     142.46792746
   320        6.00309372    200.27811241     0.56427187     142.48230463
   321        6.02209663    200.24463305     0.56607465     142.49930937
   322        6.04109001    200.20712562     0.56787576     142.52133998
   323        6.06008721    200.16776675     0.56967317     142.54795437
   324        6.07909203    200.12771350     0.57146797     142.57607443
   325        6.09809304    200.08739498     0.57326168     142.60447131
   326        6.11709023    200.04747315     0.57505679     142.63344054
   327        6.13609314    200.00956562     0.57685630     142.66182421
   328        6.15509224    199.97618346     0.57865759     142.68903322
   329        6.17409325    199.94990598     0.58045557     142.71562769
   330        6.19308853    199.93216315     0.58225054     142.74102664
   331        6.21209908    199.92235916     0.58404576     142.76472111
   332        6.23109436    199.91820806     0.58584227     142.78654123
   333        6.25009346    199.91732961     0.58763841     142.80484513
   334        6.26908493    199.91877357     0.58943363     142.81770166
   335        6.28808784    199.92291225     0.59123104     142.82548586
   336        6.30708695    199.92972961     0.59303233     142.83083254
   337        6.32609558    199.93721575     0.59483400     142.83609412
   338        6.34509087    199.94139977     0.59663040     142.84247462
   339        6.36409378    199.93792496     0.59841939     142.85057944
   340        6.38309288    199.92388506     0.60020577     142.86005698
   341        6.40208244    199.89873652     0.60199498     142.87033057
   342        6.42109108    199.86393829     0.60378677     142.88080866
   343        6.44008827    199.82188961     0.60557839     142.89054657
   344        6.45909310    199.77520045     0.60736755     142.89995734
   345        6.47809983    199.72686826     0.60915380     142.90992652
   346        6.49709702    199.68086544     0.61094135     142.91857910
   347        6.51608277    199.64207355     0.61273596     142.92302042
   348        6.53509331    199.61505472     0.61453736     142.92373166
   349        6.55408478    199.60228246     0.61633934     142.92395748
   350        6.57309342    199.60308944     0.61813582     142.92628644
   351        6.59210014    199.61410348     0.61992421     142.93148069
   352        6.61109925    199.63077542     0.62170743     142.93837770
   353        6.63009072    199.64893395     0.62349144     142.94463321
   354        6.64909935    199.66569697     0.62527838     142.94873811
   355        6.66808891    199.67979420     0.62706633     142.95119011
   356        6.68708802    199.69151390     0.62885361     142.95364790
   357        6.70608521    199.70220707     0.63064070     142.95675547
   358        6.72509003    199.71330613     0.63243012     142.95938014
   359        6.74409294    199.72534537     0.63422163     142.96125674
   360        6.76308442    199.73779762     0.63601006     142.96444793
   361        6.78208542    199.74992395     0.63779449     142.96959055
   362        6.80108643    199.76176224     0.63958226     142.97346529
   363        6.82008934    199.77420942     0.64137823     142.97306351
   364        6.83909607    199.78817044     0.64317857     142.96921170
   365        6.85809517    199.80370553     0.64497862     142.96434421
   366        6.87708664    199.81997730     0.64677803     142.96066042
   367        6.89609527    199.83593478     0.64857570     142.96024871
   368        6.91508484    199.85103692     0.65036940     142.96246343
   369        6.93409157    199.86539317     0.65215958     142.96418787
   370        6.95309258    199.87928065     0.65394960     142.96388782
   371        6.97209549    199.89256561     0.65574139     142.96262997
   372        6.99108887    199.90467333     0.65753060     142.96262620
   373        7.01008988    199.91527137     0.65931198     142.96501368
   374        7.02908325    199.92507022     0.66108751     142.96937753
   375        7.04809189    199.93583888     0.66286330     142.97547053
   376        7.06708909    199.94936941     0.66464210     142.98343523
   377        7.08608627    199.96617091     0.66642207     142.99263287
   378        7.10508537    199.98503221     0.66820197     143.00165533
   379        7.12409211    200.00388727     0.66998303     143.00981962
   380        7.14308930    200.02132679     0.67176601     143.01764809
   381        7.16209412    200.03761111     0.67355050     143.02570761
   382        7.18108750    200.05455377     0.67533587     143.03377637
   383        7.20009041    200.07455982     0.67712239     143.04092247
   384        7.21909142    200.09947730     0.67891261     143.04623973
   385        7.23809433    200.12967757     0.68070685     143.05050025
   386        7.25709152    200.16359984     0.68249780     143.05714425
   387        7.27609063    200.19805015     0.68427749     143.06902955
   388        7.29508972    200.22934375     0.68604781     143.08455079
   389        7.31410026    200.25482624     0.68781698     143.10057758
   390        7.33309174    200.27395928     0.68959004     143.11678609
   391        7.35209274    200.28840605     0.69136695     143.13400035
   392        7.37109375    200.30117035     0.69314531     143.15177918
   393        7.39008904    200.34518433     0.69485814     143.19596863
