52-2_DIL_202-19_AA6082_average.asc    T=225∞C    phi∞=0.1    Yield=0.22385245
                Zeit   /    Temperatur   /    Phi   /    Flieﬂspannung kf
                  s              ∞C              -              MPa
     4        0.00000000    225.12476349    -0.00005493     0.22385245
     5        0.01900102    225.17712192     0.00020371     2.70519801
     6        0.03799248    225.22484335     0.00050006     6.59298526
     7        0.05589105    225.26748244     0.00084086     12.56725569
     8        0.07489396    225.30735440     0.00125293     20.89857976
     9        0.09388924    225.34856297     0.00180152     31.22189013
    10        0.11289406    225.39480493     0.00256547     42.43668567
    11        0.13188745    225.44724791     0.00358896     53.15016798
    12        0.15088654    225.50393793     0.00485821     62.36804179
    13        0.16988945    225.56101916     0.00631728     69.76247271
    14        0.18889237    225.61464096     0.00789819     75.48461578
    15        0.20790101    225.66216324     0.00954287     79.88476104
    16        0.22689438    225.70219235     0.01121354     83.32761603
    17        0.24588777    225.73395916     0.01289603     86.10738951
    18        0.26489449    225.75680756     0.01459320     88.43057110
    19        0.28389169    225.77021338     0.01630991     90.43317721
    20        0.30289269    225.77419933     0.01804641     92.20128032
    21        0.32188989    225.76963735     0.01980199     93.78637073
    22        0.34089089    225.75805444     0.02157528     95.22019104
    23        0.35988999    225.74104664     0.02336274     96.52481925
    24        0.37889100    225.71974450     0.02516180     97.71532517
    25        0.39789200    225.69471454     0.02697277     98.80146549
    26        0.41689492    225.66636983     0.02879504     99.79256928
    27        0.43589020    225.63556193     0.03062337     100.70072092
    28        0.45489312    225.60379785     0.03245278     101.53590741
    29        0.47389412    225.57282214     0.03428347     102.30267984
    30        0.49289704    225.54394804     0.03611532     103.00733378
    31        0.51189042    225.51779189     0.03794531     103.65975315
    32        0.53089333    225.49464148     0.03977262     104.26668096
    33        0.54988480    225.47501630     0.04159847     104.83258270
    34        0.56889725    225.45973470     0.04342397     105.36271719
    35        0.58789635    225.44930681     0.04525100     105.86134319
    36        0.60689927    225.44329656     0.04708165     106.33145811
    37        0.62588502    225.44050883     0.04891693     106.77614877
    38        0.64488983    225.44007341     0.05075615     107.19906422
    39        0.66389656    225.44245930     0.05259780     107.60246315
    40        0.68289758    225.44928572     0.05444091     107.98563985
    41        0.70189095    225.46183789     0.05628466     108.34952510
    42        0.72088624    225.47954012     0.05812722     108.70003688
    43        0.73989106    225.49985641     0.05996702     109.04112919
    44        0.75889206    225.51977782     0.06180444     109.36971217
    45        0.77789117    225.53751959     0.06364088     109.68215701
    46        0.79689027    225.55293022     0.06547792     109.98014735
    47        0.81588555    225.56647659     0.06731673     110.26823483
    48        0.83489228    225.57796073     0.06915720     110.54922864
    49        0.85389710    225.58604053     0.07099882     110.82153903
    50        0.87290002    225.58863078     0.07284243     111.08051499
    51        0.89189911    225.58375439     0.07468876     111.32588736
    52        0.91089822    225.57064415     0.07653564     111.56547613
    53        0.92989350    225.55082474     0.07837994     111.80532460
    54        0.94889641    225.52830626     0.08022205     112.04141030
    55        0.96789360    225.50812979     0.08206537     112.26709097
    56        0.98689080    225.49384267     0.08391179     112.48268975
    57        1.00589753    225.48561464     0.08575929     112.69414122
    58        1.02489281    225.48026121     0.08760449     112.90573358
    59        1.04388810    225.47300086     0.08944654     113.11633988
    60        1.06289292    225.45974950     0.09128722     113.32139334
    61        1.08189774    225.43865932     0.09312974     113.51616591
    62        1.10089302    225.41019869     0.09497626     113.69932664
    63        1.11989976    225.37603659     0.09682526     113.87429606
    64        1.13889695    225.33782486     0.09867431     114.04450406
    65        1.15789223    225.29694719     0.10052387     114.20959357
    66        1.17689515    225.25526701     0.10237569     114.36780271
    67        1.19589616    225.21579848     0.10422987     114.51953766
    68        1.21489144    225.18228533     0.10608407     114.66895306
    69        1.23389435    225.15788452     0.10793436     114.82187451
    70        1.25289918    225.14408223     0.10977924     114.97970978
    71        1.27189446    225.14059975     0.11162207     115.13692750
    72        1.29089356    225.14601190     0.11346794     115.28663393
    73        1.30989075    225.15833885     0.11531914     115.42657971
    74        1.32889367    225.17527981     0.11717334     115.55930101
    75        1.34789277    225.19432124     0.11902547     115.68929552
    76        1.36689950    225.21300435     0.12087204     115.82007417
    77        1.38588906    225.22929424     0.12271344     115.95284282
    78        1.40488435    225.24180579     0.12455193     116.08767815
    79        1.42388917    225.24978028     0.12638966     116.22330271
    80        1.44289017    225.25291431     0.12822928     116.35684274
    81        1.46189881    225.25126341     0.13007327     116.48667334
    82        1.48089219    225.24542992     0.13192280     116.61277743
    83        1.49989892    225.23692817     0.13377765     116.73389279
    84        1.51889611    225.22815116     0.13563686     116.84776394
    85        1.53788567    225.22146810     0.13749892     116.95420977
    86        1.55688477    225.21791020     0.13936072     117.05639772
    87        1.57589532    225.21660372     0.14121813     117.15917184
    88        1.59489250    225.21553981     0.14306945     117.26561362
    89        1.61388398    225.21302196     0.14491686     117.37479173
    90        1.63289071    225.20865659     0.14676380     117.48350494
    91        1.65189553    225.20338670     0.14861221     117.59008129
    92        1.67089272    225.19885759     0.15046176     117.69510765
    93        1.68989754    225.19661656     0.15231201     117.79780463
    94        1.70890046    225.19749873     0.15416354     117.89536047
    95        1.72789956    225.20143118     0.15601493     117.98831832
    96        1.74690247    225.20772060     0.15786260     118.08200508
    97        1.76588632    225.21556932     0.15970606     118.17918769
    98        1.78489113    225.22440724     0.16154948     118.27611152
    99        1.80389023    225.23388513     0.16339597     118.36931807
   100        1.82289315    225.24373214     0.16524410     118.46041543
   101        1.84189606    225.25369876     0.16709089     118.55176837
   102        1.86088944    225.26356730     0.16893532     118.64264983
   103        1.87989617    225.27312472     0.17077842     118.73105921
   104        1.89889718    225.28211784     0.17262144     118.81734113
   105        1.91789437    225.29022027     0.17446591     118.90342243
   106        1.93689347    225.29691920     0.17631434     118.98920383
   107        1.95588685    225.30135751     0.17816719     119.07401799
   108        1.97488976    225.30246319     0.18002146     119.15899793
   109        1.99389077    225.29948061     0.18187475     119.24410768
   110        2.01288987    225.29227869     0.18372748     119.32728302
   111        2.03189469    225.28075027     0.18557886     119.40930108
   112        2.05089951    225.26383627     0.18742461     119.49519073
   113        2.06989289    225.23966860     0.18926345     119.58733310
   114        2.08888817    225.20730104     0.19110228     119.67951462
   115        2.10789300    225.16852302     0.19295013     119.76127668
   116        2.12689210    225.12795628     0.19480733     119.83003769
   117        2.14588929    225.09136600     0.19666456     119.89548014
   118        2.16489220    225.06362117     0.19851491     119.96691200
   119        2.18389321    225.04756036     0.20036104     120.04310570
   120        2.20289421    225.04396083     0.20220824     120.11832743
   121        2.22189522    225.05210910     0.20405801     120.18941051
   122        2.24089432    225.07039930     0.20590998     120.25569480
   123        2.25989724    225.09666746     0.20776411     120.31860125
   124        2.27889443    225.12831814     0.20961779     120.38247448
   125        2.29788972    225.16245153     0.21146624     120.45187862
   126        2.31689454    225.19610250     0.21330981     120.52616350
   127        2.33589364    225.22658473     0.21515434     120.60057209
   128        2.35489274    225.25191106     0.21700195     120.67309030
   129        2.37389756    225.27119515     0.21884988     120.74475564
   130        2.39289666    225.28479701     0.22069670     120.81501075
   131        2.41189003    225.29397574     0.22254209     120.88305757
   132        2.43089295    225.30009180     0.22438434     120.95146579
   133        2.44989014    225.30374854     0.22622320     121.02309615
   134        2.46889306    225.30435665     0.22806186     121.09688135
   135        2.48789025    225.30037289     0.22990402     121.16934481
   136        2.50689125    225.29009037     0.23175221     121.23712921
   137        2.52589036    225.27259193     0.23360760     121.29861137
   138        2.54488755    225.24849468     0.23546835     121.35499932
   139        2.56389237    225.22029772     0.23733023     121.40850973
   140        2.58289910    225.19220691     0.23918968     121.46033900
   141        2.60189248    225.16928815     0.24104518     121.51119710
   142        2.62088777    225.15604137     0.24289612     121.56300303
   143        2.63988496    225.15496352     0.24474293     121.61760837
   144        2.65889168    225.16586219     0.24658849     121.67313775
   145        2.67788887    225.18627631     0.24843542     121.72611108
   146        2.69689179    225.21265847     0.25028282     121.77706172
   147        2.71589089    225.24156041     0.25212830     121.82904173
   148        2.73488999    225.27024024     0.25397177     121.88196386
   149        2.75389290    225.29665312     0.25581559     121.93302592
   150        2.77289010    225.31918969     0.25766139     121.98169862
   151        2.79188729    225.33650266     0.25950859     122.03043463
   152        2.81089211    225.34748699     0.26135570     122.08083377
   153        2.82989121    225.35132289     0.26320202     122.13243147
   154        2.84889222    225.34757157     0.26504806     122.18444680
   155        2.86789513    225.33638949     0.26689334     122.23635613
   156        2.88689804    225.31877874     0.26873652     122.28769494
   157        2.90588952    225.29658063     0.27057842     122.33743089
   158        2.92489434    225.27199986     0.27242113     122.38375028
   159        2.94389344    225.24687633     0.27426568     122.42581156
   160        2.96288682    225.22229796     0.27611328     122.46512417
   161        2.98189163    225.19892278     0.27796432     122.50439117
   162        3.00089074    225.17760662     0.27981688     122.54449631
   163        3.01989747    225.15952372     0.28166957     122.58379818
   164        3.03888703    225.14553282     0.28352152     122.62169853
   165        3.05789758    225.13542237     0.28537071     122.65958052
   166        3.07689096    225.12784739     0.28721716     122.69736523
   167        3.09589768    225.12114351     0.28906431     122.73314851
   168        3.11489106    225.11440565     0.29091410     122.76622031
   169        3.13388825    225.10794213     0.29276469     122.79781343
   170        3.15289498    225.10278769     0.29461380     122.82973117
   171        3.17189027    225.09989984     0.29645982     122.86350930
   172        3.19089127    225.09990787     0.29830118     122.89923029
   173        3.20988847    225.10347930     0.30013827     122.93456609
   174        3.22889329    225.11150887     0.30197494     122.96626650
   175        3.24789620    225.12453744     0.30381588     122.99296387
   176        3.26689149    225.14184149     0.30566124     123.01642618
   177        3.28589059    225.16120569     0.30750598     123.04013336
   178        3.30489541    225.17978015     0.30934759     123.06539604
   179        3.32388688    225.19535648     0.31119091     123.08861515
   180        3.34289742    225.20708384     0.31304101     123.10580206
   181        3.36188507    225.21530164     0.31489506     123.11945224
   182        3.38088799    225.22093084     0.31674613     123.13634265
   183        3.39989281    225.22502375     0.31859153     123.15959061
   184        3.41890145    225.22870427     0.32043353     123.18658974
   185        3.43788911    225.23326082     0.32227475     123.21306461
   186        3.45689584    225.23990148     0.32411578     123.23719300
   187        3.47588921    225.24892089     0.32595597     123.26038454
   188        3.49488831    225.25876470     0.32779482     123.28498989
   189        3.51389504    225.26598976     0.32963182     123.31242892
   190        3.53288651    225.26657822     0.33146883     123.34076921
   191        3.55189324    225.25787877     0.33331195     123.36405600
   192        3.57089234    225.23996021     0.33516559     123.37901122
   193        3.58989335    225.21576135     0.33702593     123.38998199
   194        3.60889245    225.19017807     0.33888479     123.40271782
   195        3.62788773    225.16848259     0.34073690     123.41854214
   196        3.64689064    225.15450213     0.34258004     123.43804550
   197        3.66589547    225.14910540     0.34441557     123.46183063
   198        3.68489457    225.14962219     0.34624981     123.48633447
   199        3.70389939    225.15063604     0.34808665     123.50711475
   200        3.72290040    225.14608624     0.34992389     123.52421012
   201        3.74188805    225.13192587     0.35176017     123.53987465
   202        3.76089097    225.10806789     0.35359825     123.55419289
   203        3.77988816    225.07849247     0.35544044     123.56571907
   204        3.79889107    225.04936553     0.35728532     123.57463270
   205        3.81789780    225.02629935     0.35913019     123.58314450
   206        3.83689309    225.01245012     0.36097310     123.59379568
   207        3.85589791    225.00843150     0.36281243     123.60767123
   208        3.87489320    225.01357334     0.36464835     123.62345380
   209        3.89389039    225.02710894     0.36648400     123.63874957
   210        3.91288758    225.04828196     0.36832207     123.65229688
   211        3.93188858    225.07567635     0.37016101     123.66444975
   212        3.95088768    225.10678688     0.37199860     123.67542135
   213        3.96988488    225.13824107     0.37383799     123.68363727
   214        3.98889161    225.16629026     0.37568351     123.68791977
   215        4.00789261    225.18737430     0.37753253     123.69047799
   216        4.02689362    225.19901257     0.37937882     123.69430719
   217        4.04589272    225.20085681     0.38122077     123.69958677
   218        4.06489754    225.19506400     0.38306018     123.70594750
   219        4.08389092    225.18547901     0.38489751     123.71458038
   220        4.10289003    225.17616799     0.38673321     123.72639395
   221        4.12188912    225.17024433     0.38856864     123.74138009
   222        4.14088822    225.16937462     0.39040427     123.75849130
   223        4.15989876    225.17380423     0.39223944     123.77526584
   224        4.17889023    225.18272318     0.39407298     123.79006465
   225        4.19789125    225.19483803     0.39590537     123.80288908
   226        4.21688843    225.20886515     0.39774053     123.81261040
   227        4.23589325    225.22370547     0.39958107     123.81791832
   228        4.25489236    225.23839948     0.40142375     123.82142711
   229        4.27388764    225.25213147     0.40326454     123.82700878
   230        4.29289246    225.26436784     0.40510391     123.83431048
   231        4.31189728    225.27500830     0.40694315     123.84133419
   232        4.33089829    225.28440738     0.40878062     123.84909075
   233        4.34989167    225.29318816     0.41061609     123.85883219
   234        4.36889077    225.30187121     0.41245363     123.86856210
   235        4.38789368    225.31046462     0.41429544     123.87669367
   236        4.40689469    225.31818902     0.41613718     123.88530346
   237        4.42588807    225.32343546     0.41797337     123.89667983
   238        4.44489289    225.32401459     0.41980346     123.91025452
   239        4.46389008    225.31775004     0.42163158     123.92345642
   240        4.48289681    225.30334026     0.42346248     123.93347131
   241        4.50189210    225.28116712     0.42529764     123.93961123
   242        4.52089883    225.25358745     0.42713625     123.94376658
   243        4.53988458    225.22438574     0.42897774     123.94689484
   244        4.55888749    225.19744538     0.43082000     123.94844990
   245        4.57789040    225.17515447     0.43265814     123.95101533
   246        4.59689904    225.15740664     0.43448965     123.95960699
   247        4.61589433    225.14196851     0.43631830     123.97429426
   248        4.63488961    225.12621436     0.43815065     123.98878729
   249        4.65388680    225.10918229     0.43999040     123.99748682
   250        4.67288781    225.09255449     0.44183618     124.00064149
   251        4.69188882    225.07992604     0.44368305     124.00243463
   252        4.71089936    225.07490394     0.44552674     124.00623504
   253        4.72989464    225.07922181     0.44736605     124.01259276
   254        4.74888802    225.09190478     0.44920027     124.02070148
   255        4.76789475    225.10984983     0.45102813     124.03024293
   256        4.78689575    225.12934777     0.45285136     124.04025823
   257        4.80589486    225.14752549     0.45467701     124.04673159
   258        4.82489205    225.16290429     0.45651167     124.04615052
   259        4.84390068    225.17508598     0.45835391     124.04104748
   260        4.86289215    225.18411020     0.46019824     124.03656937
   261        4.88189316    225.18983626     0.46204123     124.03492362
   262        4.90089608    225.19144164     0.46387958     124.03692703
   263        4.91988754    225.18736871     0.46571035     124.04335406
   264        4.93889237    225.17617983     0.46753632     124.05229214
   265        4.95788956    225.15806385     0.46936538     124.05893145
   266        4.97689248    225.13580792     0.47120310     124.05966497
   267        4.99588967    225.11420529     0.47304695     124.05624754
   268        5.01488686    225.09812127     0.47488778     124.05467782
   269        5.03389550    225.09041917     0.47671802     124.05884074
   270        5.05289269    225.09083048     0.47853920     124.06689865
   271        5.07189561    225.09622376     0.48035821     124.07552516
   272        5.09089470    225.10220451     0.48217902     124.08465626
   273        5.10989381    225.10535253     0.48400461     124.09388493
   274        5.12888528    225.10478988     0.48584008     124.09895935
   275        5.14789010    225.10209765     0.48768483     124.09820170
   276        5.16689873    225.09991978     0.48952833     124.09738166
   277        5.18589592    225.10047758     0.49136068     124.10260935
   278        5.20489503    225.10482039     0.49318324     124.11245281
   279        5.22389412    225.11282410     0.49500367     124.12162752
   280        5.24288559    225.12361241     0.49682567     124.12853468
   281        5.26189424    225.13604183     0.49864976     124.13436380
   282        5.28089142    225.14894584     0.50047728     124.13841308
   283        5.29989434    225.16111493     0.50230818     124.13884997
   284        5.31889344    225.17126792     0.50414038     124.13599112
   285        5.33789254    225.17817371     0.50597263     124.13223676
   286        5.35690117    225.18083663     0.50780416     124.13017872
   287        5.37588693    225.17867066     0.50963379     124.13147142
   288        5.39488793    225.17172289     0.51146269     124.13542579
   289        5.41389848    225.16090283     0.51329348     124.13941217
   290        5.43289758    225.14795253     0.51512472     124.14211266
   291        5.45189286    225.13499192     0.51695258     124.14466932
   292        5.47089386    225.12387959     0.51877614     124.14930771
   293        5.48989487    225.11580767     0.52059678     124.15728562
   294        5.50889397    225.11125302     0.52241592     124.16711341
   295        5.52789117    225.11004698     0.52423555     124.17570412
   296        5.54689789    225.11138208     0.52605735     124.18094988
   297        5.56588936    225.11391430     0.52788163     124.18307574
   298        5.58489991    225.11616951     0.52970933     124.18409695
   299        5.60388756    225.11708131     0.53154285     124.18534576
   300        5.62288666    225.11626854     0.53338243     124.18643163
   301        5.64190102    225.11398354     0.53522445     124.18688731
   302        5.66089440    225.11100185     0.53706543     124.18697460
   303        5.67989350    225.10851323     0.53890268     124.18771589
   304        5.69888878    225.10770809     0.54073229     124.19068279
   305        5.71789551    225.10899331     0.54255283     124.19687599
   306        5.73689271    225.11146593     0.54436652     124.20670769
   307        5.75589371    225.11341130     0.54617720     124.21939520
   308        5.77489472    225.11370239     0.54799080     124.23108412
   309        5.79389573    225.11292752     0.54981320     124.23646749
   310        5.81289101    225.11312372     0.55164536     124.23461966
   311        5.83190347    225.11623236     0.55348112     124.23102384
   312        5.85088922    225.12254499     0.55531173     124.23141777
   313        5.86989022    225.13029351     0.55713296     124.23686145
   314        5.88888932    225.13643413     0.55894676     124.24555825
   315        5.90789414    225.13785241     0.56075693     124.25586890
   316        5.92689133    225.13234704     0.56256662     124.26672867
   317        5.94589616    225.11926427     0.56438068     124.27617026
   318        5.96489335    225.09983209     0.56620443     124.28152681
   319        5.98388672    225.07713716     0.56803690     124.28299548
   320        6.00289154    225.05561454     0.56986902     124.28444653
   321        6.02189637    225.03993833     0.57169269     124.28810885
   322        6.04089166    225.03345504     0.57350909     124.29294292
   323        6.05989457    225.03681530     0.57532291     124.29977804
   324        6.07889557    225.04764822     0.57713488     124.31132509
   325        6.09788895    225.06154117     0.57894489     124.32672201
   326        6.11689568    225.07377211     0.58075569     124.34167588
   327        6.13588906    225.08093995     0.58256979     124.35363275
   328        6.15489388    225.08186447     0.58438703     124.36304899
   329        6.17388726    225.07753567     0.58620631     124.37065217
   330        6.19289017    225.07031722     0.58802699     124.37654873
   331        6.21189118    225.06289901     0.58984917     124.38066404
   332        6.23089410    225.05744876     0.59167216     124.38336301
   333        6.24989510    225.05513077     0.59349411     124.38544932
   334        6.26889229    225.05601036     0.59531448     124.38692537
   335        6.28790093    225.05942393     0.59713294     124.38834529
   336        6.30690003    225.06478504     0.59894964     124.39204022
   337        6.32589150    225.07236779     0.60076765     124.39843454
   338        6.34489823    225.08338250     0.60258903     124.40404143
   339        6.36388589    225.09910866     0.60440984     124.40701249
   340        6.38289261    225.11963386     0.60622405     124.41055933
   341        6.40189171    225.14311231     0.60802959     124.41825878
   342        6.42089654    225.16611541     0.60982836     124.43037391
   343        6.43989182    225.18491605     0.61162556     124.44397725
   344        6.45888901    225.19692421     0.61342816     124.45490462
   345        6.47789193    225.20139769     0.61524010     124.46135753
   346        6.49688721    225.19913786     0.61705959     124.46534180
   347        6.51589203    225.19168393     0.61888246     124.47011443
   348        6.53489686    225.18073574     0.62070821     124.47627248
   349        6.55389023    225.16802157     0.62253840     124.48179674
   350        6.57289887    225.15531235     0.62436839     124.48639026
   351        6.59188843    225.14430151     0.62619009     124.49239832
   352        6.61089517    225.13635824     0.62800325     124.50091353
   353        6.62989236    225.13230437     0.62981360     124.51052194
   354        6.64889336    225.13233128     0.63162331     124.52020978
   355        6.66789246    225.13606738     0.63343126     124.53082391
   356        6.68689347    225.14266444     0.63523831     124.54323438
   357        6.70589829    225.15074591     0.63704660     124.55715063
   358        6.72489358    225.15829409     0.63885473     124.57203239
   359        6.74389459    225.16276720     0.64065847     124.58715173
   360        6.76289178    225.16152143     0.64245740     124.60119290
   361        6.78189850    225.15223159     0.64425717     124.61323285
   362        6.80089379    225.13312862     0.64606279     124.62411699
   363        6.81988908    225.10336020     0.64787254     124.63597172
   364        6.83888627    225.06374691     0.64968276     124.64896787
   365        6.85789490    225.01751857     0.65149468     124.66034286
   366        6.87689591    224.97021030     0.65330932     124.66878919
   367        6.89588928    224.92840214     0.65512248     124.67700259
   368        6.91490746    224.89787603     0.65693085     124.68821298
   369        6.93389130    224.88212035     0.65873656     124.70264602
   370        6.95289231    224.88171322     0.66054419     124.71771002
   371        6.97189522    224.89456089     0.66235580     124.73045432
   372        6.99089623    224.91677764     0.66416825     124.74002162
   373        7.00989152    224.94400084     0.66597782     124.74725733
   374        7.02889443    224.97278254     0.66778557     124.75328886
   375        7.04789735    225.00147871     0.66959337     124.75990413
   376        7.06689454    225.03012182     0.67140047     124.76814077
   377        7.08588792    225.05925324     0.67320528     124.77688629
   378        7.10489846    225.08838647     0.67500629     124.78584485
   379        7.12388993    225.11516879     0.67680340     124.79712398
   380        7.14289475    225.13593904     0.67859837     124.81189684
   381        7.16189766    225.14735736     0.68039358     124.82794143
   382        7.18089104    225.14796249     0.68219050     124.84227696
   383        7.19988824    225.13865355     0.68398840     124.85455354
   384        7.21888924    225.12197317     0.68578615     124.86649448
   385        7.23788453    225.10083886     0.68758461     124.87960851
   386        7.25689317    225.07752189     0.68938544     124.89417023
   387        7.27589036    225.05332077     0.69118871     124.90965031
   388        7.29489327    225.02888488     0.69299292     124.92541886
   389        7.31389618    224.94570160     0.69478330     124.92193604
