56-1_DIL_202-19_AA6082_average.asc    T=275∞C    phi∞=1.0    Yield=0.21864986
                Zeit   /    Temperatur   /    Phi   /    Flieﬂspannung kf
                  s              ∞C              -              MPa
     4        0.00000000    275.15544128    -0.00002785     0.21864986
     5        0.00278663    275.20424111     0.00022936     3.31177940
     6        0.00557327    275.24797590     0.00057702     8.52481406
     7        0.00834274    275.28519829     0.00108721     16.60410056
     8        0.01113128    275.31669482     0.00187330     27.21393275
     9        0.01391792    275.34531014     0.00304860     38.98156991
    10        0.01670837    275.37481357     0.00465427     50.26088512
    11        0.01949882    275.40821487     0.00664039     59.95476183
    12        0.02229500    275.44651806     0.00890830     67.73390087
    13        0.02508354    275.48869999     0.01136129     73.77417963
    14        0.02786636    275.53279760     0.01392975     78.43395874
    15        0.03065682    275.57727189     0.01657221     82.06452656
    16        0.03345108    275.62188173     0.01926530     84.94765540
    17        0.03623962    275.66775983     0.02199611     87.29162287
    18        0.03903007    275.71670712     0.02475905     89.23966358
    19        0.04182053    275.77003764     0.02754770     90.88737830
    20        0.04461670    275.82769487     0.03034920     92.30185643
    21        0.04740142    275.88830257     0.03315282     93.52805200
    22        0.05019188    275.95010250     0.03595515     94.59339133
    23        0.05298423    276.01205103     0.03875179     95.52050193
    24        0.05577278    276.07433249     0.04153373     96.33478851
    25        0.05856323    276.13804477     0.04429490     97.06060370
    26        0.06135177    276.20436544     0.04703637     97.71643812
    27        0.06414604    276.27381741     0.04976146     98.31454297
    28        0.06692696    276.34612181     0.05247254     98.86205231
    29        0.06971550    276.42059601     0.05517308     99.36421827
    30        0.07250595    276.49660851     0.05786671     99.82904344
    31        0.07529640    276.57368577     0.06055453     100.26673615
    32        0.07808685    276.65134587     0.06323775     100.68412498
    33        0.08088111    276.72904523     0.06592016     101.08239045
    34        0.08366966    276.80639181     0.06860500     101.46028261
    35        0.08646393    276.88330767     0.07129371     101.81587837
    36        0.08926201    276.95982866     0.07398747     102.14772269
    37        0.09204292    277.03577868     0.07668466     102.45895173
    38        0.09483146    277.11081379     0.07938128     102.75501377
    39        0.09762001    277.18485887     0.08207740     103.03583232
    40        0.10041428    277.25844298     0.08477786     103.29782775
    41        0.10319900    277.33253448     0.08748573     103.54280025
    42        0.10598182    277.40791085     0.09019903     103.77801250
    43        0.10878563    277.48442565     0.09291373     104.00924901
    44        0.11157226    277.56070734     0.09562734     104.23800581
    45        0.11436462    277.63468750     0.09834009     104.46197594
    46        0.11715125    277.70471670     0.10105497     104.67622632
