64-4_DIL_202-19_AA6082_average.asc    T=225∞C    phi∞=10.0    Yield=0.69315912
                Zeit   /    Temperatur   /    Phi   /    Flieﬂspannung kf
                  s              ∞C              -              MPa
     4        0.00000000    225.42295837     0.00014004     0.69315912
     5        0.00124931    225.39822711     0.00410012     22.09509298
     6        0.00255585    225.38169309     0.00959197     44.20849954
     7        0.00387191    225.37547007     0.01730903     65.34301306
     8        0.00518417    225.37963472     0.02726513     83.74711050
     9        0.00648307    225.39421386     0.03883150     98.56425356
    10        0.00779152    225.42105650     0.05129899     109.83207175
    11        0.00910759    225.46432553     0.06427148     118.09522847
    12        0.01042366    225.52921022     0.07757425     124.05901770
    13        0.01173401    225.61975158     0.09108340     128.38569912
    14        0.01303863    225.73740970     0.10470912     131.60078278
    15        0.01434707    225.88143732     0.11842183     134.06896193
    16        0.01565361    226.05070135     0.13223519     136.01998196
    17        0.01697158    226.24556649     0.14615572     137.59879243
    18        0.01827240    226.46856077     0.16015460     138.90218968
    19        0.01958083    226.72348882     0.17416807     139.99525595
    20        0.02090073    227.01367423     0.18810054     140.92295779
    21        0.02221298    227.34046540     0.20184889     141.71792577
    22        0.02352332    227.70280086     0.21534117     142.40291360
    23        0.02482604    228.09782426     0.22855411     142.99159131
    24        0.02613449    228.52196075     0.24150849     143.49083614
    25        0.02745247    228.97188544     0.25425540     143.90718668
    26        0.02876282    229.44511916     0.26686204     144.25157191
    27        0.03006935    229.94013671     0.27940084     144.53637277
    28        0.03137206    230.45591188     0.29193498     144.77066599
    29        0.03268814    230.99104798     0.30450446     144.96026804
    30        0.03400612    231.54301266     0.31712799     145.10959993
    31        0.03531646    232.10807708     0.32981650     145.21968867
    32        0.03661727    232.68209751     0.34257924     145.28688868
    33        0.03793334    233.26162108     0.35541704     145.30865447
    34        0.03924560    233.84457846     0.36831482     145.28770621
    35        0.04054451    234.43023536     0.38124345     145.22770670
    36        0.04186058    235.01865803     0.39416121     145.13117483
    37        0.04316520    235.61014853     0.40701596     145.00372416
    38        0.04447555    236.20486176     0.41976733     144.85410272
    39        0.04578972    236.80254049     0.43241028     144.69025409
    40        0.04709244    237.40232995     0.44497114     144.51921470
    41        0.04841423    238.00281447     0.45749071     144.34674798
    42        0.04972267    238.60238394     0.47001180     144.17363562
    43        0.05102348    239.19972114     0.48257026     143.99639107
    44        0.05234527    239.79401877     0.49519323     143.81292002
    45        0.05365371    240.38481334     0.50789894     143.62598406
    46        0.05495643    240.97170335     0.52069120     143.44077839
    47        0.05626678    241.55420380     0.53356022     143.25834041
    48        0.05757141    242.13178211     0.54648415     143.07548558
    49        0.05889129    242.70411681     0.55942391     142.89172004
    50        0.06020355    243.27157606     0.57233203     142.70892761
    51        0.06150818    243.83556998     0.58516985     142.52749570
    52        0.06282043    244.39828206     0.59791351     142.34904320
    53        0.06413077    244.96179688     0.61055835     142.17914610
    54        0.06543540    245.52729146     0.62312413     142.02419590
    55        0.06674384    246.09488989     0.63564864     141.88552475
    56        0.06806183    246.66409011     0.64816705     141.75820255
    57        0.06937408    247.23423144     0.66069367     141.63622160
    58        0.07068634    247.80467987     0.67322474     141.51570130
    59        0.07199668    248.50395203     0.68534112     141.08782196
