26-1_DIL_179-18_AA6082_average.asc    T=450∞C    phi∞=1.0    Yield=0.15032368
                Zeit   /    Temperatur   /    Phi   /    Flieﬂspannung kf
                  s              ∞C              -              MPa
   114        0.30665589    450.54389176     0.19457911     50.32299991
   115        0.30945206    450.54718334     0.19731346     50.34855233
   116        0.31223869    450.55219215     0.20004803     50.38098458
   117        0.31503295    450.55676929     0.20278384     50.40998813
   118        0.31781960    450.55948414     0.20552149     50.42909531
   119        0.32060623    450.55976048     0.20826107     50.44124462
   120        0.32340050    450.55750969     0.21100226     50.45122734
   121        0.32619095    450.55264360     0.21374463     50.46179004
   122        0.32898140    450.54493111     0.21648775     50.47334049
   123        0.33176613    450.53436742     0.21923125     50.48458560
   124        0.33456230    450.52167715     0.22197470     50.49389483
   125        0.33734894    450.50831278     0.22471757     50.49905414
   126        0.34013939    450.49569699     0.22745930     50.50191383
   127        0.34292794    450.48419098     0.23019964     50.51007398
   128        0.34571838    450.47266119     0.23293883     50.52575560
   129        0.34850693    450.45911419     0.23567744     50.54560145
   130        0.35129928    450.44195741     0.23841613     50.56640536
   131        0.35409355    450.42092921     0.24115533     50.58084672
   132        0.35687828    450.39716354     0.24389523     50.58501643
   133        0.35967446    450.37265464     0.24663590     50.58447615
   134        0.36246109    450.34965559     0.24937723     50.58549412
   135        0.36524773    450.33019127     0.25211881     50.58855849
   136        0.36804199    450.31556640     0.25485997     50.59038757
   137        0.37082863    450.30590741     0.25760007     50.59027123
   138        0.37361527    450.30003672     0.26033883     50.59042446
   139        0.37641144    450.29583760     0.26307657     50.59230892
   140        0.37920761    450.29085974     0.26581414     50.59392946
   141        0.38199425    450.28279494     0.26855259     50.59121999
   142        0.38478279    450.26975779     0.27129282     50.58282184
   143        0.38757324    450.25057997     0.27403524     50.57023618
   144        0.39035988    450.22519621     0.27677967     50.55712599
   145        0.39314842    450.19488395     0.27952540     50.54649772
   146        0.39594459    450.16207636     0.28227141     50.53568240
   147        0.39872933    450.12974423     0.28501659     50.52142481
   148        0.40152550    450.10059740     0.28775998     50.50544402
   149        0.40431595    450.07641975     0.29050098     50.49027918
   150        0.40710831    450.05777468     0.29323949     50.47779146
   151        0.40988731    450.04411241     0.29597592     50.47076915
   152        0.41267776    450.03408878     0.29871110     50.46693570
   153        0.41546822    450.02590419     0.30144610     50.46072670
   154        0.41826439    450.01761494     0.30418199     50.45193556
   155        0.42105294    450.00739501     0.30691970     50.44097469
   156        0.42384147    449.99374331     0.30965997     50.42670525
   157        0.42663002    449.97576570     0.31240320     50.41054370
   158        0.42941666    449.95356491     0.31514933     50.39727546
   159        0.43221092    449.92840081     0.31789760     50.38753874
   160        0.43500137    449.90232241     0.32064671     50.37250851
   161        0.43779183    449.87754386     0.32339501     50.34945704
   162        0.44058799    449.85604913     0.32614093     50.32505627
   163        0.44337082    449.83944653     0.32888322     50.30123628
   164        0.44615746    449.82876878     0.33162130     50.27915739
   165        0.44895363    449.82417130     0.33435538     50.26453594
   166        0.45173835    449.82476194     0.33708646     50.25806634
   167        0.45452690    449.82868985     0.33981612     50.25309583
   168        0.45731545    449.83344612     0.34254622     50.24546738
   169        0.46011161    449.83636277     0.34527851     50.23774488
   170        0.46290207    449.83533494     0.34801415     50.23136676
   171        0.46569252    449.82960692     0.35075335     50.22079301
   172        0.46848297    449.82019183     0.35349521     50.20085942
   173        0.47126770    449.80949183     0.35623810     50.17290727
   174        0.47406578    449.80014133     0.35898029     50.14133517
   175        0.47685242    449.79371663     0.36172077     50.11267319
   176        0.47964096    449.79013762     0.36445956     50.09441380
   177        0.48242950    449.78809440     0.36719733     50.08640106
   178        0.48522186    449.78608247     0.36993474     50.07737924
   179        0.48801041    449.78324025     0.37267205     50.05830693
   180        0.49079704    449.77945503     0.37540928     50.03174710
   181        0.49359322    449.77491689     0.37814662     50.00461439
   182        0.49638176    449.76975266     0.38088463     49.98194506
   183        0.49917603    449.76406927     0.38362394     49.96360422
   184        0.50196457    449.75814519     0.38636479     49.94517550
   185        0.50474930    449.75242662     0.38910680     49.92477251
   186        0.50753593    449.74733037     0.39184915     49.90654762
   187        0.51033402    449.74299277     0.39459098     49.89346476
   188        0.51312447    449.73902351     0.39733188     49.87953347
   189        0.51591492    449.73441643     0.40007218     49.85978594
   190        0.51870537    449.72786535     0.40281270     49.83838678
   191        0.52149200    449.71843180     0.40555410     49.81954717
   192        0.52427482    449.70609743     0.40829641     49.79951587
   193        0.52707100    449.69180575     0.41103898     49.77322020
   194        0.52985954    449.67705524     0.41378080     49.74310158
   195        0.53264999    449.66335158     0.41652094     49.71272571
   196        0.53544045    449.65171532     0.41925891     49.68135759
   197        0.53823090    449.64232867     0.42199474     49.65156539
   198        0.54101372    449.63445130     0.42472904     49.62924801
   199        0.54381180    449.62673820     0.42746273     49.61346303
   200        0.54660034    449.61789893     0.43019683     49.59858813
   201        0.54938888    449.60737722     0.43293211     49.58122006
   202        0.55217934    449.59563900     0.43566897     49.55929933
   203        0.55496788    449.58384250     0.43840743     49.53316112
   204        0.55775643    449.57306382     0.44114740     49.50471650
   205        0.56054497    449.56363614     0.44388872     49.47622369
   206        0.56334305    449.55516519     0.44663094     49.44989428
   207        0.56613159    449.54722992     0.44937304     49.42561504
   208        0.56892968    449.54009249     0.45211360     49.39999622
   209        0.57171440    449.53466006     0.45485139     49.36916100
   210        0.57450104    449.53161761     0.45758608     49.33902552
   211        0.57729721    449.53043114     0.46031851     49.31865229
   212        0.58008385    449.52906637     0.46305031     49.30489194
   213        0.58286858    449.52468622     0.46578325     49.29045083
   214        0.58566285    449.51487872     0.46851866     49.27113355
   215        0.58844948    449.49873234     0.47125707     49.24568162
   216        0.59123611    449.47728022     0.47399808     49.21777551
   217        0.59403229    449.45312545     0.47674035     49.18908247
   218        0.59682084    449.42941222     0.47948209     49.15588161
   219        0.59961128    449.40873235     0.48222183     49.11938048
   220        0.60239601    449.39260975     0.48495891     49.08824039
   221        0.60518456    449.38164689     0.48769341     49.06633789
   222        0.60798073    449.37585207     0.49042575     49.04855662
   223        0.61076737    449.37474800     0.49315628     49.02964080
   224        0.61356354    449.37736457     0.49588525     49.00919842
   225        0.61635971    449.38246254     0.49861291     48.98763513
   226        0.61914444    449.38903701     0.50133959     48.96408006
   227        0.62192726    449.39666355     0.50406576     48.93925291
   228        0.62471962    449.40523529     0.50679199     48.91397501
   229        0.62751580    449.41427565     0.50951903     48.88931394
   230        0.63030815    449.42256250     0.51224760     48.86878188
   231        0.63308715    449.42851727     0.51497816     48.85137087
   232        0.63587761    449.43104262     0.51771070     48.82975562
   233        0.63866615    449.43014610     0.52044469     48.79940943
   234        0.64146232    449.42696203     0.52317936     48.76349125
   235        0.64425087    449.42319983     0.52591398     48.72934561
   236        0.64703560    449.42035487     0.52864820     48.70084834
   237        0.64982414    449.41917510     0.53138208     48.67796588
   238        0.65261459    449.41965921     0.53411575     48.66049207
   239        0.65542221    449.42136066     0.53684907     48.64367696
   240        0.65820694    449.42359317     0.53958165     48.62131024
   241        0.66099739    449.42546042     0.54231314     48.59694825
   242        0.66377831    449.42594433     0.54504346     48.57683622
   243        0.66657257    449.42423539     0.54777278     48.55919291
   244        0.66936111    449.42020617     0.55050117     48.54028713
   245        0.67214775    449.41465417     0.55322830     48.51905849
   246        0.67494584    449.40896612     0.55595366     48.49584504
   247        0.67772675    449.40435107     0.55867699     48.47227415
   248        0.68052674    449.40127752     0.56139877     48.45156117
   249        0.68331528    449.39954325     0.56412011     48.43664278
   250        0.68609619    449.39872352     0.56684215     48.42383513
   251        0.68889237    449.39847587     0.56956544     48.40612907
   252        0.69168090    449.39854301     0.57228987     48.38366492
   253        0.69447517    449.39866590     0.57501501     48.36110468
   254        0.69725800    449.39859541     0.57774050     48.34043272
   255        0.70004654    449.39818231     0.58046616     48.32063566
   256        0.70283508    449.39741008     0.58319177     48.29958551
   257        0.70563126    449.39626877     0.58591698     48.27738050
   258        0.70842552    449.39454583     0.58864154     48.25575651
   259        0.71121025    449.39181071     0.59136555     48.23486643
   260        0.71399880    449.38778518     0.59408953     48.21509850
   261        0.71678734    449.38287684     0.59681402     48.19576394
   262        0.71958351    449.37837671     0.59953906     48.17426745
   263        0.72236824    449.37603164     0.60226406     48.15182449
   264        0.72515870    449.37715989     0.60498807     48.13257084
   265        0.72795105    449.38182074     0.60771028     48.11710630
   266        0.73074150    449.38863046     0.61043062     48.10283298
   267        0.73352432    449.39548356     0.61314980     48.08941481
   268        0.73632240    449.40071798     0.61586890     48.07782502
   269        0.73910331    449.40380739     0.61858865     48.06376815
   270        0.74189377    449.40509244     0.62130917     48.04374216
   271        0.74468994    449.40495845     0.62403015     48.02295912
   272        0.74748040    449.40326195     0.62675120     48.00602486
   273        0.75026894    449.39942564     0.62947207     47.99213426
   274        0.75306130    449.39298759     0.63219256     47.98020375
   275        0.75585175    449.38408978     0.63491231     47.96844982
   276        0.75864029    449.37358445     0.63763086     47.95429330
   277        0.76142883    449.36282479     0.64034787     47.93829753
   278        0.76422119    449.35335379     0.64306320     47.92354630
   279        0.76701164    449.34657682     0.64577690     47.91062686
   280        0.76980210    449.34342841     0.64848900     47.89774371
   281        0.77259064    449.34412072     0.65119952     47.88476968
   282        0.77538872    449.34807677     0.65390878     47.87362522
   283        0.77817726    449.35405223     0.65661771     47.86516197
   284        0.78096771    449.36039670     0.65932768     47.85753145
   285        0.78374863    449.36541727     0.66203980     47.84893397
   286        0.78654099    449.36777201     0.66475343     47.83939503
   287        0.78933144    449.36676364     0.66746273     47.82908104
   288        0.79212380    449.36242286     0.67015024     47.81787425
   289        0.79490471    449.35537700     0.67277804     47.80600500
