50-1_DIL_202-19_AA6082_average.asc    T=275∞C    phi∞=0.1    Yield=0.27362991
                Zeit   /    Temperatur   /    Phi   /    Flieﬂspannung kf
                  s              ∞C              -              MPa
     4        0.00000000    275.25910441     0.00009626     0.27362991
     5        0.01900228    275.25060623     0.00030563     2.51691290
     6        0.03799439    275.24393105     0.00054897     5.91378820
     7        0.05668767    275.24046261     0.00083730     11.00171385
     8        0.07507070    275.24118093     0.00119633     18.00070815
     9        0.09406662    275.24615226     0.00168484     26.64362520
    10        0.11306000    275.25448652     0.00238229     36.09010174
    11        0.13207118    275.26484382     0.00334557     45.21563883
    12        0.15105820    275.27615848     0.00457528     53.12928408
    13        0.17006429    275.28815554     0.00602012     59.46133467
    14        0.18906784    275.30139726     0.00760720     64.28717346
    15        0.20806885    275.31680639     0.00927053     67.89972271
    16        0.22706350    275.33485627     0.01096494     70.62903878
    17        0.24606832    275.35488902     0.01266897     72.75251342
    18        0.26506170    275.37508301     0.01437950     74.46807197
    19        0.28406652    275.39322750     0.01610245     75.90329487
    20        0.30307007    275.40787344     0.01784443     77.13761755
    21        0.32206726    275.41908659     0.01960755     78.22262891
    22        0.34106700    275.42824039     0.02138967     79.19371258
    23        0.36006801    275.43694460     0.02318754     80.07318910
    24        0.37907155    275.44586299     0.02499764     80.87339891
    25        0.39806494    275.45432205     0.02681630     81.60274202
    26        0.41706721    275.46103280     0.02864083     82.26939668
    27        0.43606186    275.46531856     0.03046948     82.88067497
    28        0.45506033    275.46781450     0.03230088     83.44183533
    29        0.47406388    275.47014638     0.03413303     83.95866510
    30        0.49306488    275.47403283     0.03596334     84.43834912
    31        0.51206843    275.48060263     0.03779091     84.88537891
    32        0.53106690    275.49022328     0.03961819     85.30043072
    33        0.55006663    275.50249914     0.04144899     85.68383016
    34        0.56906382    275.51612155     0.04328278     86.04000244
    35        0.58806483    275.52883075     0.04511436     86.37775047
    36        0.60706838    275.53796593     0.04694202     86.70280689
    37        0.62606049    275.54152105     0.04877069     87.01316948
    38        0.64506531    275.53901233     0.05060443     87.30535254
    39        0.66406505    275.53159176     0.05244201     87.58098768
    40        0.68306732    275.52148310     0.05428115     87.84425736
    41        0.70206833    275.51117649     0.05612136     88.09694102
    42        0.72106679    275.50266918     0.05796199     88.33854723
    43        0.74006399    275.49687093     0.05980241     88.56903936
    44        0.75907135    275.49339657     0.06164305     88.78977610
    45        0.77806855    275.49098427     0.06348498     89.00085103
    46        0.79706065    275.48837642     0.06532976     89.20004077
    47        0.81606929    275.48504952     0.06717805     89.38717468
    48        0.83506902    275.48128044     0.06902742     89.56592583
    49        0.85406113    275.47762685     0.07087378     89.74009834
    50        0.87306214    275.47432732     0.07271552     89.91118167
    51        0.89206441    275.47102950     0.07455486     90.07892185
    52        0.91106415    275.46689761     0.07639492     90.24146860
    53        0.93006134    275.46092489     0.07823742     90.39504795
    54        0.94906616    275.45226820     0.08008321     90.53718801
    55        0.96807226    275.44048940     0.08193172     90.67107698
    56        0.98706818    275.42564333     0.08378098     90.80263937
    57        1.00606664    275.40823550     0.08562989     90.93319634
    58        1.02506256    275.38915977     0.08747933     91.05852360
