19-1_DIL_179-18_AA6082_average.asc    T=450∞C    phi∞=0.1    Yield=0.1895212
                Zeit   /    Temperatur   /    Phi   /    Flieﬂspannung kf
                  s              ∞C              -              MPa
     4        0.00000000    450.19732666     0.00004868     0.18952120
     5        0.01899910    450.17306498     0.00004691     0.25048201
     6        0.03800774    450.15330164     0.00004545     0.29134025
     7        0.05700493    450.14017446     0.00004418     0.30842447
     8        0.07599831    450.13428087     0.00004294     0.30967399
     9        0.09500312    450.13426720     0.00004169     0.30874821
    10        0.11400032    450.13734789     0.00004062     0.31057327
    11        0.13300324    450.14048590     0.00004005     0.31087082
    12        0.15200806    450.14144333     0.00004038     0.31072377
    13        0.17099762    450.13932765     0.00004177     0.31421254
    14        0.19000244    450.13477695     0.00004396     0.31799625
    15        0.20900536    450.12976991     0.00004632     0.31749153
    16        0.22800064    450.12674105     0.00004816     0.31175902
    17        0.24699783    450.12715093     0.00004920     0.30477283
    18        0.26600456    450.13056564     0.00004963     0.30398082
    19        0.28499985    450.13523672     0.00004987     0.31121760
    20        0.30400276    450.13977214     0.00005007     0.31566154
    21        0.32300186    450.14429544     0.00004997     0.30476408
    22        0.34200287    450.15001049     0.00004916     0.28792612
    23        0.36100388    450.15777731     0.00004752     0.28437297
    24        0.38000107    450.16726174     0.00004530     0.29598720
    25        0.39899826    450.17742433     0.00004292     0.31350308
    26        0.41800309    450.18756423     0.00004064     0.32428174
    27        0.43699646    450.19768734     0.00003860     0.32173478
    28        0.45600128    450.20801691     0.00003691     0.31675880
    29        0.47499466    450.21848620     0.00003576     0.32027637
    30        0.49399948    450.22878508     0.00003525     0.32698495
    31        0.51299858    450.23857169     0.00003537     0.32737785
    32        0.53200531    450.24721815     0.00003606     0.32173787
    33        0.55100059    450.25327980     0.00003735     0.31570938
    34        0.57000351    450.25462651     0.00003933     0.31476599
    35        0.58900643    450.24968688     0.00004194     0.32151355
    36        0.60799980    450.23894205     0.00004476     0.32554935
    37        0.62699890    450.22525381     0.00004715     0.31572450
    38        0.64600181    450.21255831     0.00004850     0.30146288
    39        0.66500092    450.20387617     0.00004855     0.29758198
    40        0.68401337    450.20001519     0.00004742     0.30450151
    41        0.70300866    450.19954766     0.00004553     0.31363068
    42        0.72200204    450.19967779     0.00004351     0.31998612
    43        0.74100113    450.19738544     0.00004211     0.32641964
    44        0.76000214    450.19053632     0.00004205     0.33335811
    45        0.77900124    450.17876390     0.00004376     0.33275280
    46        0.79800224    450.16374533     0.00004719     0.32248571
    47        0.81699563    450.14857229     0.00005205     0.30986291
    48        0.83600235    450.13649650     0.00005850     0.29785532
    49        0.85500527    450.12981873     0.00006829     0.28923408
    50        0.87399674    450.12948227     0.00008609     0.28867875
    51        0.89300728    450.13528785     0.00012053     0.29798836
    52        0.91201020    450.14630423     0.00018441     0.34170463
    53        0.93099976    450.16121710     0.00029363     0.50368630
    54        0.94999504    450.17862016     0.00046529     0.93817284
    55        0.96900177    450.19725511     0.00071618     1.88836291
    56        0.98800850    450.21605295     0.00106342     3.72964284
    57        1.00669480    450.23378326     0.00152663     6.87418772
    58        1.02555084    450.24828460     0.00212906     11.49299940
    59        1.04454613    450.25557106     0.00289489     17.27306312
    60        1.06354523    450.24939124     0.00384287     23.36587097
    61        1.08254433    450.22176944     0.00497939     28.71639045
    62        1.10154343    450.16464078     0.00629522     32.66776845
    63        1.12054444    450.07219919     0.00776723     35.21259175
    64        1.13954735    449.94320215     0.00936409     36.71477835
    65        1.15854454    449.78222130     0.01105285     37.56787268
    66        1.17754746    449.59898253     0.01280421     38.05531914
    67        1.19654084    449.40587287     0.01459531     38.34713904
    68        1.21553994    449.21491502     0.01641025     38.54226974
    69        1.23455048    449.03581772     0.01823911     38.69787256
    70        1.25354386    448.87569186     0.02007634     38.83551151
    71        1.27254295    448.73969728     0.02191905     38.95668379
    72        1.29154206    448.63150244     0.02376588     39.06489250
    73        1.31054497    448.55312735     0.02561620     39.16638042
    74        1.32955170    448.50458451     0.02746972     39.26241857
    75        1.34854126    448.48388804     0.02932630     39.35177574
    76        1.36754609    448.48756604     0.03118589     39.43051173
    77        1.38654900    448.51147666     0.03304846     39.49391629
    78        1.40554810    448.55170798     0.03491392     39.54264245
    79        1.42454719    448.60528077     0.03678190     39.58028120
    80        1.44355011    448.67028715     0.03865169     39.60627695
    81        1.46254921    448.74540834     0.04052227     39.61704314
    82        1.48155022    448.82926909     0.04239258     39.61679411
    83        1.50054932    448.92010115     0.04426184     39.61511105
    84        1.51953698    449.01571608     0.04612966     39.61632077
    85        1.53854752    449.11355983     0.04799609     39.62111575
    86        1.55754280    449.21086477     0.04986148     39.62759389
    87        1.57654381    449.30512884     0.05172631     39.63110820
    88        1.59554672    449.39496344     0.05359102     39.62820288
    89        1.61454773    449.48088632     0.05545578     39.62230302
    90        1.63354492    449.56533914     0.05732040     39.61844420
    91        1.65254402    449.65154012     0.05918450     39.61192107
    92        1.67153931    449.74166462     0.06104783     39.60171288
    93        1.69054985    449.83551311     0.06291045     39.59687443
