08-1_DIL_179-18_AA6082_average.asc    T=350∞C    phi∞=0.01    Yield=0.27557453
                Zeit   /    Temperatur   /    Phi   /    Flieﬂspannung kf
                  s              ∞C              -              MPa
    44        6.51959801    350.18432668     0.00006084     0.25150092
    45        6.68258667    350.18464130     0.00006247     0.25675672
    46        6.84557915    350.18246695     0.00006429     0.25674321
    47        7.00857354    350.17875597     0.00006606     0.25265375
    48        7.17156029    350.17446678     0.00006774     0.24742274
    49        7.33454705    350.17065676     0.00006936     0.24146433
    50        7.49753952    350.16870879     0.00007068     0.23549660
    51        7.66053200    350.17000571     0.00007106     0.23204117
    52        7.82351494    350.17498912     0.00006986     0.23122500
    53        7.98650551    350.18246012     0.00006704     0.23362137
    54        8.14950180    350.18998037     0.00006342     0.24405553
    55        8.31249237    350.19508931     0.00006043     0.26109116
    56        8.47548104    350.19620161     0.00005938     0.26982750
    57        8.63846970    350.19270177     0.00006092     0.25694936
    58        8.80146217    350.18489172     0.00006474     0.23290855
    59        8.96444321    350.17427735     0.00006999     0.21649994
    60        9.12744332    350.16355033     0.00007595     0.20542112
    61        9.29042816    350.15551466     0.00008319     0.19297196
    62        9.45341873    350.15150058     0.00009457     0.18559652
    63        9.61641502    350.15063129     0.00011596     0.19362323
    64        9.77939415    350.15047840     0.00015631     0.25319941
    65        9.94238853    350.14836939     0.00022719     0.48319984
    66        10.10538101    350.14243990     0.00034210     1.08467374
    67        10.26837540    350.13217590     0.00051619     2.32664172
    68        10.43136406    350.11855408     0.00076681     4.60621330
    69        10.58945656    350.10381731     0.00111422     8.35640245
    70        10.75244141    350.09090954     0.00158097     13.73458347
    71        10.91543198    350.08272530     0.00218880     20.37178673
    72        11.07843399    350.08136099     0.00295358     27.35298252
    73        11.24141884    350.08744857     0.00388077     33.58687026
    74        11.40441323    350.09968523     0.00496372     38.40046337
    75        11.56739426    350.11498479     0.00618534     41.76037272
    76        11.73039627    350.12967848     0.00752222     44.00951341
    77        11.89338684    350.14128468     0.00894910     45.53589095
    78        12.05637169    350.14943857     0.01044240     46.62135616
    79        12.21935272    350.15516684     0.01198236     47.43647022
    80        12.38234711    350.15938826     0.01355378     48.08245296
    81        12.54533768    350.16215068     0.01514563     48.62262424
    82        12.70832444    350.16297377     0.01675020     49.08812548
    83        12.87131691    350.16147984     0.01836217     49.48840148
    84        13.03430176    350.15766298     0.01997799     49.83515945
    85        13.19729996    350.15192096     0.02159545     50.14497248
    86        13.36028481    350.14512060     0.02321329     50.42770840
    87        13.52327729    350.13858644     0.02483079     50.68309356
    88        13.68627167    350.13373877     0.02644751     50.90888880
    89        13.84925461    350.13137695     0.02806327     51.11066987
    90        14.01224709    350.13105390     0.02967816     51.29554454
    91        14.17523956    350.13119270     0.03129254     51.46725526
    92        14.33822632    350.13014655     0.03290685     51.62630043
    93        14.50122070    350.12748296     0.03452140     51.76813451
    94        14.66421128    350.12431611     0.03613641     51.89144970
    95        14.82719613    350.12224376     0.03775208     51.99995759
    96        14.99018860    350.12183709     0.03936863     52.09497226
    97        15.15317917    350.12220739     0.04098619     52.17480324
    98        15.31616402    350.12212970     0.04260465     52.24284913
    99        15.47915840    350.12153158     0.04422369     52.31123526
   100        15.64214325    350.12172285     0.04584292     52.38523963
   101        15.80514526    350.12411235     0.04746214     52.45840388
   102        15.96812821    350.12878226     0.04908140     52.52583510
   103        16.13111114    350.13434827     0.05070084     52.58403386
   104        16.29410744    350.13912783     0.05232056     52.62679212
   105        16.45709419    350.14242090     0.05394042     52.65345265
   106        16.62008667    350.14477373     0.05556005     52.67553309
   107        16.78307152    350.14709106     0.05717890     52.70392893
   108        16.94606781    350.14946094     0.05879652     52.73646959
   109        17.10906410    350.15085736     0.06041281     52.76623119
   110        17.27205277    350.15015197     0.06202807     52.79273612
   111        17.43503571    350.14755038     0.06364269     52.82060763
   112        17.59802246    350.14498926     0.06525697     52.84597653
   113        17.76102447    350.14495056     0.06687107     52.86151962
   114        17.92400551    350.14863920     0.06848515     52.87340626
   115        18.08700180    350.15503549     0.07009951     52.88754210
   116        18.24999428    350.16157068     0.07171448     52.89850502
   117        18.41297722    350.16585128     0.07333034     52.90549131
   118        18.57597733    350.16704180     0.07494718     52.91464341
   119        18.73895646    350.16586754     0.07656497     52.92549144
   120        18.90194512    350.16346590     0.07818352     52.93267283
   121        19.06493759    350.16035238     0.07980265     52.93253021
   122        19.22792626    350.15652240     0.08142221     52.92502122
   123        19.39092446    350.15236710     0.08304204     52.91592342
   124        19.55390167    350.14907573     0.08466187     52.91066321
   125        19.71689606    350.14780732     0.08628133     52.90912798
   126        19.87989044    350.14856699     0.08790007     52.90683079
   127        20.04288674    350.15026683     0.08951785     52.90288454
   128        20.20586777    350.15195724     0.09113450     52.90191373
   129        20.36886025    350.15367667     0.09274989     52.90137930
   130        20.53185272    350.15600936     0.09436409     52.89570851
   131        20.69483376    350.15924566     0.09597752     52.89032784
   132        20.85782242    350.16329440     0.09759081     52.89296283
   133        21.02081681    350.16809520     0.09920452     52.89898181
   134        21.18380356    350.17362511     0.10081887     52.89800284
   135        21.34679794    350.17950643     0.10243373     52.88724408
   136        21.50978851    350.18494046     0.10404887     52.87108999
   137        21.67278290    350.18910440     0.10566416     52.85591006
   138        21.83576584    350.19141972     0.10727976     52.84868666
   139        21.99876023    350.19144545     0.10889602     52.84910364
   140        22.16175270    350.18887474     0.11051316     52.84583008
   141        22.32474327    350.18392888     0.11213111     52.83061203
   142        22.48773003    350.17764929     0.11374950     52.80720630
   143        22.65072441    350.17152867     0.11536790     52.78611210
   144        22.81370544    350.16672656     0.11698604     52.77218660
   145        22.97670365    350.16357745     0.11860393     52.76043714
   146        23.13968658    350.16168891     0.12022172     52.75084153
   147        23.30268097    350.16039223     0.12183953     52.74832825
   148        23.46566009    350.15922425     0.12345734     52.74794298
   149        23.62866020    350.15821535     0.12507497     52.74241319
   150        23.79165649    350.15783069     0.12669215     52.73122572
   151        23.95463944    350.15864425     0.12830870     52.71571189
   152        24.11763001    350.16106875     0.12992466     52.70075004
   153        24.28062058    350.16529713     0.13154035     52.69467016
   154        24.44361114    350.17121877     0.13315622     52.69772436
   155        24.60660172    350.17813964     0.13477273     52.69817307
   156        24.76958847    350.18469681     0.13639017     52.68830993
   157        24.93257523    350.18951804     0.13800852     52.67392835
   158        25.09556580    350.19236296     0.13962729     52.65932471
   159        25.25856018    350.19457495     0.14124566     52.64262359
   160        25.42155075    350.19807738     0.14286296     52.62678357
   161        25.58454133    350.20370247     0.14447912     52.61887962
   162        25.74752236    350.21046347     0.14609482     52.62234025
   163        25.91052246    350.21635823     0.14771092     52.62969652
   164        26.07351113    350.21969596     0.14932802     52.62883605
   165        26.23649979    350.21969833     0.15094616     52.61581971
   166        26.39949227    350.21627165     0.15256514     52.59372545
   167        26.56247711    350.20970822     0.15418474     52.57181604
   168        26.72546769    350.20068763     0.15580478     52.55847171
   169        26.88845826    350.19022119     0.15742504     52.54824738
   170        27.05144883    350.17932445     0.15904522     52.53279299
   171        27.21443939    350.16881171     0.16066513     52.51452252
   172        27.37742233    350.15945435     0.16228466     52.50066335
   173        27.54041672    350.15203198     0.16390372     52.49354471
   174        27.70341111    350.14689563     0.16552229     52.48747941
   175        27.86639977    350.14358875     0.16714045     52.47853039
   176        28.02938461    350.14127901     0.16875842     52.46954438
   177        28.19237900    350.13970013     0.17037636     52.46191350
   178        28.35536576    350.13948455     0.17199424     52.45361133
   179        28.51836014    350.14143529     0.17361191     52.44435024
   180        28.68135071    350.14553450     0.17522928     52.43584777
   181        28.84434509    350.15066147     0.17684652     52.42787912
   182        29.00733185    350.15509285     0.17846392     52.41904270
   183        29.17032242    350.15724950     0.18008183     52.40800514
   184        29.33331108    350.15634828     0.18170045     52.39508634
   185        29.49629211    350.15283624     0.18331977     52.38467810
   186        29.65928841    350.14833683     0.18493941     52.37809986
   187        29.82227325    350.14491142     0.18655868     52.36994524
   188        29.98526383    350.14401493     0.18817693     52.35989572
   189        30.14826012    350.14591149     0.18979382     52.35410250
   190        30.31124878    350.14989951     0.19140952     52.35280069
   191        30.47422981    350.15491325     0.19302451     52.35053467
   192        30.63722230    350.15985188     0.19463932     52.34326571
   193        30.80021668    350.16355410     0.19625440     52.33044869
   194        30.96319962    350.16494069     0.19787014     52.31706018
   195        31.12619400    350.16365306     0.19948677     52.30719668
   196        31.28918839    350.16064357     0.20110419     52.29902268
   197        31.45218277    350.15782631     0.20272184     52.29141279
   198        31.61516953    350.15686287     0.20433897     52.28186562
   199        31.77816010    350.15829669     0.20595503     52.26894369
   200        31.94115067    350.16184393     0.20757007     52.25809168
   201        32.10413742    350.16716850     0.20918467     52.25347534
   202        32.26712418    350.17403869     0.21079957     52.25532248
   203        32.43012238    350.18186861     0.21241535     52.25828895
   204        32.59310532    350.18953354     0.21403236     52.25277279
   205        32.75609971    350.19587784     0.21565076     52.23775237
   206        32.91909409    350.20042407     0.21727058     52.22144208
   207        33.08208085    350.20361725     0.21889162     52.21122373
   208        33.24506760    350.20643029     0.22051326     52.20534803
   209        33.40805054    350.20967312     0.22213467     52.19571336
   210        33.57104111    350.21348840     0.22375518     52.18182309
   211        33.73403931    350.21723392     0.22537463     52.17067181
   212        33.89702606    350.21965031     0.22699348     52.16498051
   213        34.06002427    350.21929542     0.22861249     52.15975664
   214        34.22301102    350.21530766     0.23023225     52.14998850
   215        34.38599396    350.20815045     0.23185269     52.13520259
   216        34.54898834    350.19968394     0.23347298     52.11502022
   217        34.71197510    350.19242879     0.23509193     52.09011853
   218        34.87496948    350.18859404     0.23670865     52.06886923
   219        35.03796006    350.18937968     0.23832310     52.05838977
   220        35.20094299    350.19458249     0.23993610     52.05280472
   221        35.36393738    350.20249764     0.24154891     52.04680624
   222        35.52692414    350.21040165     0.24316263     52.04098996
   223        35.68991471    350.21574165     0.24477770     52.03162095
   224        35.85290909    350.21739427     0.24639395     52.01529179
   225        36.01589585    350.21593386     0.24801107     51.99464080
   226        36.17889023    350.21265297     0.24962912     51.97551686
   227        36.34187317    350.20839973     0.25124856     51.96388374
   228        36.50486755    350.20341713     0.25286967     51.95779288
   229        36.66785813    350.19803803     0.25449209     51.94390009
   230        36.83085251    350.19307521     0.25611489     51.91616610
   231        36.99384690    350.18933955     0.25773713     51.88658276
   232        37.15682602    350.18696660     0.25935827     51.86669770
   233        37.31981278    350.18542853     0.26097808     51.85435140
   234        37.48281479    350.18419716     0.26259654     51.84324709
   235        37.64579773    350.18337484     0.26421368     51.83275579
   236        37.80878830    350.18381963     0.26582965     51.82523139
   237        37.97177506    350.18670432     0.26744473     51.82008914
   238        38.13476181    350.19269336     0.26905928     51.80942682
   239        38.29776001    350.20121279     0.27067374     51.78706831
   240        38.46074677    350.21039808     0.27228858     51.76056209
   241        38.62374115    350.21785154     0.27390428     51.73862579
   242        38.78673553    350.22170688     0.27552120     51.72051511
   243        38.94972611    350.22131975     0.27713951     51.70727329
   244        39.11270523    350.21724618     0.27875923     51.69997831
   245        39.27570343    350.21069551     0.28038020     51.69007608
   246        39.43868637    350.20293247     0.28200214     51.67167560
   247        39.60168076    350.19488820     0.28362470     51.64909893
   248        39.76466751    350.18686513     0.28524748     51.62602598
   249        39.92765808    350.17833520     0.28687024     51.60088454
   250        40.09064866    350.16825601     0.28849294     51.57312157
   251        40.25363923    350.15611686     0.29011561     51.54768651
   252        40.41663361    350.14299678     0.29173806     51.52630391
   253        40.57962036    350.13153473     0.29335983     51.50259787
   254        40.74260712    350.12463997     0.29498034     51.47635727
   255        40.90559387    350.12397535     0.29659932     51.45604440
   256        41.06858445    350.12930830     0.29821694     51.44345310
   257        41.23157883    350.13887257     0.29983371     51.43222694
   258        41.39456559    350.15018171     0.30145017     51.41807126
   259        41.55755997    350.16084311     0.30306673     51.40203141
   260        41.72054291    350.16923329     0.30468373     51.38552082
   261        41.88354111    350.17489209     0.30630159     51.36843694
   262        42.04653168    350.17842512     0.30792072     51.35155068
   263        42.20951080    350.18090710     0.30954124     51.33489799
   264        42.37251283    350.18311289     0.31116276     51.31846010
   265        42.53549576    350.18506824     0.31278447     51.30090901
   266        42.69848252    350.18624125     0.31440561     51.28057553
   267        42.86147690    350.18620984     0.31602581     51.26273362
   268        43.02446366    350.18520994     0.31764515     51.25159792
   269        43.18746567    350.18408616     0.31926402     51.24156580
   270        43.35045624    350.18374132     0.32088281     51.22521793
   271        43.51343155    350.18455711     0.32250177     51.20238649
   272        43.67642976    350.18615023     0.32412095     51.17817097
   273        43.83941269    350.18758328     0.32574015     51.15347319
   274        44.00241089    350.18796299     0.32735907     51.12818257
   275        44.16540146    350.18708039     0.32897743     51.10669266
   276        44.32839585    350.18559277     0.33059512     51.09035183
   277        44.49137878    350.18460988     0.33221233     51.07522842
   278        44.65436936    350.18508009     0.33382938     51.05849471
   279        44.81735992    350.18735967     0.33544647     51.03906321
   280        44.98035431    350.19094884     0.33706359     51.01450008
   281        45.14333725    350.19438929     0.33868070     50.98633643
   282        45.30632019    350.19569437     0.34029801     50.95980362
   283        45.46932602    350.19348198     0.34191599     50.93722888
   284        45.63231278    350.18808116     0.34353503     50.91903890
   285        45.79529572    350.18153885     0.34515504     50.90218230
   286        45.95828247    350.17640333     0.34677532     50.88135005
   287        46.12128830    350.17432854     0.34839496     50.85568490
   288        46.28427124    350.17553525     0.35001336     50.83048226
   289        46.44726944    350.17919684     0.35163061     50.81409533
   290        46.61024857    350.18414614     0.35324736     50.80745411
   291        46.77324295    350.18939010     0.35486448     50.80066495
   292        46.93622971    350.19423823     0.35648271     50.78638985
   293        47.09922028    350.19807567     0.35810240     50.76560945
   294        47.26221848    350.20009422     0.35972350     50.74094539
   295        47.42519379    350.19944608     0.36134571     50.71557152
   296        47.58818436    350.19585406     0.36296850     50.69325935
   297        47.75117874    350.19004475     0.36459126     50.67227510
   298        47.91417313    350.18343492     0.36621327     50.64852801
   299        48.07715989    350.17735068     0.36783400     50.62454287
   300        48.24015427    350.17256339     0.36945325     50.60461967
   301        48.40314865    350.16941911     0.37107131     50.58841897
   302        48.56612778    350.16808226     0.37268883     50.57491245
   303        48.72911835    350.16844806     0.37430650     50.56270039
   304        48.89211655    350.16993652     0.37592462     50.54688160
   305        49.05509949    350.17162408     0.37754299     50.52181912
   306        49.21809387    350.17270065     0.37916110     50.48847371
   307        49.38107300    350.17285648     0.38077856     50.45762962
   308        49.54407120    350.17238135     0.38239524     50.43694932
   309        49.70705415    350.17201941     0.38401135     50.42123499
   310        49.87004853    350.17263008     0.38562736     50.40375062
   311        50.03304291    350.17473112     0.38724398     50.38496155
   312        50.19602966    350.17812091     0.38886208     50.36701588
   313        50.35902024    350.18177476     0.39048247     50.34803466
   314        50.52199936    350.18411597     0.39210573     50.32509685
   315        50.68499375    350.18365290     0.39373206     50.30001666
   316        50.84798813    350.17973423     0.39536119     50.27718400
   317        51.01097870    350.17295504     0.39699242     50.25708296
   318        51.17397690    350.16493007     0.39862461     50.23572651
   319        51.33695984    350.15766165     0.40025633     50.21013545
   320        51.49995041    350.15298560     0.40188606     50.18253825
   321        51.66294098    350.15226649     0.40351241     50.15600747
   322        51.82592392    350.15607312     0.40513450     50.13032975
   323        51.98891068    350.16368658     0.40675235     50.10632019
   324        52.15190506    350.17289649     0.40836706     50.08851579
   325        52.31489945    350.18070511     0.40998063     50.07866749
   326        52.47788620    350.18478216     0.41159517     50.07089346
   327        52.64086914    350.18459255     0.41321210     50.05803878
   328        52.80387497    350.18126211     0.41483155     50.03522852
   329        52.96685410    350.17646306     0.41645251     50.00288831
   330        53.12984466    350.17150134     0.41807337     49.97071304
   331        53.29283524    350.16731398     0.41969249     49.94520049
   332        53.45582200    350.16492322     0.42130876     49.92551259
   333        53.61882401    350.16548325     0.42292193     49.91142864
   334        53.78181076    350.16971363     0.42453278     49.90030011
   335        53.94480133    350.17729505     0.42614277     49.89002538
   336        54.10778428    350.18683557     0.42775340     49.87957588
   337        54.27078629    350.19641322     0.42936564     49.86405507
   338        54.43376923    350.20424868     0.43097974     49.84108373
   339        54.59675980    350.20917250     0.43259553     49.81345414
   340        54.75974656    350.21082866     0.43421281     49.78626056
   341        54.92272949    350.20962076     0.43583163     49.76163711
   342        55.08572388    350.20644763     0.43745219     49.73779422
   343        55.24871445    350.20239485     0.43907458     49.71671860
   344        55.41170884    350.19849426     0.44069848     49.69907868
   345        55.57469559    350.19547669     0.44232326     49.67861545
   346        55.73768616    350.19348036     0.44394835     49.65339591
   347        55.90067673    350.19194567     0.44557355     49.62896808
   348        56.06367112    350.19000737     0.44719876     49.60670920
   349        56.22666550    350.18729945     0.44882361     49.58295062
   350        56.38964463    350.18453374     0.45044729     49.55690508
   351        56.55263519    350.18323016     0.45206894     49.53077972
   352        56.71562958    350.18470943     0.45368813     49.50934029
   353        56.87862015    350.18907890     0.45530525     49.49339427
   354        57.04161454    350.19481184     0.45692139     49.47563392
   355        57.20458985    350.19907748     0.45853807     49.45467433
   356        57.36758042    350.19877358     0.46015666     49.43624449
   357        57.53059006    350.19199530     0.46177784     49.41996672
   358        57.69356919    350.17921021     0.46340131     49.40063472
   359        57.85655212    350.16328491     0.46502588     49.37520864
   360        58.01955033    350.14820493     0.46664998     49.34619919
   361        58.18254090    350.13727060     0.46827221     49.31834360
   362        58.34552765    350.13186156     0.46989183     49.29217440
   363        58.50851059    350.13139709     0.47150884     49.26708694
   364        58.67150498    350.13430478     0.47312386     49.24636649
   365        58.83450317    350.13918783     0.47473780     49.23183639
   366        58.99749375    350.14540560     0.47635154     49.21642421
   367        59.16047287    350.15288278     0.47796576     49.19609615
   368        59.32346726    350.16151731     0.47958074     49.17763687
   369        59.48645783    350.17067460     0.48119628     49.16248686
   370        59.64944840    350.17909362     0.48281196     49.14509113
   371        59.81243896    350.18527099     0.48442753     49.12619599
   372        59.97542572    350.18809491     0.48604324     49.11145028
   373        60.13842010    350.18735266     0.48765972     49.10133393
   374        60.30141068    350.18383370     0.48927745     49.08946913
   375        60.46439362    350.17895852     0.49089635     49.06985372
   376        60.62738419    350.17412824     0.49251584     49.04140977
   377        60.79037476    350.17026065     0.49413517     49.00908080
   378        60.95336533    350.16786808     0.49575388     48.98172884
   379        61.11635209    350.16741939     0.49737184     48.96165958
   380        61.27935028    350.16934684     0.49898908     48.94239494
   381        61.44233705    350.17354086     0.50060569     48.92079771
   382        61.60532761    350.17895135     0.50222178     48.89999061
   383        61.76832200    350.18392656     0.50383760     48.88159781
   384        61.93130875    350.18709522     0.50545343     48.86392945
   385        62.09429551    350.18795625     0.50706946     48.84434232
   386        62.25729752    350.18669442     0.50868578     48.82027564
   387        62.42028809    350.18363051     0.51030239     48.79162507
   388        62.58327103    350.17898505     0.51191922     48.76369325
   389        62.74625779    350.17303629     0.51353612     48.74205212
   390        62.90924836    350.16626559     0.51515297     48.72521049
   391        63.07223893    350.15933730     0.51676970     48.70932969
   392        63.23523331    350.15311941     0.51838618     48.69308930
   393        63.39822007    350.14874239     0.52000202     48.67677106
   394        63.56120682    350.14736663     0.52161657     48.65969220
   395        63.72419739    350.14956934     0.52322934     48.63948419
   396        63.88719559    350.15477937     0.52484043     48.61845444
   397        64.05018235    350.16129170     0.52645078     48.60129542
   398        64.21316910    350.16702170     0.52806188     48.58645608
   399        64.37616349    350.17063274     0.52967511     48.57090826
   400        64.53915787    350.17226912     0.53129105     48.55488208
   401        64.70213700    350.17325124     0.53290926     48.53526717
   402        64.86512375    350.17489350     0.53452864     48.50775142
   403        65.02811814    350.17740544     0.53614808     48.47610339
   404        65.19111252    350.17975621     0.53776694     48.44940824
   405        65.35410691    350.18050596     0.53938497     48.43080723
   406        65.51709366    350.17885103     0.54100208     48.41434336
   407        65.68007279    350.17508966     0.54261819     48.39757020
   408        65.84306717    350.17025431     0.54423317     48.38254267
   409        66.00605393    350.16534877     0.54584692     48.36564941
   410        66.16904068    350.16095086     0.54745943     48.34645064
   411        66.33203507    350.15751161     0.54907073     48.32970999
   412        66.49502945    350.15587563     0.55068081     48.31444000
   413        66.65802384    350.15728206     0.55228970     48.29883280
   414        66.82101059    350.16265661     0.55389760     48.28476355
   415        66.98399735    350.17172584     0.55550516     48.27079590
   416        67.14699173    350.18271487     0.55711357     48.25470257
   417        67.30997849    350.19299338     0.55872429     48.23883334
   418        67.47297287    350.20028899     0.56033845     48.22466418
   419        67.63595963    350.20362697     0.56195620     48.20885222
   420        67.79895401    350.20347307     0.56357669     48.18679902
   421        67.96194077    350.20125256     0.56519840     48.16091561
   422        68.12492752    350.19869698     0.56681973     48.13836548
   423        68.28790665    350.19726408     0.56843946     48.11876566
   424        68.45090867    350.19768145     0.57005698     48.09753389
   425        68.61389542    350.19968402     0.57167235     48.07494853
   426        68.77688218    350.20213179     0.57328619     48.05494092
   427        68.93987656    350.20366223     0.57489941     48.03973450
   428        69.10287094    350.20361029     0.57651270     48.02652454
   429        69.26585770    350.20244468     0.57812629     48.01235866
   430        69.42884446    350.20123834     0.57973996     47.99719827
   431        69.59183121    350.20065196     0.58135339     47.98070161
   432        69.75482560    350.20039252     0.58296648     47.96258467
   433        69.91781998    350.19954894     0.58457941     47.94432289
   434        70.08081437    350.19739498     0.58619246     47.92653395
   435        70.24379349    350.19400478     0.58780579     47.90798478
   436        70.40678788    350.19028969     0.58941932     47.88988090
   437        70.56978226    350.18747872     0.59103289     47.87344485
   438        70.73276139    350.18642963     0.59264643     47.85626349
   439        70.89575577    350.18724557     0.59426005     47.83722964
   440        71.05874253    350.18937079     0.59587398     47.81824541
   441        71.22174454    350.19196419     0.59748851     47.80107374
   442        71.38473893    350.19427838     0.59910380     47.78509370
   443        71.54771805    350.19591866     0.60071967     47.76861831
   444        71.71070481    350.19691225     0.60233553     47.74983549
   445        71.87369919    350.19750058     0.60395063     47.72863827
   446        72.03668595    350.19774996     0.60556450     47.71110512
   447        72.19967270    350.19740634     0.60717722     47.70073480
   448        72.36266709    350.19633571     0.60878921     47.69064092
   449        72.52566147    350.19516329     0.61040064     47.67622004
   450        72.68864823    350.19521331     0.61201110     47.65946865
   451        72.85163498    350.19751482     0.61361999     47.63939764
   452        73.01462937    350.20183104     0.61522715     47.61881011
   453        73.17762375    350.20676605     0.61683320     47.60657446
   454        73.34061051    350.21080221     0.61843922     47.60075063
   455        73.50358963    350.21318200     0.62004624     47.59218150
   456        73.66659165    350.21392104     0.62165486     47.58003759
   457        73.82957840    350.21323058     0.62326526     47.56668301
   458        73.99256516    350.21107099     0.62487747     47.55058229
   459        74.15555191    350.20722018     0.62649151     47.53229794
   460        74.31854630    350.20166559     0.62810727     47.51619158
   461        74.48154068    350.19486390     0.62972438     47.50234033
   462        74.64452744    350.18763733     0.63134209     47.48555368
   463        74.80751419    350.18086985     0.63295945     47.46546648
   464        74.97050858    350.17524710     0.63457558     47.44861274
   465        75.13349534    350.17109583     0.63618988     47.43629463
   466        75.29648209    350.16831839     0.63780219     47.42336266
   467        75.45947648    350.16646564     0.63941291     47.41077677
   468        75.62246323    350.16491880     0.64102278     47.40118304
   469        75.78545761    350.16308948     0.64263253     47.39115865
   470        75.94845200    350.16062695     0.64424243     47.37822204
   471        76.11145401    350.15763182     0.64585212     47.36271907
   472        76.27442551    350.15472525     0.64746095     47.34534413
   473        76.43742753    350.15280658     0.64906849     47.32833489
   474        76.60041428    350.15261630     0.65067483     47.31519695
   475        76.76338578    350.15443821     0.65228048     47.30582638
   476        76.92638779    350.15806746     0.65388592     47.29486480
   477        77.08938218    350.16286442     0.65549132     47.27919431
   478        77.25236893    350.16782307     0.65709660     47.26371211
   479        77.41536332    350.17185135     0.65870168     47.25431743
   480        77.57835007    350.17429168     0.66030665     47.24954845
   481        77.74133683    350.17531010     0.66191169     47.24543443
   482        77.90432358    350.17583936     0.66351689     47.24029393
   483        78.06731797    350.17719545     0.66512208     47.23283113
   484        78.23030472    350.18062283     0.66672683     47.22281136
   485        78.39329911    350.18680574     0.66833059     47.21122507
   486        78.55628586    350.19538059     0.66993293     47.19907665
   487        78.71927262    350.20477345     0.67153384     47.18706229
   488        78.88227463    350.21268945     0.67313390     47.17602674
   489        79.04526139    350.21709533     0.67473423     47.16623476
   490        79.20824814    350.21708842     0.67633619     47.15652955
   491        79.37123490    350.21310814     0.67794069     47.14786748
   492        79.53422928    350.20643593     0.67954760     47.13966855
   493        79.69721604    350.19842573     0.68115586     47.12634694
   494        79.86020279    350.19000925     0.68276418     47.10659785
   495        80.02319718    350.18170224     0.68437173     47.08603789
   496        80.18619156    350.17394621     0.68597757     47.07043751
   497        80.34917832    350.16745364     0.68757624     47.06105337
   498        80.51217270    350.16338880     0.68914693     47.05204205
