63-2_DIL_202-19_AA6082_average.asc    T=250∞C    phi∞=10.0    Yield=0.3236735
                Zeit   /    Temperatur   /    Phi   /    Flieﬂspannung kf
                  s              ∞C              -              MPa
     4        0.00000000    250.24193573     0.00015445     0.32367350
     5        0.00126649    250.24771872     0.00355163     19.39343220
     6        0.00257683    250.25641902     0.00839911     39.70806311
     7        0.00388718    250.26917338     0.01545024     59.55403146
     8        0.00520135    250.28651271     0.02488755     77.01683917
     9        0.00650788    250.30908508     0.03622168     91.09168709
    10        0.00781251    250.33863120     0.04870183     101.73921934
    11        0.00912476    250.37850541     0.06179133     109.47760534
    12        0.01043702    250.43319586     0.07523462     114.99752451
    13        0.01174165    250.50695942     0.08887712     118.94604858
    14        0.01305772    250.60250352     0.10259977     121.83566970
    15        0.01437188    250.72083838     0.11636300     124.02304806
    16        0.01567269    250.86247803     0.13019029     125.73276250
    17        0.01698685    251.02881542     0.14409467     127.10241073
    18        0.01829911    251.22226165     0.15805091     128.22208527
    19        0.01960564    251.44503944     0.17200932     129.15744673
    20        0.02092362    251.69784932     0.18590112     129.95676813
    21        0.02223015    251.97950697     0.19964856     130.64672981
    22        0.02353669    252.28759515     0.21318599     131.23539864
    23        0.02485467    252.61955663     0.22647575     131.72864386
    24        0.02615166    252.97364428     0.23951529     132.13921739
    25        0.02746392    253.34920045     0.25233512     132.47962739
    26        0.02877808    253.74599155     0.26499053     132.75754475
    27        0.03009224    254.16302918     0.27754791     132.98194857
    28        0.03139687    254.59785116     0.29007266     133.16347884
    29        0.03270913    255.04688841     0.30262172     133.30638018
    30        0.03401757    255.50659537     0.31523781     133.40745092
    31        0.03532219    255.97440107     0.32795153     133.46389689
    32        0.03664018    256.44875581     0.34078449     133.47967627
    33        0.03795052    256.92835752     0.35374411     133.46279875
    34        0.03925515    257.41135277     0.36681688     133.41617056
    35        0.04056931    257.89532112     0.37996585     133.33315033
    36        0.04187585    258.37817472     0.39312746     133.20505318
    37        0.04318429    258.85930892     0.40621934     133.03222044
    38        0.04449464    259.34003060     0.41917440     132.82437931
    39        0.04581261    259.82274789     0.43197208     132.59392004
    40        0.04711533    260.30936773     0.44463108     132.35447055
    41        0.04842568    260.80002719     0.45718318     132.12026144
    42        0.04973603    261.29302286     0.46966637     131.89865514
    43        0.05104638    261.78581784     0.48212742     131.68680718
    44        0.05235482    262.27618553     0.49461372     131.47963337
    45        0.05367279    262.76264112     0.50716550     131.27615062
    46        0.05497361    263.24422612     0.51981053     131.07881294
    47        0.05628396    263.72042760     0.53256414     130.89162398
    48        0.05759430    264.19163902     0.54544054     130.71665701
    49        0.05890465    264.65958740     0.55845288     130.55230787
    50        0.06021882    265.12688108     0.57159291     130.39629651
    51        0.06152917    265.59567832     0.58481745     130.24565346
    52        0.06283951    266.06646962     0.59805289     130.09376013
    53        0.06415368    266.53800071     0.61120839     129.93257443
    54        0.06546021    267.00839376     0.62420452     129.75680285
    55        0.06676102    267.47652984     0.63701346     129.56519073
    56        0.06807519    267.94266920     0.64967789     129.36133290
    57        0.06940461    268.40805054     0.66228947     129.15293884
    58        0.07071114    268.89736939     0.67440247     128.99176026
