57-1_DIL_202-19_AA6082_average.asc    T=250∞C    phi∞=1.0    Yield=0.25467529
                Zeit   /    Temperatur   /    Phi   /    Flieﬂspannung kf
                  s              ∞C              -              MPa
   106        0.28443337    256.83571724     0.26628341     120.84807829
   107        0.28721619    256.87601090     0.26899923     120.88802895
   108        0.29000664    256.91193259     0.27171833     120.92130036
   109        0.29280282    256.94442828     0.27444109     120.94885868
   110        0.29558946    256.97506117     0.27716675     120.97281295
   111        0.29837418    257.00543740     0.27989069     120.99612066
   112        0.30116273    257.03686479     0.28260810     121.02110754
   113        0.30395126    257.07020937     0.28532044     121.04612811
   114        0.30674554    257.10571067     0.28803327     121.06852460
   115        0.30953598    257.14275452     0.29074910     121.08928243
   116        0.31232453    257.17985951     0.29346615     121.11063463
   117        0.31512260    257.21505830     0.29618199     121.13226306
   118        0.31790543    257.24653931     0.29889568     121.15232046
   119        0.32069588    257.27314380     0.30160839     121.16920061
   120        0.32348442    257.29438269     0.30432217     121.18178822
   121        0.32627297    257.31009812     0.30703714     121.19069170
   122        0.32906342    257.32028432     0.30975123     121.19829917
   123        0.33185578    257.32538533     0.31246380     121.20536425
   124        0.33464242    257.32681066     0.31517800     121.20942691
   125        0.33743477    257.32713883     0.31789654     121.20864294
   126        0.34021760    257.32974130     0.32061779     121.20478949
   127        0.34301568    257.33799276     0.32333928     121.20037685
   128        0.34580232    257.35444542     0.32605911     121.19659708
   129        0.34859277    257.38022752     0.32877392     121.19471469
   130        0.35137940    257.41471252     0.33148277     121.19474578
   131        0.35417175    257.45553643     0.33418800     121.19504322
   132        0.35696984    257.49919741     0.33689073     121.19487481
   133        0.35975648    257.54225095     0.33959343     121.19264321
   134        0.36254501    257.58255344     0.34230134     121.18478274
   135        0.36532975    257.61980310     0.34501625     121.17087756
   136        0.36812783    257.65513644     0.34773610     121.15428678
   137        0.37092400    257.69025659     0.35045815     121.13759386
   138        0.37371254    257.72676447     0.35317920     121.12207927
   139        0.37649728    257.76592159     0.35589773     121.10827102
   140        0.37928391    257.80856828     0.35861403     121.09513918
   141        0.38207055    257.85490478     0.36132732     121.08145274
   142        0.38485909    257.90425025     0.36403756     121.06690765
   143        0.38765717    257.95516312     0.36674665     121.05149648
   144        0.39044762    258.00602174     0.36945591     121.03496102
   145        0.39323808    258.05562023     0.37216636     121.01595001
   146        0.39601899    258.10325131     0.37487814     120.99370573
   147        0.39881707    258.14830022     0.37758858     120.97047288
   148        0.40160752    258.18993346     0.38029690     120.94865089
   149        0.40439224    258.22740623     0.38300655     120.92776188
   150        0.40717888    258.26085035     0.38571968     120.90559858
   151        0.40997124    258.29176834     0.38843604     120.88021347
   152        0.41275787    258.32257464     0.39115518     120.85211968
   153        0.41555214    258.35542402     0.39387401     120.82530701
   154        0.41834831    258.39131800     0.39658682     120.80352858
   155        0.42113686    258.43017988     0.39929153     120.78591834
   156        0.42392349    258.47155783     0.40199268     120.76847490
   157        0.42671013    258.51509019     0.40469595     120.74886610
   158        0.42950250    258.56038419     0.40740116     120.72864716
   159        0.43229103    258.60670083     0.41010473     120.70991373
   160        0.43509103    258.65292538     0.41280765     120.69087570
   161        0.43787003    258.69791003     0.41551328     120.66898588
   162        0.44066621    258.74096890     0.41822090     120.64550296
   163        0.44345474    258.78223151     0.42092919     120.62165012
   164        0.44624329    258.82267210     0.42364006     120.59553862
   165        0.44903183    258.86384577     0.42635295     120.56688554
   166        0.45182610    258.90743964     0.42906293     120.53849328
   167        0.45461083    258.95468740     0.43176743     120.51161079
   168        0.45740891    259.00580930     0.43446775     120.48619942
   169        0.46019555    259.05983931     0.43716530     120.46392375
   170        0.46297837    259.11501593     0.43986286     120.44500747
   171        0.46577454    259.16942217     0.44256418     120.42584406
   172        0.46856690    259.22139587     0.44526902     120.40325334
   173        0.47134973    259.26957866     0.44797406     120.37741397
   174        0.47414971    259.31288558     0.45067802     120.34991666
   175        0.47693825    259.35074224     0.45338125     120.32247322
   176        0.47972489    259.38359201     0.45608299     120.29672941
   177        0.48250771    259.41322116     0.45878412     120.27191739
   178        0.48529816    259.44239507     0.46148688     120.24525742
   179        0.48808671    259.47380837     0.46418973     120.21720703
   180        0.49088860    259.50894527     0.46689047     120.19180182
   181        0.49367714    259.54755606     0.46959017     120.17114285
   182        0.49646569    259.58802182     0.47228942     120.15342310
   183        0.49925424    259.62829048     0.47498752     120.13541243
   184        0.50205041    259.66678666     0.47768522     120.11489893
   185        0.50483895    259.70287051     0.48038517     120.09160285
   186        0.50762940    259.73676075     0.48309020     120.06675824
   187        0.51041794    259.76904554     0.48580009     120.04154631
   188        0.51320458    259.80004620     0.48851021     120.01647202
   189        0.51599503    259.82944745     0.49121446     119.99284623
   190        0.51878358    259.85652591     0.49391191     119.97182096
   191        0.52157784    259.88085137     0.49660805     119.95230206
   192        0.52436638    259.90284723     0.49930581     119.93313126
   193        0.52715493    259.92362584     0.50200301     119.91417361
   194        0.52994157    259.94421766     0.50469799     119.89516571
   195        0.53273392    259.96506271     0.50738930     119.87692814
   196        0.53552056    259.98643418     0.51007668     119.86028116
   197        0.53831864    260.00930407     0.51276481     119.84317042
   198        0.54110146    260.03547373     0.51545814     119.82376220
   199        0.54389001    260.06660352     0.51815297     119.80556888
   200        0.54668427    260.10304327     0.52084186     119.79403546
   201        0.54947281    260.14348635     0.52352614     119.78774951
   202        0.55226517    260.18556656     0.52621482     119.77958917
   203        0.55505562    260.22684435     0.52891068     119.76650987
   204        0.55784226    260.26565533     0.53160965     119.75092879
   205        0.56063652    260.30157122     0.53430968     119.73534747
   206        0.56342698    260.33536879     0.53700989     119.72086547
   207        0.56621743    260.36847854     0.53970713     119.70784859
   208        0.56900788    260.40211862     0.54239836     119.69652871
   209        0.57179833    260.43663034     0.54508301     119.68750304
   210        0.57458878    260.47143641     0.54776282     119.68068470
   211        0.57738495    260.50545985     0.55044215     119.67371302
   212        0.58016968    260.53752788     0.55312461     119.66426758
   213        0.58295822    260.56669374     0.55580806     119.65398157
   214        0.58574296    260.59278452     0.55849058     119.64499087
   215        0.58853723    260.61706150     0.56117777     119.63451985
   216        0.59132004    260.64225439     0.56387503     119.61881350
   217        0.59411240    260.67148058     0.56657771     119.59995661
   218        0.59690667    260.70657346     0.56927543     119.58418763
   219        0.59969140    260.74697572     0.57196240     119.57543825
   220        0.60247804    260.78993394     0.57463978     119.57294482
   221        0.60526657    260.83173106     0.57731307     119.57275181
   222        0.60806275    260.86906406     0.57998896     119.57065954
   223        0.61085511    260.89985071     0.58267072     119.56546020
   224        0.61364556    260.92333038     0.58535522     119.55923559
   225        0.61643219    260.93973171     0.58803748     119.55403970
   226        0.61922646    260.94992450     0.59071730     119.54976093
   227        0.62201691    260.95541719     0.59339739     119.54601252
   228        0.62479974    260.95865178     0.59607884     119.54266924
   229        0.62759781    260.96300876     0.59876200     119.53810480
   230        0.63039208    260.97201077     0.60144422     119.53209645
   231        0.63318253    260.98803677     0.60411802     119.52885325
   232        0.63597108    261.01150223     0.60677889     119.53272855
   233        0.63875580    261.04111566     0.60943113     119.54318692
   234        0.64154626    261.07485974     0.61208662     119.55459446
   235        0.64433289    261.11085899     0.61475719     119.56057432
   236        0.64712525    261.14771129     0.61744160     119.56047270
   237        0.64990807    261.18446817     0.62012574     119.55894882
   238        0.65270615    261.22053641     0.62279958     119.55907503
   239        0.65549660    261.25557176     0.62546440     119.56111428
   240        0.65828133    261.28939954     0.62812547     119.56553968
   241        0.66107560    261.32199605     0.63078803     119.57193972
   242        0.66386223    261.35342438     0.63345697     119.57776170
   243        0.66666032    261.38362570     0.63613315     119.58133411
   244        0.66944504    261.41225018     0.63881054     119.58430606
   245        0.67223359    261.43882421     0.64148232     119.58876620
   246        0.67503357    261.46319012     0.64414896     119.59419134
   247        0.67781830    261.48575425     0.64681430     119.59994669
   248        0.68060113    261.50722387     0.64947783     119.60762896
   249        0.68339921    261.52806439     0.65213584     119.61899020
   250        0.68618203    261.54818418     0.65478833     119.63302222
   251        0.68898201    261.56707251     0.65744217     119.64583276
   252        0.69176484    261.58418970     0.66010386     119.65448910
   253        0.69456292    261.59930245     0.66277292     119.65971273
   254        0.69734765    261.61263609     0.66544403     119.66431405
   255        0.70013238    261.62485324     0.66811087     119.67118429
   256        0.70291901    261.63685815     0.67077032     119.68121194
   257        0.70570946    261.64945307     0.67342417     119.69242697
   258        0.70850373    261.66301007     0.67607512     119.70264436
   259        0.71129609    261.67737102     0.67872451     119.71151125
   260        0.71408082    261.69203186     0.68137333     119.71984864
   261        0.71688271    261.79171753     0.68401719     119.75561142
