44-1_DIL_202-19_AA6082_average.asc    T=275∞C    phi∞=0.01    Yield=0.27222776
                Zeit   /    Temperatur   /    Phi   /    Flieﬂspannung kf
                  s              ∞C              -              MPa
     4        0.00000000    275.02230835     0.00004479     0.27222776
     5        0.16298676    275.03588624     0.00001673     1.74893596
     6        0.32597860    275.04644749     0.00027772     3.87036160
     7        0.48806381    275.05488635     0.00068406     6.96599748
     8        0.64316559    275.06381434     0.00100820     11.25367824
     9        0.80614980    275.07614120     0.00138935     16.82462350
    10        0.96913656    275.09377803     0.00179653     23.56275485
    11        1.13213094    275.11681490     0.00211223     31.02621067
    12        1.29512278    275.14332001     0.00258217     38.49550396
    13        1.45811590    275.16995193     0.00348239     45.25193504
    14        1.62110265    275.19321947     0.00477991     50.85734348
    15        1.78409068    275.21063499     0.00617593     55.22558278
    16        1.94708252    275.22114162     0.00767186     58.51413746
    17        2.11007055    275.22501401     0.00916992     60.97325858
    18        2.27306621    275.22377509     0.01074490     62.84085105
    19        2.43604787    275.22011244     0.01224400     64.29989390
    20        2.59904226    275.21726294     0.01374758     65.47736760
    21        2.76203410    275.21772789     0.01532837     66.45769502
    22        2.92502467    275.22203961     0.01685930     67.29605006
    23        3.08801524    275.22851541     0.01843373     68.02897485
    24        3.25100454    275.23421681     0.01995046     68.68166134
    25        3.41398494    275.23649376     0.02155851     69.27068924
    26        3.57698568    275.23426463     0.02305585     69.80505777
    27        3.73997243    275.22843300     0.02464743     70.28971701
    28        3.90296427    275.22124730     0.02621079     70.73049821
    29        4.06595357    275.21500132     0.02780749     71.13577389
    30        4.22894542    275.21100381     0.02937061     71.51348511
    31        4.39193471    275.20949572     0.03095435     71.86716723
    32        4.55492274    275.21021595     0.03252425     72.19606408
    33        4.71790949    275.21278779     0.03409801     72.49990605
    34        4.88090769    275.21661203     0.03566924     72.78199915
    35        5.04389318    275.22064052     0.03727129     73.04656229
    36        5.20689011    275.22344453     0.03881644     73.29555934
    37        5.36986923    275.22366644     0.04038412     73.52963227
    38        5.53286743    275.22067873     0.04197627     73.74961365
    39        5.69585037    275.21505965     0.04357306     73.95592145
    40        5.85884094    275.20845845     0.04513755     74.14835950
    41        6.02182770    275.20279580     0.04671354     74.32754706
    42        6.18482208    275.19926998     0.04830175     74.49603259
    43        6.34781011    275.19782123     0.04988675     74.65719628
    44        6.51080450    275.19740407     0.05149276     74.81312592
    45        6.67379252    275.19685663     0.05307138     74.96430436
    46        6.83678436    275.19572221     0.05467057     75.11032748
    47        6.99977112    275.19442559     0.05622605     75.24958340
    48        7.16276169    275.19370071     0.05783853     75.37971650
    49        7.32575226    275.19368254     0.05939175     75.50015784
    50        7.48874029    275.19332815     0.06102391     75.61352457
    51        7.65173086    275.19074550     0.06259558     75.72311019
    52        7.81472143    275.18443621     0.06417999     75.82910095
    53        7.97771072    275.17461289     0.06575954     75.92870390
    54        8.14070384    275.16348580     0.06732263     76.02002931
    55        8.30369441    275.15419704     0.06892935     76.10469593
    56        8.46668498    275.14920270     0.07057335     76.18669557
    57        8.62967174    275.14926655     0.07214376     76.26879210
    58        8.79266612    275.15356137     0.07371313     76.35004378
    59        8.95565542    275.16043918     0.07529319     76.42772089
    60        9.11863963    275.16812985     0.07683789     76.50113513
    61        9.28162893    275.17502793     0.07847726     76.57216594
    62        9.44462585    275.17971181     0.08007393     76.64243284
    63        9.60761388    275.18101553     0.08165710     76.71124053
    64        9.77060445    275.17837763     0.08321639     76.77641484
    65        9.93358867    275.17238223     0.08480137     76.83622249
    66        10.09658305    275.16500620     0.08642771     76.89008436
    67        10.25957744    275.15904647     0.08802516     76.93883188
    68        10.42256546    275.15683503     0.08961052     76.98551962
    69        10.58555095    275.15912706     0.09121657     77.03369176
    70        10.74854279    275.16501548     0.09281205     77.08334381
    71        10.91153463    275.17278965     0.09439597     77.13176830
    72        11.07452393    275.18085000     0.09585053     77.17818438
    73        11.23750941    275.18797596     0.09751543     77.22382265
    74        11.40050507    275.19307510     0.09909439     77.26928320
    75        11.56349564    275.19503655     0.10067693     77.31456966
    76        11.72648493    275.19303961     0.10225454     77.35931001
    77        11.88947550    275.18709588     0.10387803     77.40143996
    78        12.05246608    275.17839758     0.10543177     77.43857151
    79        12.21545665    275.16923128     0.10703314     77.47209537
    80        12.37844340    275.16235613     0.10864591     77.50641000
    81        12.54143397    275.15987251     0.11028633     77.54317895
    82        12.70442454    275.16209211     0.11184683     77.58039095
    83        12.86741130    275.16735075     0.11338016     77.61600794
    84        13.03040568    275.17317707     0.11502747     77.64854212
    85        13.19339752    275.17797889     0.11660135     77.67633825
