04-1_DIL_179-18_AA6082_average.asc    T=425∞C    phi∞=0.001    Yield=0.16370451
                Zeit   /    Temperatur   /    Phi   /    Flieﬂspannung kf
                  s              ∞C              -              MPa
     4        0.00000000    425.21165467     0.00002637     0.16370451
     5        1.60298157    425.20970927     0.00003286     0.20936524
     6        3.20598221    425.20936846     0.00003895     0.23958934
     7        4.80897140    425.21079982     0.00004454     0.25847550
     8        6.41195869    425.21350999     0.00004969     0.26503060
     9        8.01494599    425.21665164     0.00005457     0.25822492
    10        9.61794472    425.21930448     0.00005939     0.25309127
    11        11.22093201    425.22060135     0.00006435     0.26046051
    12        12.82391167    425.21973857     0.00006957     0.26882549
    13        14.42690659    425.21605921     0.00007520     0.27151314
    14        16.02989579    425.20931790     0.00008136     0.27260493
    15        17.63288688    425.19993245     0.00008811     0.27113389
    16        19.23588562    425.18893117     0.00009535     0.26424800
    17        20.83887101    425.17764381     0.00010278     0.25365147
    18        22.44185257    425.16745461     0.00010992     0.24644199
    19        24.04484749    425.15967777     0.00011623     0.24539569
    20        25.64783860    425.15529922     0.00012130     0.24014575
    21        27.25083160    425.15455224     0.00012508     0.22742434
    22        28.85381699    425.15670022     0.00012790     0.22407489
    23        30.45681000    425.16032554     0.00013019     0.23526114
    24        32.05979156    425.16398034     0.00013226     0.24586466
    25        33.66278839    425.16679496     0.00013414     0.25113933
    26        35.26578522    425.16872468     0.00013578     0.25384827
    27        36.86877060    425.17034168     0.00013717     0.25330809
    28        38.47175599    425.17232411     0.00013847     0.25312852
    29        40.07475662    425.17501100     0.00013990     0.25470874
    30        41.67773056    425.17836201     0.00014153     0.25605630
    31        43.28072357    425.18226783     0.00014318     0.25469352
    32        44.88371277    425.18679538     0.00014453     0.24591765
    33        46.48670960    425.19207322     0.00014536     0.23404546
    34        48.08969116    425.19794554     0.00014567     0.23145354
    35        49.69268799    425.20374167     0.00014566     0.23916189
    36        51.29566955    425.20837994     0.00014549     0.24494733
    37        52.89866638    425.21077754     0.00014524     0.24297071
    38        54.50164796    425.21038104     0.00014501     0.24020327
    39        56.10464859    425.20759383     0.00014492     0.24091120
    40        57.70763779    425.20386363     0.00014511     0.24400380
    41        59.31063081    425.20122590     0.00014551     0.25043396
    42        60.91361236    425.20138584     0.00014599     0.25662817
    43        62.51660920    425.20488686     0.00014644     0.25925891
    44        64.11960221    425.21096530     0.00014690     0.26363969
    45        65.72259140    425.21808124     0.00014748     0.27177078
    46        67.32556915    425.22458807     0.00014820     0.27638130
    47        68.92856598    425.22921743     0.00014897     0.27030741
    48        70.53155518    425.23143797     0.00014956     0.25927826
    49        72.13454819    425.23155908     0.00014978     0.25413472
    50        73.73753358    425.23025354     0.00014962     0.25234335
    51        75.34052277    425.22775869     0.00014952     0.25059561
    52        76.94351196    425.22364513     0.00015023     0.25654975
    53        78.54650880    425.21751103     0.00015242     0.26998589
    54        80.14950180    425.20980873     0.00015624     0.27229744
    55        81.75248337    425.20185088     0.00016129     0.25029036
    56        83.35548402    425.19503548     0.00016706     0.22178775
    57        84.95846939    425.19008368     0.00017368     0.21035940
    58        86.56146241    425.18687677     0.00018287     0.21332484
    59        88.16444397    425.18493484     0.00019890     0.21818163
    60        89.76743316    425.18422086     0.00022849     0.22271019
    61        91.37042236    425.18563857     0.00027970     0.23396374
    62        92.97341919    425.19055105     0.00036066     0.28296774
    63        94.57640839    425.19945024     0.00047934     0.45461272
    64        96.17939759    425.21099235     0.00064411     0.87922852
    65        97.78239441    425.22248197     0.00086481     1.71530833
    66        99.38536834    425.23141107     0.00115366     3.21877824
    67        100.94198608    425.23659891     0.00152602     5.74044470
    68        102.52394105    425.23807960     0.00199990     9.40810400
    69        104.12693023    425.23626127     0.00259349     13.83911443
    70        105.72991181    425.23140981     0.00332091     18.28605771
    71        107.33290864    425.22384571     0.00418817     22.03058047
    72        108.93589020    425.21440966     0.00519116     24.72303085
    73        110.53887939    425.20463308     0.00631664     26.43207926
    74        112.14186859    425.19643536     0.00754548     27.43057361
    75        113.74486542    425.19146161     0.00885661     27.99301131
    76        115.34785462    425.19033572     0.01023042     28.31036430
    77        116.95085144    425.19229204     0.01165066     28.49656051
    78        118.55384064    425.19557443     0.01310493     28.61834408
    79        120.15682984    425.19845067     0.01458415     28.70282311
    80        121.75981904    425.20017766     0.01608174     28.75621858
    81        123.36280823    425.20131938     0.01759291     28.78430001
    82        124.96580505    425.20329847     0.01911428     28.79609327
    83        126.56877899    425.20746343     0.02064367     28.80455424
    84        128.17177582    425.21416864     0.02217993     28.81652188
    85        129.77474976    425.22243734     0.02372269     28.82926784
    86        131.37776947    425.23048590     0.02527192     28.84306168
    87        132.98074341    425.23673140     0.02682743     28.85511189
    88        134.58373261    425.24053218     0.02838867     28.85399560
    89        136.18672944    425.24226664     0.02995479     28.84004423
    90        137.78970337    425.24291349     0.03152475     28.82624814
    91        139.39270019    425.24343031     0.03309758     28.81494170
    92        140.99571229    425.24415987     0.03467270     28.80056003
    93        142.59868622    425.24458731     0.03624998     28.78531234
    94        144.20168304    425.24370842     0.03782963     28.77193670
    95        145.80465699    425.24079277     0.03941182     28.75645451
    96        147.40764618    425.23595823     0.04099655     28.73501675
    97        149.01064301    425.23020635     0.04258353     28.71049556
    98        150.61363984    425.22504707     0.04417239     28.69027476
    99        152.21662903    425.22197994     0.04576273     28.67562779
   100        153.81961060    425.22195030     0.04735429     28.65989127
   101        155.42260743    425.22490933     0.04894692     28.64199899
   102        157.02560425    425.22977213     0.05054057     28.62700722
   103        158.62857056    425.23494714     0.05213509     28.61346909
   104        160.23156739    425.23913659     0.05373017     28.59624737
