03-1_DIL_179-18_AA6082_average.asc    T=400∞C    phi∞=0.001    Yield=0.19145202
                Zeit   /    Temperatur   /    Phi   /    Flieﬂspannung kf
                  s              ∞C              -              MPa
     4        0.00000000    400.20162964     0.00009925     0.19145202
     5        1.60299873    400.19515998     0.00011233     0.21430858
     6        3.20597840    400.19054190     0.00012474     0.23335455
     7        4.80897522    400.18827192     0.00013623     0.24184590
     8        6.41196251    400.18827956     0.00014666     0.24257388
     9        8.01495170    400.18998168     0.00015595     0.24187197
    10        9.61794472    400.19230593     0.00016410     0.23997806
    11        11.22092437    400.19387498     0.00017125     0.23916664
    12        12.82392120    400.19345625     0.00017767     0.24010742
    13        14.42691231    400.19050874     0.00018364     0.23661116
    14        16.02990150    400.18547997     0.00018941     0.22723216
    15        17.63288688    400.17960459     0.00019510     0.21906428
    16        19.23588562    400.17432436     0.00020068     0.21440469
    17        20.83886909    400.17072352     0.00020607     0.21185967
    18        22.44186402    400.16923547     0.00021112     0.21118460
    19        24.04485130    400.16962229     0.00021570     0.20631401
    20        25.64783859    400.17119428     0.00021976     0.19922125
    21        27.25083161    400.17318274     0.00022335     0.20241203
    22        28.85382462    400.17500674     0.00022660     0.21281583
    23        30.45681000    400.17626650     0.00022971     0.21716955
    24        32.05980682    400.17663477     0.00023284     0.21559573
    25        33.66279602    400.17589181     0.00023607     0.21114591
    26        35.26576995    400.17407704     0.00023939     0.20036466
    27        36.86876679    400.17154320     0.00024267     0.18938834
    28        38.47176743    400.16882145     0.00024572     0.18672093
    29        40.07476044    400.16644810     0.00024841     0.18779334
    30        41.67774200    400.16496160     0.00025067     0.18927530
    31        43.28072738    400.16504101     0.00025249     0.19247239
    32        44.88372039    400.16747198     0.00025381     0.19047193
    33        46.48671341    400.17270436     0.00025453     0.18223461
    34        48.08969879    400.18025234     0.00025465     0.18144751
    35        49.69269180    400.18856662     0.00025439     0.19356236
    36        51.29568100    400.19572911     0.00025422     0.21023727
    37        52.89867401    400.20053987     0.00025461     0.22307180
    38        54.50166320    400.20311015     0.00025584     0.22701156
    39        56.10465240    400.20448766     0.00025795     0.22267215
    40        57.70764160    400.20569850     0.00026078     0.21589226
    41        59.31063079    400.20701955     0.00026416     0.20932127
    42        60.91362000    400.20794972     0.00026799     0.19900888
    43        62.51661682    400.20768683     0.00027225     0.18470868
    44        64.11960983    400.20563410     0.00027691     0.17570907
    45        65.72259140    400.20169563     0.00028179     0.17479014
    46        67.32558059    400.19636338     0.00028660     0.17974378
    47        68.92857742    400.19054240     0.00029097     0.18951864
    48        70.53157043    400.18508376     0.00029463     0.19544571
    49        72.13455200    400.18031385     0.00029749     0.19765639
    50        73.73753738    400.17597680     0.00029971     0.20666004
    51        75.34053040    400.17164059     0.00030155     0.21860504
    52        76.94351959    400.16719645     0.00030324     0.22251514
    53        78.54652023    400.16304447     0.00030482     0.22101581
    54        80.14949417    400.15983552     0.00030619     0.22077920
    55        81.75249100    400.15798118     0.00030728     0.21933114
    56        83.35548782    400.15733928     0.00030815     0.21574560
    57        84.95847321    400.15737100     0.00030903     0.21342570
    58        86.56145858    400.15765779     0.00031028     0.20984684
    59        88.16444778    400.15829235     0.00031288     0.20283836
    60        89.76743698    400.15976825     0.00031931     0.19566241
    61        91.37043762    400.16255541     0.00033485     0.19265218
    62        92.97341156    400.16686251     0.00036832     0.19728874
    63        94.57640838    400.17271735     0.00043187     0.23365101
    64        96.17942047    400.18002255     0.00053982     0.40922598
    65        97.78239441    400.18837856     0.00070719     0.91863243
    66        99.38536835    400.19692911     0.00094873     2.01405218
    67        100.98837280    400.20456127     0.00127876     4.02149846
    68        102.51683807    400.21045148     0.00171171     7.18935479
    69        104.11983489    400.21463390     0.00226190     11.42359879
    70        105.72281647    400.21815049     0.00294187     16.23594311
    71        107.32581330    400.22246256     0.00375938     20.89617559
    72        108.92879486    400.22831162     0.00471492     24.73767145
    73        110.53179169    400.23485136     0.00580095     27.48109726
    74        112.13478851    400.23988813     0.00700322     29.24993854
    75        113.73775483    400.24121947     0.00830328     30.33027533
    76        115.34075164    400.23810195     0.00968130     30.98057695
    77        116.94374847    400.23174411     0.01111843     31.37814330
    78        118.54674530    400.22453825     0.01259851     31.63051250
    79        120.14973450    400.21872637     0.01410885     31.80182895
    80        121.75270844    400.21544649     0.01564024     31.93383876
    81        123.35570526    400.21458709     0.01718627     32.04521990
    82        124.95870208    400.21526508     0.01874243     32.13659053
    83        126.56169129    400.21649409     0.02030534     32.21031875
    84        128.16467285    400.21768518     0.02187238     32.26970301
    85        129.76766205    400.21881810     0.02344157     32.31229880
    86        131.37066651    400.22028418     0.02501164     32.34177561
    87        132.97365569    400.22250661     0.02658197     32.36905539
    88        134.57663726    400.22553935     0.02815253     32.39644448
    89        136.17963409    400.22887693     0.02972373     32.42078840
    90        137.78262329    400.23159003     0.03129616     32.44159930
    91        139.38558959    400.23269807     0.03287035     32.45671952
    92        140.98859406    400.23154503     0.03444647     32.46304579
    93        142.59158325    400.22797611     0.03602433     32.45972525
    94        144.19457245    400.22230767     0.03760346     32.45161862
    95        145.79756928    400.21522003     0.03918328     32.44492436
    96        147.40057373    400.20763187     0.04076322     32.43793614
    97        149.00354766    400.20052790     0.04234284     32.42468846
    98        150.60653687    400.19476550     0.04392198     32.40890646
