43-2_DIL_202-19_AA6082_average.asc    T=300∞C    phi∞=0.01    Yield=0.25808551
                Zeit   /    Temperatur   /    Phi   /    Flieﬂspannung kf
                  s              ∞C              -              MPa
     4        0.00000000    300.24638367     0.00005768     0.25808551
     5        0.16299247    300.21096542     0.00008607     2.07192636
     6        0.32598495    300.15987215     0.00024123     4.46993608
     7        0.48178481    300.10182792     0.00055059     7.72777808
     8        0.64477920    300.05567350     0.00107861     11.99724563
     9        0.80222892    300.03536813     0.00142771     17.26364545
    10        0.96521949    300.04141005     0.00177651     23.30894821
    11        1.12820625    300.06555316     0.00202326     29.72820105
    12        1.29119682    300.09913111     0.00274802     36.01776012
    13        1.45419502    300.13614252     0.00367263     41.71234975
    14        1.61717796    300.17259131     0.00483449     46.51041663
    15        1.78016662    300.20615733     0.00621458     50.32318913
    16        1.94315719    300.23672825     0.00775404     53.23521987
    17        2.10615348    300.26489397     0.00930167     55.42059821
    18        2.26913833    300.28784683     0.01086564     57.06696950
    19        2.43212509    300.29898441     0.01236726     58.33248790
    20        2.59512138    300.29410798     0.01393008     59.33379266
    21        2.75810050    300.27601688     0.01542558     60.15152800
    22        2.92110252    300.25189966     0.01702508     60.84064569
    23        3.08408737    300.22872504     0.01856789     61.43844577
    24        3.24707794    300.21154944     0.02018780     61.96965938
    25        3.41006088    300.20372127     0.02172272     62.45027852
    26        3.57305908    300.20617516     0.02329050     62.88991504
    27        3.73604202    300.21563396     0.02483765     63.29285985
    28        3.89903259    300.22591198     0.02644258     63.66049721
    29        4.06202697    300.23249796     0.02797646     63.99486235
    30        4.22501563    300.23384223     0.02951990     64.29964482
    31        4.38800811    300.22980384     0.03117145     64.57905096
    32        4.55099296    300.22296911     0.03272170     64.83779070
    33        4.71398162    300.21914011     0.03426360     65.08085619
    34        4.87697219    300.22220712     0.03589335     65.31100505
    35        5.03996467    300.22988740     0.03746954     65.52726746
    36        5.20295906    300.23658349     0.03900851     65.72733626
    37        5.36594200    300.23812858     0.04053963     65.91077440
    38        5.52893066    300.23236686     0.04216044     66.07966751
    39        5.69192695    300.21908070     0.04372305     66.23751309
    40        5.85491180    300.20209824     0.04531941     66.38779333
    41        6.01790618    300.18935515     0.04688231     66.53261044
    42        6.18089294    300.18896585     0.04851910     66.67206689
    43        6.34388542    300.20356892     0.05005275     66.80438619
    44        6.50687599    300.22742089     0.05160695     66.92664543
    45        6.66986465    300.25063955     0.05320686     67.03679075
    46        6.83285522    300.26632700     0.05470548     67.13574611
    47        6.99584770    300.27256669     0.05636102     67.22707431
    48        7.15883826    300.26974747     0.05794321     67.31421968
    49        7.32182693    300.25886508     0.05954112     67.39835221
    50        7.48481559    300.24328919     0.06114874     67.47918509
    51        7.64780807    300.22997923     0.06265698     67.55701543
    52        7.81079482    300.22486212     0.06428662     67.63274176
    53        7.97378158    300.22693869     0.06591192     67.70645364
    54        8.13677596    300.22993440     0.06744242     67.77730644
    55        8.29976654    300.22883740     0.06902238     67.84449743
    56        8.46276473    300.22321001     0.07061203     67.90745461
    57        8.62574386    300.21675326     0.07221202     67.96555330
    58        8.78873443    300.21519426     0.07375728     68.01864018
    59        8.95173263    300.22223665     0.07536860     68.06766817
    60        9.11471557    300.23601577     0.07694977     68.11422672
    61        9.27770424    300.25017698     0.07854908     68.15940774
    62        9.44069480    300.25843655     0.08008880     68.20314555
    63        9.60367965    300.25747349     0.08169980     68.24443635
