58-1_DIL_202-19_AA6082_average.asc    T=225∞C    phi∞=1.0    Yield=0.3027643
                Zeit   /    Temperatur   /    Phi   /    Flieﬂspannung kf
                  s              ∞C              -              MPa
     4        0.00000000    225.14128876    -0.00010438     0.30276430
     5        0.00280000    225.16844356     0.00033292     6.12063716
     6        0.00549699    225.19518227     0.00085490     14.28022857
     7        0.00828935    225.22124690     0.00157207     25.19290684
     8        0.01109123    225.24699803     0.00261481     37.94933068
     9        0.01387406    225.27420656     0.00406485     50.88111474
    10        0.01666642    225.30607340     0.00591068     62.56770341
    11        0.01945305    225.34612254     0.00806761     72.36957812
    12        0.02224732    225.39665245     0.01043453     80.29842211
    13        0.02503396    225.45771901     0.01293597     86.66364248
    14        0.02782822    225.52723471     0.01552650     91.82296284
    15        0.03062058    225.60210783     0.01817740     96.07566720
    16        0.03340912    225.67963592     0.02087188     99.63569954
    17        0.03619958    225.75822680     0.02360272     102.64851384
    18        0.03899003    225.83727535     0.02636353     105.22381590
    19        0.04177285    225.91679978     0.02914553     107.44851850
    20        0.04456711    225.99730914     0.03194151     109.38368132
    21        0.04735375    226.07975848     0.03474410     111.07125790
    22        0.05014993    226.16531696     0.03754252     112.54638898
    23        0.05293656    226.25503547     0.04032688     113.84183012
    24        0.05572511    226.34964197     0.04309293     114.98547746
    25        0.05852318    226.44943584     0.04584066     115.99949180
    26        0.06130792    226.55411066     0.04857177     116.90464264
    27        0.06409264    226.66256328     0.05128865     117.72171141
    28        0.06688310    226.77295762     0.05399254     118.46794075
    29        0.06967926    226.88315134     0.05668490     119.15556594
    30        0.07246972    226.99129309     0.05937103     119.79234115
    31        0.07525826    227.09633554     0.06205691     120.38283205
    32        0.07804871    227.19828891     0.06474393     120.93159518
    33        0.08083916    227.29804403     0.06743139     121.44358442
    34        0.08362770    227.39672224     0.07012039     121.92373515
    35        0.08642006    227.49490937     0.07281271     122.37940979
    36        0.08920098    227.59235986     0.07550932     122.81727995
    37        0.09200097    227.68839709     0.07821063     123.23712014
    38        0.09477997    227.78261449     0.08091682     123.63499680
    39        0.09757042    227.87525673     0.08362690     124.01112101
    40        0.10037041    227.96702099     0.08633805     124.37037767
    41        0.10316086    228.05854641     0.08904739     124.71767904
    42        0.10594750    228.15003891     0.09175455     125.05467362
    43        0.10873223    228.24124084     0.09446239     125.37873541
    44        0.11151887    228.33164656     0.09717400     125.68649798
    45        0.11430932    228.42076287     0.09988989     125.97860467
    46        0.11709976    228.50831833     0.10260876     126.25874727
    47        0.11989403    228.59445027     0.10532742     126.53106204
    48        0.12268449    228.67983433     0.10804292     126.79840361
    49        0.12547303    228.76555812     0.11075746     127.06028513
    50        0.12826348    228.85262352     0.11347518     127.31523757
    51        0.13105012    228.94132274     0.11619599     127.56399136
    52        0.13383865    229.03096914     0.11891761     127.80708695
    53        0.13663483    229.12029195     0.12163916     128.04276996
    54        0.13941956    229.20831265     0.12436068     128.26929233
    55        0.14221383    229.29504784     0.12708324     128.48606735
    56        0.14501000    229.38141567     0.12980932     128.69271223
    57        0.14779282    229.46843477     0.13253896     128.89171367
    58        0.15059281    229.55650947     0.13526804     129.08885584
    59        0.15337373    229.64541532     0.13799469     129.28561375
    60        0.15616226    229.73477785     0.14072284     129.47675716
    61        0.15895653    229.82444968     0.14345499     129.65902832
    62        0.16175270    229.91454039     0.14618700     129.83599058
    63        0.16453935    230.00523456     0.14891521     130.01156050
    64        0.16732407    230.09655673     0.15164147     130.18509021
    65        0.17011262    230.18820711     0.15436768     130.35554927
    66        0.17290115    230.27961298     0.15709401     130.52442482
    67        0.17569161    230.37017608     0.15982201     130.69250223
    68        0.17848588    230.45946457     0.16255352     130.85733454
    69        0.18127442    230.54720495     0.16528837     131.01610291
    70        0.18406296    230.63326206     0.16802445     131.16996414
    71        0.18685532    230.71781845     0.17075938     131.32145151
    72        0.18964196    230.80160541     0.17349205     131.46993675
    73        0.19243813    230.88579298     0.17622291     131.61383485
    74        0.19523049    230.97139799     0.17895459     131.75265549
    75        0.19802094    231.05860675     0.18168882     131.88780387
    76        0.20080376    231.14659595     0.18442273     132.02396125
    77        0.20359421    231.23397504     0.18715345     132.16365626
    78        0.20638657    231.31942210     0.18988167     132.30375218
    79        0.20918084    231.40211403     0.19260764     132.44130837
    80        0.21197129    231.48194054     0.19533101     132.57563394
    81        0.21475411    231.55956669     0.19805431     132.70540865
    82        0.21754456    231.63618917     0.20078153     132.82880080
    83        0.22033120    231.71292490     0.20351354     132.94647554
    84        0.22312737    231.79021831     0.20624705     133.06360484
    85        0.22591782    231.86778157     0.20897899     133.18431634
    86        0.22869683    231.94508786     0.21171002     133.30529433
    87        0.23150254    232.02189372     0.21444135     133.42082629
    88        0.23428345    232.09830477     0.21717155     133.53045149
    89        0.23707772    232.17442881     0.21989870     133.63777320
    90        0.23986245    232.25005495     0.22262239     133.74621754
    91        0.24266053    232.32466427     0.22534389     133.85676015
    92        0.24544526    232.39767911     0.22806555     133.96770758
    93        0.24823571    232.46868613     0.23078833     134.07724270
    94        0.25102425    232.53750864     0.23351163     134.18414208
    95        0.25382233    232.60419863     0.23623591     134.28645626
    96        0.25660515    232.66908027     0.23896201     134.38370547
    97        0.25938607    232.73283139     0.24168893     134.47894687
    98        0.26218606    232.79636527     0.24441703     134.57420661
    99        0.26497078    232.86037980     0.24714978     134.66716578
   100        0.26776696    232.92491342     0.24988655     134.75672625
   101        0.27055932    232.98940432     0.25262189     134.84519309
   102        0.27334786    233.05324739     0.25535539     134.93210800
   103        0.27613068    233.11633143     0.25809155     135.01422559
   104        0.27892113    233.17910982     0.26083003     135.09193359
   105        0.28171159    233.24218145     0.26356608     135.16874036
   106        0.28450394    233.30570805     0.26629749     135.24634795
   107        0.28729439    233.36910380     0.26902491     135.32448441
   108        0.29009247    233.43124281     0.27174971     135.40226012
   109        0.29288101    233.49106729     0.27447451     135.47752037
   110        0.29566956    233.54824842     0.27720226     135.54779946
   111        0.29846001    233.60354794     0.27993422     135.61238149
   112        0.30125237    233.65867110     0.28266925     135.67261275
   113        0.30402566    233.71567201     0.28540372     135.73128456
   114        0.30682373    233.77622854     0.28813373     135.79068966
   115        0.30961418    233.84108243     0.29085916     135.85026596
   116        0.31240464    233.90972691     0.29358407     135.90755736
   117        0.31518937    233.98037053     0.29631167     135.96163497
   118        0.31798172    234.05032818     0.29904099     136.01342889
   119        0.32077409    234.11691995     0.30176961     136.06368547
   120        0.32357026    234.17854841     0.30449652     136.11288432
   121        0.32635498    234.23528559     0.30722161     136.16093481
   122        0.32914353    234.28854425     0.30994530     136.20669565
   123        0.33193208    234.34012164     0.31266882     136.24923867
   124        0.33472634    234.39140017     0.31539337     136.28881484
   125        0.33751679    234.44325088     0.31811925     136.32604933
   126        0.34030915    234.49643008     0.32084713     136.36023935
   127        0.34310151    234.55178903     0.32357811     136.39079682
   128        0.34589005    234.60996341     0.32631030     136.42093773
   129        0.34868050    234.67093349     0.32903947     136.45496931
   130        0.35147096    234.73405656     0.33176556     136.49124225
   131        0.35425378    234.79865572     0.33449446     136.52383891
   132        0.35704613    234.86463345     0.33723232     136.54981132
   133        0.35983658    234.93251341     0.33998101     136.56971828
   134        0.36262131    235.00282671     0.34273671     136.58607027
   135        0.36540985    235.07533556     0.34549177     136.60352007
   136        0.36820030    235.14871254     0.34824058     136.62559883
   137        0.37099076    235.22088940     0.35098249     136.65161775
   138        0.37378312    235.28976623     0.35372052     136.67790599
   139        0.37657166    235.35383160     0.35645888     136.70119234
   140        0.37936402    235.41251290     0.35919958     136.72088901
   141        0.38215828    235.46629767     0.36194164     136.73765966
   142        0.38494683    235.51659418     0.36468329     136.75130820
   143        0.38773537    235.56525252     0.36742343     136.76149107
   144        0.39052773    235.61391593     0.37016064     136.76967505
   145        0.39332009    235.66359328     0.37289283     136.77897957
   146        0.39611054    235.71464443     0.37562060     136.79044859
   147        0.39890099    235.76700875     0.37834750     136.80139415
   148        0.40168382    235.82047020     0.38107507     136.80934177
   149        0.40447235    235.87491925     0.38380180     136.81501831
   150        0.40726472    235.93052256     0.38652642     136.82010844
   151        0.41005708    235.98760148     0.38925078     136.82443927
   152        0.41284562    236.04625586     0.39197804     136.82730997
   153        0.41563416    236.10608274     0.39470886     136.82903579
   154        0.41842461    236.16621522     0.39744265     136.82922940
   155        0.42121506    236.22557102     0.40017900     136.82723578
   156        0.42400551    236.28316876     0.40291490     136.82490445
   157        0.42679406    236.33849845     0.40564700     136.82440225
   158        0.42958069    236.39181867     0.40837620     136.82411437
   159        0.43237305    236.44407635     0.41110470     136.82083165
   160        0.43516160    236.49635741     0.41383218     136.81419415
   161        0.43795204    236.54928291     0.41655848     136.80637193
   162        0.44074631    236.60291530     0.41928454     136.79942704
   163        0.44353485    236.65722302     0.42201067     136.79325806
   164        0.44632149    236.71255818     0.42473760     136.78497161
   165        0.44911385    236.76963977     0.42746536     136.77269733
   166        0.45189858    236.82905784     0.43019189     136.75840503
   167        0.45469475    236.89071260     0.43291727     136.74437452
   168        0.45749093    236.95364183     0.43564337     136.73160271
   169        0.46026993    237.01642746     0.43836980     136.72098548
   170        0.46306039    237.07793071     0.44109777     136.71075431
   171        0.46584893    237.13782709     0.44383136     136.69676408
   172        0.46864701    237.19656875     0.44656960     136.67835880
   173        0.47142983    237.25480151     0.44930605     136.65832038
   174        0.47422028    237.31260915     0.45203618     136.63793347
   175        0.47700882    237.36912834     0.45475929     136.61751859
   176        0.47981072    237.42288384     0.45747810     136.59798910
   177        0.48259927    237.47259541     0.46019801     136.57906978
   178        0.48538780    237.51774651     0.46292167     136.55967776
   179        0.48818016    237.55846724     0.46564659     136.53977779
   180        0.49095918    237.59500986     0.46836969     136.51978898
   181        0.49375344    237.62744780     0.47109010     136.49946254
   182        0.49654389    237.65585793     0.47380844     136.47782423
   183        0.49933816    237.68069169     0.47652772     136.45376601
   184        0.50212860    237.70296905     0.47925164     136.42760490
   185        0.50491906    237.72424542     0.48197903     136.40194299
   186        0.50770569    237.74643147     0.48470495     136.37905000
   187        0.51049424    237.77142851     0.48742664     136.35823971
   188        0.51328660    237.80060647     0.49014300     136.33860357
   189        0.51607514    237.83439876     0.49285422     136.32080101
   190        0.51885987    237.87230008     0.49556326     136.30438596
   191        0.52165414    237.91327720     0.49827275     136.28793090
   192        0.52444267    237.95635246     0.50098350     136.27049496
   193        0.52723695    238.00104904     0.50369716     136.25030876
   194        0.53002358    238.04749574     0.50641552     136.22486363
   195        0.53281403    238.09620120     0.50913554     136.19503473
   196        0.53560829    238.14759385     0.51185049     136.16563243
   197        0.53839303    238.20140232     0.51455882     136.13926697
   198        0.54119110    238.25616712     0.51726434     136.11498515
   199        0.54397202    238.30948406     0.51997003     136.09167779
   200        0.54677201    238.35925553     0.52267893     136.06752923
   201        0.54955674    238.40521773     0.52539580     136.03942160
   202        0.55235291    238.44942928     0.52812288     136.00581383
   203        0.55514146    238.49513653     0.53085493     135.96921581
   204        0.55793191    238.54484459     0.53358033     135.93502694
   205        0.56072235    238.59905621     0.53629091     135.90735243
   206        0.56350518    238.65644273     0.53899011     135.88554254
   207        0.56629563    238.71500034     0.54168630     135.86575083
   208        0.56908036    238.77310176     0.54438321     135.84478289
   209        0.57187081    238.82970066     0.54708160     135.82088597
   210        0.57466698    238.88390109     0.54978138     135.79488540
   211        0.57745171    238.93474323     0.55248146     135.76985391
   212        0.58024407    238.98171711     0.55518400     135.74620878
   213        0.58303262    239.02558469     0.55789233     135.72141973
   214        0.58583070    239.06860114     0.56060422     135.69451736
   215        0.58861543    239.11369430     0.56331421     135.66704982
   216        0.59140396    239.16307839     0.56601865     135.64208059
   217        0.59419442    239.21724375     0.56871652     135.62230395
   218        0.59698868    239.27494886     0.57141043     135.60633866
   219        0.59978104    239.33412875     0.57410329     135.59024410
   220        0.60256959    239.39304280     0.57679567     135.57218866
   221        0.60535431    239.45091339     0.57948949     135.55213791
   222        0.60814476    239.50784013     0.58218571     135.53139205
   223        0.61093712    239.56435458     0.58488099     135.51211340
   224        0.61372376    239.62096653     0.58757413     135.49415684
   225        0.61651039    239.67772718     0.59026868     135.47594168
   226        0.61930848    239.73389767     0.59296481     135.45817680
   227        0.62208939    239.78809115     0.59565573     135.44326500
   228        0.62488747    239.83901564     0.59833774     135.43116547
   229        0.62767030    239.88629780     0.60101747     135.41844978
   230        0.63046647    239.93073023     0.60370259     135.40274498
   231        0.63324929    239.97388539     0.60639253     135.38532936
   232        0.63604546    240.01754067     0.60908443     135.36779984
   233        0.63884164    240.06320667     0.61177955     135.34904340
   234        0.64162827    240.11172054     0.61447822     135.32786175
   235        0.64441681    240.16291954     0.61717643     135.30632610
   236        0.64720345    240.21562819     0.61987082     135.28786350
   237        0.65000153    240.26807703     0.62256049     135.27419003
   238        0.65278626    240.31849263     0.62524665     135.26441229
   239        0.65556908    240.36549633     0.62793330     135.25588492
   240        0.65835953    240.40827129     0.63062095     135.24784783
   241        0.66115952    240.44671596     0.63330500     135.24171236
   242        0.66394044    240.48165819     0.63598426     135.23725486
   243        0.66672898    240.51491295     0.63866149     135.23295708
   244        0.66951752    240.54889808     0.64133842     135.22792107
   245        0.67230797    240.58579630     0.64401449     135.22215934
   246        0.67510224    240.62672133     0.64668703     135.21681989
   247        0.67789651    240.67151627     0.64935439     135.21301812
   248        0.68068505    240.71926017     0.65201988     135.21012344
   249        0.68348313    240.76880752     0.65469044     135.20590617
   250        0.68626022    240.81876474     0.65736724     135.19994006
   251        0.68906022    240.86717753     0.66004241     135.19516337
   252        0.69183922    240.91168208     0.66271184     135.19309006
   253        0.69463731    240.95035000     0.66538121     135.19102103
   254        0.69742584    240.98264071     0.66805555     135.18661593
   255        0.70021630    241.00969010     0.67073323     135.18133854
   256        0.70301819    241.03370259     0.67341022     135.17792054
   257        0.70579339    241.05687909     0.67608263     135.17754233
   258        0.70859337    241.08055800     0.67874813     135.17964093
   259        0.71138192    241.10499384     0.68140793     135.18296586
   260        0.71416283    241.12974548     0.68406567     135.18659973
   261        0.71696092    241.04824066     0.68682945     135.14465332
