38-1_DIL_202-19_AA6082_average.asc    T=275∞C    phi∞=0.001    Yield=0.31713163
                Zeit   /    Temperatur   /    Phi   /    Flieﬂspannung kf
                  s              ∞C              -              MPa
     4        0.00000000    275.07270813     0.00012885     0.31713163
     5        1.60298920    275.08860040     0.00029678     1.71016530
     6        3.20597839    275.10175341     0.00050323     3.82449642
     7        4.73387146    275.11068916     0.00075479     7.03056725
     8        6.26343918    275.11413674     0.00105307     11.56443753
     9        7.86642074    275.11158945     0.00141341     17.48674713
    10        9.46941758    275.10418124     0.00187714     24.55497026
    11        11.07239915    275.09486193     0.00249925     32.06597094
    12        12.67539597    275.08736132     0.00331784     39.05365452
    13        14.27838516    275.08462754     0.00433444     44.80302917
    14        15.88138199    275.08787476     0.00551989     49.12229094
    15        17.48437118    275.09665773     0.00683234     52.20341020
    16        19.08735275    275.10947026     0.00823167     54.37064347
    17        20.69034196    275.12420740     0.00968647     55.92323633
    18        22.29333114    275.13839156     0.01117521     57.08188726
    19        23.89633561    275.14956575     0.01268399     57.99378565
    20        25.49930954    275.15606609     0.01420469     58.75017394
    21        27.10229874    275.15774030     0.01573396     59.39916505
    22        28.70529556    275.15593524     0.01727062     59.96340047
    23        30.30828476    275.15259749     0.01881283     60.45913815
    24        31.91128158    275.14909950     0.02035778     60.90210267
    25        33.51426316    275.14569599     0.02190281     61.30448178
    26        35.11725236    275.14201605     0.02344686     61.67376957
    27        36.72024155    275.13808071     0.02499161     62.01298460
    28        38.32324600    275.13488232     0.02654011     62.32354164
    29        39.92622757    275.13400132     0.02809330     62.61083039
    30        41.52920913    275.13655586     0.02964887     62.88201050
    31        43.13220596    275.14228530     0.03120351     63.13728289
    32        44.73520280    275.14949416     0.03275525     63.37269657
    33        46.33818435    275.15594085     0.03430435     63.58924654
    34        47.94118119    275.15997510     0.03585304     63.78970852
    35        49.54417038    275.16108653     0.03740351     63.97451737
    36        51.14715195    275.15969714     0.03895625     64.14564693
    37        52.75014114    275.15669661     0.04051127     64.30566909
    38        54.35314560    275.15314432     0.04206959     64.45344846
    39        55.95611953    275.15004815     0.04363178     64.58620068
    40        57.55913163    275.14800650     0.04519554     64.70575509
    41        59.16211320    275.14690910     0.04675679     64.82027575
    42        60.76511002    275.14609590     0.04831394     64.93571791
    43        62.36808395    275.14491756     0.04986991     65.04797820
    44        63.97108078    275.14315533     0.05142830     65.14969297
    45        65.57405472    275.14099733     0.05298890     65.24055449
    46        67.17705154    275.13884080     0.05454864     65.32541767
    47        68.78004838    275.13720521     0.05610652     65.40692863
    48        70.38303756    275.13661720     0.05766459     65.48379255
    49        71.98603439    275.13727840     0.05922404     65.55514074
    50        73.58902360    275.13871188     0.06078376     65.62432967
    51        75.19200515    275.13975762     0.06234323     65.69425643
    52        76.79499435    275.13904758     0.06390357     65.76117337
    53        78.39799119    275.13575786     0.06546549     65.81941536
    54        80.00097275    275.13023940     0.06702826     65.86894082
    55        81.60396194    275.12413582     0.06859091     65.91446254
    56        83.20695877    275.11983649     0.07015297     65.95957103
    57        84.80994796    275.11948241     0.07171401     66.00345753
    58        86.41293717    275.12404013     0.07327335     66.04470958
    59        88.01592636    275.13296535     0.07483055     66.08547428
    60        89.61891555    275.14457763     0.07638623     66.12804551
    61        91.22189712    275.15674697     0.07794189     66.17075688
    62        92.82489395    275.16740645     0.07949881     66.21076316
    63        94.42789078    275.17479875     0.08105775     66.24769969
    64        96.03087235    275.17768613     0.08261918     66.28183462
    65        97.63386917    275.17567575     0.08418297     66.31183106
    66        99.23686600    275.16952474     0.08574830     66.33645320
    67        100.83983993    275.16108118     0.08731402     66.35685153
    68        102.44283676    275.15264864     0.08887923     66.37615454
    69        104.04582596    275.14607576     0.09044347     66.39710839
    70        105.64880752    275.14221074     0.09200627     66.42097850
    71        107.25180435    275.14100421     0.09356728     66.44698106
    72        108.85480881    275.14196510     0.09512659     66.47220690
    73        110.45779800    275.14459610     0.09668451     66.49577297
    74        112.06077957    275.14863548     0.09824237     66.51948990
    75        113.66376876    275.15395727     0.09980264     66.54161426
    76        115.26675797    275.16013910     0.10136584     66.55856259
    77        116.86974717    275.16616830     0.10292911     66.57278705
    78        118.47275161    275.17079123     0.10449023     66.58971501
    79        120.07572556    275.17326204     0.10605049     66.60922773
    80        121.67871475    275.17367230     0.10761250     66.62661345
    81        123.28171158    275.17254171     0.10917719     66.63880385
    82        124.88470077    275.17028814     0.11074354     66.64746161
    83        126.48768234    275.16726178     0.11231046     66.65627529
    84        128.09068680    275.16414355     0.11387819     66.66426875
    85        129.69366837    275.16194795     0.11544699     66.66797360
    86        131.29664994    275.16142224     0.11701550     66.67018443
    87        132.89964676    275.16250678     0.11858164     66.67744233
    88        134.50263596    275.16451868     0.12014502     66.69092632
    89        136.10562515    275.16687932     0.12170762     66.70488062
    90        137.70861435    275.16961527     0.12327146     66.71287026
    91        139.31159591    275.17316696     0.12483667     66.71427235
    92        140.91459274    275.17776898     0.12640190     66.71388468
    93        142.51757431    275.18300147     0.12796559     66.71745591
    94        144.12057114    275.18783881     0.12952709     66.72726956
    95        145.72356797    275.19108684     0.13108748     66.73895253
    96        147.32654954    275.19191865     0.13264882     66.74661978
    97        148.92956162    275.19024929     0.13421255     66.75007797
    98        150.53254319    275.18676640     0.13577862     66.75157352
    99        152.13550950    275.18261712     0.13734561     66.75158671
   100        153.73853683    275.17900406     0.13891176     66.75149462
   101        155.34148788    275.17693515     0.14047627     66.75504041
   102        156.94449997    275.17706749     0.14203933     66.76428929
   103        158.54748154    275.17948745     0.14360095     66.77760169
   104        160.15046311    275.18357434     0.14516117     66.79312456
   105        161.75347519    275.18823438     0.14672190     66.80824199
   106        163.35645676    275.19240035     0.14828592     66.81852680
   107        164.95943833    275.19533807     0.14985276     66.82301496
   108        166.56243515    275.19659010     0.15141846     66.82544224
   109        168.16541671    275.19591797     0.15298064     66.82964963
   110        169.76841354    275.19356602     0.15454116     66.83549605
   111        171.37139511    275.19058473     0.15610332     66.83915437
   112        172.97439194    275.18864639     0.15766830     66.83798561
   113        174.57738877    275.18922679     0.15923468     66.83308522
   114        176.18038559    275.19269777     0.16079965     66.82862906
   115        177.78336716    275.19800207     0.16236115     66.82898196
   116        179.38636398    275.20313286     0.16391959     66.83446419
   117        180.98936081    275.20615503     0.16547760     66.84168096
   118        182.59232711    275.20623559     0.16703810     66.84654361
   119        184.19532394    275.20406829     0.16860169     66.84681269
   120        185.79832078    275.20134863     0.17016602     66.84523624
   121        187.40131759    275.19961066     0.17172883     66.84759222
   122        189.00429916    275.19926645     0.17329048     66.85547291
   123        190.60731125    275.19954506     0.17485256     66.86494741
   124        192.21027756    275.19927120     0.17641609     66.87180581
   125        193.81325912    275.19770763     0.17798173     66.87412208
   126        195.41627121    275.19474018     0.17954931     66.87178154
   127        197.01925277    275.19050707     0.18111647     66.86770032
   128        198.62223434    275.18519964     0.18268079     66.86654024
   129        200.22524643    275.17937672     0.18424341     66.86842965
   130        201.82822799    275.17426671     0.18580798     66.86859138
   131        203.43119431    275.17140422     0.18737539     66.86546330
   132        205.03422165    275.17173765     0.18894210     66.86384994
   133        206.63718795    275.17495914     0.19050427     66.86899663
   134        208.24016952    275.17953745     0.19206197     66.88063879
   135        209.84318161    275.18333083     0.19361845     66.89286899
   136        211.44616318    275.18441427     0.19517708     66.89880787
   137        213.04914474    275.18178261     0.19673958     66.89596507
   138        214.65215683    275.17564930     0.19830552     66.88769190
   139        216.25513839    275.16725775     0.19987248     66.87997688
   140        217.85810471    275.15839924     0.20143821     66.87732719
   141        219.46111680    275.15086998     0.20300309     66.87951077
   142        221.06409835    275.14594898     0.20456935     66.88211858
   143        222.66707992    275.14401279     0.20613745     66.88254809
   144        224.27009201    275.14455669     0.20770542     66.88236296
   145        225.87307358    275.14668458     0.20927177     66.88344261
   146        227.47607041    275.14962735     0.21083720     66.88573913
   147        229.07905198    275.15282619     0.21240257     66.88849988
   148        230.68204879    275.15574032     0.21396690     66.89172113
   149        232.28503036    275.15785692     0.21552927     66.89445948
   150        233.88802720    275.15891586     0.21709127     66.89385154
   151        235.49100876    275.15898471     0.21865486     66.88938101
   152        237.09400558    275.15831132     0.22021956     66.88529447
   153        238.69700241    275.15718736     0.22178427     66.88484761
   154        240.29998398    275.15589761     0.22334910     66.88491222
   155        241.90298081    275.15465256     0.22491380     66.88122618
   156        243.50596238    275.15351207     0.22647727     66.87457562
   157        245.10894394    275.15243893     0.22803891     66.86834605
   158        246.71194076    275.15152784     0.22959914     66.86491033
   159        248.31493759    275.15120311     0.23115924     66.86459847
   160        249.91791916    275.15208462     0.23272109     66.86600883
   161        251.52093124    275.15455134     0.23428595     66.86813202
   162        253.12391281    275.15843972     0.23585391     66.87044103
   163        254.72687913    275.16316278     0.23742466     66.86995132
   164        256.32990646    275.16797834     0.23899727     66.86366860
   165        257.93287278    275.17200898     0.24056961     66.85391036
   166        259.53585434    275.17413921     0.24213983     66.84507976
   167        261.13886642    275.17329373     0.24370773     66.83898538
   168        262.74184799    275.16916016     0.24527501     66.83509538
   169        264.34482956    275.16268562     0.24684445     66.82918543
   170        265.94784164    275.15574778     0.24841654     66.81707323
   171        267.55082321    275.15025272     0.24998788     66.80277893
   172        269.15378953    275.14737909     0.25155569     66.79301831
   173        270.75680161    275.14731652     0.25312042     66.78758191
   174        272.35978318    275.14940263     0.25468249     66.78414455
   175        273.96276475    275.15252460     0.25624089     66.78348708
   176        275.56577682    275.15564328     0.25779611     66.78485188
   177        277.16875839    275.15813413     0.25935120     66.78452154
   178        278.77173996    275.15972577     0.26090926     66.78040462
   179        280.37473679    275.16025762     0.26247083     66.77431162
   180        281.97773361    275.15967709     0.26403426     66.76953666
   181        283.58069993    275.15829453     0.26559837     66.76603192
   182        285.18371201    275.15688632     0.26716330     66.76074781
   183        286.78669358    275.15643364     0.26872845     66.75300112
   184        288.38967515    275.15777463     0.27029234     66.74475985
   185        289.99268722    275.16146887     0.27185490     66.73694606
   186        291.59566879    275.16776291     0.27341752     66.72827334
   187        293.19865036    275.17640498     0.27498024     66.71796273
   188        294.80164719    275.18637804     0.27654129     66.70884405
   189        296.40462876    275.19590790     0.27810002     66.70393633
   190        298.00761033    275.20298235     0.27965782     66.70210644
   191        299.61062241    275.20615930     0.28121693     66.70000868
   192        301.21360398    275.20506287     0.28277972     66.69350587
   193        302.81658555    275.20020784     0.28434681     66.67987511
   194        304.41959762    275.19253874     0.28591598     66.66253218
   195        306.02256393    275.18333001     0.28748444     66.64769906
   196        307.62556076    275.17441314     0.28905138     66.63619177
   197        309.22855759    275.16804055     0.29061766     66.62350442
   198        310.83153916    275.16602997     0.29218421     66.60750763
   199        312.43452073    275.16870414     0.29375121     66.59246679
   200        314.03753281    275.17447603     0.29531747     66.58335641
   201        315.64051438    275.18047893     0.29688090     66.57927990
   202        317.24349595    275.18391807     0.29844159     66.57516915
   203        318.84650802    275.18331900     0.30000350     66.56635377
   204        320.44947433    275.17888601     0.30157015     66.55126573
   205        322.05245590    275.17183627     0.30314024     66.53332779
   206        323.65546799    275.16334873     0.30471012     66.51832657
   207        325.25844956    275.15396723     0.30627849     66.50783673
   208        326.86144638    275.14383003     0.30784626     66.49819831
   209        328.46444321    275.13343218     0.30941417     66.48615891
   210        330.06742478    275.12420619     0.31098212     66.47157380
   211        331.67040634    275.11827793     0.31254936     66.45622944
   212        333.27341842    275.11736992     0.31411464     66.44278667
   213        334.87638473    275.12160588     0.31567700     66.43346717
   214        336.47938156    275.12920660     0.31723671     66.42963014
   215        338.08237839    275.13741217     0.31879542     66.42965262
   216        339.68535996    275.14396820     0.32035563     66.42653164
   217        341.28835678    275.14812812     0.32191882     66.41428950
   218        342.89135361    275.15063013     0.32348317     66.39664774
   219        344.49433517    275.15285534     0.32504482     66.38247951
   220        346.09731674    275.15573601     0.32660206     66.37469809
   221        347.70031357    275.15903584     0.32815654     66.37008914
   222        349.30329513    275.16151391     0.32971164     66.36557447
   223        350.90630723    275.16195033     0.33127102     66.35875962
   224        352.50928879    275.16019839     0.33283681     66.34679051
   225        354.11227036    275.15725299     0.33440722     66.32951426
   226        355.71528245    275.15424641     0.33597720     66.31157403
   227        357.31824875    275.15140881     0.33754248     66.29775042
   228        358.92124557    275.14807400     0.33910286     66.28802144
   229        360.52424240    275.14365336     0.34066255     66.27863221
   230        362.12722397    275.13846728     0.34222579     66.26600557
   231        363.73020554    275.13361596     0.34379218     66.25065740
   232        365.33321763    275.13020356     0.34535840     66.23625987
   233        366.93619919    275.12876784     0.34692248     66.22377283
   234        368.53918076    275.12928912     0.34848422     66.21174728
   235        370.14219285    275.13150822     0.35004463     66.20012118
   236        371.74515915    275.13517024     0.35160565     66.18879227
   237        373.34814071    275.14004472     0.35316875     66.17703318
   238        374.95115280    275.14575304     0.35473418     66.16458632
   239        376.55413437    275.15157461     0.35630072     66.15172712
   240        378.15711594    275.15653107     0.35786660     66.13967993
   241        379.76012803    275.15986777     0.35943223     66.12863687
   242        381.36310960    275.16158030     0.36100001     66.11699005
   243        382.96607589    275.16250030     0.36257014     66.10429561
   244        384.56910325    275.16389905     0.36413927     66.09190788
   245        386.17206955    275.16694867     0.36570426     66.08126812
   246        387.77505111    275.17226854     0.36726492     66.07308849
   247        389.37806320    275.17959545     0.36882275     66.06746095
   248        390.98104477    275.18770557     0.37037930     66.06300548
   249        392.58402634    275.19478732     0.37193616     66.05611242
   250        394.18703842    275.19921887     0.37349476     66.04436598
   251        395.79000473    275.20034357     0.37505579     66.02907895
   252        397.39300155    275.19873455     0.37661892     66.01185123
   253        398.99599839    275.19572629     0.37818238     65.99308615
   254        400.59896470    275.19249895     0.37974338     65.97487117
   255        402.20196152    275.18937851     0.38130064     65.96072056
   256        403.80498886    275.18589461     0.38285678     65.95109640
   257        405.40795517    275.18150958     0.38441657     65.94101122
   258        407.01092148    275.17635972     0.38598155     65.92572292
   259        408.61394882    275.17139102     0.38754773     65.90728953
   260        410.21691514    275.16781225     0.38911000     65.89074987
   261        411.81988144    275.16630355     0.39066722     65.87763219
   262        413.42290879    275.16657089     0.39222207     65.86662015
   263        415.02587509    275.16756681     0.39377846     65.85617103
   264        416.62884140    275.16815544     0.39533900     65.84451070
   265        418.23186874    275.16763258     0.39690270     65.83111179
   266        419.83486557    275.16575844     0.39846629     65.81800815
   267        421.43783188    275.16258477     0.40002865     65.80600164
   268        423.04082870    275.15854651     0.40159200     65.79272509
   269        424.64382553    275.15475171     0.40315881     65.77572605
   270        426.24679184    275.15289447     0.40472841     65.75427272
   271        427.84978867    275.15449587     0.40629560     65.73037824
   272        429.45281601    275.15993968     0.40785404     65.70977477
   273        431.05578232    275.16809647     0.40940289     65.69754058
   274        432.65877914    275.17687865     0.41094851     65.69108134
   275        434.26174546    275.18432573     0.41249844     65.68193578
   276        435.86477280    275.18943793     0.41405509     65.66593323
   277        437.46773911    275.19224899     0.41561505     65.64735346
   278        439.07073593    275.19331353     0.41717365     65.63217489
   279        440.67373276    275.19320492     0.41873043     65.62170712
   280        442.27669907    275.19236134     0.42028951     65.61290500
   281        443.87972641    275.19112170     0.42185410     65.60171229
   282        445.48269272    275.18971634     0.42342250     65.58633618
   283        447.08565903    275.18823515     0.42499072     65.56670881
   284        448.68868637    275.18667720     0.42655626     65.54370712
   285        450.29165268    275.18503048     0.42811819     65.52111412
   286        451.89461899    275.18327617     0.42967604     65.50307802
   287        453.49764633    275.18135436     0.43122953     65.49050720
   288        455.10061264    275.17920643     0.43277893     65.48203438
   289        456.70360947    275.17687718     0.43432564     65.47443753
   290        458.30663681    275.17453276     0.43587211     65.46408577
   291        459.90960312    275.17233674     0.43742121     65.45002025
   292        461.51263046    275.17031221     0.43897505     65.43305255
   293        463.11559677    275.16837938     0.44053313     65.41441155
   294        464.71859360    275.16661965     0.44209270     65.39579271
   295        466.32159042    275.16556049     0.44365178     65.37768960
   296        467.92455673    275.16612525     0.44521022     65.35957976
   297        469.52755356    275.16908584     0.44676778     65.34242302
   298        471.13058090    275.17433422     0.44832344     65.32761777
   299        472.73354721    275.18059891     0.44987750     65.31461928
   300        474.33651352    275.18596703     0.45143251     65.30259791
   301        475.93954087    275.18887298     0.45299076     65.29037620
   302        477.54250717    275.18875525     0.45455160     65.27386052
   303        479.14547348    275.18590735     0.45611200     65.25053373
   304        480.74850082    275.18085757     0.45766949     65.22535154
   305        482.35149765    275.17398541     0.45922485     65.20479126
   306        483.95446396    275.16566170     0.46078176     65.18766128
   307        485.55746079    275.15663472     0.46234249     65.16862806
   308        487.16045761    275.14827827     0.46390483     65.14715544
   309        488.76342392    275.14249839     0.46546455     65.12646316
   310        490.36642075    275.14123650     0.46701897     65.10810808
   311        491.96941757    275.14566031     0.46856842     65.09262479
   312        493.57241440    275.15540074     0.47011551     65.08025362
   313        495.17541123    275.16839077     0.47166257     65.06933594
   314        496.77837753    275.18164725     0.47321088     65.05762972
   315        498.38137436    275.19262687     0.47476275     65.04361739
