55-1_DIL_202-19_AA6082_average.asc    T=300∞C    phi∞=1.0    Yield=0.34008508
                Zeit   /    Temperatur   /    Phi   /    Flieﬂspannung kf
                  s              ∞C              -              MPa
    70        0.18400383    303.58079408     0.16467387     97.33663520
    71        0.18679047    303.62374298     0.16740929     97.39416638
    72        0.18959618    303.67012532     0.17013864     97.45407241
    73        0.19236946    303.71903725     0.17286327     97.51804974
    74        0.19517517    303.76902038     0.17559019     97.58158735
    75        0.19796371    303.81946036     0.17832269     97.64177606
    76        0.20074844    303.87112365     0.18105856     97.69870830
    77        0.20353890    303.92524461     0.18379449     97.75221673
    78        0.20633125    303.98188382     0.18652621     97.80558089
    79        0.20911407    304.03906746     0.18924985     97.86504536
    80        0.21190644    304.09353355     0.19196803     97.92962335
    81        0.21469497    304.14242914     0.19468890     97.99087274
    82        0.21748352    304.18458174     0.19741747     98.04312079
    83        0.22027779    304.22056300     0.20015067     98.08811959
    84        0.22306443    304.25187722     0.20288262     98.13051516
    85        0.22585488    304.28019701     0.20561205     98.17228225
    86        0.22864724    304.30722283     0.20834200     98.21209707
    87        0.23143959    304.33489076     0.21107636     98.24728316
    88        0.23423005    304.36520149     0.21381552     98.27883646
    89        0.23701858    304.39941193     0.21655303     98.31371910
    90        0.23980522    304.43723397     0.21928148     98.35731024
    91        0.24260521    304.47695043     0.22200035     98.40777720
    92        0.24539375    304.51651516     0.22471764     98.45832972
    93        0.24818039    304.55465539     0.22744426     98.50158448
    94        0.25096321    304.59105694     0.23018254     98.53626344
    95        0.25376130    304.62579799     0.23292394     98.56922465
    96        0.25654983    304.65887567     0.23566094     98.60649896
    97        0.25934982    304.69020354     0.23839430     98.64640086
    98        0.26213264    304.71970696     0.24112762     98.68457596
    99        0.26492119    304.74716307     0.24386038     98.72026825
   100        0.26770592    304.77203221     0.24658936     98.75504064
   101        0.27049828    304.79371651     0.24931468     98.78966414
   102        0.27328873    304.81213519     0.25204102     98.82271071
   103        0.27607727    304.82801497     0.25477213     98.85176622
   104        0.27886200    304.84259824     0.25750691     98.87718325
   105        0.28165245    304.85715087     0.26024183     98.90181519
   106        0.28444863    304.87273714     0.26297420     98.92688211
   107        0.28724099    304.89019838     0.26570413     98.95085336
   108        0.29002381    304.91004574     0.26843342     98.97251476
   109        0.29282380    304.93234396     0.27116107     98.99340814
   110        0.29561425    304.95686305     0.27388551     99.01507543
   111        0.29839897    304.98341853     0.27660944     99.03663753
   112        0.30118561    305.01201250     0.27933590     99.05731257
   113        0.30397415    305.04261035     0.28206451     99.07717798
   114        0.30676842    305.07481841     0.28479283     99.09571148
   115        0.30954934    305.10785809     0.28751780     99.11240621
   116        0.31234169    305.14095751     0.29023956     99.12739204
   117        0.31513595    305.17384378     0.29296404     99.14045667
   118        0.31792641    305.20682745     0.29569746     99.15052854
   119        0.32071685    305.24030399     0.29843822     99.15787776
   120        0.32350540    305.27407737     0.30117760     99.16580076
   121        0.32629585    305.30709825     0.30390940     99.17668475
   122        0.32909012    305.33779103     0.30663503     99.18895921
   123        0.33187867    305.36460040     0.30935877     99.20003091
   124        0.33467674    305.38629407     0.31208433     99.20763848
   125        0.33745575    305.40195465     0.31481414     99.21021711
   126        0.34024238    305.41096314     0.31754740     99.20837633
   127        0.34303093    305.41317536     0.32028180     99.20300563
   128        0.34582520    305.40913586     0.32301699     99.19430530
   129        0.34861565    305.40007725     0.32575196     99.18416390
   130        0.35140991    305.38765584     0.32848334     99.17621827
   131        0.35420036    305.37354109     0.33121003     99.17264673
   132        0.35698509    305.35903029     0.33393413     99.17230446
   133        0.35977554    305.34489622     0.33665641     99.17264899
   134        0.36256600    305.33157346     0.33937628     99.17201603
   135        0.36535836    305.31950414     0.34209532     99.16913026
   136        0.36814881    305.30930137     0.34481694     99.16286910
   137        0.37093735    305.30155909     0.34754229     99.15412667
   138        0.37372398    305.29646213     0.35026856     99.14605922
   139        0.37651825    305.29357741     0.35299195     99.14142180
   140        0.37930680    305.29217496     0.35571105     99.13997408
   141        0.38209724    305.29199695     0.35842850     99.13746941
   142        0.38488770    305.29379153     0.36114986     99.12800370
   143        0.38768387    305.29890141     0.36387843     99.11042384
   144        0.39047051    305.30808058     0.36661110     99.09121759
   145        0.39325905    305.32062299     0.36934110     99.07821469
   146        0.39604187    305.33468455     0.37206536     99.07217701
   147        0.39883804    305.34851902     0.37478794     99.06650168
   148        0.40162658    305.36149601     0.37751422     99.05497065
   149        0.40442276    305.37405765     0.38024290     99.03783003
   150        0.40720749    305.38680135     0.38296748     99.02029014
   151        0.40999984    305.39960016     0.38568401     99.00685495
   152        0.41278840    305.41147191     0.38839454     98.99705182
   153        0.41558266    305.42115594     0.39110472     98.98681484
   154        0.41837120    305.42787439     0.39381895     98.97397831
   155        0.42116165    305.43182041     0.39653789     98.95904040
   156        0.42394638    305.43417280     0.39926049     98.94183026
   157        0.42674065    305.43663934     0.40198657     98.92205889
   158        0.42953109    305.44073910     0.40471483     98.90192911
   159        0.43231964    305.44718290     0.40744044     98.88504084
   160        0.43510247    305.45562828     0.41015945     98.87260940
   161        0.43789864    305.46486751     0.41287213     98.86287962
   162        0.44069099    305.47337044     0.41557964     98.85356900
   163        0.44348335    305.48000635     0.41828301     98.84291158
   164        0.44627381    305.48460710     0.42098676     98.82917045
   165        0.44905853    305.48800453     0.42369686     98.81113057
   166        0.45185089    305.49151038     0.42641257     98.79030909
   167        0.45464134    305.49627717     0.42912584     98.77066693
   168        0.45743180    305.50305084     0.43183033     98.75428954
   169        0.46021843    305.51236484     0.43452904     98.73872646
   170        0.46300316    305.52473704     0.43723132     98.72023131
   171        0.46579361    305.54047069     0.43994130     98.69869863
   172        0.46858215    305.55915378     0.44265385     98.67797345
   173        0.47137451    305.57932860     0.44536255     98.66186431
   174        0.47417450    305.59871197     0.44806835     98.64953209
   175        0.47695732    305.61494560     0.45077743     98.63629169
   176        0.47975540    305.62647051     0.45349252     98.61933485
   177        0.48254204    305.63300617     0.45621196     98.59906828
   178        0.48533059    305.63542069     0.45893168     98.57727046
   179        0.48811912    305.63525555     0.46164558     98.55687578
   180        0.49090958    305.63426129     0.46435101     98.53998967
   181        0.49369430    305.63398230     0.46705163     98.52567445
   182        0.49648476    305.63532376     0.46975284     98.51193432
   183        0.49927330    305.63832233     0.47245769     98.49819915
   184        0.50206756    305.64241780     0.47516649     98.48374465
   185        0.50485802    305.64708864     0.47787890     98.46603831
   186        0.50764656    305.65230686     0.48059413     98.44359073
   187        0.51043701    305.65841089     0.48331027     98.41818837
   188        0.51323128    305.66553605     0.48602474     98.39320202
   189        0.51601791    305.67314240     0.48873381     98.37154635
   190        0.51881027    305.68008550     0.49143656     98.35334529
   191        0.52159691    305.68518739     0.49413772     98.33570413
   192        0.52438546    305.68783776     0.49684133     98.31637622
   193        0.52718162    305.68818449     0.49954674     98.29550439
   194        0.52996826    305.68688921     0.50225242     98.27410439
   195        0.53276253    305.68476440     0.50495977     98.25258521
   196        0.53554916    305.68257633     0.50766973     98.23128836
   197        0.53833771    305.68106492     0.51037868     98.21111104
   198        0.54113007    305.68105793     0.51308398     98.19175289
   199        0.54392434    305.68347715     0.51578868     98.17154477
   200        0.54671096    305.68907422     0.51849577     98.14988571
   201        0.54949760    305.69797502     0.52120286     98.12831674
   202        0.55228615    305.70938282     0.52390601     98.10880162
   203        0.55507470    305.72176110     0.52660543     98.09148688
   204        0.55786323    305.73346082     0.52930233     98.07552231
   205        0.56065941    305.74341882     0.53199623     98.06032005
   206        0.56344604    305.75151240     0.53468923     98.04439722
   207        0.56623459    305.75836232     0.53738568     98.02582738
   208        0.56901932    305.76468144     0.54008661     98.00476003
   209        0.57181549    305.77060158     0.54278795     97.98431228
   210        0.57460403    305.77552613     0.54548487     97.96789489
   211        0.57739067    305.77863790     0.54817881     97.95478471
   212        0.58018494    305.77955567     0.55087563     97.94089995
   213        0.58298111    305.77855531     0.55357707     97.92387937
   214        0.58576775    305.77634076     0.55628015     97.90403083
   215        0.58856201    305.77377825     0.55898212     97.88228238
   216        0.59134674    305.77182166     0.56168266     97.85955960
   217        0.59414101    305.77150206     0.56438413     97.83709915
   218        0.59692955    305.77383439     0.56708932     97.81619833
   219        0.59972191    305.77963564     0.56979683     97.79759711
   220        0.60251427    305.78924403     0.57250136     97.78170565
   221        0.60530281    305.80216275     0.57519897     97.76897589
   222        0.60809135    305.81689188     0.57788795     97.75978516
   223        0.61087609    305.83127560     0.58056939     97.75303013
   224        0.61366654    305.84329072     0.58324853     97.74571551
   225        0.61645317    305.85177131     0.58592933     97.73577004
   226        0.61924553    305.85665195     0.58861257     97.72333653
   227        0.62203407    305.85874384     0.59129876     97.70952195
   228        0.62482262    305.85926750     0.59398822     97.69499599
   229        0.62761307    305.85930500     0.59668182     97.67925298
   230        0.63040352    305.85937101     0.59937795     97.66278770
   231        0.63319969    305.85937386     0.60206969     97.64831838
   232        0.63598823    305.85898973     0.60475440     97.63691135
   233        0.63878250    305.85806498     0.60743846     97.62647100
   234        0.64157296    305.85663845     0.61012552     97.61563117
   235        0.64436149    305.85464206     0.61281037     97.60548353
   236        0.64714813    305.85177836     0.61548750     97.59749402
   237        0.64993668    305.84791334     0.61815941     97.59121584
   238        0.65272713    305.84366654     0.62083527     97.58379232
   239        0.65551758    305.84052279     0.62352175     97.57322977
   240        0.65831566    305.84021981     0.62621529     97.56212588
   241        0.66109657    305.84388399     0.62890781     97.55437224
   242        0.66388893    305.85158566     0.63159539     97.55039520
   243        0.66667747    305.86255232     0.63427669     97.54891961
   244        0.66947174    305.87575639     0.63695287     97.54890961
   245        0.67226029    305.89041281     0.63962801     97.54977276
   246        0.67505455    305.90605965     0.64230451     97.55133074
   247        0.67783737    305.92222672     0.64498195     97.55212954
   248        0.68063355    305.93807220     0.64765909     97.55062979
   249        0.68341828    305.95241535     0.65033576     97.54706422
   250        0.68620873    305.96416044     0.65301335     97.54161474
   251        0.68899536    305.97269110     0.65569152     97.53477018
   252        0.69178391    305.97791420     0.65836764     97.52904703
   253        0.69457245    305.98002877     0.66104102     97.52635323
   254        0.69737434    305.97928123     0.66371265     97.52591413
   255        0.70016479    305.97586173     0.66638168     97.52604182
   256        0.70295334    305.96994173     0.66904805     97.52534957
   257        0.70574570    305.96178191     0.67171714     97.52285673
   258        0.70852852    305.95182527     0.67439654     97.51821673
   259        0.71131706    305.94071075     0.67708764     97.51181181
   260        0.71410561    305.92919922     0.67978364     97.50471878
   261        0.71690178    306.07406616     0.68234017     97.56182098
