51-1_DIL_202-19_AA6082_average.asc    T=250∞C    phi∞=0.1    Yield=0.40537113
                Zeit   /    Temperatur   /    Phi   /    Flieﬂspannung kf
                  s              ∞C              -              MPa
   134        2.46842384    250.15795898     0.22812473     108.33822950
   135        2.48741532    250.13499516     0.22997853     108.38256964
   136        2.50642204    250.11589065     0.23183209     108.42787476
   137        2.52541733    250.10302374     0.23368540     108.47277025
   138        2.54442024    250.09703118     0.23553595     108.51882484
   139        2.56342506    250.09606346     0.23738124     108.56845428
   140        2.58242035    250.09659600     0.23922296     108.62002433
   141        2.60142517    250.09536622     0.24106664     108.66843870
   142        2.62042427    250.09092119     0.24291769     108.70991790
   143        2.63942528    250.08379669     0.24477527     108.74727993
   144        2.65842820    250.07567625     0.24663185     108.78796813
   145        2.67742157    250.06836698     0.24848249     108.83421598
   146        2.69642067    250.06305635     0.25032862     108.88150959
   147        2.71542168    250.06001412     0.25217298     108.92630916
   148        2.73442650    250.05876837     0.25401874     108.96757612
   149        2.75342369    250.05854831     0.25586956     109.00431537
   150        2.77241707    250.05870571     0.25772504     109.03806086
   151        2.79142761    250.05899522     0.25958169     109.07248053
   152        2.81042481    250.05965740     0.26143861     109.10802696
   153        2.82942200    250.06119423     0.26329608     109.14225668
   154        2.84842492    250.06391074     0.26515204     109.17446474
   155        2.86741829    250.06761306     0.26700419     109.20635557
   156        2.88641739    250.07177608     0.26885305     109.23862984
   157        2.90542603    250.07599834     0.27070139     109.26968887
   158        2.92442703    250.08029669     0.27255142     109.29857388
   159        2.94342422    250.08507387     0.27440249     109.32721548
   160        2.96242332    250.09091354     0.27625225     109.35824069
   161        2.98142052    250.09830607     0.27810069     109.39055788
   162        3.00041580    250.10731951     0.27994969     109.42070000
   163        3.01943016    250.11739417     0.28179879     109.44815841
   164        3.03842735    250.12748173     0.28364641     109.47396151
   165        3.05742455    250.13645218     0.28549377     109.49685482
   166        3.07642364    250.14347496     0.28734399     109.51584251
   167        3.09542656    250.14818870     0.28919807     109.53264427
   168        3.11441422    250.15064348     0.29105398     109.54901424
   169        3.13342286    250.15109707     0.29290885     109.56616192
   170        3.15242004    250.14983004     0.29476090     109.58649242
   171        3.17141724    250.14706300     0.29661020     109.61131279
   172        3.19041824    250.14284464     0.29845774     109.63804429
   173        3.20943070    250.13688322     0.30030403     109.66277558
   174        3.22842216    250.12866419     0.30214834     109.68496640
   175        3.24741745    250.11803474     0.30399114     109.70586914
   176        3.26642227    250.10568525     0.30583578     109.72473767
   177        3.28542137    250.09282420     0.30768459     109.74124311
   178        3.30441666    250.08034230     0.30953674     109.75700441
   179        3.32342339    250.06852980     0.31138871     109.77338411
   180        3.34242630    250.05770884     0.31323654     109.79026815
   181        3.36142349    250.04892431     0.31508047     109.80610106
   182        3.38042641    250.04379827     0.31692395     109.82021459
   183        3.39942169    250.04366454     0.31876906     109.83414867
   184        3.41842461    250.04870807     0.32061539     109.84952701
   185        3.43741989    250.05759822     0.32246166     109.86657568
   186        3.45642471    250.06778486     0.32430801     109.88438646
   187        3.47542000    250.07649144     0.32615487     109.90186441
   188        3.49442101    250.08203642     0.32800121     109.91769567
   189        3.51342011    250.08462074     0.32984719     109.92958708
   190        3.53242302    250.08593333     0.33169416     109.93700739
   191        3.55142594    250.08783174     0.33354060     109.94446591
   192        3.57042313    250.09102512     0.33538453     109.95627008
   193        3.58942413    250.09457897     0.33722933     109.96927558
   194        3.60841560    250.09640738     0.33907917     109.97776026
   195        3.62742042    250.09425760     0.34093365     109.98123311
   196        3.64641762    250.08654832     0.34279120     109.98222213
   197        3.66542053    250.07285066     0.34465070     109.98189144
   198        3.68442154    250.05419407     0.34651125     109.97953493
   199        3.70342254    250.03324322     0.34837243     109.97449169
   200        3.72242165    250.01401254     0.35023191     109.96872781
   201        3.74141884    250.00080145     0.35208787     109.96520691
   202        3.76042556    249.99662005     0.35394133     109.96478019
   203        3.77942276    250.00198182     0.35579155     109.96751445
   204        3.79841614    250.01482798     0.35763649     109.97350992
   205        3.81742478    250.03150789     0.35947829     109.98090418
   206        3.83642387    250.04801827     0.36132077     109.98667923
   207        3.85541916    250.06083143     0.36316406     109.98943794
   208        3.87442589    250.06733671     0.36500567     109.99079705
   209        3.89341736    250.06627684     0.36684421     109.99427944
   210        3.91242790    250.05823502     0.36868111     110.00073405
   211        3.93142128    250.04577715     0.37052059     110.00660521
   212        3.95042038    250.03289022     0.37236766     110.00807958
   213        3.96942711    250.02383714     0.37422400     110.00428504
   214        3.98842239    250.02194706     0.37608428     109.99752051
   215        4.00742150    250.02880417     0.37793989     109.99176634
   216        4.02641678    250.04398391     0.37978790     109.98976818
   217        4.04541969    250.06532591     0.38163207     109.99111963
   218        4.06442261    250.08968742     0.38347579     109.99315988
   219        4.08342743    250.11390656     0.38531899     109.99351375
   220        4.10241890    250.13550355     0.38716140     109.99155456
   221        4.12142563    250.15287629     0.38900467     109.98829374
   222        4.14042091    250.16526735     0.39085013     109.98498231
   223        4.15942383    250.17294435     0.39269687     109.98188058
   224        4.17842484    250.17753873     0.39454295     109.97908766
   225        4.19741440    250.18188454     0.39638837     109.97647367
   226        4.21642304    250.18887603     0.39823456     109.97345129
   227        4.23541832    250.19987874     0.40008122     109.97057138
   228        4.25442123    250.21396251     0.40192688     109.96944278
   229        4.27342224    250.22863639     0.40377163     109.97043068
   230        4.29241753    250.24136723     0.40561904     109.97079444
   231        4.31141663    250.25056087     0.40747226     109.96784482
   232        4.33042717    250.25549276     0.40932721     109.96385785
   233        4.34943009    250.25574806     0.41117596     109.96345279
   234        4.36842155    250.25084179     0.41301640     109.96732601
   235        4.38741684    250.24012943     0.41485407     109.97140812
   236        4.40642166    250.22291562     0.41669462     109.97193156
   237        4.42542839    250.19888810     0.41853821     109.96933762
   238        4.44442558    250.16888261     0.42038312     109.96596795
   239        4.46342087    250.13542189     0.42223021     109.96279593
   240        4.48241997    250.10232464     0.42407982     109.95983103
   241        4.50142288    250.07338979     0.42592829     109.95725565
   242        4.52042198    250.05097452     0.42777073     109.95561622
   243        4.53942490    250.03530932     0.42960606     109.95502240
   244        4.55842400    250.02479066     0.43143935     109.95373786
   245        4.57742310    250.01697057     0.43327845     109.94927647
   246        4.59642410    250.00975467     0.43512747     109.94102644
   247        4.61542129    250.00230213     0.43698342     109.93077076
   248        4.63442611    249.99526962     0.43883857     109.92152160
   249        4.65342331    249.99033703     0.44068753     109.91472077
   250        4.67242622    249.98928298     0.44253217     109.90839237
   251        4.69142723    249.99308317     0.44437646     109.90093636
   252        4.71042251    250.00143702     0.44622015     109.89407980
   253        4.72942543    250.01288648     0.44806128     109.88961680
   254        4.74842453    250.02550494     0.44989869     109.88794962
   255        4.76742935    250.03789770     0.45173202     109.88897459
   256        4.78642464    250.04988994     0.45356337     109.89070054
   257        4.80542564    250.06231080     0.45539571     109.89038467
   258        4.82441902    250.07602398     0.45722956     109.88737908
   259        4.84341812    250.09103831     0.45906486     109.88218511
   260        4.86242675    250.10631007     0.46090315     109.87506317
   261        4.88142967    250.12010910     0.46274501     109.86734361
   262        4.90042305    250.13054446     0.46458787     109.86148617
   263        4.91942597    250.13612522     0.46642945     109.85757563
   264        4.93842697    250.13634051     0.46827096     109.85224681
   265        4.95743370    250.13197027     0.47011425     109.84331783
   266        4.97642517    250.12477957     0.47195979     109.83189067
   267        4.99541855    250.11669550     0.47380732     109.81996527
   268        5.01441765    250.10903544     0.47565410     109.80979272
   269        5.03342820    250.10236121     0.47749763     109.80243203
   270        5.05242538    250.09706617     0.47934056     109.79545326
   271        5.07142448    250.09414945     0.48118786     109.78482503
   272        5.09042931    250.09532868     0.48304093     109.76941276
   273        5.10943031    250.10216619     0.48489424     109.75376445
   274        5.12843132    250.11485870     0.48673869     109.74409374
   275        5.14742089    250.13167739     0.48857130     109.74189141
   276        5.16641617    250.14937885     0.49039830     109.74424070
   277        5.18542862    250.16414713     0.49222839     109.74687244
   278        5.20442581    250.17260497     0.49406553     109.74618017
   279        5.22342301    250.17276625     0.49590941     109.74075818
   280        5.24242210    250.16474994     0.49775968     109.73106430
   281        5.26142502    250.15078424     0.49961437     109.71860376
   282        5.28042984    250.13420909     0.50146722     109.70571133
   283        5.29942131    250.11792852     0.50331183     109.69561167
   284        5.31841659    250.10327221     0.50514621     109.69120813
   285        5.33742142    250.08986063     0.50697278     109.69204576
   286        5.35642052    250.07629986     0.50879720     109.69411630
   287        5.37542724    250.06123289     0.51062421     109.69409392
   288        5.39442444    250.04435588     0.51245479     109.69112095
   289        5.41342926    250.02689937     0.51429024     109.68436936
   290        5.43242264    250.01104953     0.51613191     109.67406641
   291        5.45142365    249.99847657     0.51797559     109.66429740
   292        5.47042465    249.98910873     0.51981392     109.65983803
   293        5.48942185    249.98133872     0.52164420     109.66071520
   294        5.50842666    249.97363781     0.52347210     109.66204815
   295        5.52742195    249.96621156     0.52530584     109.65952248
   296        5.54641914    249.96123245     0.52714553     109.65388339
   297        5.56542397    249.96138702     0.52898328     109.64872959
   298        5.58442688    249.96782815     0.53081539     109.64547301
   299        5.60342788    249.97912381     0.53264585     109.64326672
   300        5.62242890    249.99214781     0.53447611     109.64207925
   301        5.64142227    250.00430233     0.53630476     109.64152708
   302        5.66042519    250.01512822     0.53813683     109.63844462
   303        5.67942810    250.02582188     0.53997636     109.63116627
   304        5.69842720    250.03731328     0.54181513     109.62393627
   305        5.71742630    250.04899506     0.54364498     109.62098433
   306        5.73642158    250.05921989     0.54547203     109.61989617
   307        5.75542069    250.06663131     0.54730833     109.61512841
   308        5.77442741    250.07081175     0.54915729     109.60521718
   309        5.79342079    250.07198417     0.55101015     109.59480423
   310        5.81241989    250.07061563     0.55285537     109.58865939
   311        5.83142090    250.06744801     0.55469120     109.58584278
   312        5.85042572    250.06363825     0.55652364     109.58368642
   313        5.86942482    250.06058651     0.55835432     109.58325012
   314        5.88842010    250.05948270     0.56018128     109.58506165
   315        5.90743256    250.06082804     0.56200870     109.58479628
   316        5.92642021    250.06412856     0.56384091     109.58030837
   317        5.94542122    250.06793496     0.56567245     109.57650737
   318        5.96442413    250.07035061     0.56749765     109.57757115
   319        5.98342514    250.06983195     0.56932023     109.58169277
   320        6.00242805    250.06576505     0.57114612     109.58556203
   321        6.02142525    250.05839220     0.57297513     109.58853178
   322        6.04043007    250.04823127     0.57480173     109.59250432
   323        6.05942726    250.03556443     0.57662134     109.59902009
   324        6.07843018    250.02037522     0.57843632     109.60631304
   325        6.09742928    250.00262696     0.58025372     109.61112549
   326        6.11641693    249.98263235     0.58207709     109.61260046
   327        6.13541984    249.96140398     0.58390458     109.61214280
   328        6.15442467    249.94082676     0.58573332     109.61081574
   329        6.17342186    249.92334976     0.58756307     109.60817354
   330        6.19242096    249.91116760     0.58939448     109.60407650
   331        6.21142578    249.90542063     0.59122593     109.60041194
   332        6.23042298    249.90600892     0.59305739     109.59810413
   333        6.24942016    249.91198366     0.59489202     109.59529507
   334        6.26842499    249.92195872     0.59672890     109.59162168
   335        6.28742218    249.93420618     0.59856207     109.58986983
   336        6.30642318    249.94661767     0.60038856     109.59137450
   337        6.32542419    249.95686797     0.60221178     109.59327907
   338        6.34442139    249.96297226     0.60403577     109.59252766
   339        6.36342621    249.96418222     0.60585979     109.59058157
   340        6.38242150    249.96170074     0.60768411     109.58964092
   341        6.40143013    249.95836889     0.60951395     109.58745841
   342        6.42042541    249.95706859     0.61134737     109.58293656
   343        6.43942261    249.95887160     0.61317251     109.58067399
   344        6.45842171    249.96251879     0.61498529     109.58373031
   345        6.47742271    249.96577158     0.61679534     109.58841998
   346        6.49642182    249.96749509     0.61861299     109.58917761
   347        6.51542091    249.96873366     0.62043995     109.58521722
   348        6.53442573    249.97201619     0.62227060     109.58081305
   349        6.55342674    249.97955528     0.62409750     109.57952433
   350        6.57242203    249.99162952     0.62591723     109.58105843
   351        6.59142113    250.00608479     0.62773213     109.58394157
   352        6.61042022    250.01913101     0.62954640     109.58741489
   353        6.62942123    250.02697088     0.63136289     109.59030651
   354        6.64842797    250.02750978     0.63318300     109.59088263
   355        6.66742134    250.02145435     0.63500632     109.58852086
   356        6.68642426    250.01233486     0.63683097     109.58474586
   357        6.70542526    250.00528016     0.63865585     109.58173244
   358        6.72442627    250.00485176     0.64048180     109.57968630
   359        6.74342155    250.01288607     0.64231056     109.57693165
   360        6.76242447    250.02755343     0.64414251     109.57231679
   361        6.78142357    250.04419846     0.64597567     109.56673055
   362        6.80042076    250.05740852     0.64780784     109.56245078
   363        6.81941795    250.06319228     0.64963667     109.56134992
   364        6.83842468    250.06041343     0.65145898     109.56341864
   365        6.85742378    250.05107526     0.65327633     109.56645680
   366        6.87642670    250.03933331     0.65509406     109.56853731
   367        6.89542389    250.02955342     0.65691231     109.57088185
   368        6.91442489    250.02438318     0.65872674     109.57639490
   369        6.93341637    250.02397324     0.66053586     109.58547352
   370        6.95241737    250.02669246     0.66234307     109.59515693
   371        6.97143173    250.03053607     0.66415327     109.60281352
   372        6.99042511    250.03406832     0.66596890     109.60819151
   373        7.00942230    250.03651564     0.66778671     109.61263938
   374        7.02841949    250.03758725     0.66959870     109.61882516
   375        7.04742050    250.03761288     0.67140314     109.62786352
   376        7.06641960    250.03779849     0.67320962     109.63613300
   377        7.08542251    250.03995226     0.67502568     109.63945083
   378        7.10442543    250.04550308     0.67684731     109.63877547
   379        7.12342262    250.05448786     0.67866612     109.63873748
   380        7.14242172    250.06548710     0.68047751     109.64302731
   381        7.16142654    250.07676155     0.68228312     109.65126975
   382        7.18042565    250.08766895     0.68408993     109.65929079
   383        7.19942094    250.09909095     0.68590436     109.66378128
   384        7.21842766    250.11254280     0.68772805     109.66485669
   385        7.23741913    250.12884893     0.68955974     109.66379588
   386        7.25642586    250.14749943     0.69139706     109.66148430
   387        7.27541542    250.16702270     0.69323641     109.65873337
   388        7.29442597    250.16836548     0.69496587     109.70115662
