61-1_DIL_202-19_AA6082_average.asc    T=300∞C    phi∞=10.0    Yield=0.57310425
                Zeit   /    Temperatur   /    Phi   /    Flieﬂspannung kf
                  s              ∞C              -              MPa
     4        0.00000000    300.33981323     0.00007699     0.57310425
     5        0.00121498    300.31718711     0.00353213     19.51825509
     6        0.00252724    300.29939837     0.00867073     38.65790987
     7        0.00384331    300.28813181     0.01619709     56.34816371
     8        0.00514603    300.28392838     0.02610198     71.15194833
     9        0.00646210    300.28703531     0.03773337     82.58069086
    10        0.00776672    300.29855081     0.05033959     90.92530734
    11        0.00907707    300.32110820     0.06345335     96.82366879
    12        0.01038361    300.35861007     0.07685561     100.95301124
    13        0.01169586    300.41526420     0.09044675     103.88374220
    14        0.01300240    300.49460516     0.10418943     106.02709075
    15        0.01432038    300.59905197     0.11807434     107.64459204
    16        0.01562881    300.73011090     0.13208610     108.89362923
    17        0.01692772    300.88883587     0.14616773     109.87167605
    18        0.01824570    301.07598340     0.16022284     110.64368632
    19        0.01955796    301.29170354     0.17415429     111.25705340
    20        0.02086831    301.53513676     0.18788306     111.74927245
    21        0.02217674    301.80429676     0.20135776     112.15019433
    22        0.02348519    302.09626517     0.21456746     112.48221147
    23        0.02479553    302.40760990     0.22753574     112.76084735
    24        0.02610588    302.73507913     0.24030994     112.99638240
    25        0.02742004    303.07652257     0.25295425     113.19685109
    26        0.02872086    303.43156747     0.26554661     113.36834886
    27        0.03003884    303.80137437     0.27816683     113.51408581
    28        0.03134919    304.18729582     0.29086479     113.63642961
    29        0.03264999    304.58917997     0.30365210     113.73885588
    30        0.03396988    305.00449548     0.31652682     113.82454193
    31        0.03527641    305.42889181     0.32949289     113.89142681
    32        0.03658677    305.85776529     0.34255625     113.93091207
    33        0.03790093    306.28777749     0.35570503     113.93372021
    34        0.03920746    306.71745310     0.36889724     113.89376233
    35        0.04050827    307.14676235     0.38206430     113.81008273
    36        0.04182053    307.57634265     0.39513106     113.69076989
    37        0.04313659    308.00705310     0.40805077     113.54821613
    38        0.04444695    308.43992327     0.42082445     113.38932961
    39        0.04575158    308.87607801     0.43348415     113.21810708
    40        0.04706574    309.31639403     0.44606820     113.04142488
    41        0.04838181    309.76109289     0.45861167     112.86561830
    42        0.04967880    310.20965196     0.47114418     112.69316234
    43        0.05099488    310.66116854     0.48369097     112.52409273
    44        0.05230141    311.11484354     0.49627888     112.35777689
    45        0.05360985    311.57005097     0.50893967     112.19320133
    46        0.05492401    312.02588854     0.52170097     112.02986258
    47        0.05623245    312.48070765     0.53457816     111.86839601
    48        0.05754662    312.93214262     0.54758185     111.70654182
    49        0.05885506    313.37769945     0.56071377     111.53733821
    50        0.06016159    313.81561914     0.57394608     111.35344161
    51        0.06147767    314.24558305     0.58721837     111.14732218
    52        0.06278420    314.66879903     0.60044535     110.91217698
    53        0.06409454    315.08734136     0.61352952     110.65112714
    54        0.06541252    315.50321315     0.62640956     110.37778105
    55        0.06671143    315.91781021     0.63911490     110.10302817
    56        0.06802368    316.33203125     0.65175381     109.82896805
    57        0.06934738    316.62715149     0.66425401     109.54497910
