62-2_DIL_202-19_AA6082_average.asc    T=275∞C    phi∞=10.0    Yield=0.59297541
                Zeit   /    Temperatur   /    Phi   /    Flieﬂspannung kf
                  s              ∞C              -              MPa
     4        0.00000000    275.23780823    -0.00008650     0.59297541
     5        0.00127983    275.21680315     0.00388327     22.45189444
     6        0.00258446    275.20357782     0.00956839     43.62404206
     7        0.00390244    275.20106871     0.01768033     62.46052735
     8        0.00520707    275.21026227     0.02814470     77.80900459
     9        0.00651550    275.23127149     0.04018818     89.49145972
    10        0.00782776    275.26469250     0.05301938     97.99785584
    11        0.00914383    275.31213133     0.06628274     104.04252957
    12        0.01045036    275.37572661     0.07986146     108.31335663
    13        0.01176453    275.45759727     0.09363488     111.37255682
    14        0.01306152    275.55993405     0.10752021     113.61823329
    15        0.01437187    275.68524943     0.12149210     115.30394236
    16        0.01569176    275.83591715     0.13550614     116.59603283
    17        0.01700020    276.01320503     0.14947785     117.61531673
    18        0.01830292    276.21691969     0.16332233     118.44573830
    19        0.01961517    276.44608415     0.17698952     119.13349296
    20        0.02092552    276.69975926     0.19045905     119.70268155
    21        0.02223587    276.97710059     0.20372618     120.17711973
    22        0.02354622    277.27692567     0.21680608     120.58243309
    23        0.02485657    277.59769450     0.22973685     120.93519123
    24        0.02616882    277.93811969     0.24257349     121.24073365
    25        0.02747726    278.29769910     0.25536951     121.50036116
    26        0.02878762    278.67654351     0.26816389     121.71496466
    27        0.03009796    279.07476096     0.28098029     121.88482409
    28        0.03140640    279.49209763     0.29382428     122.01165088
    29        0.03271866    279.92797426     0.30669050     122.09865182
    30        0.03403092    280.38144324     0.31957579     122.14894288
    31        0.03534127    280.85086602     0.33248005     122.16782140
    32        0.03664589    281.33376022     0.34540350     122.16230505
    33        0.03795433    281.82724414     0.35834675     122.13491366
    34        0.03926468    282.32883716     0.37130655     122.08234949
    35        0.04057122    282.83696897     0.38427260     122.00130832
    36        0.04189110    283.35089860     0.39722959     121.89415053
    37        0.04320145    283.87035860     0.41016253     121.76906229
    38        0.04451943    284.39532278     0.42306810     121.63364089
    39        0.04581833    284.92581690     0.43595880     121.49027213
    40        0.04712296    285.46148816     0.44884836     121.33983005
    41        0.04843330    286.00113894     0.46173658     121.18592620
    42        0.04975319    286.54282060     0.47461661     121.03105728
    43        0.05106163    287.08460227     0.48749223     120.87109611
    44        0.05237007    287.62536354     0.50037550     120.70082012
    45        0.05367851    288.16495657     0.51327087     120.52384054
    46        0.05498886    288.70377876     0.52617628     120.34914568
    47        0.05629730    289.24227115     0.53909688     120.18080891
    48        0.05760765    289.78070708     0.55204215     120.01749061
    49        0.05892372    290.31928972     0.56500664     119.85657166
    50        0.06022835    290.85842271     0.57795821     119.69544639
    51        0.06153679    291.39893955     0.59085489     119.53308435
    52        0.06284714    291.94200043     0.60367741     119.37150584
    53        0.06415939    292.48855325     0.61643785     119.21594786
    54        0.06546974    293.03869649     0.62916093     119.07214988
    55        0.06678200    293.59145761     0.64186653     118.94022810
    56        0.06809998    294.14515686     0.65456715     118.81314087
    57        0.06940460    294.42541504     0.66742033     118.62145996
