54-1_DIL_202-19_AA6082_average.asc    T=325∞C    phi∞=1.0    Yield=0.33933517
                Zeit   /    Temperatur   /    Phi   /    Flieﬂspannung kf
                  s              ∞C              -              MPa
     4        0.00000000    325.40017700    -0.00006425     0.33933517
     5        0.00279427    325.37179307     0.00024544     2.82701394
     6        0.00558376    325.34982928     0.00062910     6.96493207
     7        0.00824166    325.33648338     0.00114205     13.44136620
     8        0.01102924    325.33259262     0.00188747     22.21730706
     9        0.01382732    325.33812320     0.00299056     32.33076303
    10        0.01660823    325.35250105     0.00452087     42.33168675
    11        0.01939774    325.37487062     0.00645384     51.06197062
    12        0.02218724    325.40434594     0.00870047     58.04723282
    13        0.02497959    325.44014953     0.01116015     63.36168906
    14        0.02777576    325.48149758     0.01375532     67.32533012
    15        0.03056049    325.52730039     0.01643577     70.29158155
    16        0.03334904    325.57600603     0.01916924     72.55569654
    17        0.03614521    325.62589282     0.02193642     74.33299122
    18        0.03893566    325.67573630     0.02472747     75.76830177
    19        0.04172420    325.72536082     0.02753633     76.95418991
    20        0.04451275    325.77558381     0.03035689     77.94990539
    21        0.04729557    325.82754607     0.03318202     78.79769441
    22        0.05009651    325.88191926     0.03600307     79.52954610
    23        0.05288505    325.93849567     0.03881087     80.16685540
    24        0.05567551    325.99629276     0.04159971     80.72286836
    25        0.05846215    326.05400003     0.04436870     81.20982200
    26        0.06125068    326.11048932     0.04711927     81.64194781
    27        0.06404018    326.16507132     0.04985303     82.03209793
    28        0.06682873    326.21732148     0.05257126     82.38887976
    29        0.06962014    326.26673829     0.05527666     82.71734620
    30        0.07240867    326.31278692     0.05797485     83.02167619
    31        0.07519722    326.35549776     0.06067288     83.30424557
    32        0.07799339    326.39607215     0.06337504     83.56470186
    33        0.08078003    326.43676895     0.06607957     83.80523391
    34        0.08357430    326.47994777     0.06878165     84.03222530
    35        0.08636379    326.52690565     0.07147892     84.25089729
    36        0.08915615    326.57735362     0.07417386     84.46138717
    37        0.09194851    326.62988689     0.07687222     84.65917224
    38        0.09473801    326.68304820     0.07957791     84.83955462
    39        0.09752846    326.73619762     0.08228998     85.00276321
    40        0.10031891    326.78964747     0.08500438     85.15483617
    41        0.10310650    326.84407614     0.08771805     85.30338751
    42        0.10589599    326.89965771     0.09043183     85.45110877
    43        0.10868931    326.95549356     0.09314745     85.59537845
    44        0.11147690    327.00976945     0.09586420     85.73330182
    45        0.11426830    327.06056437     0.09858270     85.86192750
    46        0.11705303    327.10674403     0.10130588     85.97855783
    47        0.11983872    327.14837058     0.10403375     86.08494193
    48        0.12263107    327.18651227     0.10676383     86.18573819
    49        0.12542724    327.22271801     0.10949457     86.28389961
    50        0.12821102    327.25849044     0.11222516     86.38028259
    51        0.13099957    327.29500133     0.11495459     86.47494680
    52        0.13379001    327.33307261     0.11768197     86.56750114
    53        0.13657379    327.37316403     0.12040864     86.65599883
    54        0.13937760    327.41518359     0.12313640     86.73856257
    55        0.14216423    327.45835584     0.12586294     86.81743819
    56        0.14495182    327.50143844     0.12858726     86.89468654
    57        0.14774990    327.54315943     0.13131504     86.96662175
    58        0.15053082    327.58262063     0.13404985     87.03076935
    59        0.15332603    327.61970580     0.13678832     87.09072472
    60        0.15611172    327.65547958     0.13952796     87.14868587
    61        0.15889645    327.69209351     0.14227006     87.20172651
    62        0.16168880    327.73178251     0.14501470     87.24931929
    63        0.16448498    327.77545240     0.14775747     87.29876507
    64        0.16726590    327.82203616     0.15049305     87.35732784
    65        0.17005730    327.86923439     0.15322322     87.42127142
    66        0.17284680    327.91500139     0.15595600     87.47954427
    67        0.17563915    327.95856737     0.15869471     87.52745750
    68        0.17842770    328.00039396     0.16143496     87.57005942
    69        0.18122196    328.04143500     0.16417233     87.61432562
    70        0.18401241    328.08242513     0.16690720     87.66303947
    71        0.18680191    328.12358179     0.16964458     87.71301391
    72        0.18959426    328.16470901     0.17238809     87.75934265
    73        0.19238090    328.20553086     0.17513541     87.80087689
    74        0.19517326    328.24600740     0.17788395     87.83794395
    75        0.19796181    328.28638461     0.18063378     87.87102692
    76        0.20075702    328.32692839     0.18338316     87.90367347
    77        0.20354653    328.36756714     0.18612819     87.93983046
    78        0.20633984    328.40774116     0.18886654     87.97961800
    79        0.20912075    328.44655318     0.19159930     88.02039045
    80        0.21191692    328.48306729     0.19433077     88.05900299
    81        0.21470260    328.51657340     0.19706504     88.09418711
    82        0.21749115    328.54674836     0.19980234     88.12771442
    83        0.22028637    328.57369945     0.20254102     88.16073080
    84        0.22307682    328.59790034     0.20528067     88.19266230
    85        0.22585869    328.62008910     0.20802137     88.22386295
    86        0.22865104    328.64117570     0.21076337     88.25430364
    87        0.23143864    328.66207659     0.21350602     88.28365696
    88        0.23423004    328.68337949     0.21624551     88.31361578
    89        0.23702240    328.70498727     0.21897811     88.34590247
    90        0.23981285    328.72611936     0.22170416     88.38082860
    91        0.24260330    328.74584945     0.22442844     88.41685621
    92        0.24539376    328.76384840     0.22715800     88.44981123
    93        0.24818802    328.78078028     0.22989550     88.47797464
    94        0.25097942    328.79811731     0.23263677     88.50445359
    95        0.25376988    328.81758049     0.23537747     88.53161214
    96        0.25655841    328.84049546     0.23811576     88.55997475
    97        0.25934124    328.86718371     0.24085084     88.59052165
    98        0.26212978    328.89655495     0.24358368     88.62443910
    99        0.26492405    328.92627536     0.24631655     88.66173837
   100        0.26771450    328.95368472     0.24905268     88.69846762
   101        0.27050113    328.97700985     0.25179652     88.72796942
   102        0.27328587    328.99610397     0.25454974     88.74780913
   103        0.27607632    329.01229238     0.25730777     88.76174712
   104        0.27887058    329.02750446     0.26006409     88.77460336
   105        0.28165912    329.04324213     0.26281542     88.78948004
   106        0.28445339    329.05996584     0.26556221     88.80727166
   107        0.28724193    329.07721969     0.26830669     88.82579879
   108        0.29002666    329.09436493     0.27104899     88.84297168
   109        0.29281902    329.11138800     0.27378844     88.85853565
   110        0.29560948    329.12919012     0.27652842     88.87204880
   111        0.29840183    329.14912401     0.27927234     88.88424311
   112        0.30119228    329.17208083     0.28201812     88.89839125
   113        0.30399227    329.19775777     0.28476141     88.91789870
   114        0.30677891    329.22458176     0.28750068     88.94237412
   115        0.30956936    329.25026379     0.29023798     88.96651393
   116        0.31236172    329.27258858     0.29297746     88.98469991
   117        0.31514836    329.29005583     0.29572294     88.99541893
   118        0.31792736    329.30217090     0.29847338     89.00140281
   119        0.32072353    329.30932951     0.30122314     89.00697705
   120        0.32351589    329.31240730     0.30396853     89.01461427
   121        0.32630253    329.31232573     0.30671004     89.02404313
   122        0.32909107    329.30983708     0.30945031     89.03322965
   123        0.33188724    329.30558264     0.31219208     89.03973404
   124        0.33467198    329.30033514     0.31493567     89.04319420
   125        0.33746433    329.29525676     0.31768012     89.04490399
   126        0.34025288    329.29192253     0.32042618     89.04491395
   127        0.34305096    329.29193036     0.32317543     89.04254085
