13-1_DIL_179-18_AA6082_average.asc    T=475∞C    phi∞=0.01    Yield=0.2127776
                Zeit   /    Temperatur   /    Phi   /    Flieﬂspannung kf
                  s              ∞C              -              MPa
     4        0.00000000    474.97430420    -0.00003953     0.21277760
     5        0.16298676    475.01208291    -0.00004502     0.23764952
     6        0.32598495    475.04659424    -0.00004976     0.24649495
     7        0.48897361    475.07674455    -0.00005341     0.23971704
     8        0.65196228    475.10159549    -0.00005575     0.23312563
     9        0.81494903    475.12039038    -0.00005680     0.24130976
    10        0.97793960    475.13316332    -0.00005691     0.25574471
    11        1.14092636    475.14098992    -0.00005668     0.26090690
    12        1.30392456    475.14550971    -0.00005667     0.25884855
    13        1.46691322    475.14819933    -0.00005717     0.26195418
    14        1.62989616    475.15001038    -0.00005806     0.27271009
    15        1.79288673    475.15149409    -0.00005894     0.28450931
    16        1.95587921    475.15302167    -0.00005941     0.29270100
    17        2.11886406    475.15471853    -0.00005933     0.29500563
    18        2.28185654    475.15624484    -0.00005879     0.28888727
    19        2.44485092    475.15686882    -0.00005788     0.27721327
    20        2.60783577    475.15595229    -0.00005650     0.27118326
    21        2.77082824    475.15345881    -0.00005447     0.27724538
    22        2.93381882    475.15003085    -0.00005175     0.28638186
    23        3.09680748    475.14657416    -0.00004856     0.28519334
    24        3.25979614    475.14368993    -0.00004526     0.27539708
    25        3.42278099    475.14135902    -0.00004216     0.26849463
    26        3.58577919    475.13902508    -0.00003953     0.26710102
    27        3.74876976    475.13592484    -0.00003757     0.26235551
    28        3.91176033    475.13143934    -0.00003636     0.24485796
    29        4.07475090    475.12539468    -0.00003567     0.22457755
    30        4.23773193    475.11832897    -0.00003499     0.22300676
    31        4.40073013    475.11158437    -0.00003378     0.23908135
    32        4.56371689    475.10699309    -0.00003197     0.24770071
    33        4.72670745    475.10617041    -0.00002997     0.23369413
    34        4.88970184    475.10971837    -0.00002841     0.21446506
    35        5.05268096    475.11671963    -0.00002767     0.21333494
    36        5.21567153    475.12488067    -0.00002774     0.22923267
    37        5.37866592    475.13148791    -0.00002834     0.24902462
    38        5.54166031    475.13477749    -0.00002923     0.26400401
    39        5.70465087    475.13482702    -0.00003022     0.27072705
    40        5.86763572    475.13331933    -0.00003117     0.27092522
    41        6.03063011    475.13238893    -0.00003185     0.27152857
    42        6.19362449    475.13344064    -0.00003202     0.27595431
    43        6.35660743    475.13670918    -0.00003164     0.27911501
    44        6.51959419    475.14156735    -0.00003090     0.27739844
