14-1_DIL_179-18_AA6082_average.asc    T=500∞C    phi∞=0.01    Yield=0.16720219
                Zeit   /    Temperatur   /    Phi   /    Flieﬂspannung kf
                  s              ∞C              -              MPa
     4        0.00000000    500.13571167     0.00002591     0.16720219
     5        0.16298485    500.14378661     0.00002159     0.19963501
     6        0.32597923    500.15016555     0.00001808     0.21871797
     7        0.48896789    500.15521130     0.00001540     0.22368551
     8        0.65195656    500.16015107     0.00001326     0.22333932
     9        0.81495285    500.16614577     0.00001123     0.22243685
    10        0.97794342    500.17348728     0.00000910     0.22076594
    11        1.14093018    500.18148894     0.00000694     0.22436595
    12        1.30391884    500.18897287     0.00000503     0.23694340
    13        1.46690750    500.19474609     0.00000364     0.24942442
    14        1.62990570    500.19771993     0.00000295     0.25340072
    15        1.79288673    500.19692469     0.00000321     0.25402879
    16        1.95588303    500.19179052     0.00000472     0.25748152
    17        2.11886788    500.18259921     0.00000785     0.26182480
    18        2.28186226    500.17061377     0.00001273     0.26285770
    19        2.44484520    500.15762094     0.00001919     0.25633711
    20        2.60783577    500.14518374     0.00002661     0.24454795
    21        2.77083015    500.13412370     0.00003410     0.23039193
    22        2.93382263    500.12453746     0.00004083     0.20933514
    23        3.09681511    500.11631627     0.00004626     0.18978230
    24        3.25980377    500.10981180     0.00005015     0.18772519
    25        3.42278671    500.10613485     0.00005241     0.19638221
    26        3.58578110    500.10684265     0.00005294     0.19922037
    27        3.74877358    500.11329294     0.00005168     0.19867674
    28        3.91176414    500.12614181     0.00004865     0.20351091
    29        4.07474899    500.14510660     0.00004414     0.21222376
    30        4.23774147    500.16872199     0.00003866     0.22596322
    31        4.40072441    500.19401807     0.00003291     0.24531323
    32        4.56372452    500.21661858     0.00002770     0.26146441
    33        4.72671890    500.23179596     0.00002392     0.27053803
    34        4.88970375    500.23627825     0.00002231     0.27805137
    35        5.05269242    500.22984767     0.00002317     0.28608042
    36        5.21567917    500.21570111     0.00002614     0.28626192
    37        5.37867356    500.19917416     0.00003030     0.27066620
    38        5.54166031    500.18541523     0.00003457     0.24409958
    39        5.70464706    500.17733383     0.00003823     0.22120495
    40        5.86763382    500.17494831     0.00004105     0.21458037
    41        6.03063774    500.17617472     0.00004313     0.22445420
    42        6.19362641    500.17819920     0.00004469     0.23904145
    43        6.35661697    500.17868433     0.00004583     0.24577877
    44        6.51960754    500.17661906     0.00004648     0.24516030
    45        6.68259430    500.17269717     0.00004650     0.24690488
    46        6.84557724    500.16890105     0.00004576     0.24964657
    47        7.00856972    500.16726132     0.00004439     0.24729169
    48        7.17156029    500.16847352     0.00004286     0.24527469
    49        7.33455086    500.17135933     0.00004180     0.24723158
