31-1_DIL_179-18_AA6082_average.asc    T=400∞C    phi∞=10.0    Yield=0.0
                Zeit   /    Temperatur   /    Phi   /    Flieﬂspannung kf
                  s              ∞C              -              MPa
    40        0.04715729    399.63075614     0.00008654     0.32223337
    41        0.04846192    399.62189253     0.00008709     0.32933568
    42        0.04977989    399.61314566     0.00008814     0.33061159
    43        0.05108071    399.60572904     0.00008950     0.32460073
    44        0.05239296    399.60047061     0.00009091     0.31553250
    45        0.05370140    399.59743245     0.00009212     0.30823300
    46        0.05501748    399.59595904     0.00009304     0.30168978
    47        0.05631828    399.59502809     0.00009374     0.29059169
    48        0.05763817    399.59362009     0.00009462     0.27720622
    49        0.05894089    399.59101953     0.00009625     0.27139772
    50        0.06026077    399.58710624     0.00009903     0.27905383
    51        0.06156158    399.58255415     0.00010292     0.29624048
    52        0.06288147    399.57869659     0.00010740     0.31014008
    53        0.06418228    399.57699758     0.00011179     0.31256801
    54        0.06550407    399.57845175     0.00011553     0.30624255
    55        0.06680298    399.58330733     0.00011830     0.29293244
    56        0.06810761    399.59114337     0.00011997     0.27156198
    57        0.06942558    399.60103552     0.00012055     0.24382634
    58        0.07073974    399.61168939     0.00012037     0.22168325
    59        0.07205200    399.62168025     0.00012000     0.21915311
    60        0.07336807    399.62985293     0.00012008     0.23102607
    61        0.07466698    399.63565288     0.00012097     0.24412604
    62        0.07597542    399.63915087     0.00012262     0.25198700
    63        0.07729530    399.64082569     0.00012465     0.25301775
    64        0.07859039    399.64137919     0.00012668     0.25326614
    65        0.07990647    399.64174737     0.00012854     0.25711808
    66        0.08121682    399.64318182     0.00013029     0.26125914
    67        0.08253098    399.64707471     0.00013202     0.26151567
    68        0.08382987    399.65434407     0.00013370     0.25894060
    69        0.08514786    399.66469625     0.00013513     0.26098027
    70        0.08645058    399.67643278     0.00013614     0.27141251
    71        0.08776856    399.68714552     0.00013669     0.28321549
    72        0.08907318    399.69490807     0.00013697     0.28505217
    73        0.09038544    399.69916950     0.00013733     0.27413850
    74        0.09169197    399.70078382     0.00013805     0.25820177
    75        0.09301186    399.70120144     0.00013922     0.24564999
    76        0.09431648    399.70143822     0.00014073     0.23979351
    77        0.09562492    399.70161832     0.00014238     0.24149406
    78        0.09693145    399.70137083     0.00014396     0.25079733
    79        0.09823609    399.70051628     0.00014537     0.26023934
    80        0.09955216    399.69922028     0.00014684     0.26024686
    81        0.10087014    399.69747211     0.00015062     0.25511851
    82        0.10217285    399.69456904     0.00016640     0.25891227
    83        0.10348319    399.68929301     0.00022427     0.27567790
    84        0.10479164    399.68075371     0.00039721     0.28980559
    85        0.10610390    399.66927028     0.00082881     0.29560778
    86        0.10741615    399.65663048     0.00175375     0.64700872
    87        0.10872459    399.64549416     0.00349204     2.88169781
    88        0.11003494    399.63833121     0.00640235     9.28845505
    89        0.11129570    399.63670258     0.01079911     20.33710896
    90        0.11260796    399.64143798     0.01686748     33.61123593
    91        0.11392021    399.65343416     0.02462163     45.98422917
    92        0.11523437    399.67423535     0.03392581     55.70897766
    93        0.11653900    399.70585788     0.04455469     62.57473873
    94        0.11784553    399.75005299     0.05625341     67.14855109
    95        0.11915206    399.80759228     0.06877556     70.10378709
    96        0.12047195    399.87801593     0.08190068     71.97351339
    97        0.12177467    399.95994086     0.09543941     73.16304384
    98        0.12309265    400.05179294     0.10923133     73.94288875
    99        0.12439728    400.15271465     0.12314103     74.44953084
   100        0.12570572    400.26329357     0.13705758     74.75779502
   101        0.12701798    400.38573322     0.15089862     74.92941052
   102        0.12833023    400.52330990     0.16461419     75.02451333
   103        0.12964439    400.67934091     0.17818492     75.08985583
   104        0.13095093    400.85614073     0.19161407     75.14157482
   105        0.13225555    401.05440011     0.20491747     75.17831495
   106        0.13356781    401.27319032     0.21811572     75.19494452
   107        0.13487434    401.51053713     0.23123081     75.17996876
   108        0.13618660    401.76423872     0.24428580     75.12591158
   109        0.13749504    402.03239671     0.25730552     75.04218519
   110        0.13880348    402.31331283     0.27031622     74.94124958
   111        0.14011574    402.60497363     0.28334322     74.83006339
   112        0.14142418    402.90468378     0.29640713     74.71289259
   113        0.14273453    403.20917281     0.30952007     74.58480745
   114        0.14404106    403.51513622     0.32268332     74.43966380
   115        0.14535332    403.82001062     0.33588740     74.27620143
   116        0.14666557    404.12260907     0.34911439     74.08827400
   117        0.14798355    404.42312948     0.36234239     73.86688569
   118        0.14928627    404.72245867     0.37555067     73.61335159
   119        0.15059280    405.02138286     0.38872395     73.34310792
   120        0.15191078    405.32034918     0.40185428     73.07194581
   121        0.15321922    405.61968001     0.41494052     72.80184268
   122        0.15452385    405.91966601     0.42798685     72.52639797
   123        0.15583992    406.22035113     0.44100170     72.24791969
   124        0.15714645    406.52135057     0.45399759     71.97590234
   125        0.15845299    406.82192513     0.46699119     71.71407241
   126        0.15977478    407.12111013     0.48000211     71.46287321
   127        0.16107940    407.41771019     0.49304975     71.22357269
   128        0.16238785    407.71033220     0.50614873     70.99798985
   129        0.16370201    407.99763949     0.51930466     70.78724114
   130        0.16500473    408.27860247     0.53251198     70.58703365
   131        0.16632080    408.55245444     0.54575505     70.38769709
   132        0.16762734    408.81860899     0.55901166     70.18096980
   133        0.16893005    409.07703915     0.57225767     69.96611039
   134        0.17024803    409.32892267     0.58547026     69.74586915
   135        0.17155647    409.57668613     0.59862617     69.52148579
   136        0.17285919    409.82306004     0.61168866     69.29959643
   137        0.17418098    410.06981951     0.62457869     69.09530961
   138        0.17548752    410.31716776     0.63713773     68.91646328
   139        0.17679024    410.56402776     0.64910517     68.73658008
   140        0.17810822    410.80876100     0.66013499     68.40791123
