21-1_DIL_179-18_AA6082_average.asc    T=500∞C    phi∞=0.1    Yield=0.09521096
                Zeit   /    Temperatur   /    Phi   /    Flieﬂspannung kf
                  s              ∞C              -              MPa
     4        0.00000000    500.03651428    -0.00004997     0.09521096
     5        0.01899910    500.06842178    -0.00005282     0.18488913
     6        0.03799820    500.10034244    -0.00005560     0.23879366
     7        0.05700493    500.13201597    -0.00005851     0.26293418
     8        0.07600593    500.16250348    -0.00006166     0.27336411
     9        0.09500122    500.19037324    -0.00006485     0.28319835
    10        0.11399841    500.21427295    -0.00006758     0.29539769
    11        0.13300514    500.23326680    -0.00006931     0.30592864
    12        0.15199661    500.24675195    -0.00006975     0.31095342
    13        0.17100715    500.25434628    -0.00006896     0.31075094
    14        0.19000244    500.25609784    -0.00006734     0.30460251
    15        0.20900345    500.25286058    -0.00006539     0.29403600
    16        0.22800826    500.24637837    -0.00006353     0.28476581
    17        0.24700737    500.23883551    -0.00006198     0.28010270
    18        0.26601029    500.23209680    -0.00006089     0.27899052
    19        0.28500938    500.22710548    -0.00006036     0.27768072
    20        0.30400276    500.22372714    -0.00006059     0.27616372
    21        0.32299996    500.22096600    -0.00006172     0.27628954
    22        0.34200096    500.21734967    -0.00006373     0.27773861
    23        0.36100006    500.21145161    -0.00006632     0.28218834
    24        0.38000488    500.20259871    -0.00006905     0.28881021
    25        0.39900398    500.19149668    -0.00007152     0.29340464
    26        0.41800499    500.18017521    -0.00007356     0.29513353
    27        0.43700408    500.17095370    -0.00007517     0.29590878
    28        0.45600128    500.16497821    -0.00007644     0.29866776
    29        0.47499847    500.16141087    -0.00007738     0.30487721
    30        0.49400329    500.15792617    -0.00007793     0.31185000
    31        0.51300048    500.15213478    -0.00007803     0.31547997
    32        0.53200340    500.14291229    -0.00007758     0.31361813
    33        0.55100441    500.13091015    -0.00007661     0.30909292
    34        0.57000923    500.11825162    -0.00007530     0.30812240
    35        0.58900070    500.10773079    -0.00007402     0.30885305
    36        0.60799980    500.10173477    -0.00007317     0.30375474
    37        0.62700463    500.10118357    -0.00007285     0.29585491
    38        0.64600754    500.10504395    -0.00007276     0.29381423
    39        0.66500282    500.11083590    -0.00007235     0.29804851
    40        0.68399811    500.11588342    -0.00007127     0.30217072
    41        0.70300292    500.11850266    -0.00006962     0.30038309
    42        0.72199821    500.11845853    -0.00006780     0.29088598
    43        0.74099922    500.11670946    -0.00006614     0.27869800
    44        0.75999641    500.11497071    -0.00006462     0.27454453
    45        0.77900123    500.11543198    -0.00006305     0.28178285
    46        0.79800415    500.12040668    -0.00006141     0.28488859
    47        0.81700516    500.13159054    -0.00005996     0.26892504
    48        0.83600807    500.14914188    -0.00005898     0.24834255
    49        0.85499954    500.17122949    -0.00005814     0.24538249
    50        0.87400436    500.19445927    -0.00005561     0.25793074
    51        0.89300537    500.21503973    -0.00004703     0.27095338
    52        0.91199874    500.23023574    -0.00002447     0.28152721
    53        0.93099594    500.23954574     0.00002440     0.33933552
    54        0.95000267    500.24497801     0.00011705     0.58534359
    55        0.96900177    500.25008248     0.00027694     1.24393542
    56        0.98799896    500.25809517     0.00053398     2.65912856
    57        1.00700950    500.27013021     0.00092354     5.32792384
    58        1.02525330    500.28434855     0.00148208     9.58839293
    59        1.04426002    500.29649625     0.00223981     15.05277878
    60        1.06326103    500.30142678     0.00321274     20.57282501
    61        1.08225250    500.29467146     0.00439797     25.01889097
    62        1.10125733    500.27331114     0.00577447     27.97847293
    63        1.12025833    500.23612459     0.00730860     29.68460257
    64        1.13925934    500.18339669     0.00896173     30.57045212
    65        1.15826226    500.11660690     0.01069714     30.98908879
    66        1.17725754    500.03805466     0.01248452     31.16507282
    67        1.19625664    499.95056433     0.01430177     31.23302648
    68        1.21525765    499.85736140     0.01613462     31.26767824
    69        1.23425865    499.76194124     0.01797500     31.29714189
    70        1.25326156    499.66772070     0.01981898     31.32419905
    71        1.27225113    499.57758004     0.02166498     31.35037763
    72        1.29126358    499.49358646     0.02351251     31.37898414
    73        1.31025887    499.41703041     0.02536158     31.40824207
    74        1.32925224    499.34870224     0.02721240     31.43444810
    75        1.34825134    499.28922605     0.02906522     31.46091250
    76        1.36725044    499.23918672     0.03092018     31.48774993
    77        1.38625718    499.19891086     0.03277722     31.50459986
    78        1.40526199    499.16811980     0.03463605     31.51124633
    79        1.42425727    499.14583461     0.03649627     31.51959872
    80        1.44325828    499.13067761     0.03835746     31.53034973
    81        1.46226311    499.12142955     0.04021927     31.53509482
    82        1.48125267    499.11760067     0.04208136     31.53491481
    83        1.50024795    499.11974574     0.04394338     31.53343795
    84        1.51925468    499.12930673     0.04580496     31.52727563
    85        1.53825760    499.14800318     0.04766575     31.51678432
    86        1.55725670    499.17702010     0.04952551     31.50946695
    87        1.57625580    499.21627462     0.05138418     31.50753244
    88        1.59525681    499.26405317     0.05324199     31.50502615
    89        1.61425781    499.31736031     0.05509942     31.50039486
    90        1.63325500    499.37302888     0.05695704     31.49762580
    91        1.65225220    499.42896822     0.05881527     31.49329894
    92        1.67125512    499.48465534     0.06067422     31.48076504
    93        1.69025803    499.54064006     0.06253377     31.46477392
    94        1.70925903    499.59772704     0.06439368     31.45258318
    95        1.72825432    499.65655063     0.06625371     31.44350635
    96        1.74725341    499.71757118     0.06811354     31.43610368
    97        1.76625633    499.78106576     0.06997296     31.42796717
    98        1.78526116    499.84686089     0.07183200     31.41602207
    99        1.80425453    499.91395238     0.07369096     31.40249388
   100        1.82324982    499.98037835     0.07555027     31.39106675
   101        1.84225845    500.04360155     0.07741015     31.38297525
   102        1.86125946    500.10125297     0.07927051     31.37741570
   103        1.88026428    500.15178666     0.08113105     31.36992350
   104        1.89925766    500.19473655     0.08299147     31.35940268
   105        1.91825485    500.23058258     0.08485158     31.35312994
   106        1.93725777    500.26038037     0.08671115     31.35005800
   107        1.95625877    500.28537355     0.08856996     31.34207037
   108        1.97526360    500.30682307     0.09042788     31.33294211
   109        1.99425697    500.32602796     0.09228495     31.33048239
   110        2.01325226    500.34414852     0.09414137     31.33353682
   111        2.03225517    500.36159724     0.09599749     31.33501290
   112        2.05126190    500.37749081     0.09785382     31.33031890
   113        2.07026291    500.38997680     0.09971094     31.32442460
   114        2.08926010    500.39745019     0.10156929     31.32529687
   115        2.10826111    500.39965255     0.10342889     31.32624923
   116        2.12725067    500.39776877     0.10528928     31.31705091
   117        2.14625740    500.39371243     0.10714980     31.30526977
   118        2.16525650    500.38942938     0.10900981     31.29845055
   119        2.18425369    500.38665566     0.11086899     31.29584847
   120        2.20325280    500.38688587     0.11272742     31.29772861
   121        2.22225380    500.39118779     0.11458550     31.29997747
   122        2.24125290    500.39986639     0.11644373     31.30101287
   123        2.26026153    500.41224603     0.11830238     31.30347327
   124        2.27925873    500.42676632     0.12016131     31.30383599
   125        2.29825402    500.44135760     0.12202014     31.29970340
   126        2.31725692    500.45388267     0.12387856     31.29527162
   127        2.33625031    500.46246559     0.12573656     31.29428316
   128        2.35525704    500.46576696     0.12759452     31.29548362
   129        2.37425041    500.46333064     0.12945303     31.29600191
   130        2.39325714    500.45582897     0.13131265     31.29620080
   131        2.41225052    500.44487445     0.13317373     31.29641536
   132        2.43125916    500.43244481     0.13503627     31.29714633
   133        2.45025253    500.42036453     0.13689984     31.30040560
   134        2.46925544    500.41008901     0.13876372     31.30332993
   135        2.48825455    500.40258269     0.14062713     31.30057535
   136        2.50725746    500.39809394     0.14248962     31.29413087
   137        2.52625274    500.39603277     0.14435118     31.29170040
   138        2.54525947    500.39520834     0.14621206     31.29561322
   139        2.56425666    500.39423766     0.14807254     31.29883965
   140        2.58325195    500.39175575     0.14993281     31.29530193
   141        2.60225677    500.38650990     0.15179301     31.29021203
   142        2.62125778    500.37776733     0.15365323     31.29089675
   143        2.64025879    500.36601330     0.15551340     31.29428672
   144        2.65925788    500.35318499     0.15737319     31.29331917
   145        2.67826080    500.34178157     0.15923232     31.28697107
   146        2.69725418    500.33327388     0.16109079     31.27995595
   147        2.71627235    500.32711497     0.16294903     31.27715803
   148        2.73525810    500.32119478     0.16480764     31.27972890
   149        2.75426292    500.31328302     0.16666706     31.28419660
   150        2.77325440    500.30233385     0.16852736     31.28459440
   151        2.79225540    500.28893035     0.17038827     31.28211422
   152        2.81126023    500.27483794     0.17224927     31.28314631
   153        2.83025170    500.26204706     0.17410981     31.28498132
   154        2.84925461    500.25185517     0.17596952     31.28388556
   155        2.86825943    500.24446156     0.17782841     31.28463735
   156        2.88726234    500.23917803     0.17968683     31.28846824
   157        2.90626144    500.23495086     0.18154518     31.29036684
   158        2.92525672    500.23077338     0.18340365     31.28810095
   159        2.94425583    500.22579595     0.18526213     31.28358172
   160        2.96325492    500.21927063     0.18712033     31.28039807
   161        2.98225402    500.21057633     0.18897814     31.28218964
   162        3.00125313    500.19938016     0.19083577     31.29011717
   163        3.02026177    500.18579917     0.19269369     31.30047617
   164        3.03925895    500.17047514     0.19455249     31.30712325
   165        3.05825806    500.15460402     0.19641266     31.30695848
   166        3.07725715    500.13992769     0.19827446     31.30202104
   167        3.09625816    500.12857144     0.20013772     31.29624582
   168        3.11525535    500.12262216     0.20200185     31.28826102
   169        3.13425064    500.12351283     0.20386600     31.27671198
   170        3.15325546    500.13143451     0.20572941     31.26718467
   171        3.17226219    500.14502979     0.20759173     31.26218482
   172        3.19125748    500.16155577     0.20945313     31.25921366
   173        3.21026039    500.17755790     0.21131407     31.25754127
   174        3.22924996    500.18984691     0.21317491     31.25741297
   175        3.24825668    500.19634787     0.21503566     31.25450818
   176        3.26725769    500.19645234     0.21689606     31.24547936
   177        3.28626252    500.19087051     0.21875593     31.23748155
   178        3.30525398    500.18129481     0.22061527     31.23753175
   179        3.32425499    500.17010835     0.22247411     31.24381864
   180        3.34325981    500.16001551     0.22433225     31.24892357
   181        3.36226082    500.15332792     0.22618933     31.24575355
   182        3.38125991    500.15100062     0.22804521     31.23730844
   183        3.40026093    500.15202604     0.22990024     31.23390484
   184        3.41925430    500.15377977     0.23175522     31.23763935
   185        3.43826294    500.15322789     0.23361108     31.24092547
   186        3.45726013    500.14822784     0.23546856     31.23850153
   187        3.47625161    500.13819341     0.23732805     31.23351625
   188        3.49525642    500.12402378     0.23918955     31.23095559
   189        3.51425552    500.10766838     0.24105266     31.22618197
   190        3.53326034    500.09161424     0.24291672     31.21510582
   191        3.55225945    500.07830437     0.24478097     31.20266453
   192        3.57125854    500.06952179     0.24664485     31.19172566
   193        3.59025955    500.06599725     0.24850819     31.18327679
   194        3.60926247    500.06744343     0.25037109     31.17716069
   195        3.62825584    500.07289624     0.25223376     31.16939419
   196        3.64725686    500.08112935     0.25409640     31.15781678
   197        3.66626167    500.09106358     0.25595912     31.14776323
   198        3.68525887    500.10206926     0.25782184     31.14601400
   199        3.70424842    500.11384694     0.25968413     31.14769632
   200        3.72326088    500.12577414     0.26154548     31.14166221
   201        3.74225807    500.13630011     0.26340569     31.12892795
   202        3.76125717    500.14322619     0.26526517     31.12150422
   203        3.78026199    500.14490386     0.26712481     31.12298933
   204        3.79925346    500.14133758     0.26898556     31.12494627
   205        3.81825828    500.13421408     0.27084806     31.12115141
   206        3.83725738    500.12597457     0.27271238     31.11301217
   207        3.85625648    500.11881095     0.27457802     31.10339276
   208        3.87525749    500.11410002     0.27644415     31.09207695
   209        3.89425468    500.11213846     0.27830998     31.07623643
   210        3.91325950    500.11207850     0.28017510     31.05743435
   211        3.93226433    500.11227584     0.28203952     31.04363156
   212        3.95125962    500.11105671     0.28390344     31.03710402
   213        3.97025680    500.10746636     0.28576698     31.03070893
   214        3.98925591    500.10158038     0.28763012     31.01853346
   215        4.00825691    500.09435123     0.28949275     31.00489520
   216        4.02725792    500.08719590     0.29135475     30.99718036
   217        4.04625321    500.08152090     0.29321607     30.99380837
   218        4.06525421    500.07833857     0.29507678     30.98907566
   219        4.08426285    500.07806084     0.29693704     30.98135223
   220        4.10325241    500.08041970     0.29879695     30.97246358
   221        4.12225342    500.08444555     0.30065665     30.96324620
   222        4.14125251    500.08862090     0.30251632     30.95362287
   223        4.16025543    500.09137244     0.30437631     30.94531797
   224        4.17926216    500.09172239     0.30623694     30.93838050
   225        4.19825363    500.08963681     0.30809840     30.92835365
   226        4.21725655    500.08589962     0.30996067     30.91303158
   227        4.23625755    500.08184988     0.31182367     30.89723584
   228        4.25525283    500.07929236     0.31368724     30.88637894
   229        4.27425385    500.08039807     0.31555109     30.87928690
   230        4.29325104    500.08722932     0.31741476     30.86803322
   231        4.31225586    500.10089648     0.31927781     30.85014410
   232        4.33125305    500.12077552     0.32114016     30.83368746
   233        4.35025406    500.14429219     0.32300211     30.82401058
   234        4.36925506    500.16754573     0.32486408     30.82001047
   235        4.38825798    500.18662175     0.32672624     30.81657372
   236        4.40725708    500.19896686     0.32858843     30.80625299
   237        4.42625428    500.20401131     0.33045040     30.78861650
   238        4.44525718    500.20269794     0.33231210     30.77084707
   239        4.46425819    500.19647079     0.33417374     30.75806044
   240        4.48325920    500.18667616     0.33603551     30.74987084
   241        4.50226021    500.17473168     0.33789743     30.74285048
   242        4.52126121    500.16252800     0.33975921     30.73229539
   243        4.54025459    500.15233636     0.34162047     30.71814893
   244        4.55925941    500.14609724     0.34348087     30.70664207
   245        4.57825470    500.14464609     0.34534028     30.69885753
   246        4.59726334    500.14746801     0.34719871     30.69201812
   247        4.61626434    500.15294255     0.34905633     30.68596549
   248        4.63525390    500.15857427     0.35091351     30.67745628
   249        4.65425682    500.16109514     0.35277101     30.66646388
   250        4.67325974    500.15704642     0.35462986     30.65853190
   251        4.69225120    500.14429576     0.35649097     30.65304090
   252        4.71125412    500.12374489     0.35835463     30.64494863
   253        4.73025703    500.09965272     0.36022043     30.63008769
   254        4.74925995    500.07785847     0.36208759     30.60917909
   255        4.76826096    500.06302461     0.36395521     30.59059795
   256        4.78726387    500.05679312     0.36582247     30.57696238
   257        4.80626678    500.05773543     0.36768867     30.56182979
   258        4.82526207    500.06256911     0.36955325     30.54294007
   259        4.84425544    500.06771244     0.37141591     30.52343644
   260        4.86326217    500.07059439     0.37327664     30.50916445
   261        4.88225746    500.07038851     0.37513568     30.50143675
   262        4.90126419    500.06797547     0.37699342     30.49275819
   263        4.92025947    500.06522967     0.37885038     30.48002839
   264        4.93925858    500.06397541     0.38070717     30.46694620
   265        4.95825577    500.06501638     0.38256454     30.45687682
   266        4.97725487    500.06766574     0.38442315     30.45126208
   267        4.99625397    500.07011350     0.38628324     30.44637626
   268        5.01525306    500.07051186     0.38814451     30.43685128
   269        5.03425216    500.06808421     0.39000624     30.42265487
   270        5.05324936    500.06346624     0.39186761     30.40782236
   271        5.07226181    500.05804804     0.39372815     30.39523082
