48-1_DIL_202-19_AA6082_average.asc    T=325∞C    phi∞=0.1    Yield=0.29546041
                Zeit   /    Temperatur   /    Phi   /    Flieﬂspannung kf
                  s              ∞C              -              MPa
     4        0.00000000    325.12457276     0.00008704     0.29546041
     5        0.01899338    325.16491000     0.00019725     1.29783010
     6        0.03798866    325.20182484     0.00038445     3.11490665
     7        0.05699539    325.23310558     0.00064840     6.13785663
     8        0.07528305    325.25713525     0.00097176     10.61087310
     9        0.09427833    325.27337498     0.00135847     16.65211163
    10        0.11328697    325.28229140     0.00186100     24.10147699
    11        0.13228607    325.28465328     0.00256779     32.27534655
    12        0.15127754    325.28078800     0.00354763     40.12407827
    13        0.17027855    325.27050312     0.00480365     46.79015610
    14        0.18928527    325.25372113     0.00628032     51.95275792
    15        0.20828056    325.23115404     0.00790074     55.73035187
    16        0.22728539    325.20437203     0.00959727     58.43032394
    17        0.24628258    325.17530416     0.01132632     60.37345980
    18        0.26528359    325.14571932     0.01306732     61.81929789
    19        0.28428269    325.11705426     0.01481352     62.95088760
    20        0.30327987    325.09044041     0.01656537     63.88395394
    21        0.32228279    325.06661961     0.01832662     64.68648120
    22        0.34127808    325.04577541     0.02010039     65.39658897
    23        0.36028290    325.02763232     0.02188856     66.03180659
    24        0.37928200    325.01200652     0.02369216     66.59893451
    25        0.39828491    324.99946530     0.02550967     67.10504629
    26        0.41728592    324.99149733     0.02733648     67.55986947
    27        0.43628884    324.98998319     0.02916667     67.97326072
    28        0.45528221    324.99637883     0.03099672     68.35221568
    29        0.47428322    325.01116467     0.03282754     68.69815722
    30        0.49327850    325.03368017     0.03466031     69.01068125
    31        0.51228142    325.06214210     0.03649351     69.29218395
    32        0.53128052    325.09386488     0.03832525     69.54742372
    33        0.55027771    325.12591760     0.04015493     69.78217829
    34        0.56928253    325.15605319     0.04198531     69.99903004
    35        0.58827782    325.18322865     0.04382064     70.19720939
    36        0.60728836    325.20731013     0.04565924     70.38040697
    37        0.62627602    325.22840416     0.04749444     70.55664944
    38        0.64528465    325.24657320     0.04932375     70.72997289
