28-1_DIL_179-18_AA6082_average.asc    T=500∞C    phi∞=1.0    Yield=0.0803577
                Zeit   /    Temperatur   /    Phi   /    Flieﬂspannung kf
                  s              ∞C              -              MPa
     4        0.00000000    499.70539856     0.00000764     0.08035770
     5        0.00279236    499.72575991    -0.00000019     0.11977075
     6        0.00558854    499.74531298    -0.00000706     0.15997189
     7        0.00837708    499.76317407    -0.00001271     0.18784133
     8        0.01116562    499.77846127    -0.00001712     0.20150422
     9        0.01395607    499.79050004    -0.00002030     0.20572083
    10        0.01674842    499.79885859    -0.00002222     0.20937282
    11        0.01953888    499.80330109    -0.00002277     0.21603537
    12        0.02232361    499.80375814    -0.00002193     0.21728369
    13        0.02512169    499.80039224    -0.00001983     0.21060138
    14        0.02791023    499.79379980    -0.00001675     0.20301011
    15        0.03069878    499.78523355    -0.00001313     0.19714527
    16        0.03348541    499.77655369    -0.00000956     0.19224523
    17        0.03627015    499.76968415    -0.00000672     0.18799540
    18        0.03906823    499.76572185    -0.00000522     0.18414281
    19        0.04185868    499.76422840    -0.00000533     0.18394657
    20        0.04464531    499.76326042    -0.00000673     0.19183574
    21        0.04743385    499.76029167    -0.00000854     0.20476985
    22        0.05022240    499.75360247    -0.00000972     0.21457772
    23        0.05301285    499.74333261    -0.00000965     0.21684173
    24        0.05580521    499.73152786    -0.00000842     0.20932144
    25        0.05858994    499.72116820    -0.00000676     0.19505498
    26        0.06138993    499.71483449    -0.00000558     0.18154087
    27        0.06417847    499.71373013    -0.00000549     0.17170148
    28        0.06697083    499.71729636    -0.00000658     0.17004997
    29        0.06975937    499.72331501    -0.00000838     0.18068142
    30        0.07254601    499.72846106    -0.00001003     0.20075961
    31        0.07533645    499.72932873    -0.00001045     0.22312753
    32        0.07812309    499.72367571    -0.00000829     0.23726477
    33        0.08091354    499.71132979    -0.00000092     0.23673403
    34        0.08370781    499.69429743     0.00001777     0.22238518
    35        0.08649444    499.67600985     0.00006004     0.20396396
    36        0.08928299    499.66003546     0.00014594     0.20329117
    37        0.09207153    499.64888141     0.00030363     0.29482710
    38        0.09486389    499.64353584     0.00056909     0.73346279
    39        0.09765625    499.64391656     0.00098563     2.08935733
    40        0.10044861    499.64968039     0.00160167     5.17460738
    41        0.10303879    499.66066171     0.00246464     10.48912127
    42        0.10582161    499.67674782     0.00361159     17.46031546
    43        0.10862351    499.69759205     0.00506029     24.51753552
    44        0.11141396    499.72257160     0.00680513     30.21249033
    45        0.11420250    499.75097324     0.00881949     34.06655229
    46        0.11698341    499.78214415     0.01106262     36.37960186
    47        0.11977959    499.81549012     0.01348809     37.67340426
    48        0.12256814    499.85040110     0.01605082     38.38018107
    49        0.12536621    499.88619498     0.01871146     38.77529744
    50        0.12815094    499.92214993     0.02143819     39.01195500
    51        0.13093567    499.95770011     0.02420656     39.16870105
    52        0.13373184    499.99269416     0.02699841     39.28318001
    53        0.13652230    500.02739983     0.02980056     39.36867298
    54        0.13931465    500.06211498     0.03260362     39.42678622
    55        0.14210511    500.09668773     0.03540121     39.46265091
    56        0.14489556    500.13035715     0.03818925     39.48515365
    57        0.14768028    500.16201688     0.04096570     39.49929530
    58        0.15046692    500.19071912     0.04373012     39.51160372
    59        0.15325547    500.21613603     0.04648325     39.53206593
    60        0.15604210    500.23867049     0.04922642     39.56176831
    61        0.15883446    500.25905120     0.05196118     39.59093872
    62        0.16163827    500.27762720     0.05468922     39.61722363
    63        0.16442108    500.29390187     0.05741249     39.65061181
    64        0.16721344    500.30675693     0.06013319     39.69265907
    65        0.17000389    500.31527467     0.06285338     39.73541160
    66        0.17279434    500.31949070     0.06557462     39.77620389
    67        0.17558289    500.32044524     0.06829767     39.81222519
    68        0.17837333    500.31960257     0.07102256     39.83973545
    69        0.18115997    500.31823865     0.07374877     39.86402660
    70        0.18394852    500.31715155     0.07647561     39.89143534
    71        0.18674469    500.31656337     0.07920256     39.92045778
    72        0.18953323    500.31609433     0.08192955     39.94892462
