25-1_DIL_179-18_AA6082_average.asc    T=425∞C    phi∞=1.0    Yield=0.13322064
                Zeit   /    Temperatur   /    Phi   /    Flieﬂspannung kf
                  s              ∞C              -              MPa
     4        0.00000000    424.75120544     0.00005489     0.13322064
     5        0.00278282    424.75755686     0.00006164     0.18345818
     6        0.00556946    424.76195094     0.00006836     0.22222147
     7        0.00836945    424.76391627     0.00007509     0.24301829
     8        0.01115227    424.76407688     0.00008173     0.24791715
     9        0.01394081    424.76423141     0.00008787     0.24350417
    10        0.01673508    424.76680141     0.00009288     0.23179383
    11        0.01952362    424.77369648     0.00009619     0.21738396
    12        0.02231026    424.78523509     0.00009767     0.20970316
    13        0.02510071    424.79990038     0.00009768     0.21171038
    14        0.02789116    424.81515946     0.00009688     0.21926005
    15        0.03067970    424.82877618     0.00009584     0.22739887
    16        0.03346825    424.83969037     0.00009485     0.23247532
    17        0.03626061    424.84791103     0.00009382     0.23461036
    18        0.03905678    424.85367657     0.00009263     0.23466514
    19        0.04184151    424.85672550     0.00009136     0.23232160
    20        0.04463005    424.85633995     0.00009034     0.23329379
    21        0.04741860    424.85201119     0.00008994     0.23542823
    22        0.05020905    424.84399498     0.00009033     0.22541552
    23        0.05300331    424.83326644     0.00009140     0.20911162
    24        0.05579186    424.82104273     0.00009282     0.20444740
    25        0.05858231    424.80836555     0.00009422     0.21211046
    26        0.06136703    424.79604027     0.00009533     0.22290563
    27        0.06415939    424.78484412     0.00009609     0.23000125
    28        0.06694794    424.77567793     0.00009660     0.22635956
    29        0.06973648    424.76939800     0.00009711     0.21089140
    30        0.07252884    424.76638266     0.00009789     0.19509848
    31        0.07532120    424.76619409     0.00009927     0.19064049
    32        0.07811737    424.76770080     0.00010185     0.19587730
    33        0.08090019    424.76970361     0.00010743     0.19938766
    34        0.08368683    424.77169519     0.00012095     0.19487279
    35        0.08647728    424.77420184     0.00015287     0.18989814
    36        0.08926964    424.77841135     0.00022059     0.19282983
    37        0.09205627    424.78532442     0.00034757     0.22621326
    38        0.09485817    424.79500348     0.00056139     0.41497715
    39        0.09764671    424.80637596     0.00089301     1.14310416
    40        0.10043144    424.81768756     0.00137802     3.14400479
    41        0.10320663    424.82737070     0.00205717     7.25167100
    42        0.10595322    424.83488146     0.00297230     13.78832415
    43        0.10874177    424.84106587     0.00415759     22.00606351
    44        0.11152840    424.84791399     0.00563009     30.29084889
    45        0.11432076    424.85792115     0.00738479     37.20515438
    46        0.11710930    424.87339530     0.00939628     42.23833439
    47        0.11990357    424.89594406     0.01162564     45.62228782
    48        0.12269211    424.92626125     0.01402884     47.83448616
    49        0.12548065    424.96425315     0.01656388     49.30324383
    50        0.12826729    425.00939127     0.01919481     50.31992411
    51        0.13106537    425.06100719     0.02189290     51.05789419
    52        0.13385773    425.11830801     0.02463583     51.61249839
    53        0.13664818    425.18021601     0.02740632     52.03822894
    54        0.13942910    425.24532976     0.03019094     52.37721419
    55        0.14222145    425.31209184     0.03297940     52.65853121
    56        0.14501572    425.37894480     0.03576411     52.88948493
    57        0.14780045    425.44431998     0.03854016     53.07485893
    58        0.15058899    425.50664291     0.04130511     53.23078281
    59        0.15338898    425.56463161     0.04405855     53.36853919
    60        0.15617562    425.61779057     0.04680141     53.48816575
    61        0.15896607    425.66663208     0.04953512     53.58745607
    62        0.16174889    425.71234984     0.05226119     53.66795097
    63        0.16454506    425.75621128     0.05498100     53.73855161
    64        0.16733933    425.79909435     0.05769587     53.80804382
    65        0.17012596    425.84125835     0.06040715     53.87741069
    66        0.17291069    425.88223402     0.06311622     53.94440855
    67        0.17570114    425.92090177     0.06582448     54.00995604
    68        0.17849350    425.95591585     0.06853318     54.07728589
    69        0.18128204    425.98636878     0.07124327     54.14166079
    70        0.18407249    426.01233768     0.07395522     54.19380355
    71        0.18686104    426.03496864     0.07666908     54.23649055
    72        0.18965149    426.05595842     0.07938457     54.27598391
    73        0.19244575    426.07664630     0.08210143     54.31163540
    74        0.19523049    426.09730199     0.08481969     54.34830620
    75        0.19801903    426.11716108     0.08753971     54.39047152
    76        0.20081139    426.13516520     0.09026187     54.43208632
    77        0.20359611    426.15077099     0.09298624     54.46764707
    78        0.20639992    426.16423186     0.09571255     54.49493434
    79        0.20918846    426.17629338     0.09844043     54.51620219
    80        0.21196938    426.18763055     0.10116974     54.53947040
    81        0.21476364    426.19836330     0.10390065     54.56647038
    82        0.21754837    426.20787452     0.10663351     54.59249205
    83        0.22033883    426.21502733     0.10936854     54.61734566
    84        0.22312927    426.21864927     0.11210566     54.64289357
    85        0.22591782    426.21799418     0.11484435     54.66514937
    86        0.22870827    426.21300174     0.11758388     54.68119091
    87        0.23150063    426.20433474     0.12032352     54.69601284
    88        0.23428917    426.19317052     0.12306272     54.71337366
    89        0.23708153    426.18076642     0.12580128     54.73007769
    90        0.23987961    426.16801338     0.12853934     54.74465760
    91        0.24266434    426.15524363     0.13127734     54.76276113
    92        0.24545098    426.14237577     0.13401590     54.78651133
    93        0.24824715    426.12930900     0.13675559     54.81160656
    94        0.25103188    426.11636632     0.13949676     54.83681793
    95        0.25381470    426.10447068     0.14223925     54.86133366
    96        0.25660897    426.09482926     0.14498253     54.88015263
    97        0.25939560    426.08828714     0.14772585     54.89361247
    98        0.26219559    426.08482121     0.15046868     54.90970179
    99        0.26498222    426.08354709     0.15321089     54.93241356
   100        0.26777268    426.08321237     0.15595272     54.95874209
   101        0.27056313    426.08276782     0.15869452     54.98288012
   102        0.27334976    426.08156162     0.16143649     54.99950750
   103        0.27614022    426.07910279     0.16417858     55.00908131
   104        0.27893067    426.07480543     0.16692060     55.02025309
   105        0.28171921    426.06810083     0.16966232     55.03940193
   106        0.28451157    426.05884425     0.17240356     55.06111202
   107        0.28730202    426.04760047     0.17514418     55.07776281
   108        0.29008484    426.03546245     0.17788404     55.08858400
   109        0.29288483    426.02342927     0.18062317     55.09824043
   110        0.29567719    426.01178794     0.18336188     55.11317528
   111        0.29846382    426.00003313     0.18610078     55.13691513
   112        0.30125046    425.98741838     0.18884043     55.16532963
   113        0.30404854    425.97365850     0.19158112     55.18753243
   114        0.30683327    425.95919599     0.19432274     55.19971148
   115        0.30962372    425.94483595     0.19706490     55.20940627
   116        0.31241989    425.93103715     0.19980722     55.22027131
   117        0.31520081    425.91743691     0.20254965     55.22975235
   118        0.31799698    425.90313172     0.20529262     55.23986341
   119        0.32077980    425.88769087     0.20803678     55.25423288
   120        0.32356835    425.87209603     0.21078230     55.26718313
   121        0.32635689    425.85859835     0.21352861     55.26881499
   122        0.32915306    425.84939898     0.21627465     55.26122156
   123        0.33194351    425.84528460     0.21901963     55.25896987
   124        0.33473587    425.84539414     0.22176326     55.27234869
   125        0.33751870    425.84802689     0.22450571     55.29443071
   126        0.34031296    425.85141924     0.22724730     55.30946185
