27-1_DIL_179-18_AA6082_average.asc    T=475∞C    phi∞=1.0    Yield=0.2069067
                Zeit   /    Temperatur   /    Phi   /    Flieﬂspannung kf
                  s              ∞C              -              MPa
    99        0.26492119    475.38484765     0.15482456     45.04103719
   100        0.26771164    475.37153045     0.15757896     45.05006685
   101        0.27050210    475.36273635     0.16033244     45.06380776
   102        0.27328682    475.35756990     0.16308540     45.08396351
   103        0.27607537    475.35438884     0.16583870     45.10244125
   104        0.27887345    475.35149274     0.16859322     45.11859367
   105        0.28165818    475.34760330     0.17134942     45.13294743
   106        0.28444482    475.34189579     0.17410720     45.14193221
   107        0.28723336    475.33381073     0.17686607     45.15109515
   108        0.29003144    475.32303493     0.17962546     45.16742266
   109        0.29281617    475.30972745     0.18238498     45.18637090
   110        0.29560852    475.29472634     0.18514434     45.20175749
   111        0.29839898    475.27944759     0.18790322     45.21374803
   112        0.30119324    475.26539238     0.19066117     45.22312793
   113        0.30397797    475.25344153     0.19341776     45.22998105
   114        0.30677033    475.24332322     0.19617289     45.23834710
   115        0.30955697    475.23364705     0.19892691     45.25119525
   116        0.31234742    475.22260199     0.20168047     45.26594065
   117        0.31514550    475.20894355     0.20443409     45.28001085
   118        0.31793404    475.19263025     0.20718795     45.29101896
   119        0.32071496    475.17472166     0.20994194     45.29534295
   120        0.32350732    475.15673039     0.21269591     45.29755270
   121        0.32629776    475.13998152     0.21544982     45.30689128
   122        0.32908631    475.12537974     0.21820365     45.32181360
   123        0.33187295    475.11352798     0.22095731     45.33608025
   124        0.33466912    475.10483882     0.22371074     45.34667878
   125        0.33747101    475.09942297     0.22646410     45.35351185
   126        0.34024621    475.09692237     0.22921784     45.36315513
   127        0.34304047    475.09656316     0.23197236     45.37843301
   128        0.34582711    475.09739888     0.23472770     45.39087918
   129        0.34862519    475.09844300     0.23748344     45.39382327
   130        0.35141373    475.09854561     0.24023904     45.39074407
   131        0.35419846    475.09625804     0.24299422     45.38983645
   132        0.35698510    475.09004958     0.24574915     45.39471530
   133        0.35978318    475.07889261     0.24850424     45.40125272
   134        0.36256600    475.06278627     0.25125989     45.40426931
   135        0.36535836    475.04278194     0.25401635     45.40299574
   136        0.36815072    475.02053020     0.25677365     45.39960511
   137        0.37094117    474.99772961     0.25953163     45.39755119
   138        0.37372590    474.97577233     0.26228997     45.39708299
   139        0.37651253    474.95561497     0.26504827     45.39366900
   140        0.37931443    474.93777412     0.26780618     45.38750768
   141        0.38209725    474.92234224     0.27056352     45.38277600
   142        0.38488579    474.90899428     0.27332024     45.37859300
   143        0.38767624    474.89709857     0.27607643     45.37352255
   144        0.39046670    474.88604040     0.27883210     45.36860448
   145        0.39326287    474.87559577     0.28158716     45.36374246
   146        0.39604378    474.86601717     0.28434141     45.35722549
   147        0.39883614    474.85775054     0.28709478     45.34838907
   148        0.40163041    474.85106368     0.28984746     45.33963628
   149        0.40442086    474.84583436     0.29259987     45.33133812
   150        0.40720749    474.84149589     0.29535260     45.32031514
   151        0.41000176    474.83712533     0.29810624     45.30551396
   152        0.41278458    474.83174561     0.30086120     45.29111137
   153        0.41557503    474.82473401     0.30361754     45.28040751
   154        0.41836549    474.81603528     0.30637496     45.26840051
   155        0.42116356    474.80607807     0.30913306     45.25166815
   156        0.42394066    474.79561686     0.31189155     45.23627555
   157        0.42674637    474.78568361     0.31465024     45.22528370
   158        0.42953492    474.77754357     0.31740872     45.21381458
   159        0.43231965    474.77243087     0.32016619     45.19882533
   160        0.43511010    474.77101029     0.32292172     45.18106324
   161        0.43789864    474.77279637     0.32567488     45.16416899
   162        0.44069100    474.77596243     0.32842626     45.15427742
   163        0.44347382    474.77787811     0.33117739     45.15034509
   164        0.44627763    474.77622933     0.33393008     45.14451430
   165        0.44906235    474.77004315     0.33668563     45.13169951
   166        0.45185090    474.75995049     0.33944432     45.11020737
   167        0.45463562    474.74763163     0.34220551     45.08398061
   168        0.45742799    474.73496859     0.34496802     45.06009989
   169        0.46022034    474.72340755     0.34773058     45.04213487
   170        0.46300698    474.71360072     0.35049220     45.02992361
   171        0.46579933    474.70522016     0.35325242     45.01686501
   172        0.46858979    474.69710155     0.35601135     44.99910834
   173        0.47137643    474.68793869     0.35876948     44.98350372
   174        0.47416687    474.67720239     0.36152719     44.97296805
   175        0.47695351    474.66550787     0.36428442     44.96095358
   176        0.47974968    474.65410661     0.36704077     44.94171217
   177        0.48253823    474.64406219     0.36979593     44.91907693
   178        0.48533440    474.63586333     0.37254998     44.90079329
   179        0.48811913    474.62959547     0.37530327     44.88479207
   180        0.49090577    474.62523957     0.37805629     44.86523475
   181        0.49370194    474.62273571     0.38080942     44.84270637
   182        0.49649239    474.62176878     0.38356287     44.82010091
   183        0.49927522    474.62136706     0.38631682     44.79975887
   184        0.50207138    474.61944535     0.38907157     44.78273834
   185        0.50485421    474.61252779     0.39182771     44.76783130
   186        0.50765229    474.59592888     0.39458598     44.75253593
   187        0.51044083    474.56458196     0.39734684     44.73412603
   188        0.51323510    474.51447652     0.40010997     44.71028882
   189        0.51601792    474.44420478     0.40287402     44.68078562
   190        0.51880837    474.35572432     0.40563688     44.64841836
   191        0.52159882    474.25378084     0.40839641     44.61756314
   192        0.52438737    474.14439836     0.41115125     44.59425357
   193        0.52717591    474.03340732     0.41390140     44.58071779
   194        0.52997208    473.92564907     0.41664815     44.57201087
   195        0.53275681    473.82484746     0.41939362     44.56293618
   196        0.53555108    473.73382964     0.42214013     44.55060033
   197        0.53833962    473.65482996     0.42488947     44.53359619
   198        0.54112816    473.58969504     0.42764235     44.51220043
   199        0.54392052    473.53981728     0.43039822     44.48724322
   200        0.54670907    473.50578225     0.43315570     44.45871693
   201        0.54949952    473.48702599     0.43591331     44.43000926
   202        0.55228615    473.48183467     0.43867007     44.40859183
   203        0.55507851    473.48769831     0.44142562     44.39239438
   204        0.55786515    473.50183239     0.44418001     44.37368764
   205        0.56066323    473.52172874     0.44693351     44.35398669
   206        0.56345368    473.54554557     0.44968637     44.33565800
   207        0.56623841    473.57206296     0.45243881     44.31458986
   208        0.56902695    473.60019666     0.45519106     44.28821157
   209        0.57181740    473.62852815     0.45794359     44.25986090
   210        0.57461739    473.65539923     0.46069706     44.23228494
   211        0.57740021    473.67962799     0.46345207     44.20561231
   212        0.58019257    473.70126925     0.46620873     44.17985527
   213        0.58298111    473.72172302     0.46896655     44.15182647
   214        0.58577157    473.74303961     0.47172474     44.12041855
   215        0.58855630    473.76693297     0.47448259     44.09003107
   216        0.59134675    473.79418372     0.47723966     44.06248916
   217        0.59413720    473.82469118     0.47999574     44.03734982
   218        0.59693147    473.85785441     0.48275071     44.01380737
   219        0.59972382    473.89283526     0.48550458     43.98809488
   220        0.60251427    473.92866492     0.48825763     43.95936482
   221        0.60530091    473.96443477     0.49101027     43.93348206
   222        0.60809327    473.99953653     0.49376276     43.91213008
   223        0.61087799    474.03360344     0.49651500     43.88807407
   224        0.61367608    474.06605369     0.49926674     43.85843830
   225        0.61645890    474.09568521     0.50201808     43.82887869
   226        0.61924553    474.12089020     0.50476964     43.80365276
   227        0.62204171    474.14051837     0.50752220     43.78059062
   228        0.62483025    474.15474817     0.51027605     43.75496417
   229        0.62761879    474.16524491     0.51303067     43.72516890
   230        0.63040543    474.17449299     0.51578514     43.69480916
   231        0.63319779    474.18483603     0.51853864     43.67031842
   232        0.63598824    474.19781575     0.52129088     43.65250706
   233        0.63877678    474.21397437     0.52404210     43.63554543
   234        0.64157677    474.23296506     0.52679289     43.61570324
   235        0.64436341    474.25384146     0.52954389     43.59447635
   236        0.64715577    474.27546056     0.53229535     43.57431649
   237        0.64993668    474.29683198     0.53504699     43.55291367
   238        0.65273095    474.31723437     0.53779809     43.52661399
   239        0.65551949    474.33615830     0.54054797     43.49877413
   240        0.65830613    474.35330971     0.54329633     43.47555008
   241        0.66110039    474.36874406     0.54604333     43.45759237
   242        0.66388703    474.38293167     0.54878929     43.44080817
   243        0.66667557    474.39654097     0.55153451     43.42106714
   244        0.66946984    474.40995736     0.55427912     43.39839289
   245        0.67226029    474.42281802     0.55702330     43.37489191
   246        0.67505074    474.43399416     0.55976749     43.35228339
   247        0.67783929    474.44228344     0.56251234     43.33315761
   248        0.68062974    474.44749115     0.56525840     43.31697331
   249        0.68341828    474.45105687     0.56800579     43.29814694
   250        0.68620683    474.45557653     0.57075415     43.27339894
   251        0.68899727    474.46339871     0.57350282     43.24739581
   252        0.69178773    474.47519270     0.57625118     43.22476885
   253        0.69458009    474.48943371     0.57899898     43.20404112
   254        0.69737054    474.50315899     0.58174627     43.18465781
   255        0.70016099    474.51355282     0.58449325     43.16708765
   256        0.70294953    474.51942592     0.58723993     43.14815647
   257        0.70573617    474.52172793     0.58998609     43.12576359
   258        0.70852471    474.52279169     0.59273151     43.10231776
   259        0.71132470    474.52477708     0.59547630     43.08109615
   260        0.71410943    474.52832962     0.59822097     43.06345039
   261        0.71690751    474.53234699     0.60096624     43.04833340
   262        0.71968842    474.53494704     0.60371242     43.03369049
   263        0.72247887    474.53486703     0.60645907     43.01737755
   264        0.72526742    474.53227980     0.60920493     42.99786996
   265        0.72805787    474.52853873     0.61194854     42.97667691
   266        0.73085023    474.52519330     0.61468901     42.95729243
   267        0.73364258    474.52306429     0.61742647     42.94302591
   268        0.73643494    474.52193594     0.62016195     42.93438630
   269        0.73921586    474.52084950     0.62289692     42.92736121
   270        0.74200821    474.51859881     0.62563278     42.91830077
   271        0.74479676    474.51407772     0.62837058     42.90661207
   272        0.74758721    474.50647325     0.63111090     42.89322338
   273        0.75037957    474.49552683     0.63385366     42.88003064
   274        0.75316621    474.48189280     0.63659801     42.86699979
   275        0.75596238    474.46724596     0.63934250     42.85158635
   276        0.75875283    474.45379824     0.64208558     42.83425619
   277        0.76153565    474.44339786     0.64482638     42.81947969
   278        0.76433373    474.43684624     0.64756510     42.81020863
   279        0.76712227    474.43392495     0.65030269     42.80514795
   280        0.76990700    474.43398303     0.65304027     42.80048098
   281        0.77269173    474.43644676     0.65577856     42.79268614
   282        0.77548982    474.44080571     0.65851787     42.78114952
   283        0.77827836    474.44630191     0.66125823     42.76905814
   284        0.78107835    474.45190700     0.66399942     42.75940313
   285        0.78385926    474.45675333     0.66674059     42.75144071
   286        0.78665734    474.46050733     0.66947892     42.74354156
   287        0.78943444    474.46314128     0.67220604     42.73566081
   288        0.79222680    474.46429951     0.67490106     42.72836075
   289        0.79501725    474.46307595     0.67752091     42.72323823
   290        0.79780389    474.45867928     0.67999293     42.69816295
